GENE;POP1;POP2;TOTAL_SITES;N_SITES;NUM_ALL;DENOM_ALL;DXY_ALL
126923:980-5170;Ga;Mu;3966;169;4184;354420;1.180520286665538
126923:980-5170;Li;Mu;3966;169;3720;332532;1.11868932914727
126953:147-3430;Fa;Ga;3117;69;1146;304880;0.37588559433219626
126953:147-3430;Fa;Li;3117;69;2948;288616;1.0214263935471353
126953:147-3430;Fa;Mu;3117;69;4916;302768;1.623685462136025
126953:147-3430;Ga;Li;3117;69;2910;290524;1.0016384188569618
126953:147-3430;Ga;Mu;3117;69;4920;304816;1.6140884992913758
126953:147-3430;Li;Mu;3117;69;3904;288688;1.352325001385579
127022:609-3230;Fa;Ga;2580;32;194;254180;0.07632386497757494
127022:609-3230;Fa;Li;2580;32;1656;228836;0.7236623608173539
127022:609-3230;Fa;Mu;2580;32;3750;254440;1.4738248703034114
127022:609-3230;Ga;Li;2580;32;1724;230168;0.7490181085120434
127022:609-3230;Ga;Mu;2580;32;3814;255584;1.4922686866157506
127022:609-3230;Li;Mu;2580;32;2100;230348;0.9116640908538386
127276:307-4422;Fa;Ga;3931;117;262;381032;0.06876062902853304
127276:307-4422;Fa;Li;3934;114;4518;358600;1.2598996095928612
127276:307-4422;Fa;Mu;3935;113;6614;379328;1.7436097519824532
127276:307-4422;Ga;Li;3962;86;4518;359904;1.255334755934916
127276:307-4422;Ga;Mu;3963;85;6628;380948;1.7398700085050978
127276:307-4422;Li;Mu;3973;75;3420;362212;0.9441984252316323
127542:1170-3704;Fa;Ga;2485;39;2098;243880;0.8602591438412334
127542:1170-3704;Fa;Li;2485;39;4410;233828;1.8860016764459346
127542:1170-3704;Fa;Mu;2485;39;4656;245032;1.90015997910477
127542:1170-3704;Ga;Li;2490;34;3478;235640;1.4759803089458496
127542:1170-3704;Ga;Mu;2490;34;4238;246648;1.7182381369400928
127542:1170-3704;Li;Mu;2490;34;2620;236784;1.1064936820055409
128201:2818-5301;Fa;Ga;2414;69;1836;230760;0.7956318252730109
128201:2818-5301;Fa;Li;2414;69;1596;203352;0.7848459813525316
128201:2818-5301;Fa;Mu;2414;69;3128;231184;1.353034812097723
128201:2818-5301;Ga;Li;2429;54;1422;207280;0.6860285604013894
128201:2818-5301;Ga;Mu;2429;54;3262;235080;1.3876127275820997
128201:2818-5301;Li;Mu;2430;53;2690;207372;1.2971857338502788
129021:5203-9633;Fa;Ga;4356;60;1560;426832;0.36548337519211305
129021:5203-9633;Fa;Li;4356;60;2026;393608;0.5147253104611695
129021:5203-9633;Fa;Mu;4356;60;4288;422872;1.0140184263796137
129021:5203-9633;Ga;Li;4356;60;2464;396356;0.6216633531471707
129021:5203-9633;Ga;Mu;4356;60;4576;426528;1.0728486758196414
129021:5203-9633;Li;Mu;4356;60;3798;392844;0.9667959800836974
129165:233-2285;Fa;Ga;1964;63;1216;195720;0.6212957285918659
129165:233-2285;Fa;Li;1964;63;1398;180480;0.7746010638297872
129165:233-2285;Fa;Mu;1964;63;2906;194524;1.4939030659455903
129165:233-2285;Ga;Li;1964;63;1414;180664;0.7826683788690608
129165:233-2285;Ga;Mu;1964;63;2896;194724;1.4872332121361518
129165:233-2285;Li;Mu;1964;63;2470;179468;1.3762899235518309
129528:884-1333;Fa;Ga;448;2;154;44780;0.3439035283608754
129528:884-1333;Fa;Li;448;2;256;44800;0.5714285714285714
129528:884-1333;Fa;Mu;448;2;278;44700;0.6219239373601789
129528:884-1333;Ga;Li;448;2;242;44780;0.5404198302813756
129528:884-1333;Ga;Mu;448;2;262;44680;0.5863921217547001
129528:884-1333;Li;Mu;448;2;256;44700;0.5727069351230425
129755:634-4938;Fa;Ga;4103;69;1676;393424;0.4260034974988816
129755:634-4938;Fa;Li;4103;69;2642;337876;0.7819436716428513
129755:634-4938;Fa;Mu;4103;69;5296;387720;1.3659341793046529
129755:634-4938;Ga;Li;4103;69;2802;344404;0.8135794009361099
129755:634-4938;Ga;Mu;4103;69;5500;395676;1.3900261830386478
129755:634-4938;Li;Mu;4103;69;2890;340240;0.8494004232306607
129953:3262-4527;Fa;Ga;1266;0;230;126200;0.18225039619651348
129953:3262-4527;Fa;Li;1266;0;1270;126340;1.005223998733576
129953:3262-4527;Fa;Mu;1266;0;1508;123724;1.2188419385082927
129953:3262-4527;Ga;Li;1266;0;1360;125980;1.0795364343546594
129953:3262-4527;Ga;Mu;1266;0;1582;123372;1.2823006841098465
129953:3262-4527;Li;Mu;1266;0;626;123508;0.5068497587200829
130004:1164-2505;Fa;Ga;1299;43;276;124024;0.22253757337289556
130004:1164-2505;Fa;Li;1310;32;940;109412;0.8591379373377692
130004:1164-2505;Fa;Mu;1310;32;1800;123476;1.457773170494671
130004:1164-2505;Ga;Li;1299;43;1046;108060;0.9679807514343883
130004:1164-2505;Ga;Mu;1299;43;1868;121836;1.5332085754620965
130004:1164-2505;Li;Mu;1312;30;1192;108468;1.0989416233359148
130263:3099-7820;Fa;Ga;4550;130;7338;434288;1.6896621596728438
130263:3099-7820;Fa;Li;4550;130;6508;390636;1.666001085409435
130263:3099-7820;Fa;Mu;4549;131;9760;431464;2.2620658965753804
130263:3099-7820;Ga;Li;4550;130;6640;397260;1.6714494285858128
130263:3099-7820;Ga;Mu;4549;131;10130;438012;2.3127220258805696
130263:3099-7820;Li;Mu;4549;131;8828;393864;2.2413828123413158
130272:277-5575;Fa;Ga;5226;41;2094;515884;0.4059052034953594
130272:277-5575;Fa;Li;5226;41;3094;450704;0.6864815932407966
130272:277-5575;Fa;Mu;5227;40;5492;511264;1.0742004130938223
130272:277-5575;Ga;Li;5226;41;2988;453160;0.6593697590255098
130272:277-5575;Ga;Mu;5226;41;5486;514560;1.066153606965174
130272:277-5575;Li;Mu;5226;41;3318;449164;0.7387056843380146
130438:11-2129;Fa;Ga;2076;27;226;185844;0.12160736962183337
130438:11-2129;Fa;Li;2076;27;1962;161280;1.2165178571428572
130438:11-2129;Fa;Mu;2076;27;3026;189504;1.5968000675447485
130438:11-2129;Ga;Li;2076;27;2010;161644;1.2434733117220558
130438:11-2129;Ga;Mu;2076;27;3084;189808;1.6247997976902975
130438:11-2129;Li;Mu;2076;27;1372;164192;0.8356070941336972
130944:12-7299;Fa;Ga;7041;118;2306;693564;0.33248553846508755
130944:12-7299;Fa;Li;7041;118;5938;643296;0.9230587474506292
130944:12-7299;Fa;Mu;7041;118;9862;685480;1.4386998891287857
130944:12-7299;Ga;Li;7041;118;6058;648812;0.9337065282393051
130944:12-7299;Ga;Mu;7041;118;10006;690796;1.4484739344176862
130944:12-7299;Li;Mu;7041;118;5370;641704;0.8368344283345592
130989:4550-4963;Fa;Ga;414;0;110;41204;0.26696437239103
130989:4550-4963;Fa;Li;414;0;120;40980;0.29282576866764276
130989:4550-4963;Fa;Mu;414;0;220;40780;0.5394801373222168
130989:4550-4963;Ga;Li;414;0;120;41100;0.291970802919708
130989:4550-4963;Ga;Mu;414;0;220;40900;0.5378973105134475
130989:4550-4963;Li;Mu;414;0;174;40680;0.4277286135693215
131080:1657-2475;Fa;Ga;819;0;0;81176;0.0
131080:1657-2475;Fa;Li;819;0;210;78400;0.26785714285714285
131080:1657-2475;Fa;Mu;819;0;310;81460;0.3805548735575743
131080:1657-2475;Ga;Li;819;0;210;78444;0.2677068991892305
131080:1657-2475;Ga;Mu;819;0;310;81480;0.3804614629356897
131080:1657-2475;Li;Mu;819;0;232;78680;0.29486527707168275
131116:1293-6601;Fa;Ga;4995;217;5190;485956;1.0679979257381327
131116:1293-6601;Fa;Li;4995;217;5482;445716;1.2299311669314092
131116:1293-6601;Fa;Mu;4995;217;8358;478084;1.7482283448096987
131116:1293-6601;Ga;Li;4995;217;5350;447108;1.1965789026364995
131116:1293-6601;Ga;Mu;4995;217;8120;479500;1.6934306569343065
131116:1293-6601;Li;Mu;4995;217;7568;441048;1.7159130072010302
131189:202-1695;Fa;Ga;1444;16;108;138836;0.07778962228816734
131189:202-1695;Fa;Li;1444;16;1950;128020;1.523199500078113
131189:202-1695;Fa;Mu;1442;18;2582;135836;1.900821578962867
131189:202-1695;Ga;Li;1444;16;1930;129976;1.4848895180648736
131189:202-1695;Ga;Mu;1442;18;2550;137424;1.8555710792874607
131189:202-1695;Li;Mu;1442;18;1058;127212;0.831682545671792
131346:1738-2712;Fa;Ga;975;0;338;97440;0.34688013136289
131346:1738-2712;Fa;Li;975;0;368;96980;0.37945968240874406
131346:1738-2712;Fa;Mu;975;0;666;97480;0.6832170701682396
131346:1738-2712;Ga;Li;975;0;354;96960;0.3650990099009901
131346:1738-2712;Ga;Mu;975;0;650;97460;0.6669402831931048
131346:1738-2712;Li;Mu;975;0;614;97000;0.6329896907216495
131417:9639-13953;Fa;Ga;4222;67;1948;416668;0.46751850394078737
131417:9639-13953;Fa;Li;4222;67;3202;400744;0.799013834268261
131417:9639-13953;Fa;Mu;4222;67;4958;406272;1.22036468178954
131417:9639-13953;Ga;Li;4222;67;3538;400684;0.8829900869513132
131417:9639-13953;Ga;Mu;4222;67;4962;406588;1.2204000118055625
131417:9639-13953;Li;Mu;4222;67;4572;391568;1.1676132881134311
132185:4212-6482;Fa;Ga;2238;25;270;215248;0.1254367055675314
132185:4212-6482;Fa;Li;2240;23;3776;206128;1.8318714585112164
132185:4212-6482;Fa;Mu;2240;23;4922;213216;2.3084571514332883
132185:4212-6482;Ga;Li;2238;25;3794;208184;1.822426315182723
132185:4212-6482;Ga;Mu;2238;25;4960;215700;2.2994900324524803
132185:4212-6482;Li;Mu;2240;23;2552;206844;1.2337800467985536
132959:1135-5100;Fa;Ga;3860;76;3056;375744;0.8133197070345767
132959:1135-5100;Fa;Li;3851;85;2636;320236;0.8231429320875854
132959:1135-5100;Fa;Mu;3841;95;4106;340564;1.2056471030408382
132959:1135-5100;Ga;Li;3851;85;3314;323216;1.0253205286866987
132959:1135-5100;Ga;Mu;3841;95;4584;344308;1.3313661024431613
132959:1135-5100;Li;Mu;3832;104;2452;295552;0.8296340407102641
132960:46-1119;Fa;Ga;1072;2;458;106980;0.4281174051224528
132960:46-1119;Fa;Li;1072;2;332;98192;0.3381130845690077
132960:46-1119;Fa;Mu;1072;2;756;106360;0.710793531402783
132960:46-1119;Ga;Li;1072;2;630;98140;0.6419400855920114
132960:46-1119;Ga;Mu;1072;2;940;106304;0.8842564720048164
132960:46-1119;Li;Mu;1072;2;544;97572;0.5575369983191899
134433:87-3336;Fa;Ga;3173;54;684;307548;0.2224043076202739
134433:87-3336;Fa;Li;3173;54;4280;284140;1.5062997114098684
134433:87-3336;Fa;Mu;3173;54;5620;302948;1.8551038462046292
134433:87-3336;Ga;Li;3173;54;4174;285180;1.4636370011922295
134433:87-3336;Ga;Mu;3173;54;5484;303772;1.8053013444293746
134433:87-3336;Li;Mu;3173;54;2960;281232;1.0525118051999773
134443:1-3390;Fa;Ga;3351;37;1536;320896;0.4786597526924611
134443:1-3390;Fa;Li;3351;37;2364;321084;0.7362559330268714
134443:1-3390;Fa;Mu;3329;59;3366;316352;1.0640046530447096
134443:1-3390;Ga;Li;3362;26;2526;320048;0.7892566115082738
134443:1-3390;Ga;Mu;3329;59;3494;315708;1.106718866800968
134443:1-3390;Li;Mu;3329;59;3116;315176;0.9886539584232302
135515:2006-5629;Fa;Ga;3538;75;1996;348800;0.5722477064220184
135515:2006-5629;Fa;Li;3539;74;3224;323116;0.9977840775449065
135515:2006-5629;Fa;Mu;3539;74;5260;343268;1.5323304240418565
135515:2006-5629;Ga;Li;3538;75;3330;323184;1.0303727907322144
135515:2006-5629;Ga;Mu;3538;75;5402;343232;1.5738625769159054
135515:2006-5629;Li;Mu;3539;74;4686;318980;1.4690576211674713
135811:2230-7038;Fa;Ga;4557;101;2936;450152;0.6522241376246246
135811:2230-7038;Fa;Li;4565;93;3232;406364;0.7953460444330699
135811:2230-7038;Fa;Mu;4565;93;6188;449700;1.376028463420058
135811:2230-7038;Ga;Li;4557;101;3144;405656;0.7750409213718027
135811:2230-7038;Ga;Mu;4557;101;6088;448472;1.3574983499527284
135811:2230-7038;Li;Mu;4565;93;5224;404600;1.2911517548195748
135930:580-1877;Fa;Ga;1292;3;598;128300;0.4660950896336711
135930:580-1877;Fa;Li;1292;3;946;119104;0.794263836646964
135930:580-1877;Fa;Mu;1292;3;1112;127440;0.8725674827369743
135930:580-1877;Ga;Li;1292;3;904;118284;0.7642622839944541
135930:580-1877;Ga;Mu;1292;3;1036;126620;0.8181961775390934
135930:580-1877;Li;Mu;1292;3;750;117660;0.6374298827129016
136357:2866-4124;Fa;Ga;1214;17;72;120980;0.059513969251115885
136357:2866-4124;Fa;Li;1214;17;980;102868;0.9526772174048295
136357:2866-4124;Fa;Mu;1214;17;1610;119540;1.3468295131336792
136357:2866-4124;Ga;Li;1214;17;994;102636;0.9684711017576679
136357:2866-4124;Ga;Mu;1214;17;1628;119208;1.3656801556942486
136357:2866-4124;Li;Mu;1214;17;588;101372;0.5800418261452867
136389:1721-3060;Fa;Ga;1313;27;270;130920;0.20623281393217233
136389:1721-3060;Fa;Li;1313;27;1040;123460;0.8423780981694476
136389:1721-3060;Fa;Mu;1313;27;1676;129500;1.2942084942084942
136389:1721-3060;Ga;Li;1313;27;1034;123580;0.8367049684414953
136389:1721-3060;Ga;Mu;1313;27;1678;129644;1.2943136589429514
136389:1721-3060;Li;Mu;1313;27;930;122276;0.7605744381563021
136395:305-9599;Fa;Ga;9019;144;2240;886460;0.2526904767276583
136395:305-9599;Fa;Li;9019;144;9450;805508;1.1731727059197425
136395:305-9599;Fa;Mu;9019;144;15216;880644;1.727826454276643
136395:305-9599;Ga;Li;9019;144;9420;816476;1.1537387504347953
136395:305-9599;Ga;Mu;9019;144;15270;892424;1.7110700743144514
136395:305-9599;Li;Mu;9019;144;8962;811396;1.1045161671982608
136426:296-930;Fa;Ga;629;6;408;62084;0.6571741511500547
136426:296-930;Fa;Li;627;8;380;61288;0.6200234956272027
136426:296-930;Fa;Mu;629;6;588;60880;0.9658344283837057
136426:296-930;Ga;Li;628;7;428;61168;0.6997122678524719
136426:296-930;Ga;Mu;630;5;622;60756;1.0237671999473303
136426:296-930;Li;Mu;628;7;436;59972;0.7270059361035149
136603:2896-4261;Fa;Ga;1342;18;218;133440;0.16336930455635493
136603:2896-4261;Fa;Li;1342;18;1122;133228;0.8421653105953704
136603:2896-4261;Fa;Mu;1342;18;1680;133380;1.2595591542959963
136603:2896-4261;Ga;Li;1342;18;1012;133900;0.7557879014189693
136603:2896-4261;Ga;Mu;1342;18;1580;134060;1.1785767566761152
136603:2896-4261;Li;Mu;1342;18;830;133840;0.6201434548714884
137310:273-1113;Fa;Ga;796;18;134;77768;0.17230737578438432
137310:273-1113;Fa;Li;796;18;388;69628;0.5572470845062332
137310:273-1113;Fa;Mu;796;18;768;74724;1.0277822386381885
137310:273-1113;Ga;Li;796;18;396;70156;0.5644563544101716
137310:273-1113;Ga;Mu;796;18;766;75216;1.0184003403531163
137310:273-1113;Li;Mu;796;18;676;67664;0.9990541499172381
137405:588-2292;Fa;Ga;1627;78;1244;153632;0.8097271401791294
137405:588-2292;Fa;Li;1627;78;1806;148992;1.212145618556701
137405:588-2292;Fa;Mu;1613;92;2332;152384;1.5303443931121377
137405:588-2292;Ga;Li;1631;74;1760;150652;1.1682553168892547
137405:588-2292;Ga;Mu;1613;92;2232;153144;1.457451810061119
137405:588-2292;Li;Mu;1613;92;1890;148712;1.2709129054817365
137528:389-6395;Fa;Ga;5634;171;5016;555180;0.9034907597535934
137528:389-6395;Fa;Li;5634;171;5036;508480;0.9904027690371303
137528:389-6395;Fa;Mu;5634;171;8052;542124;1.4852690528366204
137528:389-6395;Ga;Li;5634;171;5242;509180;1.0294984092069601
137528:389-6395;Ga;Mu;5634;171;8194;543168;1.5085572051372687
137528:389-6395;Li;Mu;5634;171;6672;497580;1.3408899071506089
137536:2230-3326;Fa;Ga;1090;7;108;108144;0.09986684420772303
137536:2230-3326;Fa;Li;1090;7;218;99960;0.2180872348939576
137536:2230-3326;Fa;Mu;1090;7;594;105888;0.5609700815956482
137536:2230-3326;Ga;Li;1090;7;232;100404;0.2310664913748456
137536:2230-3326;Ga;Mu;1090;7;598;106396;0.5620512049325163
137536:2230-3326;Li;Mu;1090;7;532;98260;0.5414207205373499
137619:25-2372;Fa;Ga;2268;46;2172;219528;0.9893954301956925
137619:25-2372;Fa;Li;2262;52;2074;178188;1.1639392102722967
137619:25-2372;Fa;Mu;2268;46;3694;212592;1.7376006623014977
137619:25-2372;Ga;Li;2262;52;2098;177804;1.179950957233808
137619:25-2372;Ga;Mu;2268;46;3718;212444;1.7501082638248198
137619:25-2372;Li;Mu;2262;52;2630;175576;1.497926823711669
138168:1795-3929;Fa;Ga;2070;53;1602;203716;0.7863888943431051
138168:1795-3929;Fa;Li;2070;53;1866;191304;0.9754108643833898
138168:1795-3929;Fa;Mu;2070;53;3206;204660;1.5665005374767909
138168:1795-3929;Ga;Li;2070;53;1982;191720;1.033799290632172
138168:1795-3929;Ga;Mu;2070;53;3270;205128;1.594126594126594
138168:1795-3929;Li;Mu;2070;53;2882;192680;1.4957442391529998
138363:1300-7669;Fa;Ga;5992;247;1642;569860;0.2881409468992384
138363:1300-7669;Fa;Li;6026;213;3168;535276;0.5918442074742749
138363:1300-7669;Fa;Mu;6026;213;6504;570896;1.1392617919901349
138363:1300-7669;Ga;Li;6028;211;3714;544476;0.682123729971569
138363:1300-7669;Ga;Mu;6028;211;6978;580036;1.2030287775241537
138363:1300-7669;Li;Mu;6094;145;4946;555280;0.8907217980118138
138383:125-2832;Fa;Ga;2581;91;2110;252368;0.8360806441387181
138383:125-2832;Fa;Li;2581;91;2240;245632;0.9119332985930172
138383:125-2832;Fa;Mu;2581;91;3534;241624;1.4626030526768865
138383:125-2832;Ga;Li;2581;91;2476;246528;1.0043483904465214
138383:125-2832;Ga;Mu;2581;91;3714;242136;1.5338487461591832
138383:125-2832;Li;Mu;2581;91;3368;235756;1.4285956667062556
138578:437-1525;Fa;Ga;1087;2;324;107240;0.3021260723610593
138578:437-1525;Fa;Li;1087;2;610;107800;0.5658627087198516
138578:437-1525;Fa;Mu;1087;2;900;107200;0.8395522388059702
138578:437-1525;Ga;Li;1087;2;700;108140;0.6473090438320696
138578:437-1525;Ga;Mu;1087;2;976;107520;0.9077380952380952
138578:437-1525;Li;Mu;1087;2;506;108080;0.46817172464840856
138618:151-3577;Fa;Ga;3341;56;764;326668;0.2338765964220554
138618:151-3577;Fa;Li;3341;56;2554;303992;0.8401536882549541
138618:151-3577;Fa;Mu;3341;56;3752;312048;1.202379121160847
138618:151-3577;Ga;Li;3341;56;2872;307560;0.9338015346599038
138618:151-3577;Ga;Mu;3341;56;3968;315748;1.2566983797205367
138618:151-3577;Li;Mu;3341;56;2832;294796;0.9606643238035795
138633:180-3144;Fa;Ga;2858;84;1708;279964;0.6100784386563987
138633:180-3144;Fa;Li;2858;84;1760;252504;0.6970186610905174
138633:180-3144;Fa;Mu;2858;84;3680;279908;1.314717692956257
138633:180-3144;Ga;Li;2858;84;1890;255152;0.7407349344704333
138633:180-3144;Ga;Mu;2858;84;3718;282416;1.3164976488584217
138633:180-3144;Li;Mu;2858;84;3476;255064;1.3627952200232099
138643:222-2519;Fa;Ga;2285;13;906;221448;0.40912539286875477
138643:222-2519;Fa;Li;2285;13;1066;205136;0.5196552531003822
138643:222-2519;Fa;Mu;2285;13;2156;221672;0.9726081778483525
138643:222-2519;Ga;Li;2285;13;1156;205100;0.5636274987810824
138643:222-2519;Ga;Mu;2285;13;2224;221692;1.0031936199772657
138643:222-2519;Li;Mu;2285;13;1868;205584;0.9086310218694061
139375:22-2438;Fa;Ga;2368;43;708;232984;0.3038835284826426
139375:22-2438;Fa;Li;2368;43;1604;228744;0.7012205784632602
139375:22-2438;Fa;Mu;2368;43;2812;233960;1.201914857240554
139375:22-2438;Ga;Li;2368;43;1542;227148;0.6788525542817898
139375:22-2438;Ga;Mu;2368;43;2708;232316;1.165653678610169
139375:22-2438;Li;Mu;2368;43;1922;228236;0.8421107975954714
139987:658-8255;Fa;Ga;6919;599;6244;679624;0.9187433051216555
139987:658-8255;Fa;Li;6920;598;6722;633384;1.061283518371162
139987:658-8255;Fa;Mu;6918;600;9666;665948;1.4514646789238799
139987:658-8255;Ga;Li;6919;599;6806;637760;1.0671726041144003
139987:658-8255;Ga;Mu;6918;600;9882;670284;1.4743004457811912
139987:658-8255;Li;Mu;6918;600;9248;626700;1.4756661879687252
140291:2045-5545;Fa;Ga;3223;164;3658;314788;1.1620519206577125
140291:2045-5545;Fa;Li;3223;164;3582;300168;1.1933317342288319
140291:2045-5545;Fa;Mu;3223;164;5426;310172;1.7493519724539932
140291:2045-5545;Ga;Li;3223;164;3676;300652;1.222676050716443
140291:2045-5545;Ga;Mu;3223;164;5404;310876;1.7383136684723168
140291:2045-5545;Li;Mu;3223;164;5010;297080;1.6864144338225393
141156:2629-3858;Fa;Ga;1223;7;184;112512;0.16353811149032993
141156:2629-3858;Fa;Li;1223;7;238;109228;0.21789284798769545
141156:2629-3858;Fa;Mu;1223;7;370;111840;0.33082975679542204
141156:2629-3858;Ga;Li;1223;7;262;112472;0.23294686677573084
141156:2629-3858;Ga;Mu;1223;7;414;115876;0.35727847008871555
141156:2629-3858;Li;Mu;1223;7;380;111604;0.34048958818680336
141725:6-5366;Fa;Ga;5251;75;360;514792;0.06993115666133118
141725:6-5366;Fa;Li;5253;73;3362;493580;0.6811459135297216
141725:6-5366;Fa;Mu;5253;73;6950;496428;1.4000016115126463
141725:6-5366;Ga;Li;5262;64;3430;497260;0.689779994369143
141725:6-5366;Ga;Mu;5262;64;7070;500128;1.4136381086441872
141725:6-5366;Li;Mu;5288;38;4476;484052;0.9246940411360763
142189:472-2224;Fa;Ga;1667;57;1142;163288;0.6993777864876782
142189:472-2224;Fa;Li;1667;57;944;154680;0.6102922161882597
142189:472-2224;Fa;Mu;1667;57;2172;155456;1.397179909427748
142189:472-2224;Ga;Li;1667;57;1042;154608;0.6739625375142295
142189:472-2224;Ga;Mu;1667;57;2300;155300;1.4810045074050224
142189:472-2224;Li;Mu;1667;57;1992;147572;1.3498495649581221
142286:218-2227;Fa;Ga;2007;3;1268;199840;0.6345076060848679
142286:218-2227;Fa;Li;2007;3;1570;199960;0.7851570314062812
142286:218-2227;Fa;Mu;2007;3;2242;197100;1.1374936580416033
142286:218-2227;Ga;Li;2007;3;1294;200580;0.6451291255359457
142286:218-2227;Ga;Mu;2007;3;1986;197720;1.0044507384179648
142286:218-2227;Li;Mu;2007;3;1924;197840;0.9725030327537404
142403:32-2553;Fa;Ga;2512;8;778;248584;0.3129726772439095
142403:32-2553;Fa;Li;2512;8;1254;247584;0.5064947654129508
142403:32-2553;Fa;Mu;2512;8;2142;242488;0.8833426808749298
142403:32-2553;Ga;Li;2512;8;1198;249424;0.48030662646738087
142403:32-2553;Ga;Mu;2512;8;2108;244300;0.8628735161686452
142403:32-2553;Li;Mu;2512;8;1886;243416;0.7748052716337464
142750:753-4467;Fa;Ga;3536;78;1958;346508;0.56506631881515
142750:753-4467;Fa;Li;3538;76;2214;319212;0.6935829480094733
142750:753-4467;Fa;Mu;3538;76;4614;343656;1.3426216914589009
142750:753-4467;Ga;Li;3536;78;2094;321792;0.650730906921241
142750:753-4467;Ga;Mu;3536;78;4562;346884;1.3151370486963943
142750:753-4467;Li;Mu;3538;76;3944;319416;1.2347534250006262
142954:95-1859;Fa;Ga;1725;32;756;168024;0.449935723468076
142954:95-1859;Fa;Li;1725;32;1472;157916;0.9321411383267053
142954:95-1859;Fa;Mu;1725;32;2224;167660;1.3264940951926518
142954:95-1859;Ga;Li;1725;32;1460;161784;0.9024378183256688
142954:95-1859;Ga;Mu;1725;32;2226;171644;1.2968702663652676
142954:95-1859;Li;Mu;1725;32;1658;161496;1.026650814880864
143049:1564-1948;Fa;Ga;382;3;40;37300;0.10723860589812333
143049:1564-1948;Fa;Li;382;3;218;35288;0.6177737474495579
143049:1564-1948;Fa;Mu;382;3;410;37720;1.0869565217391304
143049:1564-1948;Ga;Li;382;3;238;35000;0.68
143049:1564-1948;Ga;Mu;382;3;416;37500;1.1093333333333333
143049:1564-1948;Li;Mu;382;3;210;35440;0.59255079006772
143053:2-2750;Fa;Ga;2672;71;1746;262356;0.6655079357819147
143053:2-2750;Fa;Li;2672;71;3196;238076;1.342428468220232
143053:2-2750;Fa;Mu;2672;71;4110;260768;1.5761136335746717
143053:2-2750;Ga;Li;2672;71;3052;238440;1.279986579432981
143053:2-2750;Ga;Mu;2672;71;4014;261192;1.536800514563999
143053:2-2750;Li;Mu;2672;71;3808;237668;1.6022350505747514
143088:1200-3058;Fa;Ga;1854;5;138;184988;0.07459943347676606
143088:1200-3058;Fa;Li;1854;5;1890;184900;1.0221741481882098
143088:1200-3058;Fa;Mu;1854;5;2458;183900;1.3365959760739532
143088:1200-3058;Ga;Li;1854;5;1930;184840;1.0441462886821034
143088:1200-3058;Ga;Mu;1854;5;2486;183840;1.3522628372497825
143088:1200-3058;Li;Mu;1854;5;876;183768;0.4766879979104088
143089:838-2556;Fa;Ga;1663;28;1462;164436;0.8890997105256756
143089:838-2556;Fa;Li;1663;28;1568;152664;1.0270921762825551
