GENE;POP;TOTAL_SITES;N_SITES;NUM_ALL;DENOM_ALL;PI_ALL
1048:486-13453;Li;12588;320;3438;544025;0.6319562520104774
1048:486-13453;Mu;12591;317;3523;552018;0.638203826686811
1048:486-13453;all;12591;317;70028;9515561;0.7359313864941857
1049:12724-13730;Fa;1004;2;129;45180;0.2855245683930943
1049:12724-13730;Ga;1004;2;190;45112;0.42117396701542825
1049:12724-13730;Li;1004;2;204;44270;0.4608086740456291
1049:12724-13730;Mu;1004;2;265;45163;0.5867635010960299
1049:12724-13730;all;1004;2;4458;778593;0.5725712920614493
1060:12426-14123;Fa;1676;19;560;73487;0.7620395444092153
1060:12426-14123;Ga;1676;19;524;74676;0.7016980020354598
1060:12426-14123;Li;1676;19;352;74536;0.4722550177095632
1060:12426-14123;Mu;1676;19;528;75284;0.701344243132671
1060:12426-14123;all;1676;19;12898;1290127;0.9997465365812823
1061:49088-52364;Fa;3262;10;405;143792;0.28165683765438965
1061:49088-52364;Ga;3251;21;691;141610;0.48795988983828825
1061:49088-52364;Li;3262;10;681;142476;0.47797523793481006
1061:49088-52364;Mu;3262;10;597;143103;0.4171820297268401
1061:49088-52364;all;3262;10;13476;2471545;0.5452459898565473
1061:56199-60843;Fa;4543;41;1415;203158;0.6965022297915908
1061:56199-60843;Ga;4543;41;1541;199418;0.7727486987132556
1061:56199-60843;Li;4543;41;1385;202827;0.6828479443072175
1061:56199-60843;Mu;4543;41;1333;204129;0.6530184344213708
1061:56199-60843;all;4543;41;32638;3506168;0.9308738200793573
1077:63712-66418;Fa;2686;14;464;118983;0.3899716766260726
1077:63712-66418;Ga;2686;14;527;117572;0.448235974551764
1077:63712-66418;Li;2686;14;622;120666;0.5154724611738186
1077:63712-66418;Mu;2686;14;485;119552;0.4056812098501071
1077:63712-66418;all;2686;14;11550;2064785;0.5593802744595684
1077:68048-72102;Fa;3904;143;433;171681;0.25221195123513956
1077:68048-72102;Ga;3913;134;516;171046;0.30167323410076824
1077:68048-72102;Li;3896;151;315;166518;0.18916873851475516
1077:68048-72102;Mu;3911;136;372;168981;0.2201430930104568
1077:68048-72102;all;3923;124;22862;2932138;0.7797040930542832
1084:9757-20159;Fa;10290;90;2039;461081;0.442221648690794
1084:9757-20159;Ga;10292;88;2055;459156;0.4475603063011264
1084:9757-20159;Li;10292;88;2028;457251;0.4435200797811268
1084:9757-20159;Mu;10292;88;2628;458504;0.5731683911154537
1084:9757-20159;all;10292;88;53176;7951288;0.6687721536435355
1088:18327-45811;Fa;26697;697;3366;1132934;0.29710468570984716
1088:18327-45811;Ga;26563;831;3349;1098102;0.30498077592063394
1088:18327-45811;Li;26686;708;4268;1118052;0.38173537545659775
1088:18327-45811;Mu;26682;712;3797;1137227;0.3338823295612925
1088:18327-45811;all;26796;598;91580;19366763;0.4728720024094889
1089:25056-34185;Fa;8934;90;1849;392202;0.4714407371711516
1089:25056-34185;Ga;8908;116;1786;387686;0.46068209839922
1089:25056-34185;Li;8936;88;2068;386682;0.5348063783677544
1089:25056-34185;Mu;8952;72;1820;391186;0.46525182394052955
1089:25056-34185;all;8953;71;59067;6742448;0.8760468008058794
1089:74233-79568;Fa;5185;53;748;231579;0.3229999265909258
1089:74233-79568;Ga;5185;53;831;229125;0.362684124386252
1089:74233-79568;Li;5185;53;1226;230142;0.5327145849084478
1089:74233-79568;Mu;5185;53;1115;230103;0.4845656075757378
1089:74233-79568;all;5185;53;30186;3987989;0.756922850088102
1089:87519-96671;Fa;8969;140;1370;383796;0.35696046858226765
1089:87519-96671;Ga;8976;133;1119;380324;0.29422282054248483
1089:87519-96671;Li;9017;92;1495;387860;0.3854483576548239
1089:87519-96671;Mu;9022;87;1735;392476;0.44206524730174585
1089:87519-96671;all;9022;87;44313;6667772;0.6645848118381972
1091:86916-88244;Fa;1326;3;97;58990;0.16443464994066792
1091:86916-88244;Ga;1326;3;130;59177;0.2196799432211839
1091:86916-88244;Li;1326;3;27;58743;0.04596292324191818
1091:86916-88244;Mu;1326;3;25;59551;0.04198082315998052
1091:86916-88244;all;1326;3;3945;1024265;0.3851542325472412
1092:24701-27831;Fa;3088;23;553;135665;0.40762171525448715
1092:24701-27831;Ga;3044;67;577;134565;0.4287890610485639
1092:24701-27831;Li;3079;32;856;133440;0.6414868105515588
1092:24701-27831;Mu;3078;33;891;136587;0.6523314810340662
1092:24701-27831;all;3088;23;15615;2336321;0.6683585003944236
1094:47484-52158;Fa;4621;33;1303;203282;0.6409814936885706
1094:47484-52158;Ga;4621;33;1579;202062;0.7814433193772209
1094:47484-52158;Li;4610;44;1580;200470;0.7881478525465156
1094:47484-52158;Mu;4607;47;1727;201335;0.8577743561725483
1094:47484-52158;all;4621;33;33543;3492669;0.9603830194043581
1095:43650-57797;Fa;13994;104;1923;625448;0.30745961294943785
1095:43650-57797;Ga;13994;104;1713;612624;0.2796168612395205
1095:43650-57797;Li;13983;115;2209;618675;0.35705338020770194
1095:43650-57797;Mu;13993;105;2016;616818;0.32683871093256034
1095:43650-57797;all;13994;104;54293;10707581;0.50705196626577
1109:40170-42898;Fa;2688;29;289;118912;0.24303686759956944
1109:40170-42898;Ga;2685;32;260;114811;0.2264591371906873
1109:40170-42898;Li;2687;30;654;116570;0.5610362872094021
1109:40170-42898;Mu;2671;46;635;116557;0.5447978242405004
1109:40170-42898;all;2688;29;10668;2017390;0.5288020660358186
1109:45666-46407;Fa;731;9;131;32878;0.3984427276598333
1109:45666-46407;Ga;731;9;68;32657;0.20822488287350338
1109:45666-46407;Li;731;9;125;32283;0.3872006938636434
1109:45666-46407;Mu;731;9;135;32553;0.41470832181365774
1109:45666-46407;all;731;9;6035;564675;1.0687563642803382
1109:93269-96187;Fa;2889;24;733;129376;0.5665656690576305
1109:93269-96187;Ga;2889;24;804;125667;0.6397861013631263
1109:93269-96187;Li;2889;24;1325;128006;1.0351077293251878
1109:93269-96187;Mu;2889;24;1044;129188;0.808124593615506
1109:93269-96187;all;2889;24;20930;2217925;0.9436748312048424
110:31271-38599;Fa;7135;91;1618;315239;0.5132613667725123
110:31271-38599;Ga;7133;93;1831;311846;0.5871487849772002
110:31271-38599;Li;7141;85;2038;317099;0.6427014907016421
110:31271-38599;Mu;7134;92;1981;313398;0.6321035871320174
110:31271-38599;all;7141;85;46646;5438562;0.8576899555433954
110:7460-18913;Fa;11224;160;2309;494554;0.466885314849339
110:7460-18913;Ga;11224;160;2394;490561;0.4880127038227662
110:7460-18913;Li;11223;161;3529;488218;0.7228328328738391
110:7460-18913;Mu;11224;160;3450;498312;0.6923373308288783
110:7460-18913;all;11224;160;74994;8533373;0.8788318523050616
1111:34958-36427;Fa;1436;19;807;64347;1.2541377220383234
1111:34958-36427;Ga;1436;19;809;64203;1.2600657290157782
1111:34958-36427;Li;1436;19;960;64314;1.492676555648848
1111:34958-36427;Mu;1436;19;931;63468;1.4668809478792462
1111:34958-36427;all;1436;19;19143;1110332;1.7240789241416081
1113:4755-55588;Fa;49499;1149;3285;2130367;0.15419878358986971
1113:4755-55588;Ga;49598;1050;3490;2073925;0.16827995226442616
1113:4755-55588;Li;49621;1027;3645;2098549;0.17369144108619813
1113:4755-55588;Mu;49634;1014;3551;2129513;0.16675174089099246
1113:4755-55588;all;49772;876;99277;36400126;0.2727380668957025
1114:10451-12309;Fa;1854;5;204;80778;0.2525440095075392
1114:10451-12309;Ga;1854;5;225;77610;0.2899110939311944
1114:10451-12309;Li;1854;5;123;81429;0.15105183656928123
1114:10451-12309;Mu;1854;5;154;82988;0.1855689979274112
1114:10451-12309;all;1854;5;6162;1394309;0.44193934056224266
1114:13558-16015;Fa;2325;131;348;103153;0.3373629463030644
1114:13558-16015;Ga;2312;144;432;102423;0.42178026419847103
1114:13558-16015;Li;2327;129;196;103738;0.1889375156644624
1114:13558-16015;Mu;2332;124;214;103362;0.2070393374741201
1114:13558-16015;all;2332;124;12464;1786732;0.6975864315409361
1115:22158-31014;Fa;8344;472;1323;367833;0.3596740912316187
1115:22158-31014;Ga;8331;485;1525;369013;0.41326457333481476
1115:22158-31014;Li;8344;472;2169;364076;0.5957547325283732
1115:22158-31014;Mu;8345;471;1847;367139;0.5030792152291094
1115:22158-31014;all;8346;470;38106;6355369;0.5995875298507451
1115:7127-18853;Fa;11449;241;1278;507945;0.25160204352833476
1115:7127-18853;Ga;11456;234;1451;500843;0.28971154633288276
1115:7127-18853;Li;11457;233;1462;507924;0.2878383380190737
1115:7127-18853;Mu;11459;231;1448;507939;0.2850736013576433
1115:7127-18853;all;11459;231;53617;8766147;0.611637016810236
1121:18244-33902;Fa;14910;386;3149;649162;0.485086927454164
1121:18244-33902;Ga;14937;359;3274;639966;0.5115896782016545
1121:18244-33902;Li;14931;365;3976;641812;0.6194960518033318
1121:18244-33902;Mu;14905;391;4050;648040;0.6249614221344362
1121:18244-33902;all;14938;358;100893;11144984;0.9052772081144307
1124:18097-30753;Fa;12417;162;2561;544632;0.4702257671234889
1124:18097-30753;Ga;12400;179;2708;536849;0.5044248941508692
1124:18097-30753;Li;12336;243;2112;534278;0.3952998251846417
1124:18097-30753;Mu;12367;212;1900;540205;0.35171832915282164
1124:18097-30753;all;12444;135;63015;9311012;0.6767792802758712
1125:49001-53976;Fa;4866;70;1216;214590;0.5666620066172702
1125:49001-53976;Ga;4849;87;1030;205666;0.5008119961490961
1125:49001-53976;Li;4872;64;1509;212199;0.711124934613264
1125:49001-53976;Mu;4872;64;1521;215547;0.7056465643223984
1125:49001-53976;all;4881;55;31670;3666378;0.8637952769736236
1126:77120-81822;Fa;4468;168;555;193483;0.2868469064465612
1126:77120-81822;Ga;4461;175;552;193837;0.2847753524868833
1126:77120-81822;Li;4461;175;842;194772;0.4323003306430082
1126:77120-81822;Mu;4461;175;927;196019;0.4729133400333641
1126:77120-81822;all;4468;168;43658;3368139;1.2962054119500412
1126:90248-96129;Fa;5755;100;537;255546;0.21013829212744475
1126:90248-96129;Ga;5763;92;647;253732;0.25499345766399195
1126:90248-96129;Li;5815;40;598;254208;0.23524043303121853
1126:90248-96129;Mu;5812;43;747;252301;0.2960749263776204
1126:90248-96129;all;5817;38;33125;4395663;0.7535837028452819
1132:1518-4604;Fa;3029;32;968;135261;0.7156534403856248
1132:1518-4604;Ga;3029;32;936;132625;0.7057492931196984
1132:1518-4604;Li;3029;32;972;133722;0.7268811414726073
1132:1518-4604;Mu;3029;32;854;133491;0.6397435033073391
1132:1518-4604;all;3029;32;20804;2316831;0.8979506921307596
1139:26369-48523;Fa;21766;330;2483;965781;0.25709762358132954
1139:26369-48523;Ga;21780;316;2488;941322;0.26430913120058813
1139:26369-48523;Li;21754;342;2887;943012;0.30614668742285356
1139:26369-48523;Mu;21748;348;2948;957089;0.30801733172150136
1139:26369-48523;all;21811;285;66442;16477856;0.4032199334670724
1149:30888-35063;Fa;4022;107;1080;179390;0.602040247505435
1149:30888-35063;Ga;4022;107;962;177064;0.5433063750960104
1149:30888-35063;Li;4022;107;1606;175884;0.9131018171067294
1149:30888-35063;Mu;4022;107;1613;175893;0.9170347881950959
1149:30888-35063;all;4022;107;29297;3065151;0.9558093549061694
1149:50283-56027;Fa;5592;115;1066;243622;0.43756311006395154
1149:50283-56027;Ga;5590;117;1139;242598;0.4695009851688802
1149:50283-56027;Li;5610;97;1206;243654;0.49496417050407543
1149:50283-56027;Mu;5597;110;1410;241032;0.584984566364632
1149:50283-56027;all;5611;96;28119;4197806;0.6698499168375098
117:26441-40149;Fa;13479;180;2747;586706;0.4682072451960607
117:26441-40149;Ga;13443;216;2680;588291;0.4555568587654749
117:26441-40149;Li;13494;165;4040;595822;0.6780548553091359
117:26441-40149;Mu;13494;165;4343;594661;0.7303320715500091
117:26441-40149;all;13494;165;77528;10228428;0.7579659357234563
120465:2906-4249;Fa;1341;2;106;56599;0.18728246082086256
120465:2906-4249;Ga;1316;27;130;53156;0.2445631725487245
120465:2906-4249;Li;1341;2;40;58900;0.06791171477079797
120465:2906-4249;Mu;1341;2;16;60124;0.026611669216951635
120465:2906-4249;all;1341;2;5270;984659;0.5352106668399923
121641:4675-8077;Fa;3377;18;535;151192;0.35385470130694746
121641:4675-8077;Ga;3377;18;607;149992;0.40468825004000214
121641:4675-8077;Li;3377;18;527;150384;0.3504362166187892
121641:4675-8077;Mu;3377;18;451;151404;0.2978785236849753
121641:4675-8077;all;3377;18;23024;2611732;0.8815605889118792
121951:17-4878;Fa;4828;33;670;213837;0.3133227645356042
121951:17-4878;Ga;4826;35;710;210668;0.3370231833975734
121951:17-4878;Li;4816;45;1594;209502;0.7608519250412884
121951:17-4878;Mu;4828;33;1735;211484;0.8203930320969908
121951:17-4878;all;4829;32;27665;3660547;0.7557613657193857
121:11529-25047;Fa;13198;233;2921;585739;0.498686274944984
121:11529-25047;Ga;13196;235;2818;574984;0.4901005941034881
121:11529-25047;Li;13150;281;2991;578700;0.5168481078278901
121:11529-25047;Mu;13146;285;3278;582591;0.5626588807585424
121:11529-25047;all;13205;226;65776;10048846;0.6545627229236074
122311:52-2307;Fa;2162;28;469;97273;0.48214818089295075
122311:52-2307;Ga;2162;28;557;95019;0.5861985497637314
122311:52-2307;Li;2162;28;545;96231;0.5663455643191903
122311:52-2307;Mu;2162;28;562;95594;0.5879030064648408
122311:52-2307;all;2162;28;12153;1663337;0.730639671936595
122349:2054-15880;Fa;13651;131;2259;602902;0.37468776019983346
122349:2054-15880;Ga;13673;109;2848;595785;0.47802479082219257
122349:2054-15880;Li;13670;112;1331;591149;0.2251547410212992
122349:2054-15880;Mu;13671;111;1236;600269;0.20590768472134993
122349:2054-15880;all;13673;109;80442;10336933;0.7781998780489339
122777:1459-3614;Fa;2112;35;406;95040;0.4271885521885522
122777:1459-3614;Ga;2112;35;404;93731;0.4310206868592035
122777:1459-3614;Li;2112;35;457;94462;0.48379242446698145
122777:1459-3614;Mu;2112;35;428;94003;0.45530461793772536
122777:1459-3614;all;2112;35;9563;1634156;0.5851950486979212
123020:2679-5061;Fa;2221;31;268;95983;0.2792161111863559
123020:2679-5061;Ga;2220;32;286;96059;0.2977336845063971
123020:2679-5061;Li;2232;20;218;98727;0.220810923050432
123020:2679-5061;Mu;2232;20;199;99658;0.1996829155712537
123020:2679-5061;all;2232;20;7829;1685943;0.46436919872142773
123056:1086-4762;Fa;3662;7;440;164722;0.26711671786403757
123056:1086-4762;Ga;3662;7;507;163124;0.31080650302837104
123056:1086-4762;Li;3662;7;1356;163056;0.8316161318810715
123056:1086-4762;Mu;3662;7;915;164688;0.5555960361410668
123056:1086-4762;all;3662;7;18718;2840190;0.6590404163101764
123112:102-4598;Fa;4433;34;1581;199315;0.7932167674284424
123112:102-4598;Ga;4433;34;1877;197211;0.9517724670530548
123112:102-4598;Li;4433;34;1179;197428;0.5971797313450979
123112:102-4598;Mu;4433;34;1150;198805;0.5784562762505974
123112:102-4598;all;4433;34;29035;3434339;0.8454319739548134
123126:1019-8383;Fa;7135;124;2022;312684;0.6466592470353456
123126:1019-8383;Ga;7135;124;1968;312507;0.6297458936919813
123126:1019-8383;Li;7135;124;2287;318691;0.7176230266935684
123126:1019-8383;Mu;7135;124;2501;319583;0.7825823025630274
123126:1019-8383;all;7135;124;60768;5469485;1.1110369623465464
123133:3627-7989;Fa;4234;57;776;189313;0.40990317622139
123133:3627-7989;Ga;4233;58;908;186680;0.4863938290122134
123133:3627-7989;Li;4234;57;608;185358;0.32801389743091747
123133:3627-7989;Mu;4234;57;620;189357;0.3274238607498006
123133:3627-7989;all;4234;57;24408;3249460;0.7511401894468619
123207:2087-5015;Fa;2910;17;63;125934;0.050026204202201156
123207:2087-5015;Ga;2899;28;374;126460;0.29574569033686543
123207:2087-5015;Li;2915;12;432;129100;0.33462432223082883
123207:2087-5015;Mu;2906;21;472;128220;0.36811729839338636
123207:2087-5015;all;2915;12;25283;2206086;1.1460568626971024
123343:72-2530;Fa;2448;10;589;108254;0.5440907495335046
123343:72-2530;Ga;2448;10;602;106498;0.5652688313395556
123343:72-2530;Li;2448;10;708;102326;0.6919062603834802
123343:72-2530;Mu;2448;10;605;106422;0.5684914773261168
123343:72-2530;all;2448;10;15318;1833160;0.8356062755024112
123758:447-1694;Fa;1246;2;89;56070;0.15873015873015872
123758:447-1694;Ga;1246;2;133;55989;0.2375466609512583
123758:447-1694;Li;1246;2;108;55951;0.19302604064270523
123758:447-1694;Mu;1246;2;99;56070;0.17656500802568217
123758:447-1694;all;1246;2;3019;970960;0.31092938947021503
123780:770-1825;Fa;1055;1;285;47441;0.6007461900044265
123780:770-1825;Ga;1055;1;235;46880;0.5012798634812287
123780:770-1825;Li;1055;1;132;47458;0.2781406717518648
123780:770-1825;Mu;1055;1;156;47475;0.3285939968404423
123780:770-1825;all;1055;1;7972;819974;0.9722259486276394
123881:22719-24976;Fa;2179;36;463;94987;0.4874351227010012
123881:22719-24976;Ga;2179;36;587;97528;0.6018784349109999
123881:22719-24976;Li;2173;42;581;95744;0.6068265374331551
123881:22719-24976;Mu;2175;40;477;94729;0.5035416820614596
123881:22719-24976;all;2179;36;11962;1656948;0.7219297165632235
123995:231-7077;Fa;6801;32;552;304876;0.18105721670449626
123995:231-7077;Ga;6800;33;706;304445;0.23189738704856377
123995:231-7077;Li;6802;31;1364;298415;0.45708158101972085
123995:231-7077;Mu;6802;31;1280;304954;0.41973543550830616
123995:231-7077;all;6802;31;32674;5251022;0.6222407752243277
124068:2364-5220;Fa;2841;16;383;125505;0.3051671248157444
124068:2364-5220;Ga;2841;16;334;123177;0.27115451748297165
124068:2364-5220;Li;2841;16;531;122729;0.43266057736965186
124068:2364-5220;Mu;2841;16;691;124768;0.5538279045909208
124068:2364-5220;all;2841;16;10119;2146615;0.47139333322463506
124673:2732-4306;Fa;1560;4;164;70166;0.23373143687826012
124673:2732-4306;Ga;1560;4;136;69571;0.1954837504132469
124673:2732-4306;Li;1560;4;196;69894;0.28042464303087533
124673:2732-4306;Mu;1560;4;88;70183;0.12538648960574497
124673:2732-4306;all;1560;4;5012;1212338;0.41341606053757285
125026:11571-15523;Fa;3908;32;743;175554;0.4232315982546681
125026:11571-15523;Ga;3908;32;596;174942;0.34068434109590606
125026:11571-15523;Li;3908;32;744;174809;0.42560737719453806
125026:11571-15523;Mu;3908;32;856;175234;0.48848967666092197
125026:11571-15523;all;3908;32;15999;3035079;0.5271361964548534
125026:5983-9127;Fa;3127;18;507;139915;0.3623628631669228
125026:5983-9127;Ga;3130;15;486;139803;0.34763202506383983
125026:5983-9127;Li;3130;15;1201;139150;0.863097376931369
125026:5983-9127;Mu;3130;15;1132;138478;0.8174583688383714
125026:5983-9127;all;3130;15;19254;2413730;0.7976865680917087
126:42813-48446;Fa;5581;50;448;250703;0.17869750262262518
126:42813-48446;Ga;5581;50;391;248896;0.1570937258935459
126:42813-48446;Li;5581;50;691;248799;0.27773423526621893
126:42813-48446;Mu;5581;50;704;249955;0.2816506971254826
126:42813-48446;all;5581;50;13946;4325057;0.32244661746654435
126:7835-39553;Fa;31417;232;3411;1402849;0.24314805085935834
126:7835-39553;Ga;31436;213;3968;1393414;0.2847682024150755
126:7835-39553;Li;31492;157;5550;1394182;0.39808289018220006
126:7835-39553;Mu;31500;149;5456;1401144;0.38939609347790094
126:7835-39553;all;31501;148;134257;24201005;0.5547579532337603
127:41887-48565;Fa;6613;43;1884;296807;0.6347559188294076
127:41887-48565;Ga;6613;43;1700;295998;0.5743282049203036
127:41887-48565;Li;6613;43;1168;296060;0.3945146254137675
127:41887-48565;Mu;6613;43;1260;296515;0.42493634386118745
127:41887-48565;all;6613;43;49364;5135392;0.9612508645883313
127:49549-52009;Fa;2421;23;360;107447;0.3350489078336296
127:49549-52009;Ga;2421;23;429;102400;0.4189453125
127:49549-52009;Li;2421;23;349;105415;0.3310724280225774
127:49549-52009;Mu;2418;26;393;106135;0.370283129975974
127:49549-52009;all;2421;23;11103;1821401;0.6095856980423312
128:60000-71743;Fa;11593;103;1798;517553;0.347404033982993
128:60000-71743;Ga;11590;106;1051;512592;0.20503636420388927
128:60000-71743;Li;11593;103;2334;509678;0.45793618716130574
128:60000-71743;Mu;11593;103;2057;514626;0.399707748928348
128:60000-71743;all;11593;103;51308;8893789;0.5768969783294836
130091:525-4104;Fa;3502;46;782;156740;0.49891540130151846
130091:525-4104;Ga;3502;46;873;155711;0.5606540321493022
130091:525-4104;Li;3502;46;1406;156458;0.8986437254726508
130091:525-4104;Mu;3502;46;1139;155693;0.7315678932257712
130091:525-4104;all;3502;46;25764;2705366;0.9523295554095084
130163:1154-3278;Fa;2050;27;422;92080;0.4582971329278888
130163:1154-3278;Ga;2050;27;378;90562;0.41739360879839227
130163:1154-3278;Li;2050;27;505;91638;0.5510814291014644
130163:1154-3278;Mu;2050;27;538;92148;0.5838433823848591
130163:1154-3278;all;2050;27;10357;1587324;0.6524817869571682
130705:1791-4624;Fa;2806;26;712;125062;0.5693176184612432
130705:1791-4624;Ga;2806;26;685;123499;0.5546603616223613
130705:1791-4624;Li;2806;26;1193;125849;0.9479614458597208
130705:1791-4624;Mu;2806;26;1120;126202;0.8874661257349329
130705:1791-4624;all;2806;26;19584;2167908;0.9033593676484426
131668:164-3197;Fa;2984;31;401;134178;0.2988567425360342
131668:164-3197;Ga;2984;31;489;134076;0.3647185178555446
131668:164-3197;Li;2984;31;661;132223;0.49991302572169743
131668:164-3197;Mu;2984;31;668;133251;0.5013095586524678
131668:164-3197;all;2984;31;18149;2312164;0.7849356706531198
131714:861-2230;Fa;1369;1;201;61605;0.32627221816411006
131714:861-2230;Ga;1369;1;239;61537;0.388384224125323
