GENE;POP;TOTAL_SITES;N_SITES;NUM_ALL;DENOM_ALL;PI_ALL
102:1769033-1779774;Li;10600;45;342;474569;0.07206538985900891
102:1769033-1779774;Mu;10601;44;4458;467615;0.9533483741967217
102:1769033-1779774;all;10601;44;30364;8197524;0.37040452702547744
102:1841054-1851420;Fa;10198;71;390;455729;0.08557717415393798
102:1841054-1851420;Ga;10202;67;467;456168;0.10237456375721225
102:1841054-1851420;Li;10162;107;284;455900;0.0622943627988594
102:1841054-1851420;Mu;10202;67;2868;453198;0.6328359789760767
102:1841054-1851420;all;10202;67;21855;7886719;0.27711143252346127
102:1881999-1887983;Fa;5929;28;111;266771;0.04160872058806992
102:1881999-1887983;Ga;5929;28;162;266550;0.06077658975801913
102:1881999-1887983;Li;5929;28;143;265428;0.05387525053875251
102:1881999-1887983;Mu;5929;28;2452;266724;0.9193023499947511
102:1881999-1887983;all;5929;28;15998;4616725;0.34652269736663976
102:200319-204392;Fa;4007;32;252;180298;0.13976860530898846
102:200319-204392;Ga;4007;32;349;179958;0.19393414018826616
102:200319-204392;Li;4007;32;594;178564;0.33265383839967744
102:200319-204392;Mu;4007;32;2171;180281;1.204231172447457
102:200319-204392;all;4007;32;18588;3115681;0.5965950942988066
102:2353007-2374215;Fa;20917;116;1297;935659;0.13861887717640722
102:2353007-2374215;Ga;20874;159;1388;936175;0.14826287820119102
102:2353007-2374215;Li;20865;168;1326;936477;0.14159450792705
102:2353007-2374215;Mu;20917;116;11385;921249;1.235822236984789
102:2353007-2374215;all;20917;116;83318;16149352;0.5159216295489751
102:2378199-2390371;Fa;12039;93;1580;527517;0.29951641368903753
102:2378199-2390371;Ga;12046;86;1450;527031;0.2751261311004476
102:2378199-2390371;Li;11937;195;1476;526321;0.28043722367148566
102:2378199-2390371;Mu;11960;172;5588;522668;1.069129925688965
102:2378199-2390371;all;12046;86;50830;9104285;0.5583085327403525
102:2394696-2398801;Fa;4056;32;375;181515;0.20659449632261798
102:2394696-2398801;Ga;4056;32;276;181449;0.15210885703420796
102:2394696-2398801;Li;4056;32;300;179421;0.1672045078335312
102:2394696-2398801;Mu;4056;32;2262;179688;1.258848671029785
102:2394696-2398801;all;4056;32;16887;3126981;0.5400416567929258
102:2433007-2435851;Fa;2773;25;114;124451;0.09160231737792385
102:2433007-2435851;Ga;2777;21;51;124437;0.0409845946141421
102:2433007-2435851;Li;2777;21;61;122862;0.04964919991535218
102:2433007-2435851;Mu;2777;21;1320;123887;1.0654870971126913
102:2433007-2435851;all;2777;21;8658;2146513;0.4033518548455099
102:2441333-2446675;Fa;5301;23;372;238477;0.1559898858170809
102:2441333-2446675;Ga;5301;23;285;238477;0.11950838026308616
102:2441333-2446675;Li;5301;23;152;238494;0.06373325953692756
102:2441333-2446675;Mu;5301;23;2822;238226;1.18458942348862
102:2441333-2446675;all;5301;23;19957;4132474;0.4829310480840291
102:2448702-2452500;Fa;3775;17;213;169875;0.12538631346578366
102:2448702-2452500;Ga;3775;17;234;169161;0.13832975685885043
102:2448702-2452500;Li;3775;17;203;169811;0.1195446702510438
102:2448702-2452500;Mu;3775;17;2275;158847;1.4321957607005484
102:2448702-2452500;all;3775;17;16127;2887798;0.5584531882077625
102:2481831-2484447;Fa;2600;13;158;116613;0.13549089724130242
102:2481831-2484447;Ga;2600;13;200;116915;0.17106444853098404
102:2481831-2484447;Li;2600;13;229;116949;0.19581184960965892
102:2481831-2484447;Mu;2600;13;1265;116541;1.085454904282613
102:2481831-2484447;all;2600;13;9640;2023542;0.4763923852334174
102:2714962-2727232;Fa;12014;155;915;533039;0.1716572333356471
102:2714962-2727232;Ga;12021;148;852;531609;0.16026816701748842
102:2714962-2727232;Li;11999;170;873;529431;0.16489400885101174
102:2714962-2727232;Mu;11999;170;4875;516253;0.9443044398773469
102:2714962-2727232;all;12032;137;39339;9131616;0.43079998107673384
102:426402-450889;Fa;19020;5327;1656;847633;0.19536757063493282
102:426402-450889;Ga;19031;5316;1885;844397;0.22323622656167655
102:426402-450889;Li;19010;5337;1784;846893;0.2106523492342008
102:426402-450889;Mu;19065;5282;10270;837243;1.2266450719802973
102:426402-450889;all;19075;5272;81817;14620006;0.5596235733418987
103:591428-595320;Fa;3870;14;237;174099;0.13612944359243878
103:591428-595320;Ga;3870;14;228;173589;0.1313447280645663
103:591428-595320;Li;3870;14;272;173779;0.1565206382819558
103:591428-595320;Mu;3870;14;1662;172201;0.9651511895982021
103:591428-595320;all;3870;14;12715;3004632;0.4231799435005685
103:597058-599858;Fa;2791;10;100;125595;0.0796210040208607
103:597058-599858;Ga;2791;10;73;125510;0.058162696199506016
103:597058-599858;Li;2791;10;91;125442;0.07254348623268124
103:597058-599858;Mu;2791;10;695;123864;0.5610992701672802
103:597058-599858;all;2791;10;5163;2167271;0.23822586100215432
103:731494-741353;Fa;9629;103;466;428578;0.10873166611445291
103:731494-741353;Ga;9629;103;545;428634;0.12714810304362228
103:731494-741353;Li;9611;121;403;426358;0.09452150540156394
103:731494-741353;Mu;9614;118;4198;423420;0.9914505691748146
103:731494-741353;all;9638;94;30342;7391698;0.4104875496807364
103:790140-797423;Fa;6996;37;416;314045;0.13246509258227324
103:790140-797423;Ga;6996;37;516;313294;0.1647015263618199
103:790140-797423;Li;6996;37;457;314360;0.14537472960936507
103:790140-797423;Mu;6996;37;3336;305880;1.090623774029031
103:790140-797423;all;6996;37;25131;5400479;0.4653476108322984
103:808643-810286;Fa;1642;2;46;73873;0.06226902927998051
103:808643-810286;Ga;1642;2;43;73890;0.05819461361483286
103:808643-810286;Li;1642;2;52;73822;0.07043970632060903
103:808643-810286;Mu;1642;2;474;72811;0.6510005356333521
103:808643-810286;all;1642;2;3349;1275036;0.2626592504054788
104:1103735-1107856;Fa;4024;53;303;179417;0.16888031791859187
104:1103735-1107856;Ga;4022;55;210;179683;0.11687249211110678
104:1103735-1107856;Li;4000;77;262;177940;0.14724064291334157
104:1103735-1107856;Mu;4028;49;3199;177813;1.7990810570655689
104:1103735-1107856;all;4032;45;22178;3094909;0.7165961907119078
105:1079760-1087531;Fa;7560;40;641;340200;0.1884185773074662
105:1079760-1087531;Ga;7560;40;529;339996;0.1555900657654796
105:1079760-1087531;Li;7560;40;630;340098;0.18524072473228304
105:1079760-1087531;Mu;7560;40;3880;322777;1.202068301025166
105:1079760-1087531;all;7560;40;30170;5809431;0.5193279686082853
105:1272897-1276092;Fa;3165;15;301;142425;0.21133930138669474
105:1272897-1276092;Ga;3165;15;317;142306;0.2227594057875283
105:1272897-1276092;Li;3165;15;265;142272;0.18626293297345928
105:1272897-1276092;Mu;3165;15;2149;141652;1.5170982407590432
105:1272897-1276092;all;3165;15;16320;2463755;0.6624035263246548
105:1284903-1290428;Fa;5345;30;449;240013;0.18707320020165574
105:1284903-1290428;Ga;5345;30;537;240163;0.22359813959685715
105:1284903-1290428;Li;5345;30;501;238571;0.21000037724618667
105:1284903-1290428;Mu;5345;30;2915;236347;1.2333560400597428
105:1284903-1290428;all;5345;30;22976;4136626;0.5554285062270555
105:1322983-1342803;Fa;19342;131;914;867870;0.10531531220113612
105:1322983-1342803;Ga;19342;131;980;868000;0.11290322580645161
105:1322983-1342803;Li;19342;131;1020;867449;0.11758616356696475
105:1322983-1342803;Mu;19342;131;8037;861133;0.9333053082392615
105:1322983-1342803;all;19342;131;59079;15006144;0.3936987409956882
105:204438-209085;Fa;4607;26;413;207234;0.19929162203113387
105:204438-209085;Ga;4607;26;474;207237;0.22872363525818265
105:204438-209085;Li;4607;26;536;207285;0.2585811805002774
105:204438-209085;Mu;4607;26;2260;206944;1.0920828823256534
105:204438-209085;all;4607;26;19057;3590916;0.5307002447286431
105:2547257-2555507;Fa;8178;44;631;367891;0.17151819424775272
105:2547257-2555507;Ga;8178;44;662;365498;0.18112274212170792
105:2547257-2555507;Li;8178;44;576;367453;0.15675474142271256
105:2547257-2555507;Mu;8178;44;3825;367253;1.0415163388726574
105:2547257-2555507;all;8178;44;30192;6360755;0.4746606338398508
105:2863368-2869641;Fa;6205;39;270;278817;0.09683771075651772
105:2863368-2869641;Ga;6205;39;230;278322;0.08263809544340728
105:2863368-2869641;Li;6205;39;360;278871;0.12909194573835214
105:2863368-2869641;Mu;6205;39;2127;277446;0.7666356696438226
105:2863368-2869641;all;6205;39;15569;4823912;0.3227463519235011
105:318315-383500;Fa;63865;819;5208;2864275;0.18182611655654574
105:318315-383500;Ga;63863;821;5293;2860704;0.18502438560578097
105:318315-383500;Li;63865;819;4883;2860266;0.17071838773037193
105:318315-383500;Mu;63867;817;30088;2825887;1.0647276412680338
105:318315-383500;all;63867;817;238980;49422864;0.4835413827899573
105:3516371-3546063;Fa;28907;403;2476;1291039;0.19178351699677545
105:3516371-3546063;Ga;28948;362;2664;1283971;0.2074813216186347
105:3516371-3546063;Li;28888;422;2379;1285720;0.18503251096661794
105:3516371-3546063;Mu;28948;362;13355;1204578;1.1086870256637593
105:3516371-3546063;all;29000;310;108742;21890048;0.4967645571174627
105:3596568-3603943;Fa;7276;73;712;326072;0.21835668195981256
105:3596568-3603943;Ga;7290;59;596;325991;0.18282713326441527
105:3596568-3603943;Li;7290;59;735;324340;0.22661404698772894
105:3596568-3603943;Mu;7289;60;2854;318426;0.8962835949325746
105:3596568-3603943;all;7290;59;24991;5607173;0.4456969670812725
105:3964299-3968010;Fa;3600;48;380;161830;0.23481431131434222
105:3964299-3968010;Ga;3600;48;408;159670;0.2555270244880065
105:3964299-3968010;Li;3600;48;234;161711;0.14470258671333427
105:3964299-3968010;Mu;3600;48;2815;157153;1.7912480194460176
105:3964299-3968010;all;3600;48;20841;2771656;0.7519331403319892
105:4259646-4274417;Fa;14431;141;1222;643705;0.18983851298343185
105:4259646-4274417;Ga;14457;115;1126;645964;0.17431311961657306
105:4259646-4274417;Li;14455;117;1336;643000;0.2077760497667185
105:4259646-4274417;Mu;14458;114;6106;600815;1.0162862112297462
105:4259646-4274417;all;14458;114;50418;10950528;0.4604161552758004
105:440034-442189;Fa;2148;6;227;96660;0.23484378232981584
105:440034-442189;Ga;2148;6;240;96626;0.24838035311406867
105:440034-442189;Li;2148;6;244;96660;0.25243120215187254
105:440034-442189;Mu;2148;6;1254;96660;1.2973308504034762
105:440034-442189;all;2148;6;10333;1675286;0.6167902077615404
105:443745-444347;Fa;603;0;95;27135;0.35010134512622076
105:443745-444347;Ga;603;0;70;27135;0.2579694121982679
105:443745-444347;Li;603;0;82;27118;0.30238218157681246
105:443745-444347;Mu;603;0;297;27135;1.0945273631840795
105:443745-444347;all;603;0;2778;470263;0.5907332705315962
105:445390-449951;Fa;4499;28;286;202353;0.14133716821593947
105:445390-449951;Ga;4499;28;252;200993;0.1253775007089799
105:445390-449951;Li;4499;28;227;201979;0.11238792151659331
105:445390-449951;Mu;4499;28;2095;187013;1.1202429777609044
105:445390-449951;all;4499;28;15064;3423482;0.4400198394500103
105:768510-770759;Fa;2221;29;260;99673;0.260852989274929
105:768510-770759;Ga;2221;29;331;99928;0.3312384917140341
105:768510-770759;Li;2221;29;196;99894;0.19620798045928683
105:768510-770759;Mu;2221;29;1119;83532;1.339606378393909
105:768510-770759;all;2221;29;9420;1649503;0.5710811074608534
106:1056171-1070640;Fa;14205;116;1390;637184;0.21814734833266372
106:1056171-1070640;Ga;14205;116;1288;637886;0.20191695694842024
106:1056171-1070640;Li;14205;116;1431;635087;0.22532345962049294
106:1056171-1070640;Mu;14205;116;8069;614778;1.3125063030882693
106:1056171-1070640;all;14205;116;64260;10925771;0.5881507126590884
106:1114763-1165143;Fa;49635;358;3963;2219347;0.17856603766783652
106:1114763-1165143;Ga;49725;268;4571;2215802;0.2062909953145633
106:1114763-1165143;Li;49712;281;4341;2215791;0.1959119790630073
106:1114763-1165143;Mu;49708;285;23514;2161479;1.0878662249320952
106:1114763-1165143;all;49725;268;190359;38141479;0.4990865718657633
106:1286337-1418312;Fa;130051;781;10037;5823204;0.17236215664091453
106:1286337-1418312;Ga;130040;792;10992;5826975;0.1886399032087833
106:1286337-1418312;Li;129994;838;9923;5819416;0.17051539192248844
106:1286337-1418312;Mu;130034;798;55741;5710163;0.9761717835375278
106:1286337-1418312;all;130073;759;452925;100362114;0.45129081278618743
106:134151-148470;Fa;14042;160;1142;623562;0.1831413716679336
106:134151-148470;Ga;14038;164;1214;623194;0.19480290246696855
106:134151-148470;Li;14050;152;1042;622156;0.1674821105960563
106:134151-148470;Mu;14053;149;6411;585360;1.0952234522345223
106:134151-148470;all;14065;137;50815;10606840;0.4790776517794178
106:2435040-2489560;Fa;52820;845;3544;2363554;0.14994368649922954
106:2435040-2489560;Ga;52825;840;3653;2362652;0.15461439094712212
106:2435040-2489560;Li;52811;854;3499;2355841;0.14852445474885614
106:2435040-2489560;Mu;52826;839;26127;2318010;1.1271305990914622
106:2435040-2489560;all;52834;831;197951;40695369;0.4864214402380772
106:2494842-2517431;Fa;22238;160;1409;996992;0.14132510591860317
106:2494842-2517431;Ga;22238;160;1481;999338;0.14819810714693127
106:2494842-2517431;Li;22238;160;1295;998705;0.12966791995634347
106:2494842-2517431;Mu;22238;160;9585;993808;0.9644720106901937
106:2494842-2517431;all;22238;160;73284;17280275;0.4240904730972163
106:2633718-2641609;Fa;7816;45;663;351414;0.18866635933685055
106:2633718-2641609;Ga;7816;45;737;350721;0.21013854317249323
106:2633718-2641609;Li;7816;45;377;351363;0.10729644271024553
106:2633718-2641609;Mu;7816;45;3678;347213;1.0592921347991002
106:2633718-2641609;all;7816;45;28941;6067051;0.4770192305948969
106:2781130-2784937;Fa;3768;27;319;169390;0.18832280536041088
106:2781130-2784937;Ga;3768;27;257;169458;0.15165999834767316
106:2781130-2784937;Li;3768;27;243;168888;0.14388233622282223
106:2781130-2784937;Mu;3768;27;1207;159396;0.7572335566764536
106:2781130-2784937;all;3768;27;10404;2884316;0.36070943683008383
106:524532-527415;Fa;2848;13;113;128160;0.08817103620474406
106:524532-527415;Ga;2848;13;124;128092;0.0968054211035818
106:524532-527415;Li;2848;13;114;127956;0.08909312576198068
106:524532-527415;Mu;2848;13;1356;126142;1.07497899192973
106:524532-527415;all;2848;13;9545;2210150;0.43187113996787546
106:654524-659998;Fa;5456;4;104;245030;0.042443782393992574
106:654524-659998;Ga;5456;4;92;244311;0.03765692089181412
106:654524-659998;Li;5456;4;101;244354;0.0413334752040073
106:654524-659998;Mu;5456;4;770;245001;0.3142844314921164
106:654524-659998;all;5456;4;5695;4240500;0.13430020044806038
106:681463-692741;Fa;11175;64;290;496070;0.0584594916040075
106:681463-692741;Ga;11183;56;729;492856;0.1479133864658237
106:681463-692741;Li;11179;60;486;494404;0.09830017556492261
106:681463-692741;Mu;11188;51;3420;489758;0.6983040603726739
106:681463-692741;all;11191;48;26307;8541976;0.3079732371057938
106:810660-813200;Fa;2530;5;127;113850;0.11155028546332894
106:810660-813200;Ga;2530;5;124;113833;0.10893150492387972
106:810660-813200;Li;2530;5;130;113493;0.11454450935299974
106:810660-813200;Mu;2530;5;687;113697;0.6042375788279374
106:810660-813200;all;2530;5;5608;1971013;0.2845237448966597
106:81447-83562;Fa;2107;8;30;94525;0.03173763554615181
106:81447-83562;Ga;2107;8;86;94167;0.09132711034651204
106:81447-83562;Li;2107;8;100;94018;0.10636261141483545
106:81447-83562;Mu;2107;8;895;88366;1.0128329900640518
106:81447-83562;all;2107;8;6033;1603900;0.37614564499033604
106:909479-920833;Fa;11225;77;1058;502557;0.21052338341720442
106:909479-920833;Ga;11225;77;1122;501463;0.2237453211901975
106:909479-920833;Li;11225;77;1043;502412;0.2075985446207495
106:909479-920833;Mu;11218;84;4832;487229;0.9917307877815155
106:909479-920833;all;11225;77;41389;8627693;0.4797226790522101
107:107977-121531;Fa;13326;81;959;595445;0.16105601692851565
107:107977-121531;Ga;13326;81;880;594343;0.14806265069160401
107:107977-121531;Li;13326;81;908;596375;0.15225319639488577
107:107977-121531;Mu;13326;81;5055;591284;0.8549191251581304
107:107977-121531;all;13326;81;41388;10297103;0.40193829274117193
107:403347-405159;Fa;1808;4;132;81360;0.16224188790560473
107:403347-405159;Ga;1808;4;123;81360;0.15117994100294985
107:403347-405159;Li;1808;4;61;80310;0.07595567177188395
107:403347-405159;Mu;1808;4;183;81360;0.22492625368731564
107:403347-405159;all;1808;4;2589;1405470;0.18420884117056927
107:445372-448545;Fa;3108;13;181;139860;0.12941512941512942
107:445372-448545;Ga;3108;13;172;139775;0.12305490967626542
107:445372-448545;Li;3108;13;173;139792;0.1237552935790317
107:445372-448545;Mu;3108;13;1250;139401;0.8966937109489889
107:445372-448545;all;3108;13;9536;2421468;0.39381069665178314
107:540061-546808;Fa;6621;61;379;293392;0.12917870971260292
107:540061-546808;Ga;6601;81;318;294547;0.10796239649359865
107:540061-546808;Li;6604;78;368;292921;0.12563114286787222
107:540061-546808;Mu;6617;65;2621;293339;0.8935054663716724
107:540061-546808;all;6629;53;19926;5082791;0.392028710210591
107:549920-551170;Fa;1233;10;0;55451;0.0
107:549920-551170;Ga;1233;10;0;55468;0.0
107:549920-551170;Li;1233;10;27;55383;0.04875142191647256
107:549920-551170;Mu;1233;10;258;55408;0.4656367311579555
107:549920-551170;all;1233;10;1633;960698;0.16998057662241411
107:574281-581276;Fa;6918;61;460;311055;0.14788381475944767
107:574281-581276;Ga;6918;61;689;307373;0.22415761956970848
107:574281-581276;Li;6918;61;285;311140;0.09159863726939642
107:574281-581276;Mu;6918;61;3593;305468;1.176227951864025
107:574281-581276;all;6918;61;27033;5348064;0.505472634583281
108:1014341-1025614;Fa;10815;285;766;475600;0.16105971404541633
108:1014341-1025614;Ga;10876;224;717;475527;0.1507800818880947
108:1014341-1025614;Li;10827;273;691;476660;0.14496706247639826
108:1014341-1025614;Mu;10856;244;4171;461647;0.9035041925973741
108:1014341-1025614;all;10881;219;33561;8169866;0.410790091294031
108:1191570-1192229;Fa;660;0;27;29700;0.09090909090909091
108:1191570-1192229;Ga;660;0;0;29700;0.0
108:1191570-1192229;Li;660;0;18;29700;0.06060606060606061
108:1191570-1192229;Mu;660;0;347;29666;1.1696892064990225
108:1191570-1192229;all;660;0;2112;514646;0.4103791732569572
108:267276-272372;Fa;4916;96;541;219339;0.2466501625337947
108:267276-272372;Ga;4917;95;696;220367;0.31583676321772314
108:267276-272372;Li;4917;95;470;220702;0.21295683772688964
108:267276-272372;Mu;4917;95;3710;215320;1.7230169050715214
108:267276-272372;all;4917;95;28781;3791248;0.7591431634121535
108:364586-372824;Fa;7922;124;577;354481;0.1627731810731746
108:364586-372824;Ga;7923;123;694;354461;0.19579022797994702
108:364586-372824;Li;7923;123;674;354520;0.19011621347173643
108:364586-372824;Mu;7923;123;5198;344712;1.5079254566130567
108:364586-372824;all;7923;123;38065;6095326;0.6244948998626161
108:467733-501709;Fa;32691;656;3657;1437660;0.25437168732523685
108:467733-501709;Ga;32635;712;3597;1425812;0.2522772988304208
108:467733-501709;Li;32657;690;3555;1430675;0.24848410715221836
108:467733-501709;Mu;32685;662;17576;1354227;1.297862175248315
108:467733-501709;all;32749;598;146251;24402422;0.5993298534055349
108:760809-766119;Fa;5185;47;336;229821;0.14620073883587661
108:760809-766119;Ga;5186;46;331;232187;0.14255750752626117
108:760809-766119;Li;5186;46;341;232206;0.14685236384934067
108:760809-766119;Mu;5186;46;2242;227640;0.9848884203127746
108:760809-766119;all;5186;46;17340;3991906;0.4343789658373719
108:880779-914911;Fa;32403;1103;3142;1418697;0.22147082851377003
108:880779-914911;Ga;32370;1136;3085;1415630;0.2179241751022513
108:880779-914911;Li;32428;1078;3001;1419713;0.21138075089824493
108:880779-914911;Mu;32392;1114;17739;1373175;1.291823693265607
108:880779-914911;all;32507;999;142033;24329815;0.5837816687056601
109:824204-825931;Fa;1724;2;86;77580;0.11085331270946121
109:824204-825931;Ga;1724;2;51;77580;0.065738592420727
109:824204-825931;Li;1724;2;40;77580;0.051559680329981955
109:824204-825931;Mu;1724;2;527;77580;0.6792987883475122
109:824204-825931;all;1724;2;3820;1344720;0.2840740079719198
109:863299-873396;Fa;9948;70;563;444927;0.1265376117880012
109:863299-873396;Ga;9948;70;636;445471;0.142770236446368
109:863299-873396;Li;9948;70;686;446154;0.15375856766945942
109:863299-873396;Mu;9948;70;4472;409116;1.0930885127934376
109:863299-873396;all;9948;70;33953;7545544;0.44997418343859635
109:878799-884224;Fa;5327;29;289;239596;0.1206197098449056
109:878799-884224;Ga;5327;29;307;239196;0.12834662787003126
109:878799-884224;Li;5327;29;370;238950;0.15484410964636952
109:878799-884224;Mu;5327;29;1743;236488;0.737035282974189
109:878799-884224;all;5327;29;14163;4133318;0.34265449694410155
109:886066-1066921;Fa;177436;1545;14319;7898136;0.1812959412195485
109:886066-1066921;Ga;177286;1695;13726;7872592;0.17435172558161277
109:886066-1066921;Li;177364;1617;13582;7880465;0.17235023567771698
109:886066-1066921;Mu;177327;1654;74190;7672839;0.9669171997483591
109:886066-1066921;all;177557;1424;604707;135553472;0.4461021846788255
110:147292-150661;Fa;3358;11;160;151110;0.10588313149361392
110:147292-150661;Ga;3358;11;149;150991;0.09868137836029962
110:147292-150661;Li;3358;11;138;151076;0.09134475363393259
110:147292-150661;Mu;3358;11;1747;151110;1.156111441995897
110:147292-150661;all;3358;11;11908;2618547;0.4547560154543722
110:1584567-1587660;Fa;3088;4;136;138960;0.09786989061600461
110:1584567-1587660;Ga;3088;4;134;138875;0.0964896489648965
110:1584567-1587660;Li;3088;4;131;138892;0.09431788727932494
110:1584567-1587660;Mu;3088;4;882;136809;0.644694427998158
110:1584567-1587660;all;3088;4;6779;2397696;0.2827297538970745
110:1595441-1597404;Fa;1950;4;16;87716;0.01824068584978795
110:1595441-1597404;Ga;1950;4;30;87750;0.03418803418803419
110:1595441-1597404;Li;1950;4;25;87750;0.02849002849002849
110:1595441-1597404;Mu;1950;4;496;87750;0.5652421652421652
110:1595441-1597404;all;1950;4;3215;1520846;0.21139549961008544
110:161372-206841;Fa;44731;338;3981;2000087;0.19904134170163598
110:161372-206841;Ga;44715;354;3955;1990707;0.1986731347204787
110:161372-206841;Li;44755;314;3782;1994197;0.18965027025915696
110:161372-206841;Mu;44753;316;22311;1968497;1.1334027941114464
110:161372-206841;all;44763;306;178737;34434856;0.5190583634210638
110:19564-37958;Fa;17944;163;1525;799925;0.19064287276932212
110:19564-37958;Ga;17955;152;1828;794429;0.2301023754168088
110:19564-37958;Li;17955;152;1927;794803;0.24245001591589363
110:19564-37958;Mu;17955;152;9775;782211;1.2496628147648141
110:19564-37958;all;17955;152;79159;13723704;0.5768049208872473
110:2829196-2895631;Fa;65225;497;4837;2908911;0.16628215851224049
110:2829196-2895631;Ga;65294;428;4606;2903629;0.158629081056843
110:2829196-2895631;Li;65250;472;4512;2900521;0.15555826005052195
110:2829196-2895631;Mu;65336;386;24949;2858246;0.8728779818112227
110:2829196-2895631;all;65351;371;202386;50091843;0.4040298537228906
110:3024086-3029364;Fa;5065;32;403;221522;0.18192324012964853
110:3024086-3029364;Ga;4987;110;521;219330;0.2375416039757443
110:3024086-3029364;Li;5065;32;493;220319;0.22376644774168364
110:3024086-3029364;Mu;4977;120;1565;216853;0.7216870414520435
110:3024086-3029364;all;5065;32;15164;3799544;0.3991005236417844
110:3030279-3031160;Fa;882;0;39;39673;0.09830363219317924
110:3030279-3031160;Ga;882;0;58;39690;0.14613252708490804
110:3030279-3031160;Li;882;0;60;39690;0.15117157974300832
110:3030279-3031160;Mu;882;0;146;39690;0.36785084404132024
110:3030279-3031160;all;882;0;1439;687883;0.20919255164032255
110:3041236-3044610;Fa;3354;9;247;150896;0.16368889831407063
110:3041236-3044610;Ga;3354;9;200;150577;0.13282240979698096
110:3041236-3044610;Li;3354;9;331;149842;0.2208993473125025
110:3041236-3044610;Mu;3354;9;728;150696;0.4830917874396135
110:3041236-3044610;all;3354;9;7236;2608379;0.2774136733963891
110:3049245-3049545;Fa;301;0;0;13545;0.0
110:3049245-3049545;Ga;301;0;9;13545;0.0664451827242525
