GENE;POP;TOTAL_SITES;N_SITES;NUM_ALL;DENOM_ALL;PI_ALL
111248:972-2971;all;1963;31;7435;1520327;0.4890395289960647
111419:2632-4995;Fa;2305;45;846;102960;0.8216783216783217
111419:2632-4995;Ga;2305;45;1311;103300;1.2691190706679574
111419:2632-4995;Li;2305;45;1641;103708;1.5823273035831373
111419:2632-4995;Mu;2305;45;1648;102811;1.6029413195086128
111419:2632-4995;all;2305;45;27598;1788379;1.5431851973211494
111419:6067-7733;Fa;1600;37;454;71511;0.6348673630630253
111419:6067-7733;Ga;1600;37;771;70701;1.0905079136080111
111419:6067-7733;Li;1600;37;975;71455;1.3644951367993843
111419:6067-7733;Mu;1600;37;994;71796;1.3844782439133099
111419:6067-7733;all;1600;37;15522;1236443;1.255375298335629
111421:2445-6101;Fa;3566;43;655;160215;0.40882564054551696
111421:2445-6101;Ga;3566;43;1173;159424;0.7357737856282618
111421:2445-6101;Li;3566;43;1311;159620;0.8213256484149856
111421:2445-6101;Mu;3566;43;1281;159416;0.8035579866512772
111421:2445-6101;all;3566;43;28332;2767075;1.023897075431638
111582:2114-6760;Fa;4537;91;1609;202029;0.7964203158952428
111582:2114-6760;Ga;4539;89;956;202153;0.4729091331813033
111582:2114-6760;Li;4571;57;2336;203391;1.1485267293046397
111582:2114-6760;Mu;4571;57;2082;204204;1.0195686666274901
111582:2114-6760;all;4571;57;42399;3510985;1.2076098302897904
111902:946-1467;Fa;522;0;40;23116;0.17304031839418585
111902:946-1467;Ga;522;0;9;23473;0.038341924764623184
111902:946-1467;Li;522;0;0;23303;0.0
111902:946-1467;Mu;522;0;9;23490;0.038314176245210725
111902:946-1467;all;522;0;690;404542;0.1705632542480138
112286:1-2531;Fa;2489;29;606;107350;0.5645086166744294
112286:1-2531;Ga;2489;29;414;106132;0.3900802773904195
112286:1-2531;Li;2489;29;118;110199;0.10707901160627592
112286:1-2531;Mu;2489;29;157;108073;0.14527217713952606
112286:1-2531;all;2489;29;17547;1865290;0.940711631971436
112287:6621-14261;Fa;7457;131;1648;329345;0.5003871320347963
112287:6621-14261;Ga;7428;160;519;328557;0.15796345839534692
112287:6621-14261;Li;7544;44;169;337695;0.05004515909326463
112287:6621-14261;Mu;7544;44;228;338681;0.06731998547305576
112287:6621-14261;all;7544;44;49128;5750554;0.8543176883479401
112333:4901-9640;Fa;4650;57;415;203498;0.20393320818877828
112333:4901-9640;Ga;4640;67;482;206143;0.23381827178220943
112333:4901-9640;Li;4668;39;810;209873;0.3859476921757444
112333:4901-9640;Mu;4668;39;499;209703;0.2379555848032694
112333:4901-9640;all;4668;39;23668;3582133;0.6607236526393632
112515:5536-10280;Fa;4722;16;27;211140;0.01278772378516624
112515:5536-10280;Ga;4722;16;63;212065;0.02970787258623535
112515:5536-10280;Li;4722;16;666;211759;0.3145084742561119
112515:5536-10280;Mu;4722;16;794;211589;0.3752558025228155
112515:5536-10280;all;4722;16;15714;3667605;0.42845399109227955
112552:1706-6991;Fa;5193;48;1152;232876;0.4946838660918257
112552:1706-6991;Ga;5193;48;1008;232122;0.4342544007030786
112552:1706-6991;Li;5193;48;928;229727;0.40395774114492417
112552:1706-6991;Mu;5193;48;941;232686;0.40440765667036266
112552:1706-6991;all;5193;48;41861;4015259;1.0425479402449507
112903:1357-4121;Fa;2722;28;1407;118347;1.1888767776115998
112903:1357-4121;Ga;2714;36;865;118565;0.7295576266183106
112903:1357-4121;Li;2722;28;416;122473;0.3396667020486148
112903:1357-4121;Mu;2722;28;422;122473;0.34456574102046983
112903:1357-4121;all;2722;28;26954;2082218;1.2944850154978969
112:52850-55057;Fa;2199;8;601;98751;0.6086014318842341
112:52850-55057;Ga;2199;8;453;98466;0.460057278654561
112:52850-55057;Li;2199;8;90;98547;0.09132698103443027
112:52850-55057;Mu;2199;8;91;98955;0.09196099237026932
112:52850-55057;all;2199;8;11771;1710219;0.6882744256729694
113111:1190-4015;Fa;2788;29;799;125132;0.6385257168430137
113111:1190-4015;Ga;2788;29;699;125234;0.5581551335899196
113111:1190-4015;Li;2788;29;1397;125375;1.114257228315055
113111:1190-4015;Mu;2788;29;1419;125290;1.1325724319578578
113111:1190-4015;all;2788;29;30624;2170927;1.410641629128939
113219:126-2411;Fa;2268;17;134;99021;0.1353248300865473
113219:126-2411;Ga;2271;14;96;100758;0.09527779431906151
113219:126-2411;Li;2282;3;30;100178;0.02994669488310807
113219:126-2411;Mu;2282;3;24;99581;0.02410098311926974
113219:126-2411;all;2282;3;6480;1725650;0.3755106771361516
113386:3209-10790;Fa;7492;60;2784;334916;0.8312532097600592
113386:3209-10790;Ga;7492;60;2767;336042;0.8234089786395749
113386:3209-10790;Li;7492;60;2029;334828;0.6059827732447705
113386:3209-10790;Mu;7492;60;2458;334437;0.7349665258329671
113386:3209-10790;all;7492;60;56508;5805943;0.9732785871304627
113563:3443-4249;Fa;804;3;326;36027;0.904876897882144
113563:3443-4249;Ga;804;3;336;36095;0.9308768527496883
113563:3443-4249;Li;804;3;36;36010;0.09997222993612885
113563:3443-4249;Mu;804;3;0;36163;0.0
113563:3443-4249;all;804;3;4062;625207;0.6497048177643564
113587:127-4565;Fa;4334;38;1049;193525;0.5420488309004005
113587:127-4565;Ga;4334;38;475;194617;0.24406912037489017
113587:127-4565;Li;4334;38;284;194775;0.14580926710306763
113587:127-4565;Mu;4334;38;404;194333;0.20789057957217766
113587:127-4565;all;4334;38;29734;3367550;0.8829564520200146
113792:5848-9753;Fa;3873;21;1011;173809;0.581672985863793
113792:5848-9753;Ga;3873;21;748;173966;0.42996907441684007
113792:5848-9753;Li;3873;21;306;172079;0.17782530116981154
113792:5848-9753;Mu;3873;21;284;174115;0.16311058782988255
113792:5848-9753;all;3873;21;24497;3006569;0.8147825644447209
113878:34-4846;Fa;4736;49;326;212712;0.15325886644853134
113878:34-4846;Ga;4736;49;493;212202;0.23232580277282966
113878:34-4846;Li;4736;49;1510;212831;0.7094831110129634
113878:34-4846;Mu;4736;49;1485;213052;0.6970129358090983
113878:34-4846;all;4736;49;25886;3686457;0.7021918335138589
114087:471-3493;Fa;2943;44;632;132350;0.477521722704949
114087:471-3493;Ga;2943;44;1023;132299;0.7732484750451628
114087:471-3493;Li;2943;44;1750;131898;1.3267828170252771
114087:471-3493;Mu;2943;44;1467;132401;1.1079976737335822
114087:471-3493;all;2943;44;26588;2291884;1.1600936173034935
114270:1821-2345;Fa;525;0;72;23574;0.3054212267752609
114270:1821-2345;Ga;525;0;9;23591;0.038150142003306346
114270:1821-2345;Li;525;0;0;23625;0.0
114270:1821-2345;Mu;525;0;0;23625;0.0
114270:1821-2345;all;525;0;1549;409119;0.37861844597782063
114300:1464-4247;Fa;2719;38;173;120735;0.14328902141052718
114300:1464-4247;Ga;2720;37;569;121770;0.4672743697133941
114300:1464-4247;Li;2720;37;1003;122332;0.8198999444135631
114300:1464-4247;Mu;2720;37;1115;122366;0.9112008237582335
114300:1464-4247;all;2720;37;23058;2110363;1.092608238487881
114809:25-5788;Fa;5621;89;1732;246224;0.7034245240106569
114809:25-5788;Ga;5621;89;762;250892;0.30371634009852844
114809:25-5788;Li;5621;89;2062;252435;0.8168439400241646
114809:25-5788;Mu;5621;89;2246;252656;0.8889557342790197
114809:25-5788;all;5621;89;50840;4339419;1.1715854127015621
114846:1062-3844;Fa;2767;13;584;123056;0.4745806787153816
114846:1062-3844;Ga;2767;13;1173;124090;0.9452816504150213
114846:1062-3844;Li;2767;13;33;124430;0.0265209354657237
114846:1062-3844;Mu;2767;13;24;124260;0.01931434089811685
114846:1062-3844;all;2767;13;20552;2148128;0.9567400080442133
114847:3731-9423;Fa;5567;56;967;248308;0.38943570082317125
114847:3731-9423;Ga;5594;29;2423;249188;0.972358219496926
114847:3731-9423;Li;5594;29;75;249016;0.030118546599415298
114847:3731-9423;Mu;5594;29;216;250132;0.08635440487422641
114847:3731-9423;all;5594;29;45523;4312256;1.0556655263509402
114:363-6843;Fa;6291;94;1656;281327;0.5886388437654402
114:363-6843;Ga;6283;102;1538;281679;0.5460115947585727
114:363-6843;Li;6291;94;1995;280149;0.7121210498698907
114:363-6843;Mu;6287;98;2609;281645;0.9263434465373076
114:363-6843;all;6291;94;47972;4871436;0.9847609616548385
115002:7620-9851;Fa;2102;100;359;91284;0.39327812102887694
115002:7620-9851;Ga;2117;85;268;88394;0.3031879991854651
115002:7620-9851;Li;2174;28;45;97779;0.04602215199582733
115002:7620-9851;Mu;2174;28;45;96385;0.04668776261866473
115002:7620-9851;all;2174;28;11275;1598870;0.705185537285708
115545:2-2316;Fa;2157;94;1373;92413;1.4857217058206096
115545:2-2316;Ga;2157;94;1371;92791;1.477513983037148
115545:2-2316;Li;2157;94;1381;96759;1.4272574127471347
115545:2-2316;Mu;2157;94;1315;95655;1.3747321101876535
115545:2-2316;all;2157;94;29700;1633998;1.8176276837548149
115546:59-6258;Fa;6005;89;3743;267474;1.3993883517650314
115546:59-6258;Ga;6005;89;1435;268322;0.5348051967412288
115546:59-6258;Li;5969;125;3211;267149;1.2019509711808767
115546:59-6258;Mu;5967;127;2779;266817;1.04153783304662
115546:59-6258;all;6005;89;68898;4628658;1.4885091964020674
115684:828-1640;Fa;812;1;80;36438;0.21955101816784675
115684:828-1640;Ga;812;1;34;36523;0.09309202420392629
115684:828-1640;Li;812;1;9;36506;0.024653481619459815
115684:828-1640;Mu;812;1;0;36540;0.0
115684:828-1640;all;812;1;2983;632667;0.471496063489956
115806:26-5593;Fa;5354;105;1335;239112;0.5583157683428687
115806:26-5593;Ga;5351;108;1105;239332;0.4617017364999248
115806:26-5593;Li;5382;77;2120;236969;0.8946317872801928
115806:26-5593;Mu;5382;77;2096;233954;0.8959026133342451
115806:26-5593;all;5382;77;42970;4105415;1.0466664149665745
115998:684-3122;Fa;2422;13;276;108062;0.2554089319094594
115998:684-3122;Ga;2422;13;263;108922;0.24145718954848425
115998:684-3122;Li;2422;13;171;108956;0.15694408752156833
115998:684-3122;Mu;2422;13;144;108973;0.1321428243693392
115998:684-3122;all;2422;13;16818;1884349;0.8925098270012615
115:31235-37087;Fa;5627;73;1841;248304;0.7414298601714028
115:31235-37087;Ga;5627;73;512;248590;0.2059616235568607
115:31235-37087;Li;5627;73;1625;252433;0.6437351693320604
115:31235-37087;Mu;5627;73;1671;250892;0.6660236276963794
115:31235-37087;all;5627;73;44771;4329891;1.033998315431035
116537:1-2030;Fa;2027;3;87;88920;0.09784075573549257
116537:1-2030;Ga;2027;3;128;90000;0.14222222222222222
116537:1-2030;Li;2027;3;9;89808;0.010021378941742383
116537:1-2030;Mu;2027;3;16;88062;0.018169017283277692
116537:1-2030;all;2027;3;2478;1545878;0.160297255022712
116688:3006-5601;Fa;2582;5;256;115786;0.2210975420171696
116688:3006-5601;Ga;2582;5;181;115373;0.15688245950092308
116688:3006-5601;Li;2582;5;61;116139;0.05252326953047641
116688:3006-5601;Mu;2582;5;154;116173;0.1325609220731151
116688:3006-5601;all;2582;5;10990;2007467;0.547456072752379
116903:295-4371;Fa;4038;25;423;180964;0.23374814880307684
116903:295-4371;Ga;4038;25;330;181407;0.18191139261439745
116903:295-4371;Li;4037;26;470;181195;0.2593890559894037
116903:295-4371;Mu;4037;26;414;180192;0.22975492807671816
116903:295-4371;all;4038;25;34671;3134906;1.105966175700324
117443:9255-18763;Fa;9386;80;811;420805;0.19272584688870142
117443:9255-18763;Ga;9386;80;747;421872;0.17706792581636135
117443:9255-18763;Li;9386;80;2547;421158;0.6047611585200804
117443:9255-18763;Mu;9386;80;2084;421859;0.49400392074129035
117443:9255-18763;all;9386;80;62261;7303862;0.852439435465785
117659:5015-9365;Fa;4252;30;682;190729;0.35757540803967935
117659:5015-9365;Ga;4252;30;465;191021;0.24342873296653247
117659:5015-9365;Li;4252;30;1435;185407;0.7739729352181957
117659:5015-9365;Mu;4252;30;1482;178292;0.8312206941421937
117659:5015-9365;all;4252;30;29316;3220665;0.9102467968571708
117662:1401-5764;Fa;3869;467;786;168040;0.4677457748155201
117662:1401-5764;Ga;4145;191;805;171459;0.46949999708385093
117662:1401-5764;Li;4303;33;188;193601;0.09710693643111347
117662:1401-5764;Mu;4303;33;313;191565;0.1633910161041944
117662:1401-5764;all;4303;33;20676;3055865;0.6766005697241206
117750:1170-2495;Fa;1320;5;146;59115;0.2469762327666413
117750:1170-2495;Ga;1320;5;81;59125;0.13699788583509515
117750:1170-2495;Li;1320;5;0;59400;0.0
117750:1170-2495;Mu;1320;5;16;59383;0.0269437381068656
117750:1170-2495;all;1320;5;6241;1026843;0.6077852213045227
117817:3659-4726;Fa;1067;1;45;47913;0.09392023041763196
117817:3659-4726;Ga;1067;1;41;48015;0.0853899822971988
117817:3659-4726;Li;1067;1;103;48015;0.2145162969905238
117817:3659-4726;Mu;1067;1;43;47998;0.08958706612775533
117817:3659-4726;all;1067;1;2342;831721;0.28158481029095095
118093:6891-12992;Fa;5846;182;1803;261232;0.690191094506033
118093:6891-12992;Ga;5836;192;1035;261440;0.3958843329253366
118093:6891-12992;Li;5846;182;3449;260367;1.324668640803174
118093:6891-12992;Mu;5834;194;3270;257488;1.269962095320947
118093:6891-12992;all;5855;173;54587;4505835;1.2114735670524996
118157:1519-3692;Fa;2161;3;841;97087;0.8662333783101754
118157:1519-3692;Ga;2161;3;631;96920;0.6510524143623607
118157:1519-3692;Li;2161;3;274;97041;0.28235488092661865
118157:1519-3692;Mu;2161;3;316;97211;0.3250660933433459
118157:1519-3692;all;2161;3;17954;1682231;1.0672731628414884
118262:317-911;Fa;580;7;34;25709;0.13224940682251352
118262:317-911;Ga;580;7;276;26100;1.0574712643678161
118262:317-911;Li;580;7;275;24999;1.1000440017600703
118262:317-911;Mu;580;7;158;26100;0.6053639846743295
118262:317-911;all;580;7;4249;445632;0.9534773086313371
118274:580-1580;Fa;988;13;429;44341;0.9675018605805011
118274:580-1580;Ga;988;13;264;44443;0.5940193056274329
118274:580-1580;Li;988;13;18;44307;0.040625634775543366
118274:580-1580;Mu;988;13;25;44018;0.05679494752146849
118274:580-1580;all;988;13;7766;767341;1.012066343385796
118307:93-6482;Fa;6146;103;1702;274630;0.6197429268470306
118307:93-6482;Ga;6146;103;1558;274556;0.5674616471685193
118307:93-6482;Li;6146;103;3603;270463;1.332160036677845
118307:93-6482;Mu;6146;103;3313;271117;1.2219816536771948
118307:93-6482;all;6146;103;63020;4722362;1.3345016752210017
118330:656-1633;Fa;970;4;129;43582;0.2959937588912854
118330:656-1633;Ga;970;4;172;43633;0.39419705268947813
118330:656-1633;Li;970;4;224;43616;0.5135730007336757
118330:656-1633;Mu;970;4;181;43650;0.4146620847651776
118330:656-1633;all;970;4;4530;756061;0.5991580044467312
118354:3082-5576;Fa;2487;7;253;111607;0.2266882901610114
118354:3082-5576;Ga;2487;7;256;111762;0.22905817719797428
118354:3082-5576;Li;2487;7;25;111898;0.022341775545586157
118354:3082-5576;Mu;2487;7;51;111575;0.045709164239300916
118354:3082-5576;all;2487;7;10613;1936090;0.5481666658058252
118442:1104-4475;Fa;3300;30;605;146643;0.4125665732425005
118442:1104-4475;Ga;3300;30;413;144388;0.2860348505415963
118442:1104-4475;Li;3300;30;227;144775;0.15679502676567086
118442:1104-4475;Mu;3300;30;251;144703;0.17345873962530148
118442:1104-4475;all;3300;30;20066;2513177;0.7984316265826084
118563:322-11923;Fa;11521;42;1495;516608;0.2893876982160555
118563:322-11923;Ga;11521;42;745;517773;0.14388544787001253
118563:322-11923;Li;11521;42;1115;518088;0.21521440373064035
118563:322-11923;Mu;11521;42;472;515236;0.09160850561684354
118563:322-11923;all;11521;42;52353;8958797;0.584375335215208
118791:3737-7033;Fa;3257;29;462;146208;0.3159881812212738
118791:3737-7033;Ga;3257;29;818;146531;0.5582436481017669
118791:3737-7033;Li;3257;29;907;146548;0.6189098452384202
118791:3737-7033;Mu;3257;29;851;146395;0.5813040062843676
118791:3737-7033;all;3257;29;24980;2537842;0.9843008351189712
118795:4348-5908;Fa;1436;29;371;63553;0.5837647317986563
118795:4348-5908;Ga;1436;29;743;63758;1.1653439568367892
118795:4348-5908;Li;1436;29;678;64113;1.0575078377240186
118795:4348-5908;Mu;1436;29;655;64484;1.0157558464115128
118795:4348-5908;all;1436;29;13967;1107136;1.261543297300422
118950:2020-4969;Fa;2913;26;303;130286;0.23256527946210645
118950:2020-4969;Ga;2913;26;286;130983;0.2183489460464335
118950:2020-4969;Li;2913;26;825;130932;0.6300980661717532
118950:2020-4969;Mu;2913;26;584;130932;0.446033055326429
118950:2020-4969;all;2913;26;20204;2266457;0.8914353989508735
119491:299-958;Fa;660;0;42;29683;0.14149513189367652
119491:299-958;Ga;660;0;49;29700;0.16498316498316498
119491:299-958;Li;660;0;18;29069;0.0619216347311569
119491:299-958;Mu;660;0;0;29398;0.0
119491:299-958;all;660;0;3677;510426;0.7203786640962647
119622:1-2018;Fa;1946;68;312;85160;0.3663691874119305
119622:1-2018;Ga;1957;57;309;85042;0.363349874179817
119622:1-2018;Li;2001;13;115;88478;0.1299758131965008
119622:1-2018;Mu;2001;13;85;88996;0.09550991055777788
119622:1-2018;all;2001;13;9427;1493872;0.6310446945923077
119628:1240-3918;Fa;2630;20;169;118214;0.14296107060077487
119628:1240-3918;Ga;2630;20;385;118231;0.3256337170454449
119628:1240-3918;Li;2629;21;115;117666;0.09773426478336988
119628:1240-3918;Mu;2630;20;112;117377;0.09541903439345016
119628:1240-3918;all;2630;20;14197;2042140;0.6952020919231786
119822:208-1653;Fa;1431;13;194;64361;0.30142477587358807
119822:208-1653;Ga;1431;13;196;64378;0.3044518313709652
119822:208-1653;Li;1431;13;689;63154;1.0909839440098805
119822:208-1653;Mu;1431;13;723;64169;1.1267122753977779
119822:208-1653;all;1431;13;14556;1109306;1.3121717542319251
119859:1259-3023;Fa;1734;8;334;77452;0.43123482931363943
119859:1259-3023;Ga;1734;8;578;77877;0.7421960270683257
119859:1259-3023;Li;1734;8;41;78030;0.052543893374343204
119859:1259-3023;Mu;1734;8;61;77962;0.07824324670993561
119859:1259-3023;all;1734;8;11232;1348921;0.8326655156232278
119977:1283-3487;Fa;2205;0;258;98821;0.2610781109278392
119977:1283-3487;Ga;2205;0;236;99055;0.2382514764524759
119977:1283-3487;Li;2205;0;193;98018;0.19690260972474444
119977:1283-3487;Mu;2205;0;203;97958;0.20723167071602117
119977:1283-3487;all;2205;0;9478;1706304;0.5554695997899554
120109:104-10602;Fa;10153;194;3744;447810;0.8360688684933342
120109:104-10602;Ga;10181;166;3768;452179;0.8332983177016182
120109:104-10602;Li;10182;165;3860;454118;0.8499993393787518
120109:104-10602;Mu;10182;165;4142;452413;0.9155351415631293
120109:104-10602;all;10182;165;90600;7817984;1.1588665313206064
120327:2301-3464;Fa;1158;6;416;50436;0.824807677056071
120327:2301-3464;Ga;1141;23;378;50180;0.7532881626145875
120327:2301-3464;Li;1151;13;350;50112;0.6984355044699873
120327:2301-3464;Mu;1151;13;435;47665;0.9126193223539285
120327:2301-3464;all;1158;6;6595;858705;0.7680169557647853
120361:962-2870;Fa;1846;33;1218;81976;1.4858007221625842
120361:962-2870;Ga;1846;33;1207;82265;1.4672096274235702
120361:962-2870;Li;1846;33;1167;79469;1.46849714983201
120361:962-2870;Mu;1846;33;1067;82951;1.2863015515183662
120361:962-2870;all;1846;33;22863;1414037;1.616860096305825
120701:3514-6786;Fa;3258;12;176;144281;0.12198418364164373
120701:3514-6786;Ga;3246;24;121;143570;0.08427944556662255
120701:3514-6786;Li;3264;6;349;144308;0.24184383402167586
120701:3514-6786;Mu;3264;6;302;144278;0.20931812195899582
120701:3514-6786;all;3264;6;8560;2493645;0.34327259894652207
120814:797-5324;Fa;4494;32;1650;196580;0.8393529351917794
120814:797-5324;Ga;4422;104;523;195654;0.26730861623069296
120814:797-5324;Li;4494;32;1764;200542;0.8796162399896281
120814:797-5324;Mu;4494;32;1539;201856;0.7624246987951807
120814:797-5324;all;4494;32;39138;3429996;1.1410508933538115
121502:3216-6477;Fa;3102;39;632;135930;0.46494519237843007
121502:3216-6477;Ga;3102;39;989;136504;0.72452089316064
121502:3216-6477;Li;3102;39;102;139556;0.07308893920719997
121502:3216-6477;Mu;3102;39;176;138913;0.1266980052262927
121502:3216-6477;all;3102;39;30959;2383783;1.298733987112082
122037:2250-3767;Fa;1507;11;316;67764;0.46632430198925684
122037:2250-3767;Ga;1507;11;539;67666;0.7965595720154879
122037:2250-3767;Li;1507;11;565;67781;0.8335669287853529
122037:2250-3767;Mu;1507;11;393;67288;0.5840565925573653
122037:2250-3767;all;1507;11;10857;1172007;0.9263596548484778
122714:1617-2468;Fa;851;1;112;38210;0.29311698508243916
122714:1617-2468;Ga;851;1;100;38142;0.26217817628860574
122714:1617-2468;Li;851;1;127;37759;0.33634365316878095
122714:1617-2468;Mu;851;1;137;38278;0.35790793667380744
122714:1617-2468;all;851;1;2578;660189;0.39049423725630084
123893:1420-2517;Fa;1066;31;188;45869;0.40986287034816543
123893:1420-2517;Ga;1066;31;133;47217;0.28167820911959673
123893:1420-2517;Li;1066;31;176;47481;0.3706745856237232
123893:1420-2517;Mu;1066;31;119;47189;0.2521774142278921
123893:1420-2517;all;1066;31;2728;812220;0.3358695919824678
123975:8850-9963;Fa;1086;8;189;48529;0.38945784994539345
123975:8850-9963;Ga;1086;8;601;47654;1.26117429806522
123975:8850-9963;Li;1086;8;457;48321;0.945758572877217
123975:8850-9963;Mu;1086;8;614;46035;1.3337677853806886
123975:8850-9963;all;1086;8;10627;823203;1.290933099126218
