GENE;POP1;POP2;TOTAL_SITES;N_SITES;NUM_ALL;DENOM_ALL;DXY_ALL
154:70186-73729;Fa;Mu;3342;173;4148;312668;1.3266467946831784
154:70186-73729;Ga;Li;3348;167;3314;326396;1.015331070233704
154:70186-73729;Ga;Mu;3342;173;1274;310692;0.41005239916058345
154:70186-73729;Li;Mu;3342;173;3078;312528;0.984871755490708
161194:4707-7581;Fa;Ga;2611;95;7506;245548;3.056836137944516
161194:4707-7581;Fa;Li;2611;95;4590;223540;2.05332378992574
161194:4707-7581;Fa;Mu;2611;95;7392;240512;3.0734433209153806
161194:4707-7581;Ga;Li;2611;95;4468;228660;1.9539928277792356
161194:4707-7581;Ga;Mu;2611;95;962;249332;0.3858309402724079
161194:4707-7581;Li;Mu;2611;95;4214;223864;1.882392881392274
175334:1678-3862;Fa;Ga;1330;853;1830;64512;2.8366815476190474
175334:1678-3862;Fa;Li;1477;706;1366;60488;2.2582991667768813
175334:1678-3862;Fa;Mu;1267;916;2032;61576;3.2999870079251656
175334:1678-3862;Ga;Li;1875;308;1160;91888;1.262406407800801
175334:1678-3862;Ga;Mu;1742;441;572;139164;0.4110258400160961
175334:1678-3862;Li;Mu;1815;368;1026;88168;1.1636875056709917
189675:4110-8603;Fa;Ga;4355;110;9764;401192;2.433747432650701
189675:4110-8603;Fa;Li;4360;105;7290;395416;1.8436279766119732
189675:4110-8603;Fa;Mu;4357;108;9332;382576;2.4392538998787168
189675:4110-8603;Ga;Li;4355;110;7822;407604;1.9190194404372871
189675:4110-8603;Ga;Mu;4353;112;2862;400632;0.7143712933564967
189675:4110-8603;Li;Mu;4357;108;6200;389768;1.5906898462675232
191:7099-54389;Fa;Ga;44146;1996;94756;4084232;2.3200445028587993
191:7099-54389;Fa;Li;44195;1947;60616;4014180;1.5100468837969399
191:7099-54389;Fa;Mu;44196;1946;89660;3874400;2.3141647739004747
191:7099-54389;Ga;Li;45021;1121;60268;4125416;1.4608950951855522
191:7099-54389;Ga;Mu;45045;1097;14008;4063724;0.34470844968802017
191:7099-54389;Li;Mu;45091;1051;60854;3908164;1.5570994461849605
192:36236-39742;Fa;Ga;3381;87;5910;327348;1.8054180871732834
192:36236-39742;Fa;Li;3381;87;4162;327472;1.2709483558899692
192:36236-39742;Fa;Mu;3380;88;5732;318256;1.8010658086571816
192:36236-39742;Ga;Li;3389;79;3532;331524;1.0653828983723652
192:36236-39742;Ga;Mu;3388;80;1024;323780;0.3162641299647909
192:36236-39742;Li;Mu;3388;80;3494;322436;1.083625897852597
194332:8411-9178;Fa;Ga;756;3;840;72900;1.1522633744855968
194332:8411-9178;Fa;Li;756;3;712;74820;0.9516172146484897
194332:8411-9178;Fa;Mu;756;3;780;67272;1.1594719942918301
194332:8411-9178;Ga;Li;756;3;550;72204;0.7617306520414382
194332:8411-9178;Ga;Mu;756;3;40;64792;0.06173601679219657
194332:8411-9178;Li;Mu;756;3;526;66836;0.787001017415764
198561:142-522;Fa;Ga;381;0;596;27256;2.1866744936894627
198561:142-522;Fa;Li;381;0;362;22556;1.6048944848377371
198561:142-522;Fa;Mu;381;0;256;20768;1.2326656394453004
198561:142-522;Ga;Li;381;0;348;22140;1.5718157181571815
198561:142-522;Ga;Mu;381;0;224;20712;1.08149864812669
198561:142-522;Li;Mu;381;0;164;16848;0.97340930674264
199201:3075-10784;Fa;Ga;4280;3347;8648;362960;2.382631694952612
199201:3075-10784;Fa;Li;4274;3353;6110;341380;1.7897943640517897
199201:3075-10784;Fa;Mu;4274;3353;7890;336640;2.34375
199201:3075-10784;Ga;Li;6652;975;5880;446740;1.3162018176120338
199201:3075-10784;Ga;Mu;7048;579;4586;573884;0.7991161976984896
199201:3075-10784;Li;Mu;6650;977;5796;421596;1.3747758517632995
201215:2376-3999;Fa;Ga;1563;32;3758;155356;2.418960323386287
201215:2376-3999;Fa;Li;1563;32;3068;154284;1.9885406134142232
201215:2376-3999;Fa;Mu;1563;32;3738;150240;2.4880191693290734
201215:2376-3999;Ga;Li;1563;32;2684;153604;1.7473503294185047
201215:2376-3999;Ga;Mu;1563;32;258;149560;0.17250601765177856
201215:2376-3999;Li;Mu;1563;32;2660;148668;1.7892216213307504
201552:408-6753;Fa;Ga;6194;112;16562;575964;2.8755269426561383
201552:408-6753;Fa;Li;6194;112;10858;556216;1.9521193205517282
201552:408-6753;Fa;Mu;6194;112;15884;555884;2.8574306869778585
201552:408-6753;Ga;Li;6194;112;11158;573492;1.9456243504704511
201552:408-6753;Ga;Mu;6194;112;580;582660;0.09954347303744894
201552:408-6753;Li;Mu;6194;112;10610;552544;1.920209069322986
201676:231-2584;Fa;Ga;2304;35;5778;229080;2.5222629649030908
201676:231-2584;Fa;Li;2304;35;3642;224644;1.6212318156727978
201676:231-2584;Fa;Mu;2304;35;5598;223536;2.5042946102641186
201676:231-2584;Ga;Li;2304;35;3752;224240;1.673207277916518
201676:231-2584;Ga;Mu;2304;35;860;223148;0.3853944467349024
201676:231-2584;Li;Mu;2304;35;3658;218836;1.6715714050704638
201676:3550-6944;Fa;Ga;3217;148;9254;288348;3.2093165203157294
201676:3550-6944;Fa;Li;3215;150;5942;271620;2.187615050438112
201676:3550-6944;Fa;Mu;3218;147;8688;277064;3.135737591314642
201676:3550-6944;Ga;Li;3284;81;6188;293212;2.1104184003383217
201676:3550-6944;Ga;Mu;3290;75;1736;312060;0.5563032750112158
201676:3550-6944;Li;Mu;3285;80;5914;282260;2.095231346985049
202498:72-3753;Fa;Ga;3607;39;6806;348684;1.951910612474332
202498:72-3753;Fa;Li;3607;39;4910;348956;1.4070541844817113
202498:72-3753;Fa;Mu;3535;111;6408;328436;1.9510650476805222
202498:72-3753;Ga;Li;3607;39;5072;345428;1.4683233553736235
202498:72-3753;Ga;Mu;3535;111;1526;328364;0.46472816752140916
202498:72-3753;Li;Mu;3535;111;4130;325760;1.2678045186640472
202768:1340-2156;Fa;Ga;798;13;1644;73820;2.227038742888106
202768:1340-2156;Fa;Li;798;13;1174;70464;1.6660990009082652
202768:1340-2156;Fa;Mu;798;13;1618;75008;2.157103242320819
202768:1340-2156;Ga;Li;798;13;1158;71156;1.6274101973129462
202768:1340-2156;Ga;Mu;798;13;206;76040;0.27091004734350344
202768:1340-2156;Li;Mu;798;13;1118;72332;1.5456506110711719
202793:2-5073;Fa;Ga;4750;241;12410;460744;2.6934696924973522
202793:2-5073;Fa;Li;4791;200;8788;456312;1.9258752783183435
202793:2-5073;Fa;Mu;4774;217;12192;445552;2.7363809387007576
202793:2-5073;Ga;Li;4751;240;8528;461596;1.847503011291259
202793:2-5073;Ga;Mu;4751;240;2826;452884;0.6240008478992413
202793:2-5073;Li;Mu;4785;206;8044;445820;1.804315643084653
202941:1307-1687;Fa;Ga;379;2;760;37704;2.015701251856567
202941:1307-1687;Fa;Li;379;2;392;37720;1.039236479321315
202941:1307-1687;Fa;Mu;379;2;730;37700;1.936339522546419
202941:1307-1687;Ga;Li;379;2;764;37880;2.016895459345301
202941:1307-1687;Ga;Mu;379;2;290;37860;0.7659799260433174
202941:1307-1687;Li;Mu;379;2;714;37880;1.8848996832101372
203308:2709-9074;Fa;Ga;6044;203;15580;579476;2.6886359400561886
203308:2709-9074;Fa;Li;6044;203;11698;571860;2.0456055677963136
203308:2709-9074;Fa;Mu;6044;203;15502;572396;2.708264907511583
203308:2709-9074;Ga;Li;6046;201;12422;580380;2.1403218580929737
203308:2709-9074;Ga;Mu;6046;201;4746;582848;0.8142774788624135
203308:2709-9074;Li;Mu;6046;201;11614;574444;2.0217810613393126
203370:582-1949;Fa;Ga;1170;195;2256;94660;2.383266427213184
203370:582-1949;Fa;Li;1170;195;1446;91448;1.5812264893710086
203370:582-1949;Fa;Mu;1170;195;2172;90796;2.392175866778272
203370:582-1949;Ga;Li;1351;14;1822;108944;1.6724188573946248
203370:582-1949;Ga;Mu;1351;14;546;112592;0.4849367628250675
203370:582-1949;Li;Mu;1351;14;1620;100156;1.6174767362913853
203611:170-1329;Fa;Ga;1108;26;1740;108160;1.6087278106508875
203611:170-1329;Fa;Li;1108;26;1146;108056;1.060561190493818
203611:170-1329;Fa;Mu;1108;26;1528;99820;1.5307553596473653
203611:170-1329;Ga;Li;1108;26;1158;108480;1.0674778761061947
203611:170-1329;Ga;Mu;1108;26;88;100460;0.0875970535536532
203611:170-1329;Li;Mu;1108;26;990;100084;0.9891690979577156
205261:1011-11244;Fa;Ga;9671;267;23418;875596;2.6745211261814807
205261:1011-11244;Fa;Li;9662;276;15002;847840;1.7694376297414607
205261:1011-11244;Fa;Mu;9678;260;23576;840600;2.8046633357125863
205261:1011-11244;Ga;Li;9662;276;15152;886776;1.7086614883578266
205261:1011-11244;Ga;Mu;9674;264;3716;902308;0.41183276663844276
205261:1011-11244;Li;Mu;9666;272;15356;850840;1.8048046636265338
205261:211-2818;Fa;Ga;2530;60;6554;215688;3.0386484180853826
205261:211-2818;Fa;Li;2530;60;4272;202276;2.111965828867488
205261:211-2818;Fa;Mu;2530;60;6482;202968;3.1936068739899888
205261:211-2818;Ga;Li;2530;60;3924;219152;1.7905380740308097
205261:211-2818;Ga;Mu;2530;60;788;230808;0.34140930990260304
205261:211-2818;Li;Mu;2530;60;3774;206372;1.8287364564960362
205510:3913-7175;Fa;Ga;2999;169;6122;272548;2.2462098419360994
205510:3913-7175;Fa;Li;3013;155;4142;271504;1.525576050444929
205510:3913-7175;Fa;Mu;3017;151;5956;272336;2.1870042888196934
205510:3913-7175;Ga;Li;3042;126;4396;270740;1.6236980128536604
205510:3913-7175;Ga;Mu;3051;117;1990;273428;0.7277967143087029
205510:3913-7175;Li;Mu;3071;97;3794;271992;1.3948939674696315
205975:672-6086;Fa;Ga;4840;559;7658;458236;1.6711912638902224
205975:672-6086;Fa;Li;4840;559;5268;456776;1.1533005236702454
205975:672-6086;Fa;Mu;4840;559;8008;440788;1.8167463724057824
205975:672-6086;Ga;Li;5328;71;5918;491236;1.2047162667231228
205975:672-6086;Ga;Mu;5328;71;2610;500944;0.5210163211856016
205975:672-6086;Li;Mu;5328;71;5906;470084;1.2563712017426674
206219:663-2078;Fa;Ga;1397;11;2278;128552;1.7720455535503143
206219:663-2078;Fa;Li;1397;11;1528;128880;1.185599006828057
206219:663-2078;Fa;Mu;1397;11;2384;130096;1.8324929282991023
206219:663-2078;Ga;Li;1397;11;1806;135020;1.3375796178343948
206219:663-2078;Ga;Mu;1397;11;334;136156;0.24530685390287613
206219:663-2078;Li;Mu;1397;11;1892;136700;1.3840526700804683
206321:4217-6588;Fa;Ga;1768;555;3698;117496;3.1473411860829303
206321:4217-6588;Fa;Li;1748;575;2826;97172;2.9082451735067716
206321:4217-6588;Fa;Mu;1768;555;3278;101364;3.2338897438932954
206321:4217-6588;Ga;Li;2183;140;2348;129120;1.818463444857497
206321:4217-6588;Ga;Mu;2202;121;1040;170152;0.611218204899149
206321:4217-6588;Li;Mu;2177;146;2112;111396;1.895938812883766
209034:2958-5783;Fa;Ga;2431;341;3250;135220;2.40349060789824
209034:2958-5783;Fa;Li;2482;290;2232;120424;1.8534511393077793
209034:2958-5783;Fa;Mu;2482;290;3566;143264;2.4891110118382844
209034:2958-5783;Ga;Li;2559;213;2146;162268;1.322503512707373
209034:2958-5783;Ga;Mu;2559;213;1826;193072;0.9457611668185961
209034:2958-5783;Li;Mu;2652;120;2414;177892;1.3570031254918715
210625:693-3210;Fa;Ga;2390;76;4188;228088;1.8361334221879275
210625:693-3210;Fa;Li;2383;83;2548;229472;1.1103751220192442
210625:693-3210;Fa;Mu;2390;76;3700;216700;1.7074296262113522
210625:693-3210;Ga;Li;2383;83;3488;231644;1.5057588368358343
210625:693-3210;Ga;Mu;2390;76;1002;218388;0.45881641848453214
210625:693-3210;Li;Mu;2383;83;3096;219732;1.408989132215608
220061:2457-6110;Fa;Ga;3371;244;8740;305712;2.8588998796252683
220061:2457-6110;Fa;Li;3371;244;6440;299196;2.152435192983863
220061:2457-6110;Fa;Mu;3371;244;8406;292536;2.8734924932316024
220061:2457-6110;Ga;Li;3504;111;5990;330216;1.813964193134191
220061:2457-6110;Ga;Mu;3504;111;1818;333400;0.5452909418116376
220061:2457-6110;Li;Mu;3504;111;6346;316828;2.00297953463709
220165:10401-11707;Fa;Ga;1226;49;1728;117532;1.4702378926590205
220165:10401-11707;Fa;Li;1226;49;1104;114528;0.9639564124057
220165:10401-11707;Fa;Mu;1226;49;1756;113792;1.5431664791901012
220165:10401-11707;Ga;Li;1230;45;1228;117540;1.044750723158074
220165:10401-11707;Ga;Mu;1230;45;286;117020;0.24440266621090412
220165:10401-11707;Li;Mu;1230;45;1264;113676;1.1119321580632675
221081:643-1777;Fa;Ga;1005;21;2654;99308;2.6724936561002135
221081:643-1777;Fa;Li;1005;21;1812;98600;1.8377281947261663
221081:643-1777;Fa;Mu;1005;21;2446;91352;2.677554952272528
221081:643-1777;Ga;Li;1005;21;1884;98228;1.9179867247627969
221081:643-1777;Ga;Mu;1005;21;154;90972;0.16928285626346568
221081:643-1777;Li;Mu;1005;21;1752;90208;1.9421780773323873
221282:2372-4306;Fa;Ga;1761;121;4264;164980;2.584555703721663
221282:2372-4306;Fa;Li;1761;121;3016;161504;1.8674460075292252
221282:2372-4306;Fa;Mu;1761;121;4082;153208;2.6643517309801057
221282:2372-4306;Ga;Li;1761;121;3370;166368;2.0256299288324677
221282:2372-4306;Ga;Mu;1761;121;1190;158432;0.7511108866895576
221282:2372-4306;Li;Mu;1761;121;2920;155068;1.8830448577398302
221645:2400-11243;Fa;Ga;8192;502;19248;711212;2.706366034318881
221645:2400-11243;Fa;Li;8192;502;12378;680864;1.8179842083000424
221645:2400-11243;Fa;Mu;8192;502;18540;685984;2.7026869431357
221645:2400-11243;Ga;Li;8539;155;12952;751800;1.7227986166533653
221645:2400-11243;Ga;Mu;8539;155;824;807760;0.1020104981677726
221645:2400-11243;Li;Mu;8539;155;12104;723868;1.672128067548227
224056:1929-3499;Fa;Ga;1539;27;2382;149604;1.5922034170209354
224056:1929-3499;Fa;Li;1539;27;1844;152260;1.2110862997504268
224056:1929-3499;Fa;Mu;1539;27;2432;151284;1.6075725126252611
224056:1929-3499;Ga;Li;1539;27;1594;150564;1.0586860072792965
224056:1929-3499;Ga;Mu;1539;27;20;149692;0.013360767442481896
224056:1929-3499;Li;Mu;1539;27;1624;152240;1.0667367314766159
224546:1543-3564;Fa;Ga;1374;646;1626;79292;2.050648236896534
224546:1543-3564;Fa;Li;1364;656;1082;63008;1.717242254951752
224546:1543-3564;Fa;Mu;1374;646;1344;62676;2.144361478077733
224546:1543-3564;Ga;Li;1914;106;1296;112992;1.146983857264231
224546:1543-3564;Ga;Mu;1954;66;352;139992;0.2514429395965484
224546:1543-3564;Li;Mu;1914;106;1090;92460;1.1788881678563703
224884:1479-6638;Fa;Ga;5009;106;10826;464548;2.3304373283277506
224884:1479-6638;Fa;Li;5015;100;8106;449248;1.8043486003276588
224884:1479-6638;Fa;Mu;5015;100;10718;441852;2.425699102867023
224884:1479-6638;Ga;Li;5009;106;7280;457436;1.5914794637938423
224884:1479-6638;Ga;Mu;5009;106;2594;452004;0.5738887266484367
224884:1479-6638;Li;Mu;5015;100;6672;434456;1.5357136280774117
225470:167-3422;Fa;Ga;2998;207;6928;224760;3.0823990033813846
225470:167-3422;Fa;Li;2998;207;4546;234484;1.9387250302792514
225470:167-3422;Fa;Mu;2979;226;6296;205480;3.064045162546233
225470:167-3422;Ga;Li;3110;95;6734;262672;2.563653529877566
225470:167-3422;Ga;Mu;3091;114;3682;241612;1.523930930582918
225470:167-3422;Li;Mu;3091;114;5228;249116;2.09862072287609
228019:31415-34379;Fa;Ga;2742;130;6324;253884;2.4909013565250273
228019:31415-34379;Fa;Li;2751;121;4256;249152;1.7081941947084511
228019:31415-34379;Fa;Mu;2725;147;5738;224712;2.553490690305814
228019:31415-34379;Ga;Li;2742;130;5078;250848;2.024333460900625
228019:31415-34379;Ga;Mu;2723;149;2324;228452;1.0172815295992157
228019:31415-34379;Li;Mu;2724;148;4284;224008;1.9124316988678975
228070:2867-4515;Fa;Ga;1560;40;3676;141348;2.600673515012593
228070:2867-4515;Fa;Li;1560;40;2446;141064;1.7339647252311008
228070:2867-4515;Fa;Mu;1560;40;3146;134440;2.3400773579291876
228070:2867-4515;Ga;Li;1562;38;2760;149508;1.846055060598764
228070:2867-4515;Ga;Mu;1562;38;678;142848;0.474630376344086
228070:2867-4515;Li;Mu;1562;38;2478;142296;1.7414403778040142
228070:6984-7577;Fa;Ga;581;6;1118;54056;2.0682255438804202
228070:6984-7577;Fa;Li;581;6;746;54420;1.3708195516354282
228070:6984-7577;Fa;Mu;581;6;1122;53804;2.0853468143632443
228070:6984-7577;Ga;Li;581;6;710;57600;1.2326388888888888
228070:6984-7577;Ga;Mu;581;6;370;56980;0.6493506493506493
228070:6984-7577;Li;Mu;581;6;740;57480;1.2874043145441894
228349:1664-5757;Fa;Ga;3968;101;6528;380168;1.717135582163675
228349:1664-5757;Fa;Li;4016;53;6308;386828;1.6306989152801763
228349:1664-5757;Fa;Mu;4016;53;6420;375828;1.7082282320636035
228349:1664-5757;Ga;Li;3968;101;5082;380352;1.33613074204947
228349:1664-5757;Ga;Mu;3968;101;1422;368324;0.38607313126486464
228349:1664-5757;Li;Mu;4016;53;5144;374428;1.3738288803187795
231315:839-5778;Fa;Ga;2354;2509;2050;106216;1.930029374105596
231315:839-5778;Fa;Li;2063;2800;2054;84124;2.441633778707622
231315:839-5778;Fa;Mu;1501;3362;2234;64952;3.439462988052716
231315:839-5778;Ga;Li;1640;3223;2292;85984;2.665612206922218
231315:839-5778;Ga;Mu;1354;3509;1936;75860;2.5520696018982334
231315:839-5778;Li;Mu;1568;3295;1858;72064;2.578263765541741
232065:1307-3996;Fa;Ga;2639;32;4756;258384;1.8406712489937458
232065:1307-3996;Fa;Li;2639;32;3412;257716;1.3239379782396126
232065:1307-3996;Fa;Mu;2639;32;4460;246924;1.8062237773565955
232065:1307-3996;Ga;Li;2639;32;3356;255724;1.31235237990959
232065:1307-3996;Ga;Mu;2639;32;1452;245244;0.5920634143954592
232065:1307-3996;Li;Mu;2639;32;2752;244392;1.1260597728239876
232241:2040-4067;Fa;Ga;1886;101;3096;171368;1.8066383455487605
232241:2040-4067;Fa;Li;1890;97;2270;168384;1.3481090839984797
232241:2040-4067;Fa;Mu;1861;126;3082;163252;1.8878788621272633
232241:2040-4067;Ga;Li;1928;59;1984;176652;1.1231121074202386
232241:2040-4067;Ga;Mu;1899;88;442;177608;0.248862663843971
232241:2040-4067;Li;Mu;1903;84;2054;168368;1.2199467832367195
232363:19007-20065;Fa;Ga;1045;14;2850;104180;2.735649836820887
232363:19007-20065;Fa;Li;1045;14;2224;103588;2.146966830134765
232363:19007-20065;Fa;Mu;1045;14;2498;90580;2.7577831750938397
232363:19007-20065;Ga;Li;1045;14;1344;103860;1.294049682264587
232363:19007-20065;Ga;Mu;1045;14;146;90900;0.16061606160616063
232363:19007-20065;Li;Mu;1045;14;1186;90296;1.3134579604855143
232828:2908-9273;Fa;Ga;3060;3232;5776;208316;2.7727106895293687
232828:2908-9273;Fa;Li;3049;3243;3724;179920;2.06980880391285
232828:2908-9273;Fa;Mu;3060;3232;6166;209108;2.9487154962985636
232828:2908-9273;Ga;Li;5965;327;4178;286628;1.4576384721660132
232828:2908-9273;Ga;Mu;6170;122;3668;463256;0.7917868306076985
232828:2908-9273;Li;Mu;5964;328;4188;303724;1.378883459983406
232832:350-7037;Fa;Ga;4490;2004;7812;299980;2.604173611574105
232832:350-7037;Fa;Li;4118;2376;5368;265880;2.0189559199638936
232832:350-7037;Fa;Mu;4323;2171;6056;240976;2.51311333908771
232832:350-7037;Ga;Li;4302;2192;6190;291920;2.120443957248561
232832:350-7037;Ga;Mu;4708;1786;4874;283648;1.718326940433213
232832:350-7037;Li;Mu;4207;2287;4458;244404;1.8240290666273875
233022:3204-7627;Fa;Ga;4102;266;9888;386136;2.5607557958853877
233022:3204-7627;Fa;Li;4102;266;7058;377248;1.870917804733226
233022:3204-7627;Fa;Mu;4102;266;9948;375092;2.6521493393620763
233022:3204-7627;Ga;Li;4291;77;6828;391980;1.7419256084494106
233022:3204-7627;Ga;Mu;4291;77;1856;394484;0.47048802993277294
233022:3204-7627;Li;Mu;4291;77;6294;376352;1.6723705467222174
233291:522-1400;Fa;Ga;878;1;430;87560;0.4910918227501142
233291:522-1400;Fa;Li;878;1;336;87740;0.38294962388876225
233291:522-1400;Fa;Mu;878;1;410;87740;0.4672897196261682
233291:522-1400;Ga;Li;878;1;354;87580;0.4042018725736469
233291:522-1400;Ga;Mu;878;1;40;87580;0.04567252797442339
233291:522-1400;Li;Mu;878;1;340;87760;0.38742023701002737
233568:163-3817;Fa;Ga;3513;75;8498;343384;2.4747804207534423
233568:163-3817;Fa;Li;3513;75;6104;342292;1.783272761268157
233568:163-3817;Fa;Mu;3513;75;8300;325600;2.5491400491400493
233568:163-3817;Ga;Li;3513;75;5774;338040;1.7080818838007337
233568:163-3817;Ga;Mu;3513;75;1948;322272;0.6044583457452091
233568:163-3817;Li;Mu;3513;75;5512;321108;1.7165564233840327
233900:8219-10120;Fa;Ga;1898;4;2680;189140;1.4169398329279899
233900:8219-10120;Fa;Li;1898;4;1874;188960;0.9917442845046571
233900:8219-10120;Fa;Mu;1898;4;2562;182500;1.403835616438356
233900:8219-10120;Ga;Li;1898;4;2100;188340;1.1150047785919082
233900:8219-10120;Ga;Mu;1898;4;150;181896;0.08246470510621454
233900:8219-10120;Li;Mu;1898;4;1974;181748;1.0861192420274226
234393:7290-8867;Fa;Ga;1558;14;1806;154100;1.1719662556781312
234393:7290-8867;Fa;Li;1558;14;1380;153928;0.8965230497375396
234393:7290-8867;Fa;Mu;1558;14;1926;154720;1.2448293691830403
234393:7290-8867;Ga;Li;1558;14;1074;154000;0.6974025974025974
234393:7290-8867;Ga;Mu;1558;14;228;154940;0.1471537369304247
234393:7290-8867;Li;Mu;1558;14;1186;154620;0.7670417798473678
234586:51-2310;Fa;Ga;2243;15;3950;223140;1.7701891189387828
234586:51-2310;Fa;Li;2243;15;2782;223120;1.246862674793833
234586:51-2310;Fa;Mu;2243;15;3854;217316;1.7734543245780339
234586:51-2310;Ga;Li;2243;15;2328;223560;1.0413311862587225
234586:51-2310;Ga;Mu;2243;15;60;217684;0.02756288932581173
234586:51-2310;Li;Mu;2243;15;2300;217656;1.0567133458301172
234802:3568-6601;Fa;Ga;2988;37;5632;294720;1.9109663409337676
234802:3568-6601;Fa;Li;2988;37;4096;293480;1.3956658034619054
234802:3568-6601;Fa;Mu;2988;37;5742;289956;1.980300459380044
234802:3568-6601;Ga;Li;2988;37;3810;294708;1.292805081640132
234802:3568-6601;Ga;Mu;2988;37;458;291188;0.15728670137505665
234802:3568-6601;Li;Mu;2988;37;4032;290076;1.3899805568195922
235374:27-4983;Fa;Ga;4825;98;10140;441292;2.2977982832229
235374:27-4983;Fa;Li;4820;103;6990;434336;1.6093531275326014
235374:27-4983;Fa;Mu;4824;99;9836;430516;2.2847002202008753
235374:27-4983;Ga;Li;4820;103;7102;445140;1.5954531158736578
235374:27-4983;Ga;Mu;4824;99;2554;445768;0.5729437734426877
235374:27-4983;Li;Mu;4819;104;7138;434324;1.6434735358856523
235763:2914-4671;Fa;Ga;1732;18;3346;171340;1.9528423018559589
235763:2914-4671;Fa;Li;1732;18;2314;168912;1.369944112910865
235763:2914-4671;Fa;Mu;1732;18;3266;162944;2.004369599371563
235763:2914-4671;Ga;Li;1732;18;1704;170324;1.0004462084028087
235763:2914-4671;Ga;Mu;1732;18;428;164360;0.2604039912387442
235763:2914-4671;Li;Mu;1732;18;1766;161888;1.0908776438031231
