GENE;POP;TOTAL_SITES;N_SITES;NUM_ALL;DENOM_ALL;PI_ALL
1020:76141-94264;Ga;17711;157;2437;785349;0.31030790132794467
1020:76141-94264;Li;17713;155;2007;790334;0.25394326955439095
1020:76141-94264;Mu;17718;150;3226;789736;0.40849093874408665
1020:76141-94264;all;17724;144;58691;13682307;0.4289554385821046
1021:23938-25220;Fa;1247;27;341;53710;0.6348910817352449
1021:23938-25220;Ga;1243;31;156;54298;0.2873033997568971
1021:23938-25220;Li;1261;13;194;53312;0.36389555822328934
1021:23938-25220;Mu;1261;13;234;54689;0.4278739783137377
1021:23938-25220;all;1261;13;4237;934901;0.45320306642093655
1025:241741-248201;Fa;6397;37;696;285466;0.24381187251721745
1025:241741-248201;Ga;6390;44;93;280490;0.033156262255338874
1025:241741-248201;Li;6397;37;1005;281471;0.35705276920180057
1025:241741-248201;Mu;6397;37;1423;285195;0.49895685408229457
1025:241741-248201;all;6397;37;18955;4898638;0.3869442894126898
1025:60572-69803;Fa;9074;45;1603;408011;0.3928815644676246
1025:60572-69803;Ga;9071;48;1205;406669;0.2963097752717812
1025:60572-69803;Li;9074;45;2274;408061;0.5572696239042693
1025:60572-69803;Mu;9074;45;1813;408019;0.4443420526985263
1025:60572-69803;all;9074;45;36579;7065656;0.5177013995586539
1030:26458-29098;Fa;2589;34;687;113765;0.6038764119017273
1030:26458-29098;Ga;2535;88;66;113271;0.05826734115528246
1030:26458-29098;Li;2556;67;692;112590;0.6146194155786482
1030:26458-29098;Mu;2589;34;581;113593;0.511475178928279
1030:26458-29098;all;2589;34;10426;1958447;0.5323605897938519
1030:74740-76660;Fa;1905;13;733;85725;0.8550597841936425
1030:74740-76660;Ga;1905;13;454;85066;0.5337032421884184
1030:74740-76660;Li;1905;13;516;85164;0.6058898125968719
1030:74740-76660;Mu;1905;13;612;85691;0.7141940227095027
1030:74740-76660;all;1905;13;10465;1480222;0.7069885463126477
1036:22737-32140;Fa;8982;261;2501;392579;0.637069226830778
1036:22737-32140;Ga;8980;263;1926;397657;0.4843370040009355
1036:22737-32140;Li;8999;244;2426;392238;0.6185020319295937
1036:22737-32140;Mu;8999;244;2822;396814;0.7111644246422757
1036:22737-32140;all;9003;240;45709;6834992;0.6687498683246447
1037:35400-40000;Fa;4443;115;1851;196388;0.9425219463511009
1037:35400-40000;Ga;4440;118;636;194413;0.3271386172735362
1037:35400-40000;Li;4445;113;1831;194061;0.9435177598796255
1037:35400-40000;Mu;4442;116;1845;194774;0.9472516865700761
1037:35400-40000;all;4445;113;30835;3371036;0.9147039663771018
1038:12286-19470;Fa;6965;73;1742;311349;0.5595007531740908
1038:12286-19470;Ga;6955;83;1612;310452;0.5192429103371857
1038:12286-19470;Li;6965;73;1450;311125;0.46605062274005626
1038:12286-19470;Mu;6965;73;1781;309348;0.5757270129433518
1038:12286-19470;all;6965;73;31553;5377782;0.5867288781880708
1038:20350-23386;Fa;2981;20;946;132806;0.7123172145836785
1038:20350-23386;Ga;2981;20;757;131621;0.5751361864748027
1038:20350-23386;Li;2979;22;602;132232;0.45526045132796905
1038:20350-23386;Mu;2981;20;872;129526;0.6732239087133085
1038:20350-23386;all;2981;20;15165;2277913;0.6657409655241443
1042:19533-21553;Fa;1915;59;1017;85341;1.191689809118712
1042:19533-21553;Ga;1915;59;336;85992;0.3907340217694669
1042:19533-21553;Li;1915;59;1081;84635;1.2772493649199503
1042:19533-21553;Mu;1915;59;1049;85271;1.2301954943650244
1042:19533-21553;all;1915;59;18139;1477927;1.2273271954568798
1047:144161-147806;Fa;3579;20;568;160858;0.35310646657300226
1047:144161-147806;Ga;3579;20;552;160626;0.34365544805946735
1047:144161-147806;Li;3579;20;792;159655;0.49606965018320753
1047:144161-147806;Mu;3579;20;882;160569;0.5492965640939409
1047:144161-147806;all;3579;20;16546;2780316;0.5951122102667467
1047:148058-152973;Fa;4793;47;909;213737;0.4252890234259861
1047:148058-152973;Ga;4793;47;778;208400;0.373320537428023
1047:148058-152973;Li;4793;47;643;214750;0.29941792782305005
1047:148058-152973;Mu;4793;47;1032;213616;0.48310987940978206
1047:148058-152973;all;4793;47;18798;3674667;0.5115565573696882
1047:190197-199968;Fa;9692;23;710;435701;0.16295578848797684
1047:190197-199968;Ga;9692;23;178;434015;0.04101240740527401
1047:190197-199968;Li;9692;23;837;435846;0.19204030781514572
1047:190197-199968;Mu;9692;23;1096;433761;0.252673707410302
1047:190197-199968;all;9692;23;19343;7535091;0.2567055925402892
1047:249501-257652;Fa;8047;51;321;360154;0.08912853945812069
1047:249501-257652;Ga;8062;36;75;358061;0.020946151633380903
1047:249501-257652;Li;8066;32;215;359170;0.05986023331570008
1047:249501-257652;Mu;8064;34;796;352568;0.22577204964716027
1047:249501-257652;all;8071;27;6705;6189153;0.10833469458583428
1048:7-4715;Fa;4600;66;1685;204952;0.8221437214567313
1048:7-4715;Ga;4602;64;1119;205437;0.5446925334774164
1048:7-4715;Li;4595;71;1534;204683;0.7494515909968097
1048:7-4715;Mu;4602;64;1452;203918;0.7120509224296041
1048:7-4715;all;4602;64;27510;3547974;0.7753720855902552
1051:32470-36869;Fa;4347;36;1042;195044;0.5342384282520867
1051:32470-36869;Ga;4347;36;857;194198;0.4413021761295173
1051:32470-36869;Li;4347;36;1136;194467;0.5841608087747535
1051:32470-36869;Mu;4347;36;991;195286;0.5074608522884385
1051:32470-36869;all;4347;36;18376;3374775;0.5445103747657252
1051:37347-43185;Fa;5711;38;1603;256046;0.6260593799551643
1051:37347-43185;Ga;5711;38;1305;254322;0.5131290254087338
1051:37347-43185;Li;5711;38;1486;255894;0.5807091999030849
1051:37347-43185;Mu;5711;38;1654;254534;0.6498149559587324
1051:37347-43185;all;5711;38;28878;4421208;0.65316990288627
1052:132574-145633;Fa;12522;424;3366;540734;0.6224872118268872
1052:132574-145633;Ga;12307;639;1759;509091;0.34551779544325084
1052:132574-145633;Li;12495;451;3050;527373;0.5783382918731145
1052:132574-145633;Mu;12553;393;3155;538692;0.5856779012868206
1052:132574-145633;all;12583;363;55282;9096366;0.607737199668527
1054:38633-45353;Fa;6650;33;652;297033;0.2195042301697118
1054:38633-45353;Ga;6650;33;275;294822;0.09327662114767554
1054:38633-45353;Li;6649;34;565;298622;0.18920240303795433
1054:38633-45353;Mu;6650;33;941;296293;0.31759103320024434
1054:38633-45353;all;6650;33;11961;5140658;0.23267449419899164
1054:47910-51196;Fa;3286;1;179;147853;0.12106619412524602
1054:47910-51196;Ga;3286;1;121;147326;0.08213078479019317
1054:47910-51196;Li;3286;1;54;147836;0.0365269623095863
1054:47910-51196;Mu;3286;1;207;146306;0.1414842863587276
1054:47910-51196;all;3286;1;2829;2553313;0.1107972269753062
1055:186661-195722;Fa;8711;186;1879;385207;0.4877896819112841
1055:186661-195722;Ga;8734;163;36;387035;0.009301484361879416
1055:186661-195722;Li;8749;148;2462;386824;0.6364651624511406
1055:186661-195722;Mu;8769;128;2630;387275;0.6791039958685688
1055:186661-195722;all;8769;128;45023;6691513;0.6728373687684683
1056:23300-29288;Fa;5748;203;967;256552;0.3769216377186691
1056:23300-29288;Ga;5747;204;662;253731;0.2609062353437302
1056:23300-29288;Li;5746;205;957;257830;0.37117480510413836
1056:23300-29288;Mu;5746;205;1106;255668;0.4325922680976892
1056:23300-29288;all;5748;203;17596;4433337;0.39690192737434576
1056:32487-57465;Fa;23417;835;5811;1017494;0.571109018824681
1056:32487-57465;Ga;23374;878;4434;1007234;0.44021548120893456
1056:32487-57465;Li;23419;833;5863;1020004;0.5748016674444414
1056:32487-57465;Mu;23436;816;5480;1015627;0.5395681682349918
1056:32487-57465;all;23445;807;100504;17556255;0.5724683310876949
1057:59286-60690;Fa;1375;11;489;61875;0.7903030303030303
1057:59286-60690;Ga;1375;11;363;61756;0.5877971371202798
1057:59286-60690;Li;1375;11;340;61841;0.5497970602027781
1057:59286-60690;Mu;1375;11;359;61603;0.5827638264370242
1057:59286-60690;all;1375;11;7421;1070587;0.6931711294831714
1063:117524-147450;Fa;29122;459;6706;1297330;0.516907802949134
1063:117524-147450;Ga;29065;516;3882;1290906;0.3007190298906349
1063:117524-147450;Li;29129;452;6582;1299862;0.5063614445225724
1063:117524-147450;Mu;29115;466;6885;1296315;0.5311209081126115
1063:117524-147450;all;29131;450;114933;22451745;0.5119112122465314
1065:72327-73301;Fa;975;0;141;43875;0.3213675213675214
1065:72327-73301;Ga;975;0;85;43875;0.19373219373219372
1065:72327-73301;Li;975;0;108;43858;0.24624925897213734
1065:72327-73301;Mu;975;0;101;43841;0.2303779567071919
1065:72327-73301;all;975;0;1881;760269;0.24741242902183305
1065:76301-82516;Fa;6159;30;538;275723;0.19512336656717066
1065:76301-82516;Ga;6157;32;392;268677;0.14590009565388926
1065:76301-82516;Li;6159;30;818;273541;0.2990410943880442
1065:76301-82516;Mu;6159;30;799;268414;0.29767448791791784
1065:76301-82516;all;6159;30;12103;4701779;0.2574132046614696
1066:110677-119487;Fa;8706;61;1285;388166;0.3310439348113951
1066:110677-119487;Ga;8706;61;504;388868;0.12960696174537376
1066:110677-119487;Li;8595;172;881;383557;0.22969206662894953
1066:110677-119487;Mu;8703;64;1309;384856;0.34012721641341176
1066:110677-119487;all;8706;61;23635;6683407;0.353636999811623
1069:9177-12934;Fa;3717;28;1089;166210;0.6551952349437459
1069:9177-12934;Ga;3717;28;659;165381;0.39847382710226686
1069:9177-12934;Li;3717;28;780;166605;0.4681732240929144
1069:9177-12934;Mu;3717;28;1039;166908;0.6224986219953508
1069:9177-12934;all;3717;28;18313;2881336;0.6355732202006291
1070:2584-40748;Fa;37626;273;4830;1675912;0.28820128980519266
1070:2584-40748;Ga;37600;299;2335;1668672;0.13993163425766117
1070:2584-40748;Li;37578;321;6404;1663169;0.3850480618626249
1070:2584-40748;Mu;37626;273;6554;1656629;0.3956226771353151
1070:2584-40748;all;37657;242;120883;28845310;0.41907332595836205
1070:47335-50934;Fa;3525;22;858;158401;0.5416632470754604
1070:47335-50934;Ga;3525;22;18;158591;0.011349950501604757
1070:47335-50934;Li;3525;22;457;158608;0.28813174619186926
1070:47335-50934;Mu;3525;22;823;158188;0.520267024047336
1070:47335-50934;all;3525;22;12474;2746064;0.454250155859441
1070:52451-57313;Fa;4356;432;925;195739;0.47256806257312034
1070:52451-57313;Ga;4356;432;984;195807;0.5025356601142962
1070:52451-57313;Li;4356;432;739;195856;0.37731802957274735
1070:52451-57313;Mu;4356;432;1392;195816;0.7108714303223435
1070:52451-57313;all;4356;432;21458;3393618;0.632304519836941
1070:59998-63248;Fa;3180;18;647;142930;0.45266913873924297
1070:59998-63248;Ga;3180;18;338;142609;0.2370116893043216
1070:59998-63248;Li;3180;18;403;142248;0.2833080254203926
1070:59998-63248;Mu;3180;18;554;141918;0.39036626784481177
1070:59998-63248;all;3180;18;11172;2467809;0.4527092655874097
1070:80322-83479;Fa;3149;8;653;141560;0.4612884995761515
1070:80322-83479;Ga;3149;8;115;141569;0.08123247321094307
1070:80322-83479;Li;3149;8;446;141283;0.31567846096133295
1070:80322-83479;Mu;3149;8;749;141293;0.5301041098992872
1070:80322-83479;all;3149;8;12479;2451025;0.5091339337624056
1071:122397-136169;Fa;13393;177;1868;592698;0.3151689393249176
1071:122397-136169;Ga;13378;192;1912;590466;0.3238120399819803
1071:122397-136169;Li;13424;146;2914;592927;0.4914601628868309
1071:122397-136169;Mu;13422;148;2410;596388;0.40409934472189246
1071:122397-136169;all;13424;146;50864;10265091;0.495504618517264
1071:137883-146465;Fa;8430;58;1458;373438;0.39042625549622695
1071:137883-146465;Ga;8430;58;1167;373907;0.31210969572647745
1071:137883-146465;Li;8430;58;1745;373914;0.466684852666656
1071:137883-146465;Mu;8430;58;1877;374944;0.5006080908082273
1071:137883-146465;all;8430;58;31987;6474103;0.49407616777181335
1073:3849-5566;Fa;1682;29;626;75622;0.8278014334452937
1073:3849-5566;Ga;1682;29;106;75238;0.14088625428639784
1073:3849-5566;Li;1682;29;371;74880;0.4954594017094017
1073:3849-5566;Mu;1682;29;642;74334;0.8636693841310841
1073:3849-5566;all;1682;29;9175;1299390;0.7061005548757494
1073:5955-10830;Fa;4806;49;1154;215661;0.5350990675180028
1073:5955-10830;Ga;4806;49;655;215505;0.3039372636365746
1073:5955-10830;Li;4806;49;678;208384;0.32536087223587223
1073:5955-10830;Mu;4806;49;1173;215521;0.5442625080618594
1073:5955-10830;all;4806;49;19788;3698175;0.5350747328073983
1074:119817-134317;Fa;14290;91;3127;637378;0.4906036920006652
1074:119817-134317;Ga;14243;138;247;631904;0.0390882159315339
1074:119817-134317;Li;14290;91;2227;639531;0.34822393285079223
1074:119817-134317;Mu;14290;91;2422;635333;0.38121740882340444
1074:119817-134317;all;14290;91;44697;11016094;0.405742725143776
1074:137157-141174;Fa;4001;15;541;180045;0.3004804354466939
1074:137157-141174;Ga;4001;15;9;180011;0.0049996944631161425
1074:137157-141174;Li;4001;15;491;179522;0.2735040830650282
1074:137157-141174;Mu;4001;15;439;178524;0.24590531245098698
1074:137157-141174;all;4001;15;7760;3111330;0.24941102358155515
1074:157138-163825;Fa;6547;64;1039;290525;0.35762843128818517
1074:157138-163825;Ga;6542;69;171;289326;0.0591028804877543
1074:157138-163825;Li;6547;64;1079;290061;0.3719907191935489
1074:157138-163825;Mu;6546;65;1343;290225;0.4627444224308726
1074:157138-163825;all;6547;64;19166;5022077;0.3816349291339022
1074:166289-166942;Fa;654;0;9;29430;0.03058103975535168
1074:166289-166942;Ga;654;0;25;29430;0.08494733265375468
1074:166289-166942;Li;654;0;18;29328;0.06137479541734861
1074:166289-166942;Mu;654;0;18;29430;0.06116207951070336
1074:166289-166942;all;654;0;706;509658;0.13852426529162692
1074:176838-182349;Fa;5448;41;1035;243259;0.4254724388409062
1074:176838-182349;Ga;5448;41;243;244684;0.09931176537901946
1074:176838-182349;Li;5448;41;800;242419;0.3300071364043247
1074:176838-182349;Mu;5448;41;936;243285;0.38473395400456256
1074:176838-182349;all;5448;41;15042;4217527;0.35665450393085807
1074:53351-54986;Fa;1576;9;300;70920;0.4230118443316413
1074:53351-54986;Ga;1576;9;0;70495;0.0
1074:53351-54986;Li;1576;9;280;70869;0.395095175605695
1074:53351-54986;Mu;1576;9;330;70869;0.4656478855352834
1074:53351-54986;all;1576;9;4756;1226897;0.38764460260315253
1075:109896-113366;Fa;3420;40;1300;153883;0.8447976709578056
1075:109896-113366;Ga;3420;40;717;153424;0.46733235999582856
1075:109896-113366;Li;3420;40;962;153900;0.6250812215724496
1075:109896-113366;Mu;3420;40;1263;152931;0.825862643937462
1075:109896-113366;all;3420;40;19090;2660998;0.7174000130778001
1075:115518-121563;Fa;5970;52;1597;268346;0.5951271865427471
1075:115518-121563;Ga;5970;52;1017;268189;0.3792101838628728
1075:115518-121563;Li;5970;52;1240;268429;0.46194710705624203
1075:115518-121563;Mu;5970;52;1489;268548;0.5544632616887856
1075:115518-121563;all;5970;52;24749;4651576;0.5320562321243381
1075:133486-150774;Fa;15145;1912;4660;654178;0.7123443466457141
1075:133486-150774;Ga;15195;1862;2401;671390;0.35761628859530226
1075:133486-150774;Li;15296;1761;4317;667952;0.6463039260306129
1075:133486-150774;Mu;15264;1793;4182;651516;0.6418875361464645
1075:133486-150774;all;15321;1736;77738;11427592;0.6802657987789553
1075:33547-41310;Fa;7552;135;2073;332395;0.6236555904872215
1075:33547-41310;Ga;7516;171;1666;326861;0.5096967824243333
1075:33547-41310;Li;7547;140;1937;332693;0.5822184416263643
1075:33547-41310;Mu;7557;130;2030;332664;0.6102253324675949
1075:33547-41310;all;7560;127;37176;5732609;0.6485005343989099
1075:44568-50615;Fa;5988;45;1396;266305;0.5242109611160136
1075:44568-50615;Ga;5988;45;1247;264134;0.47210885383933915
1075:44568-50615;Li;5984;49;1299;265946;0.4884450226737759
1075:44568-50615;Mu;5981;52;1333;265655;0.5017786226496772
1075:44568-50615;all;5988;45;24425;4599168;0.5310743160502074
1075:95127-108449;Fa;13048;212;3427;562041;0.6097419939114762
1075:95127-108449;Ga;12990;270;1678;561696;0.29873810744602064
1075:95127-108449;Li;13118;142;3812;579436;0.6578811119778544
1075:95127-108449;Mu;13127;133;3875;563794;0.6873077755350359
1075:95127-108449;all;13127;133;61250;9796331;0.6252340799836184
1076:38041-41135;Fa;2929;77;866;129774;0.6673139457826683
1076:38041-41135;Ga;2929;77;532;129814;0.40981712296054357
1076:38041-41135;Li;2929;77;1004;129757;0.773754017124317
1076:38041-41135;Mu;2929;77;977;130500;0.7486590038314176
1076:38041-41135;all;2929;77;16179;2251073;0.7187239152173208
1077:107303-108461;Fa;1153;6;131;51885;0.25248144935915967
1077:107303-108461;Ga;1121;38;225;49619;0.4534553296116407
1077:107303-108461;Li;1153;6;285;51834;0.5498321564995948
1077:107303-108461;Mu;1153;6;369;51851;0.7116545486104414
1077:107303-108461;all;1153;6;5318;883369;0.6020134281370526
1077:77669-80308;Fa;2570;15;159;115650;0.13748378728923477
1077:77669-80308;Ga;2570;15;99;115277;0.08588009750427232
1077:77669-80308;Li;2570;15;715;115616;0.6184265153611956
1077:77669-80308;Mu;2570;15;718;115518;0.6215481569971779
1077:77669-80308;all;2570;15;11539;2001969;0.5763825513781682
1077:80951-88113;Fa;7016;56;538;315454;0.17054784532768644
1077:80951-88113;Ga;7016;56;724;314566;0.23015837693838495
1077:80951-88113;Li;7016;56;1521;315367;0.4822952306360526
1077:80951-88113;Mu;7016;56;2012;313248;0.6423025845336602
1077:80951-88113;all;7016;56;30729;5453115;0.5635127812268768
1078:35528-41102;Fa;5323;96;2096;237371;0.8830059274300568
1078:35528-41102;Ga;5323;96;1620;238670;0.6787614698118741
1078:35528-41102;Li;5323;96;1874;236855;0.7912013679255241
1078:35528-41102;Mu;5323;96;1878;235576;0.797194960437396
1078:35528-41102;all;5323;96;35022;4106588;0.8528247781369838
1079:54223-86074;Fa;31371;241;6447;1407447;0.458063429741937
1079:54223-86074;Ga;31369;243;3877;1403838;0.27617146707811013
1079:54223-86074;Li;31371;241;5219;1405003;0.3714582815837404
1079:54223-86074;Mu;31371;241;6748;1399320;0.48223422805362604
1079:54223-86074;all;31371;241;110191;24324092;0.4530117712102059
1081:26951-40118;Fa;12851;221;3219;570236;0.5645031180072811
1081:26951-40118;Ga;12837;235;1692;564778;0.2995867402767105
1081:26951-40118;Li;12847;225;2106;564076;0.37335394521305637
1081:26951-40118;Mu;12890;182;3137;571101;0.549289880423953
1081:26951-40118;all;12893;179;51014;9821355;0.5194191636490078
1082:27075-37089;Fa;9794;118;2621;438197;0.5981328032825419
1082:27075-37089;Ga;9805;107;1045;438892;0.23809957802830764
1082:27075-37089;Li;9805;107;1887;439978;0.4288850806176672
1082:27075-37089;Mu;9805;107;2529;438011;0.5773827597937038
1082:27075-37089;all;9805;107;39344;7603502;0.5174457769590907
1082:72897-74887;Fa;1944;35;567;87293;0.6495366180564306
1082:72897-74887;Ga;1944;35;57;87232;0.06534299339691856
1082:72897-74887;Li;1944;35;531;87344;0.6079410148378824
1082:72897-74887;Mu;1944;35;506;87004;0.5815824559790355
1082:72897-74887;all;1944;35;8647;1511589;0.5720470313028211
1088:36100-58702;Fa;21559;634;5372;933685;0.5753546431612374
1088:36100-58702;Ga;21442;751;3488;919571;0.37930730742922514
1088:36100-58702;Li;21601;592;5189;938046;0.5531711664459952
1088:36100-58702;Mu;21644;549;5430;931015;0.5832344269426378
1088:36100-58702;all;21652;541;91963;16086533;0.5716769424462064
1089:106334-115305;Fa;8531;275;3025;379414;0.7972821245394213
1089:106334-115305;Ga;8513;293;2370;378538;0.6260930210441223
1089:106334-115305;Li;8533;273;3188;376396;0.8469803079735172
1089:106334-115305;Mu;8543;263;2947;378237;0.7791411205143864
1089:106334-115305;all;8543;263;53336;6547865;0.8145555841484209
1089:124864-128078;Fa;3168;39;677;135455;0.49979698054704513
1089:124864-128078;Ga;3168;39;472;137281;0.3438203393040552
1089:124864-128078;Li;3168;39;627;137470;0.45609951262093545
1089:124864-128078;Mu;3168;39;631;137053;0.460405828402151
1089:124864-128078;all;3168;39;10879;2366439;0.45972028013399036
1089:189411-191637;Fa;2151;53;648;95993;0.6750492223391289
1089:189411-191637;Ga;2151;53;530;94482;0.5609534091149637
1089:189411-191637;Li;2151;53;771;95203;0.8098484291461403
1089:189411-191637;Mu;2151;53;635;95157;0.667318221465578
1089:189411-191637;all;2151;53;11536;1649667;0.6992926451217124
1089:192533-193612;Fa;1080;0;199;48600;0.4094650205761317
1089:192533-193612;Ga;1080;0;240;47954;0.5004796263085457
1089:192533-193612;Li;1080;0;261;48124;0.5423489319258582
1089:192533-193612;Mu;1080;0;264;48583;0.5433999547166705
1089:192533-193612;all;1080;0;4362;837261;0.5209844958740465
1090:74045-85112;Fa;10846;122;2608;484846;0.5379027567516284
1090:74045-85112;Ga;10846;122;2489;479209;0.5193975906128642
1090:74045-85112;Li;10817;151;1710;479747;0.3564378724619435
1090:74045-85112;Mu;10829;139;3110;480673;0.6470095054226054
1090:74045-85112;all;10846;122;49745;8331451;0.5970748672710192
1090:87338-88930;Fa;1591;2;199;71595;0.2779523709756268
1090:87338-88930;Ga;1591;2;156;71323;0.21872327299749028
1090:87338-88930;Li;1591;2;163;71510;0.22794014823101663
1090:87338-88930;Mu;1591;2;212;71595;0.29611006355192404
1090:87338-88930;all;1591;2;3626;1239363;0.29256965069959323
1092:51105-58113;Fa;6844;45;1077;304859;0.35327807281398943
1092:51105-58113;Ga;6843;46;383;304571;0.12575064599059005
1092:51105-58113;Li;6845;44;877;305654;0.2869257395617267
1092:51105-58113;Mu;6846;43;1043;300573;0.3470038892382217
1092:51105-58113;all;6846;43;17232;5261789;0.32749317770058817
1096:113156-116111;Fa;2902;29;736;129516;0.5682695574291979
1096:113156-116111;Ga;2884;47;509;126509;0.40234291631425434
1096:113156-116111;Li;2902;29;653;129332;0.5049021123929113
1096:113156-116111;Mu;2902;29;730;129161;0.5651860855831095
1096:113156-116111;all;2902;29;12430;2226302;0.5583249711854007
1096:72868-74046;Fa;1149;29;483;50953;0.9479324082978431
1096:72868-74046;Ga;1149;29;408;51586;0.7909122630170977
1096:72868-74046;Li;1149;29;537;51224;1.0483367171638294
1096:72868-74046;Mu;1149;29;509;51251;0.9931513531443289
1096:72868-74046;all;1149;29;8957;887006;1.009801512052906
1096:75534-80297;Fa;4627;121;1398;202569;0.6901352131866179
1096:75534-80297;Ga;4672;76;1144;202656;0.5645033949155218
1096:75534-80297;Li;4656;92;1383;204320;0.6768794048551292
1096:75534-80297;Mu;4672;76;1402;201771;0.6948471286755777
1096:75534-80297;all;4672;76;24281;3510600;0.6916481513131658
1101:39512-42995;Fa;3265;183;1379;126715;1.0882689500059188
1101:39512-42995;Ga;3269;179;1237;123813;0.9990873333171799
1101:39512-42995;Li;3310;138;1133;127694;0.8872773975284665
1101:39512-42995;Mu;3349;99;1372;141469;0.9698237776473998
1101:39512-42995;all;3349;99;24573;2224099;1.1048518973301098
1105:106177-111139;Fa;4944;15;381;222480;0.17125134843581447
1105:106177-111139;Ga;4944;15;219;222412;0.0984659101127637
1105:106177-111139;Li;4944;15;389;222463;0.17486053860641995
1105:106177-111139;Mu;4944;15;408;221817;0.18393540621322982
1105:106177-111139;all;4944;15;8435;3852932;0.2189241855293579
1105:136681-136963;Fa;282;1;56;12690;0.44129235618597323
1105:136681-136963;Ga;282;1;24;12690;0.18912529550827423
1105:136681-136963;Li;282;1;75;12690;0.5910165484633569
1105:136681-136963;Mu;282;1;65;12690;0.512214342001576
1105:136681-136963;all;282;1;1348;219960;0.612838697945081
1105:137991-140763;Fa;2623;120;292;117430;0.24865877544068807
1105:137991-140763;Ga;2621;122;83;116243;0.07140214894660324
1105:137991-140763;Li;2623;120;445;117933;0.3773328924050096
1105:137991-140763;Mu;2623;120;176;115655;0.15217673252345337
1105:137991-140763;all;2623;120;6906;2022929;0.34138617816047917
1105:145253-146239;Fa;986;1;82;44370;0.18480955600631058
1105:145253-146239;Ga;986;1;57;43622;0.13066801155380312
1105:145253-146239;Li;986;1;220;44370;0.49583051611449175
1105:145253-146239;Mu;986;1;90;44370;0.2028397565922921
1105:145253-146239;all;986;1;3039;765692;0.39689587980545704
1105:146948-148978;Fa;2002;24;338;90056;0.3753220218530692
1105:146948-148978;Ga;2002;24;237;89070;0.2660828561805322
1105:146948-148978;Li;2002;24;332;88989;0.37307981885401564
1105:146948-148978;Mu;2002;24;323;86484;0.37347948753526666
1105:146948-148978;all;2002;24;7566;1532959;0.49355527447244185
1108:26945-29875;Fa;2774;29;358;124779;0.28690725202157413
1108:26945-29875;Ga;2774;29;129;124813;0.1033546185092899
1108:26945-29875;Li;2774;29;577;123043;0.4689417520704144
1108:26945-29875;Mu;2774;29;471;123953;0.3799827353916404
1108:26945-29875;all;2774;29;8445;2151116;0.39258691767436066
1112:125671-128464;Fa;2786;8;707;125370;0.5639307649357901
1112:125671-128464;Ga;2786;8;108;125285;0.08620345612004629
1112:125671-128464;Li;2786;8;330;125370;0.2632208662359416
