GENE;POP;TOTAL_SITES;N_SITES;NUM_ALL;DENOM_ALL;PI_ALL
161194:4707-7581;Mu;2611;95;64;110434;0.0579531665972436
161194:4707-7581;all;2611;95;33258;1839246;1.808240985708274
175334:1678-3862;Fa;1497;686;472;34983;1.349226767286968
175334:1678-3862;Ga;1877;306;373;65399;0.5703451123105858
175334:1678-3862;Li;2029;154;412;30002;1.3732417838810747
175334:1678-3862;Mu;1816;367;112;60798;0.18421658607191027
175334:1678-3862;all;2050;133;9355;696978;1.3422231404721527
189675:4110-8603;Fa;4360;105;2903;176531;1.6444703763078439
189675:4110-8603;Ga;4355;110;1889;189136;0.9987522206243127
189675:4110-8603;Li;4360;105;2881;180683;1.5945052938018518
189675:4110-8603;Mu;4357;108;166;173527;0.09566234649362923
189675:4110-8603;all;4360;105;51109;3097065;1.6502398238332099
191:7099-54389;Fa;44253;1889;22824;1819744;1.254242354968611
191:7099-54389;Ga;45065;1077;2224;1938079;0.11475280419425628
191:7099-54389;Li;45131;1011;24011;1819506;1.3196439033451937
191:7099-54389;Mu;45123;1019;3020;1745885;0.17297817439292967
191:7099-54389;all;45191;951;432241;31393330;1.376856166580608
192:36236-39742;Fa;3381;87;1792;146043;1.2270358729963093
192:36236-39742;Ga;3389;79;323;149917;0.21545255041122754
192:36236-39742;Li;3389;79;1417;148963;0.9512429260957419
192:36236-39742;Mu;3388;80;302;142354;0.21214718237632943
192:36236-39742;all;3389;79;27688;2538093;1.0908977724614504
194332:8411-9178;Fa;756;3;337;33986;0.9915847701994939
194332:8411-9178;Ga;756;3;0;31763;0.0
194332:8411-9178;Li;756;3;243;33395;0.7276538403952687
194332:8411-9178;Mu;756;3;24;27853;0.08616666068287078
194332:8411-9178;all;756;3;4052;545821;0.7423679191529824
198561:142-522;Fa;381;0;158;12573;1.2566610991807843
198561:142-522;Ga;381;0;120;12106;0.9912440112340988
198561:142-522;Li;381;0;134;8383;1.5984731003220805
198561:142-522;Mu;381;0;34;7316;0.4647348277747403
198561:142-522;all;381;0;2396;170658;1.4039775457347443
199201:3075-10784;Fa;4285;3342;2548;152456;1.6713018838222176
199201:3075-10784;Ga;7065;562;1377;268301;0.5132295444295772
199201:3075-10784;Li;6660;967;2306;167876;1.3736329195358479
199201:3075-10784;Mu;7373;254;1245;260609;0.4777271698214567
199201:3075-10784;all;7391;236;46386;3332442;1.3919522080204247
201215:2376-3999;Fa;1563;32;1266;70216;1.8030078614560783
201215:2376-3999;Ga;1563;32;107;69638;0.15365174186507366
201215:2376-3999;Li;1563;32;1210;68735;1.760384083800102
201215:2376-3999;Mu;1563;32;110;65310;0.16842749961721024
201215:2376-3999;all;1563;32;18859;1185611;1.5906566318969713
201552:408-6753;Fa;6194;112;4126;251087;1.643255126709069
201552:408-6753;Ga;6194;112;361;271997;0.1327220520814568
201552:408-6753;Li;6194;112;4518;249989;1.8072795202988932
201552:408-6753;Mu;6194;112;60;255306;0.023501210312331086
201552:408-6753;all;6194;112;74717;4425139;1.6884667351692229
201676:231-2584;Fa;2304;35;1398;103289;1.3534839140663575
201676:231-2584;Ga;2304;35;190;102949;0.1845574022088607
201676:231-2584;Li;2304;35;1492;99207;1.5039261342445593
201676:231-2584;Mu;2304;35;200;98380;0.20329335230737955
201676:231-2584;all;2304;35;26568;1747309;1.5205095378092828
201676:3550-6944;Fa;3218;147;2340;122175;1.9152854511970534
201676:3550-6944;Ga;3290;75;382;145968;0.26170119478241805
201676:3550-6944;Li;3285;80;2387;123142;1.9384125643565964
201676:3550-6944;Mu;3291;74;377;135837;0.27753852043257726
201676:3550-6944;all;3291;74;43208;2251686;1.9189176465990374
202498:72-3753;Fa;3607;39;1998;158587;1.2598762824191139
202498:72-3753;Ga;3607;39;1050;156085;0.6727103821635647
202498:72-3753;Li;3607;39;1746;155759;1.120962512599593
202498:72-3753;Mu;3535;111;146;141804;0.10295901385010296
202498:72-3753;all;3607;39;33792;2637863;1.281036960600304
202768:1340-2156;Fa;798;13;499;33061;1.509331236199752
202768:1340-2156;Ga;798;13;107;33831;0.31627796990925483
202768:1340-2156;Li;798;13;483;30795;1.568436434486118
202768:1340-2156;Mu;798;13;16;34873;0.045880767355834025
202768:1340-2156;all;798;13;8023;571380;1.404144352269943
202793:2-5073;Fa;4791;200;3252;205748;1.5805742947683574
202793:2-5073;Ga;4751;240;751;211291;0.3554339749445078
202793:2-5073;Li;4804;187;3274;205819;1.5907180580995923
202793:2-5073;Mu;4787;204;609;197949;0.30765500204598156
202793:2-5073;all;4806;185;60674;3543715;1.7121580036769322
202941:1307-1687;Fa;379;2;132;16910;0.7806031933767001
202941:1307-1687;Ga;379;2;112;17038;0.657354149548069
202941:1307-1687;Li;379;2;198;17055;1.1609498680738786
202941:1307-1687;Mu;379;2;159;17038;0.9332081230191337
202941:1307-1687;all;379;2;4251;294785;1.442067947826382
203308:2709-9074;Fa;6044;203;4236;257937;1.6422614824550181
203308:2709-9074;Ga;6046;201;2736;265464;1.0306482234879306
203308:2709-9074;Li;6046;201;4681;258403;1.8115114762599505
203308:2709-9074;Mu;6046;201;97;260230;0.03727471851823387
203308:2709-9074;all;6046;201;83312;4503438;1.849964404972379
203370:582-1949;Fa;1170;195;611;40123;1.5228173366896793
203370:582-1949;Ga;1351;14;216;57487;0.3757371231756745
203370:582-1949;Li;1351;14;613;44548;1.376043817904283
203370:582-1949;Mu;1351;14;115;45947;0.2502883757372625
203370:582-1949;all;1351;14;11417;786701;1.4512502208590048
203611:170-1329;Fa;1108;26;388;48570;0.7988470249124974
203611:170-1329;Ga;1108;26;32;49014;0.0652874688864406
203611:170-1329;Li;1108;26;489;48802;1.00200811442154
203611:170-1329;Mu;1108;26;18;42091;0.04276448646979164
203611:170-1329;all;1108;26;7577;813537;0.931365137664298
205261:1011-11244;Fa;9691;247;5535;377994;1.4643089572850363
205261:1011-11244;Ga;9675;263;232;423769;0.05474680781274704
205261:1011-11244;Li;9666;272;6085;386284;1.5752658665644965
205261:1011-11244;Mu;9682;256;1288;392706;0.3279807285857614
205261:1011-11244;all;9695;243;109360;6784713;1.6118588951367583
205261:211-2818;Fa;2530;60;1758;89659;1.960762444372567
205261:211-2818;Ga;2530;60;95;109885;0.0864540201119352
205261:211-2818;Li;2530;60;1569;92703;1.6925018607812046
205261:211-2818;Mu;2530;60;87;98629;0.08820935019112026
205261:211-2818;all;2530;60;29303;1668140;1.7566271416068195
205510:3913-7175;Fa;3018;150;1732;123621;1.401056454809458
205510:3913-7175;Ga;3054;114;983;123603;0.7952881402554954
205510:3913-7175;Li;3071;97;1506;122042;1.234001409350879
205510:3913-7175;Mu;3080;88;46;126289;0.03642439167306733
205510:3913-7175;all;3083;85;30667;2128103;1.4410486710464672
205975:672-6086;Fa;4840;559;1734;201897;0.8588537719728376
205975:672-6086;Ga;5328;71;736;235662;0.3123117006560243
205975:672-6086;Li;5328;71;2382;214752;1.1091864103710327
205975:672-6086;Mu;5328;71;455;217281;0.20940625273263655
205975:672-6086;all;5328;71;40675;3687656;1.1030041847721155
206219:663-2078;Fa;1397;11;638;55742;1.1445588604642818
206219:663-2078;Ga;1397;11;169;60621;0.27878128041437783
206219:663-2078;Li;1397;11;709;61131;1.1598043545827812
206219:663-2078;Mu;1397;11;105;62032;0.16926747485168944
206219:663-2078;all;1397;11;11843;1034930;1.1443286019344303
206321:4217-6588;Fa;1768;555;1252;45050;2.779134295227525
206321:4217-6588;Ga;2208;115;393;89784;0.43771718791766906
206321:4217-6588;Li;2183;140;905;44048;2.054576825281511
206321:4217-6588;Mu;2202;121;341;67099;0.5082042951459783
206321:4217-6588;all;2208;115;18193;972681;1.870397386193418
209034:2958-5783;Fa;2482;290;917;51004;1.7978982040624265
209034:2958-5783;Ga;2559;213;742;83128;0.8925993648349533
209034:2958-5783;Li;2652;120;898;70962;1.2654660240692202
209034:2958-5783;Mu;2652;120;550;96208;0.5716780309329785
209034:2958-5783;all;2652;120;18541;1233442;1.503191880931572
210625:693-3210;Fa;2390;76;1005;102523;0.9802678423378168
210625:693-3210;Ga;2390;76;204;103762;0.1966037663113664
210625:693-3210;Li;2383;83;1145;105189;1.0885168601279602
210625:693-3210;Mu;2390;76;614;93752;0.6549193617202833
210625:693-3210;all;2390;76;20990;1749250;1.1999428326425612
220061:2457-6110;Fa;3371;244;2358;130685;1.8043386769713432
220061:2457-6110;Ga;3504;111;90;156630;0.057460256655813065
220061:2457-6110;Li;3504;111;2914;142868;2.0396449869809894
220061:2457-6110;Mu;3504;111;792;144732;0.5472183069397231
220061:2457-6110;all;3504;111;43894;2452803;1.7895444517965773
220165:10401-11707;Fa;1226;49;479;51985;0.9214196402808502
220165:10401-11707;Ga;1230;45;133;54525;0.24392480513525905
220165:10401-11707;Li;1230;45;433;51797;0.8359557503330308
220165:10401-11707;Mu;1230;45;59;51284;0.11504562826612588
220165:10401-11707;all;1230;45;8470;903679;0.9372797199005399
221081:643-1777;Fa;1005;21;633;44885;1.4102706917678511
221081:643-1777;Ga;1005;21;105;44528;0.23580668343514194
221081:643-1777;Li;1005;21;765;43995;1.7388339584043642
221081:643-1777;Mu;1005;21;9;37748;0.023842322772067395
221081:643-1777;all;1005;21;12214;739824;1.6509331949220356
221282:2372-4306;Fa;1761;121;1194;72457;1.647873911423327
221282:2372-4306;Ga;1761;121;846;76865;1.1006309763871722
221282:2372-4306;Li;1761;121;1314;73584;1.7857142857142858
221282:2372-4306;Mu;1761;121;167;66757;0.2501610318019084
221282:2372-4306;all;1761;121;22363;1249223;1.7901527589549664
221645:2400-11243;Fa;8192;502;4352;298837;1.4563123040319639
221645:2400-11243;Ga;8539;155;520;377730;0.13766446932994467
221645:2400-11243;Li;8539;155;5266;318188;1.6549964172124656
221645:2400-11243;Mu;8539;155;33;351966;0.009375905627248087
221645:2400-11243;all;8539;155;86217;5708209;1.5104037010557954
224056:1929-3499;Fa;1539;27;768;68150;1.1269258987527513
224056:1929-3499;Ga;1539;27;0;66777;0.0
224056:1929-3499;Li;1539;27;660;68966;0.9569933010468926
224056:1929-3499;Mu;1539;27;16;68161;0.023473834010651253
224056:1929-3499;all;1539;27;11340;1177698;0.9628954112174768
224546:1543-3564;Fa;1374;646;372;26589;1.399074805370642
224546:1543-3564;Ga;1987;33;252;74866;0.33660139449149146
224546:1543-3564;Li;1914;106;430;36171;1.1887976555804374
224546:1543-3564;Mu;1954;66;63;54056;0.11654580435104336
224546:1543-3564;all;1987;33;7907;742102;1.0654869546234884
224884:1479-6638;Fa;5015;100;3167;207221;1.5283200061769802
224884:1479-6638;Ga;5009;106;1280;215969;0.5926776528112832
224884:1479-6638;Li;5015;100;2875;199882;1.4383486256891567
224884:1479-6638;Mu;5015;100;386;193939;0.19903165428304775
224884:1479-6638;all;5015;100;53904;3516555;1.5328638397522576
225470:167-3422;Fa;2998;207;1474;96131;1.533324317857923
225470:167-3422;Ga;3110;95;843;114821;0.7341862551275463
225470:167-3422;Li;3110;95;2403;123689;1.942775832935831
225470:167-3422;Mu;3091;114;262;107884;0.24285343517110972
225470:167-3422;all;3110;95;38396;1860649;2.063581040808879
228019:31415-34379;Fa;2754;118;1498;114590;1.3072693952351864
228019:31415-34379;Ga;2742;130;739;115438;0.6401704811240666
228019:31415-34379;Li;2751;121;1859;111448;1.668042495154691
228019:31415-34379;Mu;2725;147;708;94540;0.7488893590014809
228019:31415-34379;all;2754;118;32808;1867072;1.7571898673430912
228070:2867-4515;Fa;1560;40;849;61311;1.384743357635661
228070:2867-4515;Ga;1562;38;100;67714;0.1476799480166583
228070:2867-4515;Li;1562;38;1131;67092;1.6857449472366304
228070:2867-4515;Mu;1562;38;278;61756;0.45015868903426387
228070:2867-4515;all;1562;38;17542;1109377;1.5812478535249965
228070:6984-7577;Fa;581;6;249;23097;1.0780620859851928
228070:6984-7577;Ga;581;6;25;25720;0.09720062208398134
228070:6984-7577;Li;581;6;290;26145;1.1091986995601453
228070:6984-7577;Mu;581;6;126;25618;0.49184167382309313
228070:6984-7577;all;581;6;5496;434920;1.2636806769060978
228349:1664-5757;Fa;4016;53;2152;175465;1.2264554184595218
228349:1664-5757;Ga;3968;101;0;170872;0.0
228349:1664-5757;Li;4016;53;2546;173840;1.4645651173492866
228349:1664-5757;Mu;4016;53;140;165028;0.08483408876069516
228349:1664-5757;all;4016;53;35742;2951133;1.2111280650516258
231315:839-5778;Fa;3126;1737;784;43349;1.808576899121087
231315:839-5778;Ga;2702;2161;729;68445;1.0650887573964498
231315:839-5778;Li;2620;2243;865;40841;2.117969687324013
231315:839-5778;Mu;1802;3061;472;29854;1.5810276679841897
231315:839-5778;all;3876;987;15274;671689;2.2739690541307063
232065:1307-3996;Fa;2639;32;1498;117242;1.2776991180634927
232065:1307-3996;Ga;2639;32;339;115599;0.2932551319648094
232065:1307-3996;Li;2639;32;1229;114971;1.068965217315671
232065:1307-3996;Mu;2639;32;140;105685;0.13246912996167856
232065:1307-3996;all;2639;32;23394;1961881;1.1924270636190473
232241:2040-4067;Fa;1890;97;906;75768;1.195755464048147
232241:2040-4067;Ga;1928;59;114;83776;0.13607715813598167
232241:2040-4067;Li;1932;55;822;77152;1.0654292824554128
232241:2040-4067;Mu;1903;84;132;76761;0.17196232461797006
232241:2040-4067;all;1932;55;14902;1339089;1.1128461215049934
232363:19007-20065;Fa;1045;14;993;46765;2.1233828718058376
232363:19007-20065;Ga;1045;14;30;47025;0.06379585326953748
232363:19007-20065;Li;1045;14;577;46481;1.2413674404595425
232363:19007-20065;Mu;1045;14;79;36185;0.21832250932706923
232363:19007-20065;all;1045;14;11927;759860;1.5696312478614483
232828:2908-9273;Fa;3060;3232;1256;81805;1.535358474420879
232828:2908-9273;Ga;6172;120;1251;194362;0.6436443337689466
232828:2908-9273;Li;5966;326;1485;93991;1.5799385047504548
232828:2908-9273;Mu;6171;121;482;253504;0.1901350669022974
232828:2908-9273;all;6173;119;32174;2274614;1.4144817538272427
232832:350-7037;Fa;4832;1662;2323;126041;1.8430510706833492
232832:350-7037;Ga;5061;1433;1725;172658;0.9990848961530888
232832:350-7037;Li;4469;2025;1906;121073;1.574256853303379
232832:350-7037;Mu;5362;1132;1209;109761;1.1014841337086942
232832:350-7037;all;5950;544;41921;2156341;1.944080273018043
233022:3204-7627;Fa;4102;266;2773;171859;1.6135320233447186
233022:3204-7627;Ga;4291;77;1330;187598;0.7089627821192124
233022:3204-7627;Li;4291;77;2566;169816;1.511047251142413
233022:3204-7627;Mu;4291;77;365;170451;0.21413778739931125
233022:3204-7627;all;4291;77;48906;3001016;1.629648092512669
233291:522-1400;Fa;878;1;160;39476;0.4053095551727632
233291:522-1400;Ga;878;1;21;39340;0.05338078291814947
233291:522-1400;Li;878;1;151;39493;0.38234623857392447
233291:522-1400;Mu;878;1;9;39493;0.022788848656723978
233291:522-1400;all;878;1;2251;683762;0.3292081162743762
233568:163-3817;Fa;3513;75;2255;156610;1.4398825106953579
233568:163-3817;Ga;3513;75;108;152754;0.0707019128795318
233568:163-3817;Li;3513;75;2220;152052;1.460026832925578
233568:163-3817;Mu;3513;75;605;139614;0.433337630896615
233568:163-3817;all;3513;75;41324;2593726;1.5932292000003085
233900:8219-10120;Fa;1898;4;744;85393;0.871265794620168
233900:8219-10120;Ga;1898;4;0;84866;0.0
233900:8219-10120;Li;1898;4;858;84713;1.0128315606813594
233900:8219-10120;Mu;1898;4;37;79410;0.046593628006548295
233900:8219-10120;all;1898;4;12979;1446966;0.8969803022323952
234393:7290-8867;Fa;1558;14;683;69382;0.9844051771352801
234393:7290-8867;Ga;1558;14;32;69481;0.04605575624991005
234393:7290-8867;Li;1558;14;462;69213;0.6675046595292792
234393:7290-8867;Mu;1558;14;154;70008;0.21997486001599817
234393:7290-8867;all;1558;14;8931;1204392;0.7415359783193511
234586:51-2310;Fa;2243;15;1215;100255;1.211909630442372
234586:51-2310;Ga;2243;15;0;100629;0.0
234586:51-2310;Li;2243;15;934;100612;0.9283186896195285
234586:51-2310;Mu;2243;15;48;95633;0.050191879372183244
234586:51-2310;all;2243;15;17471;1719605;1.0159891370401923
234802:3568-6601;Fa;2988;37;1628;132241;1.231085669346118
234802:3568-6601;Ga;2988;37;105;133219;0.07881758608006366
234802:3568-6601;Li;2988;37;1711;132169;1.294554698908216
234802:3568-6601;Mu;2988;37;185;129192;0.14319772122112825
234802:3568-6601;all;2988;37;27399;2280949;1.2012105487672018
235374:27-4983;Fa;4825;98;2572;194987;1.3190622964607897
235374:27-4983;Ga;4825;98;772;206520;0.3738136742204145
235374:27-4983;Li;4820;103;2727;197019;1.3841304645744827
235374:27-4983;Mu;4824;99;1293;196671;0.657443141083332
235374:27-4983;all;4825;98;51124;3426573;1.4919863081860507
235763:2914-4671;Fa;1732;18;809;76482;1.0577652258047645
235763:2914-4671;Ga;1732;18;66;77821;0.0848100127215019
235763:2914-4671;Li;1732;18;714;75611;0.9443070452711907
235763:2914-4671;Mu;1732;18;307;70601;0.4348380334556168
235763:2914-4671;all;1732;18;14720;1300283;1.1320612512814519
236435:210-5320;Fa;2058;2989;1640;66287;2.474089942220948
236435:210-5320;Ga;1651;3396;318;50588;0.6286075749189531
236435:210-5320;Li;2315;2732;1036;53785;1.926187598772892
236435:210-5320;Mu;1670;3377;160;33043;0.4842175347274763
236435:210-5320;all;2836;2211;18692;790811;2.36364946870997
236454:2-1123;Fa;1094;19;722;46142;1.5647349486368167
236454:2-1123;Ga;1094;19;344;45867;0.7499945494582162
236454:2-1123;Li;1094;19;416;46234;0.8997707314963014
236454:2-1123;Mu;1094;19;175;40409;0.43307184043158703
236454:2-1123;all;1094;19;10483;771200;1.3593101659751037
236569:1219-6914;Fa;5550;97;3248;246973;1.3151235155259886
236569:1219-6914;Ga;5550;97;647;244074;0.26508354023779673
236569:1219-6914;Li;5550;97;3041;246396;1.2341921135083362
236569:1219-6914;Mu;5550;97;607;232602;0.2609607827963646
236569:1219-6914;all;5550;97;53661;4196977;1.2785631181681483
236811:8761-19955;Fa;8312;2729;4940;335974;1.4703518724663218
236811:8761-19955;Ga;10845;196;729;477715;0.15260144646912907
236811:8761-19955;Li;10841;200;4814;364307;1.321412984104066
236811:8761-19955;Mu;10845;196;985;450085;0.21884755101814102
236811:8761-19955;all;10847;194;87058;6643225;1.310477968155527
238561:112-5301;Fa;5026;91;2551;223623;1.1407592242300657
238561:112-5301;Ga;5026;91;794;223656;0.35500947884250816
238561:112-5301;Li;5026;91;2772;222084;1.248176365699465
238561:112-5301;Mu;5026;91;953;216854;0.4394661846219115
238561:112-5301;all;5026;91;49570;3836733;1.2919846129506536
238868:709-1722;Fa;1007;2;360;44459;0.8097348118491194
238868:709-1722;Ga;1007;2;144;45298;0.3178948297938099
238868:709-1722;Li;1007;2;422;45230;0.9330090647800132
238868:709-1722;Mu;1007;2;112;43122;0.25972821297713466
238868:709-1722;all;1007;2;8246;771129;1.0693411867534486
240036:7692-13283;Fa;5259;214;3311;203229;1.629196620561042
240036:7692-13283;Ga;5353;120;292;235474;0.12400519802610904
240036:7692-13283;Li;5353;120;4366;209810;2.080930365568848
240036:7692-13283;Mu;5353;120;97;219479;0.044195572241535634
240036:7692-13283;all;5353;120;73348;3714484;1.9746484303068743
240177:235-12587;Fa;9820;2227;5269;404079;1.3039529398954164
240177:235-12587;Ga;10066;1981;1128;421004;0.2679309460242658
240177:235-12587;Li;10131;1916;5891;409858;1.437327074254986
240177:235-12587;Mu;11446;601;1153;393189;0.2932431985635407
240177:235-12587;all;11449;598;100427;6964514;1.441981450536247
240408:6141-7959;Fa;1810;8;770;81399;0.9459575670462782
240408:6141-7959;Ga;1810;8;596;81144;0.7344966972296165
240408:6141-7959;Li;1810;8;918;79749;1.1511116126847984
240408:6141-7959;Mu;1810;8;99;74694;0.13254076632661257
240408:6141-7959;all;1810;8;15711;1371826;1.1452618626560511
240519:7533-8660;Fa;1127;1;237;50226;0.47186716043483456
240519:7533-8660;Ga;1127;1;393;50630;0.7762196326288762
240519:7533-8660;Li;1127;1;427;50205;0.8505128971218007
240519:7533-8660;Mu;1127;1;340;50392;0.6747102714716622
240519:7533-8660;all;1127;1;7835;872689;0.8977997889282436
240871:294-4042;Fa;2648;1048;1229;66560;1.8464543269230769
240871:294-4042;Ga;3574;122;920;106505;0.863809210835172
240871:294-4042;Li;3502;194;1873;87623;2.1375666206361346
240871:294-4042;Mu;3460;236;770;115545;0.6664070275650179
240871:294-4042;all;3574;122;28772;1517853;1.895572232620682
240901:2032-5393;Fa;3265;65;2088;144950;1.4404967230079337
240901:2032-5393;Ga;3270;60;664;145182;0.4573569726274607
240901:2032-5393;Li;3270;60;2144;142466;1.5049204722530287
240901:2032-5393;Mu;3270;60;215;136772;0.1571959172930132
240901:2032-5393;all;3270;60;38079;2462618;1.546281234036298
241087:2552-10923;Fa;6856;1184;4534;184846;2.452852644904407
241087:2552-10923;Ga;7516;524;1251;318732;0.3924927525319077
241087:2552-10923;Li;7537;503;4106;230891;1.7783283020992589
241087:2552-10923;Mu;7541;499;1611;294967;0.5461627910918848
241087:2552-10923;all;7541;499;79008;4241756;1.8626248185892824
241269:524-19872;Fa;17547;1293;10425;724129;1.4396606129570837
241269:524-19872;Ga;18405;435;5395;781928;0.6899612240513193
241269:524-19872;Li;18416;424;11673;723780;1.612782889828401
241269:524-19872;Mu;18403;437;947;735167;0.12881426941089574
241269:524-19872;all;18419;421;201692;12692720;1.589036865226681
241561:1043-2155;Fa;1111;2;762;47904;1.5906813627254508
241561:1043-2155;Ga;1111;2;244;49944;0.48854717283357363
241561:1043-2155;Li;1111;2;624;49910;1.2502504508114607
241561:1043-2155;Mu;1111;2;119;41127;0.2893476305103703
241561:1043-2155;all;1111;2;10725;815777;1.3146975215040384
241857:9488-10183;Fa;681;8;338;29859;1.1319870055929535
241857:9488-10183;Ga;687;2;96;30745;0.3122458936412425
241857:9488-10183;Li;687;2;386;30367;1.271116672703922
241857:9488-10183;Mu;687;2;66;27770;0.23766654663305725
241857:9488-10183;all;687;2;5754;512545;1.1226331346515916
242655:3049-8309;Fa;5138;86;3238;226718;1.4282059651196641
242655:3049-8309;Ga;5138;86;520;225777;0.2303157540404913
242655:3049-8309;Li;5138;86;3410;227646;1.4979397836992523
242655:3049-8309;Mu;5138;86;469;209417;0.22395507528042136
242655:3049-8309;all;5138;86;58735;3847206;1.526692358038535
242741:228-7441;Fa;4230;2903;901;58650;1.536231884057971
242741:228-7441;Ga;6374;759;1400;209148;0.6693824468797215
242741:228-7441;Li;5212;1921;1049;86082;1.2186055156711042
242741:228-7441;Mu;6636;497;992;226772;0.43744377612756424
242741:228-7441;all;6740;393;25954;2076840;1.2496870245180178
243132:819-1940;Fa;484;638;213;9711;2.193388940376892
243132:819-1940;Ga;972;150;279;19923;1.400391507303117
243132:819-1940;Li;1068;54;159;9934;1.6005637205556673
243132:819-1940;Mu;1078;44;316;25327;1.247680341137916
243132:819-1940;all;1109;13;5549;249791;2.221457138167508
243188:1342-2989;Fa;1578;49;923;53787;1.7160280365143994
243188:1342-2989;Ga;1578;49;462;61368;0.7528353539303871
243188:1342-2989;Li;1578;49;771;58795;1.31133599795901
243188:1342-2989;Mu;1578;49;379;62976;0.6018165650406504
243188:1342-2989;all;1578;49;15161;1015698;1.4926680962254528
243757:278-2125;Fa;1835;13;1692;81691;2.0712195957939064
243757:278-2125;Ga;1835;13;198;81202;0.2438363587103766
243757:278-2125;Li;1835;13;1031;80773;1.2764166243670534
243757:278-2125;Mu;1835;13;942;76534;1.2308255154571823
243757:278-2125;all;1835;13;24511;1385368;1.7692771884437926
244366:333-5802;Fa;2764;2640;1634;65511;2.4942376089511686
244366:333-5802;Ga;5211;193;407;211676;0.1922749862998167
244366:333-5802;Li;4660;744;1484;91741;1.617597366499166
244366:333-5802;Mu;5143;261;1017;82364;1.2347627604293139
244366:333-5802;all;5212;192;28624;1641500;1.743770941212306
244658:12921-17567;Fa;4184;353;3078;163029;1.888007655079771
244658:12921-17567;Ga;4424;113;688;193169;0.35616480905321246
244658:12921-17567;Li;4424;113;2822;152561;1.8497519025176814
244658:12921-17567;Mu;4424;113;648;188185;0.3443420038791615
244658:12921-17567;all;4424;113;52032;2941852;1.7686817691712569
244704:2463-3808;Fa;1169;163;639;40786;1.5667140685529348
244704:2463-3808;Ga;1282;50;298;50945;0.5849445480420061
244704:2463-3808;Li;1282;50;416;45244;0.9194589337812749
244704:2463-3808;Mu;1282;50;91;51902;0.17533043042657315
