GENE;POP1;POP2;TOTAL_SITES;N_SITES;NUM_ALL;DENOM_ALL;DXY_ALL
100:1305792-1308923;Ga;Mu;3018;61;4448;292960;1.5182960131075915
100:1305792-1308923;Li;Mu;3026;53;4170;291820;1.4289630594201905
100:1323384-1332797;Fa;Ga;9171;184;9568;857948;1.1152191041881325
100:1323384-1332797;Fa;Li;9214;141;9142;871392;1.0491259961073776
100:1323384-1332797;Fa;Mu;9214;141;9606;871608;1.1021009444612715
100:1323384-1332797;Ga;Li;9171;184;9152;894320;1.0233473477055193
100:1323384-1332797;Ga;Mu;9171;184;9604;894560;1.0736004292613128
100:1323384-1332797;Li;Mu;9214;141;9750;907912;1.0738926239547446
100:1339970-1348860;Fa;Ga;8675;139;12002;812868;1.4765004896243916
100:1339970-1348860;Fa;Li;8675;139;11046;817392;1.3513711903223913
100:1339970-1348860;Fa;Mu;8675;139;11192;816584;1.3705877166341736
100:1339970-1348860;Ga;Li;8675;139;12732;861424;1.4780177937926038
100:1339970-1348860;Ga;Mu;8675;139;12450;860520;1.4467996095384186
100:1339970-1348860;Li;Mu;8675;139;10716;865472;1.2381683058492938
100:1352043-1356966;Fa;Ga;4719;127;3522;441408;0.7979012614180079
100:1352043-1356966;Fa;Li;4759;87;3016;452076;0.6671444624355197
100:1352043-1356966;Fa;Mu;4759;87;3462;450432;0.7685954816709293
100:1352043-1356966;Ga;Li;4719;127;3810;458816;0.8303982424326963
100:1352043-1356966;Ga;Mu;4719;127;4014;458224;0.8759907818010405
100:1352043-1356966;Li;Mu;4759;87;3738;468764;0.7974161838366427
100:1420064-1432377;Fa;Ga;11893;279;17490;1136664;1.5387132873038998
100:1420064-1432377;Fa;Li;11893;279;17080;1143848;1.4932053909260672
100:1420064-1432377;Fa;Mu;11893;279;16778;1142196;1.4689247729811696
100:1420064-1432377;Ga;Li;11893;279;18162;1174940;1.5457810611605698
100:1420064-1432377;Ga;Mu;11893;279;18236;1173456;1.554042077419179
100:1420064-1432377;Li;Mu;11893;279;17712;1181312;1.4993498753927836
100:143711-150127;Fa;Ga;6015;141;5872;543348;1.0807070238594787
100:143711-150127;Fa;Li;6014;142;5274;559668;0.942344389888291
100:143711-150127;Fa;Mu;6005;151;5124;552800;0.926917510853835
100:143711-150127;Ga;Li;6014;142;6572;567592;1.1578739658064243
100:143711-150127;Ga;Mu;6005;151;6744;560288;1.2036666857044949
100:143711-150127;Li;Mu;6004;152;5696;579000;0.9837651122625216
100:1451244-1452771;Fa;Ga;1517;7;712;126220;0.5640944382823642
100:1451244-1452771;Fa;Li;1517;7;772;130576;0.5912265653718907
100:1451244-1452771;Fa;Mu;1517;7;794;130652;0.6077212748369715
100:1451244-1452771;Ga;Li;1517;7;782;146504;0.5337738218751706
100:1451244-1452771;Ga;Mu;1517;7;874;146600;0.5961800818553888
100:1451244-1452771;Li;Mu;1517;7;860;151460;0.5678066816321141
100:1598276-1607404;Fa;Ga;8981;91;7026;828224;0.8483212271076424
100:1598276-1607404;Fa;Li;8981;91;6868;836088;0.8214446326224034
100:1598276-1607404;Fa;Mu;8981;91;6560;834436;0.7861597534142822
100:1598276-1607404;Ga;Li;8981;91;7244;885328;0.8182278206495219
100:1598276-1607404;Ga;Mu;8981;91;6498;884120;0.7349681038773017
100:1598276-1607404;Li;Mu;8981;91;6770;891640;0.7592750437396258
100:193802-208680;Fa;Ga;14641;117;8996;1353840;0.6644802930922413
100:193802-208680;Fa;Li;14641;117;7604;1367292;0.5561357778733438
100:193802-208680;Fa;Mu;14641;117;7836;1368224;0.5727132399373202
100:193802-208680;Ga;Li;14641;117;9870;1439172;0.6858110079962645
100:193802-208680;Ga;Mu;14641;117;9918;1440172;0.6886677424640946
100:193802-208680;Li;Mu;14641;117;8340;1454944;0.57321793828491
100:2051429-2055084;Fa;Ga;3591;58;4228;330500;1.2792738275340394
100:2051429-2055084;Fa;Li;3591;58;4204;336264;1.25020816977137
100:2051429-2055084;Fa;Mu;3591;58;3864;335776;1.1507671781187458
100:2051429-2055084;Ga;Li;3591;58;4844;348292;1.3907870407589034
100:2051429-2055084;Ga;Mu;3591;58;4564;347756;1.3124144515119798
100:2051429-2055084;Li;Mu;3591;58;4586;354612;1.293244447452427
100:2134134-2193253;Fa;Ga;57712;971;49720;5439380;0.9140747658740518
100:2134134-2193253;Fa;Li;57738;945;48920;5505680;0.8885369291350024
100:2134134-2193253;Fa;Mu;57728;955;49086;5504928;0.8916737875590743
100:2134134-2193253;Ga;Li;57696;987;54420;5651464;0.9629363294183596
100:2134134-2193253;Ga;Mu;57685;998;53712;5651440;0.9504126381948671
100:2134134-2193253;Li;Mu;57718;965;47826;5723648;0.8355859759370248
100:2194930-2196583;Fa;Ga;1628;7;1504;157460;0.9551632160548711
100:2194930-2196583;Fa;Li;1628;7;1540;158280;0.9729593126105636
100:2194930-2196583;Fa;Mu;1628;7;1464;158252;0.925106791699315
100:2194930-2196583;Ga;Li;1628;7;1596;161940;0.9855502037791775
100:2194930-2196583;Ga;Mu;1628;7;1486;161900;0.9178505250154416
100:2194930-2196583;Li;Mu;1628;7;1448;162720;0.8898721730580138
100:2213982-2217349;Fa;Ga;3337;21;2598;322720;0.8050322260783341
100:2213982-2217349;Fa;Li;3337;21;2474;325560;0.7599213662612114
100:2213982-2217349;Fa;Mu;3337;21;2538;325192;0.7804620039853379
100:2213982-2217349;Ga;Li;3337;21;2548;330780;0.770300501844126
100:2213982-2217349;Ga;Mu;3337;21;2644;330364;0.800329333704641
100:2213982-2217349;Li;Mu;3337;21;2566;333280;0.7699231877100337
100:2221300-2224729;Fa;Ga;3363;49;2996;296296;1.0111510111510111
100:2221300-2224729;Fa;Li;3363;49;3204;300784;1.065216234906112
100:2221300-2224729;Fa;Mu;3363;49;3108;301272;1.0316259061578905
100:2221300-2224729;Ga;Li;3363;49;3248;328624;0.9883636009542821
100:2221300-2224729;Ga;Mu;3363;49;3116;329204;0.9465255586201868
100:2221300-2224729;Li;Mu;3363;49;2792;334340;0.8350780642459772
100:2237576-2243289;Fa;Ga;5584;76;6424;507552;1.2656831221234475
100:2237576-2243289;Fa;Li;5583;77;6456;515088;1.253378063554189
100:2237576-2243289;Fa;Mu;5583;77;6410;514728;1.2453179154815748
100:2237576-2243289;Ga;Li;5588;72;5784;545668;1.0599851924613501
100:2237576-2243289;Ga;Mu;5586;74;6156;545500;1.128505957836847
100:2237576-2243289;Li;Mu;5587;73;5386;553152;0.9736925835936596
100:225042-228876;Fa;Ga;3773;47;4302;357616;1.2029663102322043
100:225042-228876;Fa;Li;3773;47;3888;361540;1.0753996791503015
100:225042-228876;Fa;Mu;3773;47;3784;362080;1.0450729120636324
100:225042-228876;Ga;Li;3773;47;4470;371868;1.2020394333473168
100:225042-228876;Ga;Mu;3773;47;4466;372360;1.1993769470404985
100:225042-228876;Li;Mu;3773;47;3980;376588;1.0568578924447938
100:2327703-2335372;Fa;Ga;7627;43;2630;718256;0.36616471007551626
100:2327703-2335372;Fa;Li;7635;35;3266;723812;0.4512221405558349
100:2327703-2335372;Fa;Mu;7630;40;2574;722412;0.3563063736482783
100:2327703-2335372;Ga;Li;7625;45;3030;752420;0.4027006193349459
100:2327703-2335372;Ga;Mu;7620;50;2658;751300;0.3537867695993611
100:2327703-2335372;Li;Mu;7630;40;3068;756804;0.40538897785952505
100:2746430-2761216;Fa;Ga;14295;292;17366;1346440;1.2897715457057128
100:2746430-2761216;Fa;Li;14295;292;14972;1360268;1.1006654571011008
100:2746430-2761216;Fa;Mu;14295;292;15946;1356908;1.175171787623037
100:2746430-2761216;Ga;Li;14295;292;19114;1395124;1.370057428586993
100:2746430-2761216;Ga;Mu;14295;292;18448;1391612;1.32565686412592
100:2746430-2761216;Li;Mu;14295;292;16500;1406072;1.1734818700607081
100:292862-297820;Fa;Ga;4819;67;2276;441208;0.5158564667911734
100:292862-297820;Fa;Li;4819;67;2572;450736;0.5706222711298854
100:292862-297820;Fa;Mu;4819;67;2504;450164;0.5562417252379133
100:292862-297820;Ga;Li;4819;67;2842;470708;0.6037713401939206
100:292862-297820;Ga;Mu;4819;67;3022;470020;0.6429513637717544
100:292862-297820;Li;Mu;4819;67;2902;480788;0.6035924357513083
100:301614-310796;Fa;Ga;8745;248;10662;827264;1.2888267832276032
100:301614-310796;Fa;Li;8745;248;9320;835912;1.114949899032434
100:301614-310796;Fa;Mu;8745;248;8946;831320;1.0761199056921522
100:301614-310796;Ga;Li;8791;202;11456;849652;1.3483167226111397
100:301614-310796;Ga;Mu;8791;202;11856;844684;1.4036018203257077
100:301614-310796;Li;Mu;8791;202;10520;853848;1.2320694081382166
100:339958-346791;Fa;Ga;6756;74;3442;596736;0.5768044830544831
100:339958-346791;Fa;Li;6756;74;1670;613800;0.2720755946562398
100:339958-346791;Fa;Mu;6756;74;1656;613700;0.269838683395796
100:339958-346791;Ga;Li;6756;74;3560;654948;0.5435546028081619
100:339958-346791;Ga;Mu;6756;74;3510;654744;0.5360873868259961
100:339958-346791;Li;Mu;6756;74;1574;674960;0.23319900438544505
100:3508962-3512665;Fa;Ga;3511;173;1646;314156;0.5239435185067292
100:3508962-3512665;Fa;Li;3536;148;1702;319916;0.5320146538466347
100:3508962-3512665;Fa;Mu;3545;139;1844;320000;0.57625
100:3508962-3512665;Ga;Li;3520;164;1716;339864;0.5049078454911377
100:3508962-3512665;Ga;Mu;3538;146;1920;339560;0.5654376251619743
100:3508962-3512665;Li;Mu;3532;152;2072;345448;0.5998008383316736
100:3537562-3556864;Fa;Ga;18663;400;21762;1757368;1.2383291376649626
100:3537562-3556864;Fa;Li;18680;383;21154;1794444;1.178860973092501
100:3537562-3556864;Fa;Mu;18670;393;20610;1790680;1.1509594120669242
100:3537562-3556864;Ga;Li;18645;418;23064;1803148;1.279096335963548
100:3537562-3556864;Ga;Mu;18635;428;22594;1799372;1.2556603081519553
100:3537562-3556864;Li;Mu;18671;392;21642;1838124;1.177396084268526
100:3568296-3570645;Fa;Ga;2343;7;1804;230384;0.7830404889228418
100:3568296-3570645;Fa;Li;2343;7;1854;231820;0.7997584332671901
100:3568296-3570645;Fa;Mu;2343;7;1526;231820;0.658269346907083
100:3568296-3570645;Ga;Li;2343;7;1920;232860;0.8245297603710384
100:3568296-3570645;Ga;Mu;2343;7;1580;232860;0.6785192819720004
100:3568296-3570645;Li;Mu;2343;7;1800;234300;0.7682458386683739
100:3683814-3689608;Fa;Ga;5735;43;5052;542872;0.9306061097275232
100:3683814-3689608;Fa;Li;5732;46;3578;549004;0.6517256704869181
100:3683814-3689608;Fa;Mu;5735;43;3974;549432;0.7232924183520436
100:3683814-3689608;Ga;Li;5732;46;6370;559792;1.1379226569868808
100:3683814-3689608;Ga;Mu;5735;43;5422;560476;0.9673920025121504
100:3683814-3689608;Li;Mu;5732;46;3398;567036;0.5992564845970979
100:3690662-3697456;Fa;Ga;6643;106;7422;628428;1.1810422196337529
100:3690662-3697456;Fa;Li;6643;106;6694;646824;1.0349028483791571
100:3690662-3697456;Fa;Mu;6643;106;6920;641900;1.0780495404268577
100:3690662-3697456;Ga;Li;6643;106;8868;643780;1.3774892043865916
100:3690662-3697456;Ga;Mu;6643;106;7738;639640;1.2097429804264899
100:3690662-3697456;Li;Mu;6643;106;6036;657720;0.9177157453019522
100:370300-375067;Fa;Ga;4690;74;5114;430404;1.1881859834016413
100:370300-375067;Fa;Li;4690;74;5450;435504;1.2514236378999963
100:370300-375067;Fa;Mu;4690;74;5004;437300;1.144294534644409
100:370300-375067;Ga;Li;4690;74;5270;458100;1.1504038419559048
100:370300-375067;Ga;Mu;4690;74;4542;459492;0.9884829333263692
100:370300-375067;Li;Mu;4690;74;4578;464864;0.9848041577751773
100:3764243-3768340;Fa;Ga;3873;66;4906;351656;1.3951134062834134
100:3764243-3768340;Fa;Li;3873;66;5814;354440;1.640334048075838
100:3764243-3768340;Fa;Mu;3873;66;5252;353160;1.4871446369917318
100:3764243-3768340;Ga;Li;3873;66;7052;377260;1.8692678789163972
100:3764243-3768340;Ga;Mu;3873;66;6222;375752;1.6558794098235006
100:3764243-3768340;Li;Mu;3873;66;5422;378916;1.4309240042647975
100:538773-556236;Fa;Ga;16715;490;20944;1548556;1.352485799674019
100:538773-556236;Fa;Li;16698;507;19504;1547912;1.260019949454491
100:538773-556236;Fa;Mu;16669;536;20182;1549176;1.3027570786017857
100:538773-556236;Ga;Li;16698;507;22294;1612260;1.3827794524456354
100:538773-556236;Ga;Mu;16669;536;22972;1612484;1.4246342909449023
100:538773-556236;Li;Mu;16652;553;20802;1614384;1.2885410162637885
100:618439-620515;Fa;Ga;2031;9;264;194688;0.13560157790927022
100:618439-620515;Fa;Li;2031;9;332;194568;0.17063443115003496
100:618439-620515;Fa;Mu;2031;9;356;194680;0.18286418738442572
100:618439-620515;Ga;Li;2031;9;298;200220;0.14883628009189892
100:618439-620515;Ga;Mu;2031;9;320;200324;0.15974121922485573
100:618439-620515;Li;Mu;2031;9;360;200196;0.1798237727027513
100:621345-626772;Fa;Ga;5335;80;2452;400636;0.6120268772651484
100:621345-626772;Fa;Li;5342;73;2966;455052;0.6517936411662842
100:621345-626772;Fa;Mu;5342;73;2902;455896;0.6365486865425448
100:621345-626772;Ga;Li;5335;80;2646;432332;0.6120296438847922
100:621345-626772;Ga;Mu;5335;80;2564;431756;0.5938539360194184
100:621345-626772;Li;Mu;5342;73;2864;499456;0.5734238851870835
100:62149-77487;Fa;Ga;14486;407;17606;1358532;1.2959576955125092
100:62149-77487;Fa;Li;14470;423;16748;1377904;1.2154692924906234
100:62149-77487;Fa;Mu;14486;407;16334;1374172;1.1886430519614721
100:62149-77487;Ga;Li;14470;423;15506;1405432;1.1032906608074955
100:62149-77487;Ga;Mu;14486;407;16544;1399148;1.182433881190553
100:62149-77487;Li;Mu;14470;423;16318;1419516;1.1495467469193725
100:628299-633801;Fa;Ga;5404;55;4350;510096;0.8527806530535429
100:628299-633801;Fa;Li;5404;55;4906;517932;0.947228593715005
100:628299-633801;Fa;Mu;5404;55;4356;520172;0.8374153164722438
100:628299-633801;Ga;Li;5404;55;4504;525288;0.8574343978922039
100:628299-633801;Ga;Mu;5404;55;3548;527356;0.6727902972565023
100:628299-633801;Li;Mu;5404;55;4086;535520;0.7629967134747535
100:640624-645034;Fa;Ga;4215;84;4540;396004;1.1464530661306451
100:640624-645034;Fa;Li;4215;84;3704;399608;0.9269083702027987
100:640624-645034;Fa;Mu;4215;84;3356;401636;0.835582467707078
100:640624-645034;Ga;Li;4215;84;4610;412380;1.1179009651292497
100:640624-645034;Ga;Mu;4215;84;4648;414160;1.122271585860537
100:640624-645034;Li;Mu;4215;84;3762;418064;0.899862222052126
100:646848-648842;Fa;Ga;1953;10;1418;193100;0.7343345416882444
100:646848-648842;Fa;Li;1953;10;1256;194240;0.6466227347611203
100:646848-648842;Fa;Mu;1953;10;1246;194220;0.6415405210585934
100:646848-648842;Ga;Li;1953;10;1164;194160;0.5995055624227441
100:646848-648842;Ga;Mu;1953;10;1250;194140;0.6438652518800866
100:646848-648842;Li;Mu;1953;10;1076;195280;0.5510036870135191
100:83320-84348;Fa;Ga;1029;0;790;102760;0.7687816270922538
100:83320-84348;Fa;Li;1029;0;598;102900;0.5811467444120505
100:83320-84348;Fa;Mu;1029;0;470;102900;0.45675413022351796
100:83320-84348;Ga;Li;1029;0;730;102760;0.7103931490852472
100:83320-84348;Ga;Mu;1029;0;796;102760;0.7746204748929545
100:83320-84348;Li;Mu;1029;0;624;102900;0.6064139941690962
100:860396-860972;Fa;Ga;564;6;748;55236;1.3541892968353972
100:860396-860972;Fa;Li;564;6;904;55800;1.6200716845878136
100:860396-860972;Fa;Mu;564;6;802;55620;1.4419273642574613
100:860396-860972;Ga;Li;564;6;814;55820;1.4582586886420639
100:860396-860972;Ga;Mu;564;6;760;55620;1.3664149586479684
100:860396-860972;Li;Mu;564;6;790;56200;1.405693950177936
100:884690-886693;Fa;Ga;1998;5;1270;182936;0.6942318625092929
100:884690-886693;Fa;Li;1998;5;780;184344;0.4231219893243067
100:884690-886693;Fa;Mu;1998;5;984;183880;0.5351316075701544
100:884690-886693;Ga;Li;1998;5;1152;198104;0.5815127407826193
100:884690-886693;Ga;Mu;1998;5;1320;197664;0.6677999028654686
100:884690-886693;Li;Mu;1998;5;796;199268;0.3994620310335829
101:1447080-1449826;Fa;Ga;2693;32;3374;256340;1.3162206444565812
101:1447080-1449826;Fa;Li;2693;32;3336;259660;1.284756989909882
101:1447080-1449826;Fa;Mu;2693;32;3464;259252;1.3361516979618286
101:1447080-1449826;Ga;Li;2693;32;3580;265180;1.3500263971641904
101:1447080-1449826;Ga;Mu;2693;32;3320;264700;1.2542500944465433
101:1447080-1449826;Li;Mu;2693;32;3586;268296;1.336583474967946
101:1575807-1576379;Fa;Ga;572;1;324;57120;0.5672268907563025
101:1575807-1576379;Fa;Li;572;1;300;57120;0.5252100840336135
101:1575807-1576379;Fa;Mu;572;1;344;57120;0.6022408963585434
101:1575807-1576379;Ga;Li;572;1;388;57200;0.6783216783216783
101:1575807-1576379;Ga;Mu;572;1;376;57200;0.6573426573426573
101:1575807-1576379;Li;Mu;572;1;384;57200;0.6713286713286714
101:1610597-1616654;Fa;Ga;5945;79;3724;556664;0.6689852406478594
101:1610597-1616654;Fa;Li;5945;79;6444;561824;1.1469784131685368
101:1610597-1616654;Fa;Mu;5945;79;6498;562248;1.1557177615571776
101:1610597-1616654;Ga;Li;5991;33;6360;586560;1.0842880523731588
101:1610597-1616654;Ga;Mu;5991;33;6418;586776;1.093773433132916
101:1610597-1616654;Li;Mu;5991;33;3942;594516;0.6630603717982358
101:1869633-1884877;Fa;Ga;14139;837;18644;1297156;1.4372982123969669
101:1869633-1884877;Fa;Li;14273;703;18472;1318196;1.40130906177837
101:1869633-1884877;Fa;Mu;14223;753;17686;1319780;1.3400718301535104
101:1869633-1884877;Ga;Li;14208;768;20238;1355904;1.4925835457377514
101:1869633-1884877;Ga;Mu;14126;850;19702;1356564;1.4523457794840493
101:1869633-1884877;Li;Mu;14266;710;19014;1383228;1.3746106932479678
101:1931459-1939061;Fa;Ga;7532;55;4838;720716;0.6712768968636744
101:1931459-1939061;Fa;Li;7532;55;4486;721452;0.6218015890177032
101:1931459-1939061;Fa;Mu;7532;55;4542;719600;0.6311839911061701
101:1931459-1939061;Ga;Li;7532;55;5004;747528;0.6694063633736796
101:1931459-1939061;Ga;Mu;7532;55;4860;745420;0.6519814332859327
101:1931459-1939061;Li;Mu;7532;55;4500;746820;0.6025548324897566
101:2190241-2192021;Fa;Ga;1742;37;804;158852;0.5061314934656158
101:2190241-2192021;Fa;Li;1742;37;492;158428;0.310551165198071
101:2190241-2192021;Fa;Mu;1742;37;604;159996;0.3775094377359434
101:2190241-2192021;Ga;Li;1742;37;660;170600;0.38686987104337633
101:2190241-2192021;Ga;Mu;1742;37;776;172616;0.44955276451777354
101:2190241-2192021;Li;Mu;1742;37;464;171920;0.26989297347603536
101:2305794-2315547;Fa;Ga;9465;215;10058;861708;1.1672167369921134
101:2305794-2315547;Fa;Li;9514;166;7444;870712;0.8549325149992191
101:2305794-2315547;Fa;Mu;9512;168;9006;868488;1.0369746041396082
101:2305794-2315547;Ga;Li;9465;215;10454;932048;1.1216160541088012
101:2305794-2315547;Ga;Mu;9465;215;11142;930924;1.1968753625430217
101:2305794-2315547;Li;Mu;9512;168;7688;940080;0.817802740192324
101:2334649-2336446;Fa;Ga;1605;130;1858;113912;1.6310836435142917
101:2334649-2336446;Fa;Li;1656;79;1698;135552;1.252655807365439
101:2334649-2336446;Fa;Mu;1634;101;1938;124292;1.559231487143179
101:2334649-2336446;Ga;Li;1605;130;2304;123968;1.8585441404233352
101:2334649-2336446;Ga;Mu;1583;152;2206;116224;1.8980589207048457
101:2334649-2336446;Li;Mu;1634;101;2390;139284;1.7159185548950346
101:2337759-2337932;Fa;Ga;174;0;144;17400;0.8275862068965517
101:2337759-2337932;Fa;Li;174;0;52;17400;0.2988505747126437
101:2337759-2337932;Fa;Mu;174;0;64;17400;0.367816091954023
101:2337759-2337932;Ga;Li;174;0;152;17400;0.8735632183908046
101:2337759-2337932;Ga;Mu;174;0;144;17400;0.8275862068965517
101:2337759-2337932;Li;Mu;174;0;52;17400;0.2988505747126437
101:25094-34095;Fa;Ga;8266;662;9456;735212;1.2861596383084062
101:25094-34095;Fa;Li;8306;622;9220;757984;1.2163845147127117
101:25094-34095;Fa;Mu;8274;654;9428;755232;1.2483581204186263
101:25094-34095;Ga;Li;8639;289;10074;771492;1.3057815246301971
101:25094-34095;Ga;Mu;8607;321;10434;770232;1.3546567787367962
101:25094-34095;Li;Mu;8647;281;9856;793408;1.2422360248447204
101:2618292-2621209;Fa;Ga;2524;281;3044;204668;1.4872867277737605
101:2618292-2621209;Fa;Li;2645;160;3986;226364;1.7608807054125215
101:2618292-2621209;Fa;Mu;2645;160;3634;218024;1.6667889773602906
101:2618292-2621209;Ga;Li;2531;274;3662;221868;1.6505309463284474
101:2618292-2621209;Ga;Mu;2531;274;3464;216616;1.5991431842523174
101:2618292-2621209;Li;Mu;2732;73;4216;241284;1.7473185126241275
101:2624156-2626482;Fa;Ga;2255;40;2008;192324;1.0440714627399597
101:2624156-2626482;Fa;Li;2263;32;2266;197744;1.1459260457965854
101:2624156-2626482;Fa;Mu;2262;33;1760;195084;0.9021754731295237
101:2624156-2626482;Ga;Li;2255;40;2466;214312;1.1506588525140915
101:2624156-2626482;Ga;Mu;2255;40;2126;211472;1.0053340394945902
101:2624156-2626482;Li;Mu;2262;33;2254;217172;1.037887020426206
101:2644440-2646826;Fa;Ga;2267;65;2864;214464;1.3354222620113398
101:2644440-2646826;Fa;Li;2267;65;2826;215400;1.3119777158774373
101:2644440-2646826;Fa;Mu;2267;65;2762;215380;1.2823846225276256
101:2644440-2646826;Ga;Li;2267;65;3322;225560;1.472778861500266
101:2644440-2646826;Ga;Mu;2267;65;3070;225520;1.361298332742107
101:2644440-2646826;Li;Mu;2267;65;2926;226460;1.2920604080190763
101:2650262-2655458;Fa;Ga;5023;96;5164;465520;1.109297130091081
101:2650262-2655458;Fa;Li;5023;96;5450;467640;1.1654263963732785
101:2650262-2655458;Fa;Mu;5023;96;5054;469160;1.077244436865888
101:2650262-2655458;Ga;Li;5023;96;6242;487448;1.280546848074051
101:2650262-2655458;Ga;Mu;5023;96;5556;488928;1.1363636363636365
101:2650262-2655458;Li;Mu;5023;96;5620;490884;1.1448733305628214
101:2657316-2673410;Fa;Ga;15615;329;12140;1437680;0.8444160035612932
101:2657316-2673410;Fa;Li;15690;254;10234;1468824;0.6967478744900683
101:2657316-2673410;Fa;Mu;15657;287;10778;1463464;0.7364718230171702
101:2657316-2673410;Ga;Li;15615;329;13420;1497176;0.8963542028458912
101:2657316-2673410;Ga;Mu;15604;340;13026;1492912;0.8725229618356608
101:2657316-2673410;Li;Mu;15657;287;10684;1526256;0.7000136281200533
101:2918125-2989722;Fa;Ga;70264;887;45174;6551032;0.6895707424418015
101:2918125-2989722;Fa;Li;70322;829;47084;6633800;0.7097591124242516
101:2918125-2989722;Fa;Mu;70264;887;45994;6622988;0.6944599627841693
101:2918125-2989722;Ga;Li;70283;868;54042;6872368;0.7863665042384226
101:2918125-2989722;Ga;Mu;70283;868;48978;6864388;0.7135086186853075
101:2918125-2989722;Li;Mu;70302;849;48306;6952872;0.69476325754307
101:3192246-3196175;Fa;Ga;3865;46;3302;369280;0.8941724436741768
101:3192246-3196175;Fa;Li;3865;46;4230;370684;1.1411336879930076
101:3192246-3196175;Fa;Mu;3865;46;3854;370628;1.0398566756963856
101:3192246-3196175;Ga;Li;3865;46;4612;385020;1.197859851436289
101:3192246-3196175;Ga;Mu;3865;46;4022;384960;1.0447838736492103
101:3192246-3196175;Li;Mu;3865;46;3788;386400;0.9803312629399586
101:3296102-3329241;Fa;Ga;32236;521;27004;3072408;0.8789197268071167
101:3296102-3329241;Fa;Li;32243;514;30746;3105272;0.9901226043966519
101:3296102-3329241;Fa;Mu;32242;515;27876;3098424;0.8996831937785145
101:3296102-3329241;Ga;Li;32247;510;31948;3160616;1.0108156131589539
101:3296102-3329241;Ga;Mu;32246;511;29626;3152360;0.9398038295118578
101:3296102-3329241;Li;Mu;32255;502;29522;3188488;0.9258934015119392
101:3798284-3812062;Fa;Ga;12862;541;19752;1165488;1.694740743791442
101:3798284-3812062;Fa;Li;12832;571;20162;1191060;1.6927778617366043
101:3798284-3812062;Fa;Mu;12859;544;20202;1176716;1.716811873043283
101:3798284-3812062;Ga;Li;12841;562;20236;1214744;1.6658654004465139
101:3798284-3812062;Ga;Mu;12868;535;20674;1202376;1.7194288641822524
