GENE;POP;TOTAL_SITES;N_SITES;NUM_ALL;DENOM_ALL;PI_ALL
101:1780925-1785578;Ga;4476;76;2369;196998;1.202550279698271
101:1780925-1785578;Li;4476;76;1989;198588;1.0015710919088767
101:1780925-1785578;Mu;4476;76;2265;194476;1.164668133857134
101:1780925-1785578;all;4476;76;36989;3411169;1.084349676020156
101:181192-188158;Fa;6856;74;1501;305975;0.4905629544897459
101:181192-188158;Ga;6856;74;1707;306659;0.556644350891381
101:181192-188158;Li;6856;74;1556;304997;0.5101689524814998
101:181192-188158;Mu;6856;74;1363;305208;0.44658069251133653
101:181192-188158;all;6856;74;26521;5297635;0.5006196161117178
101:191729-223866;Fa;31539;355;7194;1387427;0.518513766850436
101:191729-223866;Ga;31558;336;6766;1391222;0.4863350349548814
101:191729-223866;Li;31542;352;6721;1389326;0.483759751131124
101:191729-223866;Mu;31542;352;6727;1395353;0.48210022840098526
101:191729-223866;all;31576;318;119056;24084868;0.4943186734508987
101:224718-225611;Fa;894;0;64;40179;0.15928718982553075
101:224718-225611;Ga;894;0;84;40230;0.20879940343027592
101:224718-225611;Li;894;0;88;40230;0.21874223216505095
101:224718-225611;Mu;894;0;106;40230;0.26348496147153866
101:224718-225611;all;894;0;1680;697089;0.2410022249669698
101:2380784-2403148;Fa;21872;262;5677;954055;0.5950390700745765
101:2380784-2403148;Ga;21889;245;6762;972368;0.6954157273789348
101:2380784-2403148;Li;21890;244;7301;966009;0.7557900599269779
101:2380784-2403148;Mu;21883;251;7055;961050;0.734092919202955
101:2380784-2403148;all;21890;244;116163;16679818;0.6964284622290243
101:2433217-2435535;Fa;2265;31;1324;100658;1.3153450297045441
101:2433217-2435535;Ga;2265;31;1212;100616;1.2045797885028227
101:2433217-2435535;Li;2265;31;1139;100565;1.132600805449212
101:2433217-2435535;Mu;2265;31;1291;100395;1.2859206135763732
101:2433217-2435535;all;2265;31;20532;1742206;1.1785058712919139
101:2560-7060;Fa;4335;112;1291;188001;0.6866984750081117
101:2560-7060;Ga;4321;126;1439;187609;0.7670207719245878
101:2560-7060;Li;4333;114;1558;187898;0.8291732748618932
101:2560-7060;Mu;4326;121;1840;189316;0.9719199645037926
101:2560-7060;all;4335;112;27152;3259832;0.8329263593952081
101:327877-346134;Fa;17867;322;5322;776823;0.6850981497715696
101:327877-346134;Ga;17844;345;4406;786892;0.5599243606492378
101:327877-346134;Li;17867;322;4893;786010;0.6225111639801021
101:327877-346134;Mu;17865;324;5189;784572;0.6613797076622668
101:327877-346134;all;17870;319;86674;13569217;0.6387546164233353
101:371083-410720;Fa;39195;336;4781;1710472;0.27951349101300693
101:371083-410720;Ga;39224;307;4657;1731914;0.26889325913411405
101:371083-410720;Li;39211;320;4306;1726328;0.2494311625600697
101:371083-410720;Mu;39217;314;4553;1728956;0.26333810692695475
101:371083-410720;all;39227;304;78787;29860358;0.2638514916666438
101:418286-431552;Fa;13115;96;2818;584028;0.48251111248090844
101:418286-431552;Ga;13115;96;2436;588435;0.41397945397537533
101:418286-431552;Li;13115;96;1952;588477;0.33170370294845847
101:418286-431552;Mu;13115;96;2570;588731;0.4365321343703661
101:418286-431552;all;13115;96;42086;10180083;0.4134150969103101
101:572739-576518;Fa;3745;12;896;168185;0.5327466777655557
101:572739-576518;Ga;3745;12;1049;168457;0.6227108401550544
101:572739-576518;Li;3745;12;593;168491;0.35194758176994617
101:572739-576518;Mu;3745;12;908;168457;0.5390099550627163
101:572739-576518;all;3745;12;15248;2918798;0.5224068263716777
101:691183-696267;Fa;4997;62;932;219124;0.42532995016520325
101:691183-696267;Ga;5003;56;987;219504;0.4496501202711568
101:691183-696267;Li;5003;56;1124;220100;0.5106769650159019
101:691183-696267;Mu;4995;64;915;219944;0.4160149856327065
101:691183-696267;all;5003;56;17242;3805332;0.45310106976211273
101:698446-704147;Fa;5638;50;2482;243463;1.0194567552359086
101:698446-704147;Ga;5638;50;2278;246267;0.9250122834159672
101:698446-704147;Li;5623;65;2383;245109;0.9722205222982429
101:698446-704147;Mu;5638;50;2194;246208;0.8911164543800364
101:698446-704147;all;5638;50;40739;4246863;0.9592727620363548
101:705061-713874;Fa;8758;31;1852;388598;0.47658505705124576
101:705061-713874;Ga;8758;31;1582;390202;0.40543103315718526
101:705061-713874;Li;8758;31;1520;391136;0.3886116338051215
101:705061-713874;Mu;8748;41;1201;386454;0.310774374181662
101:705061-713874;all;8758;31;26401;6741510;0.3916184949662613
101:842901-860657;Fa;17647;53;1840;789183;0.2331525134221087
101:842901-860657;Ga;17647;53;1963;791256;0.24808658638923434
101:842901-860657;Li;17647;53;1809;791701;0.22849535367518797
101:842901-860657;Mu;17647;53;1975;791410;0.2495545924362846
101:842901-860657;all;17647;53;32841;13706358;0.23960413116307044
101:927751-932151;Fa;4371;25;805;195563;0.411632057188732
101:927751-932151;Ga;4371;25;905;195687;0.46247323531966866
101:927751-932151;Li;4371;25;973;195942;0.496575517244899
101:927751-932151;Mu;4371;25;892;195525;0.4562076460810638
101:927751-932151;all;4371;25;15041;3391097;0.44354378538862205
101:932971-934782;Fa;1787;10;429;80347;0.5339340610103676
101:932971-934782;Ga;1787;10;458;80398;0.5696659120873654
101:932971-934782;Li;1787;10;239;80398;0.2972710763949352
101:932971-934782;Mu;1787;10;281;79429;0.3537750695589772
101:932971-934782;all;1787;10;6179;1388932;0.4448741911051081
101:935309-937780;Fa;2434;21;465;109034;0.4264724764752279
101:935309-937780;Ga;2434;21;708;108716;0.6512380882298834
101:935309-937780;Li;2434;21;390;108349;0.3599479459893492
101:935309-937780;Mu;2434;21;533;108722;0.49024116554147273
101:935309-937780;all;2434;21;8954;1883729;0.47533376616275486
101:941074-942324;Fa;1251;0;67;56074;0.11948496629453936
101:941074-942324;Ga;1251;0;95;55547;0.17102633805606063
101:941074-942324;Li;1251;0;141;56278;0.25054195245033584
101:941074-942324;Mu;1251;0;107;56193;0.19041517626750662
101:941074-942324;all;1251;0;1754;970888;0.18065935514704065
101:9439-10476;Fa;1037;1;181;45203;0.40041590159945134
101:9439-10476;Ga;1037;1;139;44897;0.30959752321981426
101:9439-10476;Li;1037;1;178;46648;0.3815812039101355
101:9439-10476;Mu;1037;1;178;46665;0.38144219436408444
101:9439-10476;all;1037;1;2956;794485;0.3720649225598973
1020:339527-347714;Fa;8045;68;2391;357780;0.6682877746100956
1020:339527-347714;Ga;8045;68;2185;360447;0.6061917563469803
1020:339527-347714;Li;8045;68;2440;359919;0.6779303120979998
1020:339527-347714;Mu;8045;68;2282;356518;0.6400798837646346
1020:339527-347714;all;8045;68;40092;6214256;0.6451617056007992
1023:501164-509228;Fa;7888;94;2311;351372;0.6577075008822558
1023:501164-509228;Ga;7888;94;1752;352329;0.49726250180938836
1023:501164-509228;Li;7888;94;1906;350271;0.5441501009218577
1023:501164-509228;Mu;7888;94;1713;349383;0.49029288774782975
1023:501164-509228;all;7888;94;33644;6077603;0.5535735058706532
1026:201747-228564;Fa;25769;638;12535;1116420;1.122785331685208
1026:201747-228564;Ga;25772;635;10933;1135719;0.9626500921442716
1026:201747-228564;Li;25764;643;11658;1132822;1.0291113696591345
1026:201747-228564;Mu;25764;643;11521;1128905;1.0205464587365634
1026:201747-228564;all;25772;635;201403;19534902;1.0309905829064308
1026:24180-28562;Fa;4296;73;1502;192461;0.7804178508892711
1026:24180-28562;Ga;4296;73;1478;192750;0.7667963683527886
1026:24180-28562;Li;4296;73;1616;191505;0.8438421973316623
1026:24180-28562;Mu;4296;73;1487;192289;0.773315166234158
1026:24180-28562;all;4296;73;26657;3331721;0.8000970069222483
1026:31396-34781;Fa;3270;83;1354;144368;0.9378809708522664
1026:31396-34781;Ga;3273;80;1618;143106;1.1306304417704358
1026:31396-34781;Li;3261;92;1336;143741;0.9294494959684433
1026:31396-34781;Mu;3270;83;1385;143261;0.9667669498328226
1026:31396-34781;all;3273;80;24527;2487576;0.9859799258394517
1027:641561-647666;Fa;5978;85;2947;267463;1.101834646287524
1027:641561-647666;Ga;5978;85;2538;267924;0.9472835580239173
1027:641561-647666;Li;5978;85;2668;267663;0.9967757964305862
1027:641561-647666;Mu;5978;85;2686;267677;1.0034481856864803
1027:641561-647666;all;5978;85;45747;4638899;0.9861607247754263
1028:1247-9101;Fa;7823;32;1629;350101;0.465294300787487
1028:1247-9101;Ga;7823;32;1361;351563;0.3871283383063633
1028:1247-9101;Li;7823;32;1288;348803;0.3692628790463385
1028:1247-9101;Mu;7823;32;1205;349672;0.3446086618316594
1028:1247-9101;all;7823;32;23223;6065495;0.38287064782016966
1028:180083-201773;Fa;20948;424;7548;923444;0.8173749572253434
1028:180083-201773;Ga;20938;434;6444;926092;0.6958271964340476
1028:180083-201773;Li;20953;419;7142;931970;0.7663336802686782
1028:180083-201773;Mu;20955;417;6932;928756;0.7463747205939989
1028:180083-201773;all;20957;415;121286;16064642;0.7549872571078771
1028:280390-284998;Fa;4546;47;1330;201326;0.6606200888111818
1028:280390-284998;Ga;4546;47;1078;198672;0.5426028831440767
1028:280390-284998;Li;4546;47;1260;200149;0.629530999405443
1028:280390-284998;Mu;4546;47;1048;201165;0.5209653766808341
1028:280390-284998;all;4546;47;20154;3470704;0.5806891051498485
1028:97701-102969;Fa;5229;14;597;230353;0.25916745169370486
1028:97701-102969;Ga;5229;14;402;233303;0.17230811434057855
1028:97701-102969;Li;5229;14;407;233877;0.1740230976111375
1028:97701-102969;Mu;5229;14;412;232772;0.17699723334421666
1028:97701-102969;all;5229;14;8406;4028329;0.2086721317945977
102:1208963-1210857;Fa;1885;10;25;84659;0.02953023305259925
102:1208963-1210857;Ga;1885;10;52;84744;0.061361276314547346
102:1208963-1210857;Li;1885;10;66;84356;0.07823984067523354
102:1208963-1210857;Mu;1885;10;70;82840;0.08450024142926123
102:1208963-1210857;all;1885;10;927;1458043;0.06357837183128344
1030:174880-178202;Fa;3210;62;1079;143927;0.7496856045078408
1030:174880-178202;Ga;3210;62;1073;143396;0.7482774972802588
1030:174880-178202;Li;3210;62;1141;143943;0.7926748782504186
1030:174880-178202;Mu;3210;62;1108;143290;0.7732570311954777
1030:174880-178202;all;3210;62;18823;2489328;0.7561478439161091
1030:5341-8940;Fa;3558;34;1029;159009;0.6471331811406902
1030:5341-8940;Ga;3558;34;1030;159247;0.6467939741408001
1030:5341-8940;Li;3558;34;972;159109;0.6109019602913726
1030:5341-8940;Mu;3558;34;1088;159328;0.6828680457923277
1030:5341-8940;all;3558;34;17579;2758241;0.6373264700220177
1032:399248-414426;Fa;14802;182;2380;630148;0.3776890508261551
1032:399248-414426;Ga;14841;143;2192;639413;0.34281442510552645
1032:399248-414426;Li;14827;157;2046;640864;0.31925650371997805
1032:399248-414426;Mu;14824;160;2099;640138;0.3278980469836192
1032:399248-414426;all;14843;141;38077;11028139;0.3452713100551235
1034:1075959-1085530;Fa;9353;105;3611;407539;0.8860501694316372
1034:1075959-1085530;Ga;9353;105;2948;419519;0.7027095316302718
1034:1075959-1085530;Li;9353;105;3041;417369;0.7286118518625005
1034:1075959-1085530;Mu;9353;105;3096;417106;0.7422573638355717
1034:1075959-1085530;all;9353;105;55922;7193549;0.7773909651550299
1034:198660-207368;Fa;8391;252;4106;355017;1.1565643335389573
1034:198660-207368;Ga;8426;217;4098;357845;1.1451885592924311
1034:198660-207368;Li;8362;281;3952;351019;1.125864981667659
1034:198660-207368;Mu;8425;218;3931;360796;1.0895353607024467
1034:198660-207368;all;8430;213;69769;6158645;1.1328628294048448
1034:24789-26360;Fa;1495;16;754;66408;1.135405372846645
1034:24789-26360;Ga;1495;16;786;66765;1.1772635362839812
1034:24789-26360;Li;1495;16;854;67258;1.269737429004728
1034:24789-26360;Mu;1495;16;835;67241;1.2418018768311
1034:24789-26360;all;1495;16;14015;1159636;1.2085688957569445
1034:37993-42066;Fa;3942;72;1609;176092;0.9137269154760012
1034:37993-42066;Ga;3942;72;1622;174394;0.9300778696514789
1034:37993-42066;Li;3942;72;1630;174156;0.9359424883437837
1034:37993-42066;Mu;3942;72;1872;175226;1.0683346078778264
1034:37993-42066;all;3942;72;28935;3030368;0.9548345283477122
1034:44029-46490;Fa;2306;81;978;100736;0.9708545108005082
1034:44029-46490;Ga;2301;86;1144;101150;1.1309935739001482
1034:44029-46490;Li;2306;81;845;100333;0.8421954890215582
1034:44029-46490;Mu;2306;81;1150;101152;1.1369028788358115
1034:44029-46490;all;2306;81;17625;1745311;1.0098486745342234
1034:47447-59254;Fa;11417;249;4221;493027;0.8561397245992612
1034:47447-59254;Ga;11432;234;4114;498636;0.8250507384143945
1034:47447-59254;Li;11396;270;3881;498085;0.779184275776223
1034:47447-59254;Mu;11421;245;4152;496211;0.8367408219487275
1034:47447-59254;all;11454;212;71006;8594031;0.8262246203207785
1034:542796-545558;Fa;2551;100;1695;112515;1.5064658045593922
1034:542796-545558;Ga;2551;100;1674;110774;1.5111849350930724
1034:542796-545558;Li;2551;100;1538;112293;1.3696312325790565
1034:542796-545558;Mu;2551;100;1309;110146;1.188422639042725
1034:542796-545558;all;2551;100;27744;1928408;1.4386996942555725
1034:960785-965681;Fa;4781;79;1839;211580;0.869174780224974
1034:960785-965681;Ga;4781;79;1757;213075;0.8245922797137158
1034:960785-965681;Li;4781;79;1567;211601;0.7405447044201114
1034:960785-965681;Mu;4781;79;1574;212001;0.7424493280692073
1034:960785-965681;all;4781;79;30271;3672197;0.8243294136997552
1034:988182-992871;Fa;4508;83;1992;197716;1.0075057152683646
1034:988182-992871;Ga;4508;83;2049;199871;1.0251612289927003
1034:988182-992871;Li;4508;83;2018;198970;1.0142232497361412
1034:988182-992871;Mu;4508;83;1813;193507;0.9369170107541329
1034:988182-992871;all;4508;83;33222;3418812;0.9717410609299371
1034:993744-1003870;Fa;9968;105;2512;440892;0.5697540440742858
1034:993744-1003870;Ga;9968;105;2293;440434;0.5206228401985314
1034:993744-1003870;Li;9968;105;2169;444560;0.4878981464819147
1034:993744-1003870;Mu;9968;105;2184;446728;0.4888880929782776
1034:993744-1003870;all;9968;105;39020;7678230;0.5081900385896229
1035:111508-114755;Fa;3121;63;2240;126971;1.764182372352742
1035:111508-114755;Ga;3121;63;2607;137385;1.897587072824544
1035:111508-114755;Li;3120;64;2259;133932;1.6866768210733805
1035:111508-114755;Mu;3121;63;2292;134978;1.698054497770007
1035:111508-114755;all;3121;63;40016;2305086;1.7359872907127978
1037:22058-65048;Fa;41002;1347;18857;1793530;1.0513902750441866
1037:22058-65048;Ga;40970;1379;18384;1799531;1.0215995167629788
1037:22058-65048;Li;40970;1379;17273;1804548;0.9571926044638325
1037:22058-65048;Mu;40974;1375;17261;1809110;0.9541155595845471
1037:22058-65048;all;41065;1284;309165;31205559;0.9907369388896382
1037:239785-246319;Fa;6343;68;2335;284100;0.8218936994016192
1037:239785-246319;Ga;6343;68;2253;283977;0.7933741112836603
1037:239785-246319;Li;6343;68;1825;284389;0.6417266490616725
1037:239785-246319;Mu;6343;68;1933;281736;0.6861033023823722
1037:239785-246319;all;6343;68;35504;4912386;0.7227445074552367
1037:380903-382528;Fa;1611;13;888;72444;1.225774391253934
1037:380903-382528;Ga;1611;13;761;72002;1.0569150856920642
1037:380903-382528;Li;1611;13;882;72257;1.2206429826867986
1037:380903-382528;Mu;1611;13;910;72376;1.2573228694594893
1037:380903-382528;all;1611;13;15135;1252527;1.2083571851145725
1037:65959-78146;Fa;11720;222;6443;514775;1.2516147831576903
1037:65959-78146;Ga;11751;191;6129;516260;1.1871924999031496
1037:65959-78146;Li;11716;226;5403;514389;1.0503723835463044
1037:65959-78146;Mu;11750;192;5600;515977;1.085319694482506
1037:65959-78146;all;11770;172;104111;8927597;1.1661704711805427
1037:94680-97171;Fa;2446;34;955;106868;0.8936257813377251
1037:94680-97171;Ga;2446;34;810;108661;0.7454376455213922
1037:94680-97171;Li;2446;34;910;106542;0.8541232565561
1037:94680-97171;Mu;2446;34;969;108237;0.8952576290917154
1037:94680-97171;all;2446;34;15678;1862992;0.8415495074589693
1039:102905-117462;Fa;14077;201;5841;615285;0.9493161705551086
1039:102905-117462;Ga;14086;192;5386;618233;0.8711925762617007
1039:102905-117462;Li;14076;202;4722;621772;0.7594423679419465
1039:102905-117462;Mu;14088;190;5280;618888;0.8531430565788963
1039:102905-117462;all;14089;189;92267;10711110;0.8614139897732355
1039:83163-87974;Fa;4642;107;1972;202770;0.9725304532228634
1039:83163-87974;Ga;4637;112;2071;203315;1.0186164326291716
1039:83163-87974;Li;4642;107;1985;200419;0.9904250595003468
1039:83163-87974;Mu;4640;109;2078;199005;1.0441948694756413
1039:83163-87974;all;4642;107;35224;3485257;1.0106571767878236
103:1110199-1112114;Fa;1806;27;670;79153;0.8464619155306811
103:1110199-1112114;Ga;1809;24;842;79161;1.0636550826796023
103:1110199-1112114;Li;1802;31;699;79091;0.8837920875953016
103:1110199-1112114;Mu;1797;36;604;77442;0.779938534645283
103:1110199-1112114;all;1809;24;12413;1362951;0.9107444068055272
103:1333115-1335595;Fa;2440;33;1469;101305;1.4500765016534227
103:1333115-1335595;Ga;2442;31;1412;102571;1.3766074231507932
103:1333115-1335595;Li;2442;31;1450;101474;1.4289374618128783
103:1333115-1335595;Mu;2442;31;1217;99950;1.217608804402201
103:1333115-1335595;all;2442;31;23518;1755912;1.3393609702536347
103:1416924-1422395;Fa;5310;105;2353;234569;1.0031163538233951
103:1416924-1422395;Ga;5310;105;2414;235957;1.0230677623465292
103:1416924-1422395;Li;5310;105;2475;235660;1.050241873886107
103:1416924-1422395;Mu;5310;105;2704;236543;1.1431325382699975
103:1416924-1422395;all;5310;105;42664;4083189;1.0448695860025092
