GENE;POP1;POP2;TOTAL_SITES;N_SITES;NUM_ALL;DENOM_ALL;DXY_ALL
110163:57-1223;Fa;Li;1163;4;1860;115280;1.6134628730048577
110163:57-1223;Fa;Mu;1163;4;1850;115360;1.6036754507628295
110163:57-1223;Ga;Li;1163;4;1642;116020;1.4152732287536631
110163:57-1223;Ga;Mu;1163;4;1632;116080;1.4059269469331495
110163:57-1223;Li;Mu;1163;4;64;115888;0.055225735192599754
110780:3885-10611;Fa;Ga;6607;61;2440;653136;0.3735822248352564
110780:3885-10611;Fa;Li;6607;61;7358;655632;1.1222759108768334
110780:3885-10611;Fa;Mu;6607;61;7628;654180;1.1660399278486044
110780:3885-10611;Ga;Li;6607;61;8194;655984;1.2491158320934657
110780:3885-10611;Ga;Mu;6607;61;8472;654492;1.2944390458554116
110780:3885-10611;Li;Mu;6607;61;2714;657924;0.41250965157069813
111011:1403-5875;Fa;Ga;4377;36;1676;432064;0.3879054954821508
111011:1403-5875;Fa;Li;4377;36;6440;432640;1.4885355029585798
111011:1403-5875;Fa;Mu;4377;36;6420;429196;1.4958200915199582
111011:1403-5875;Ga;Li;4386;27;6410;434180;1.4763462158551752
111011:1403-5875;Ga;Mu;4386;27;6390;430684;1.4836864150978444
111011:1403-5875;Li;Mu;4386;27;626;432068;0.14488460149791235
111098:1552-2595;Fa;Ga;1024;6;272;99212;0.27416038382453733
111098:1552-2595;Fa;Li;1025;5;694;99968;0.6942221510883483
111098:1552-2595;Fa;Mu;1025;5;678;99388;0.682174910451966
111098:1552-2595;Ga;Li;1024;6;738;100524;0.7341530380804584
111098:1552-2595;Ga;Mu;1024;6;720;100076;0.7194532155561773
111098:1552-2595;Li;Mu;1025;5;74;100948;0.07330506795577921
111191:3282-6457;Fa;Ga;3135;21;416;303268;0.13717240196789637
111191:3282-6457;Fa;Li;3138;18;4002;303516;1.3185466334558968
111191:3282-6457;Fa;Mu;3139;17;4022;300092;1.3402556549324873
111191:3282-6457;Ga;Li;3130;26;4080;305156;1.3370210646357927
111191:3282-6457;Ga;Mu;3130;26;4100;301236;1.3610591031616408
111191:3282-6457;Li;Mu;3133;23;220;301500;0.07296849087893864
111248:3936-7519;Fa;Ga;3442;25;1182;342776;0.34483161014773495
111248:3936-7519;Fa;Li;3443;24;4580;343484;1.3333954420002097
111248:3936-7519;Fa;Mu;3443;24;4528;343440;1.3184253435825763
111248:3936-7519;Ga;Li;3442;25;4600;343440;1.3393897041695784
111248:3936-7519;Ga;Mu;3442;25;4550;343400;1.3249854397204426
111248:3936-7519;Li;Mu;3443;24;388;344140;0.11274481315743592
111248:972-2971;Fa;Ga;1963;31;650;195408;0.3326373536395644
111248:972-2971;Fa;Li;1963;31;1390;194920;0.7131130720295505
111248:972-2971;Fa;Mu;1963;31;1428;194320;0.7348703170028819
111248:972-2971;Ga;Li;1963;31;1474;195460;0.754118489716566
111248:972-2971;Ga;Mu;1963;31;1532;194860;0.786205480858052
111248:972-2971;Li;Mu;1963;31;230;194380;0.11832493054841033
111419:2632-4995;Fa;Ga;2305;45;2934;229188;1.2801717367401435
111419:2632-4995;Fa;Li;2305;45;4206;229580;1.8320411185643348
111419:2632-4995;Fa;Mu;2305;45;4004;228524;1.7521135635644396
111419:2632-4995;Ga;Li;2305;45;3486;229980;1.5157839812157579
111419:2632-4995;Ga;Mu;2305;45;3732;228920;1.6302638476323605
111419:2632-4995;Li;Mu;2305;45;3790;229408;1.6520783930813223
111419:6067-7733;Fa;Ga;1600;37;1668;157880;1.05649860653661
111419:6067-7733;Fa;Li;1600;37;2128;158820;1.3398816269991185
111419:6067-7733;Fa;Mu;1600;37;2110;159180;1.3255434099761276
111419:6067-7733;Ga;Li;1600;37;2176;157820;1.3787859586871118
111419:6067-7733;Ga;Mu;1600;37;2114;158180;1.336452143128082
111419:6067-7733;Li;Mu;1600;37;2132;159100;1.3400377121307354
111421:2445-6101;Fa;Ga;3566;43;2300;355080;0.6477413540610567
111421:2445-6101;Fa;Li;3566;43;4904;355300;1.3802420489726992
111421:2445-6101;Fa;Mu;3566;43;4970;355060;1.399763420266997
111421:2445-6101;Ga;Li;3566;43;4438;354472;1.2520029790787424
111421:2445-6101;Ga;Mu;3566;43;4510;354124;1.273565191853701
111421:2445-6101;Li;Mu;3566;43;2790;354364;0.7873260263457913
111582:2114-6760;Fa;Ga;4537;91;2868;448964;0.6388040021026185
111582:2114-6760;Fa;Li;4537;91;6392;449732;1.4212909021372728
111582:2114-6760;Fa;Mu;4537;91;7288;449072;1.622902340827306
111582:2114-6760;Ga;Li;4539;89;6362;449936;1.4139788769958395
111582:2114-6760;Ga;Mu;4539;89;7430;449388;1.6533596802762869
111582:2114-6760;Li;Mu;4571;57;5076;452116;1.1227207176919198
111902:946-1467;Fa;Ga;522;0;62;51740;0.1198299188248937
111902:946-1467;Fa;Li;522;0;160;51540;0.3104384943733023
111902:946-1467;Fa;Mu;522;0;170;51760;0.3284389489953632
111902:946-1467;Ga;Li;522;0;110;51960;0.21170130869899922
111902:946-1467;Ga;Mu;522;0;120;52180;0.22997316979685703
111902:946-1467;Li;Mu;522;0;10;51980;0.019238168526356292
112286:1-2531;Fa;Ga;2489;29;1132;236984;0.4776693785234446
112286:1-2531;Fa;Li;2489;29;3474;240304;1.445668819495306
112286:1-2531;Fa;Mu;2489;29;3350;237416;1.4110253731846212
112286:1-2531;Ga;Li;2489;29;4040;239576;1.686312485390857
112286:1-2531;Ga;Mu;2489;29;3872;236960;1.6340310600945307
112286:1-2531;Li;Mu;2489;29;384;242296;0.1584838379502757
112287:6621-14261;Fa;Ga;7410;178;2544;730108;0.34844160042075967
112287:6621-14261;Fa;Li;7457;131;10414;734404;1.4180205990163453
112287:6621-14261;Fa;Mu;7457;131;10454;735564;1.421222354546987
112287:6621-14261;Ga;Li;7428;160;11336;731840;1.5489724529951903
112287:6621-14261;Ga;Mu;7428;160;11364;733000;1.5503410641200546
112287:6621-14261;Li;Mu;7544;44;452;751360;0.060157580919931855
112333:4901-9640;Fa;Ga;4640;67;1056;454356;0.2324168713519795
112333:4901-9640;Fa;Li;4650;57;4810;456700;1.053207795051456
112333:4901-9640;Fa;Mu;4650;57;4520;456516;0.9901076851632802
112333:4901-9640;Ga;Li;4640;67;4964;459680;1.0798816568047338
112333:4901-9640;Ga;Mu;4640;67;4676;459500;1.0176278563656147
112333:4901-9640;Li;Mu;4668;39;1436;466164;0.3080460953655795
112515:5536-10280;Fa;Ga;4722;16;98;470092;0.02084698314372506
112515:5536-10280;Fa;Li;4722;16;2990;469700;0.6365765382158824
112515:5536-10280;Fa;Mu;4722;16;3150;469500;0.670926517571885
112515:5536-10280;Ga;Li;4722;16;3030;470840;0.6435307110695778
112515:5536-10280;Ga;Mu;4722;16;3190;470640;0.6778004419513853
112515:5536-10280;Li;Mu;4722;16;1706;470280;0.36276260950922856
112552:1706-6991;Fa;Ga;5193;48;2602;516580;0.5036973944016415
112552:1706-6991;Fa;Li;5193;48;8376;512888;1.6331050833710283
112552:1706-6991;Fa;Mu;5193;48;8430;517004;1.6305483129724334
112552:1706-6991;Ga;Li;5193;48;8242;511976;1.6098410863009203
112552:1706-6991;Ga;Mu;5193;48;8292;516116;1.6066155670430677
112552:1706-6991;Li;Mu;5193;48;1890;513284;0.368217205289859
112903:1357-4121;Fa;Ga;2714;36;2560;263000;0.973384030418251
112903:1357-4121;Fa;Li;2722;28;4788;266440;1.7970274733523495
112903:1357-4121;Fa;Mu;2722;28;4662;266440;1.7497372766851824
112903:1357-4121;Ga;Li;2714;36;5526;266160;2.07619477006312
112903:1357-4121;Ga;Mu;2714;36;5414;266160;2.0341148181544937
112903:1357-4121;Li;Mu;2722;28;894;272160;0.32848324514991184
112:52850-55057;Fa;Ga;2199;8;1146;219080;0.5230965857221106
112:52850-55057;Fa;Li;2199;8;2120;219180;0.9672415366365544
112:52850-55057;Fa;Mu;2199;8;2168;219660;0.9869798779932624
112:52850-55057;Ga;Li;2199;8;2428;218840;1.1094863827453847
112:52850-55057;Ga;Mu;2199;8;2480;219320;1.1307678278314792
112:52850-55057;Li;Mu;2199;8;194;219420;0.08841491204083493
113111:1190-4015;Fa;Ga;2788;29;2092;278140;0.7521392104695477
113111:1190-4015;Fa;Li;2788;29;5310;278304;1.907985512245602
113111:1190-4015;Fa;Mu;2788;29;5184;278200;1.8634076204169663
113111:1190-4015;Ga;Li;2788;29;5402;278424;1.940206304054248
113111:1190-4015;Ga;Mu;2788;29;5198;278328;1.867580696157052
113111:1190-4015;Li;Mu;2788;29;3124;278500;1.1217235188509875
113219:126-2411;Fa;Ga;2268;17;252;221844;0.11359333585762968
113219:126-2411;Fa;Li;2268;17;1460;220228;0.6629493070817516
113219:126-2411;Fa;Mu;2268;17;1420;219244;0.6476802101767893
113219:126-2411;Ga;Li;2271;14;1520;222048;0.6845366767545756
113219:126-2411;Ga;Mu;2271;14;1480;221252;0.6689205069332707
113219:126-2411;Li;Mu;2282;3;64;221496;0.028894426987394806
113386:3209-10790;Fa;Ga;7492;60;5852;745296;0.7851913870462206
113386:3209-10790;Fa;Li;7492;60;9078;743772;1.220535325341637
113386:3209-10790;Fa;Mu;7492;60;8820;743428;1.1863959926179806
113386:3209-10790;Ga;Li;7492;60;8902;745160;1.1946427612861668
113386:3209-10790;Ga;Mu;7492;60;8656;744708;1.162334767452478
113386:3209-10790;Li;Mu;7492;60;5162;743356;0.6944182867966358
113563:3443-4249;Fa;Ga;804;3;714;80132;0.8910298008286327
113563:3443-4249;Fa;Li;804;3;764;80020;0.9547613096725819
113563:3443-4249;Fa;Mu;804;3;740;80200;0.9226932668329177
113563:3443-4249;Ga;Li;804;3;566;80100;0.7066167290886392
113563:3443-4249;Ga;Mu;804;3;540;80280;0.672645739910314
113563:3443-4249;Li;Mu;804;3;40;80180;0.049887752556747315
113587:127-4565;Fa;Ga;4334;38;1748;431180;0.405399137251264
113587:127-4565;Fa;Li;4334;38;5986;431320;1.3878326996197718
113587:127-4565;Fa;Mu;4334;38;6084;430800;1.4122562674094707
113587:127-4565;Ga;Li;4334;38;6450;432600;1.4909847434119279
113587:127-4565;Ga;Mu;4334;38;6550;432084;1.5159089436313309
113587:127-4565;Li;Mu;4334;38;704;432316;0.16284384570545618
113792:5848-9753;Fa;Ga;3873;21;1974;386372;0.5109065874338721
113792:5848-9753;Fa;Li;3873;21;4746;384140;1.2354870620086427
113792:5848-9753;Fa;Mu;3873;21;4628;386540;1.1972887670098826
113792:5848-9753;Ga;Li;3873;21;5160;384320;1.34263114071607
113792:5848-9753;Ga;Mu;3873;21;5020;386728;1.2980699613164808
113792:5848-9753;Li;Mu;3873;21;620;384500;0.16124837451235371
113878:34-4846;Fa;Ga;4736;49;910;472040;0.19278027285823235
113878:34-4846;Fa;Li;4736;49;4460;472780;0.9433563179491519
113878:34-4846;Fa;Mu;4736;49;4670;473040;0.9872315237612042
113878:34-4846;Ga;Li;4736;49;4172;472180;0.8835613537210386
113878:34-4846;Ga;Mu;4736;49;4450;472440;0.9419185505037677
113878:34-4846;Li;Mu;4736;49;3410;473180;0.7206559871507672
114087:471-3493;Fa;Ga;2943;44;1942;294040;0.6604543599510271
114087:471-3493;Fa;Li;2943;44;4094;293552;1.3946421758325611
114087:471-3493;Fa;Mu;2943;44;3902;294160;1.3264889855860755
114087:471-3493;Ga;Li;2943;44;4218;293484;1.4372163388804842
114087:471-3493;Ga;Mu;2943;44;3728;294100;1.2675960557633459
114087:471-3493;Li;Mu;2943;44;3832;293600;1.3051771117166213
114270:1821-2345;Fa;Ga;525;0;88;52404;0.16792611251049538
114270:1821-2345;Fa;Li;525;0;380;52440;0.7246376811594203
114270:1821-2345;Fa;Mu;525;0;380;52440;0.7246376811594203
114270:1821-2345;Ga;Li;525;0;310;52460;0.5909264201296226
114270:1821-2345;Ga;Mu;525;0;310;52460;0.5909264201296226
114270:1821-2345;Li;Mu;525;0;0;52500;0.0
114300:1464-4247;Fa;Ga;2719;38;1034;269228;0.3840610931998158
114300:1464-4247;Fa;Li;2719;38;4166;269828;1.5439465140756334
114300:1464-4247;Fa;Mu;2719;38;4306;269860;1.5956421848365818
114300:1464-4247;Ga;Li;2720;37;4040;271164;1.4898732870145004
114300:1464-4247;Ga;Mu;2720;37;4252;271200;1.5678466076696165
114300:1464-4247;Li;Mu;2720;37;2400;271880;0.8827423863469177
114809:25-5788;Fa;Ga;5621;89;3096;551288;0.5615939400095775
114809:25-5788;Fa;Li;5621;89;8788;553200;1.5885755603759941
114809:25-5788;Fa;Mu;5621;89;8644;553460;1.561811151664077
114809:25-5788;Ga;Li;5621;89;9566;558920;1.7115150647677664
114809:25-5788;Ga;Mu;5621;89;9300;559180;1.6631496119317573
114809:25-5788;Li;Mu;5621;89;4644;561164;0.827565560157102
114846:1062-3844;Fa;Ga;2767;13;2112;274464;0.7694998251136761
114846:1062-3844;Fa;Li;2767;13;4590;274860;1.6699410609037328
114846:1062-3844;Fa;Mu;2767;13;4580;274664;1.6674919173972562
114846:1062-3844;Ga;Li;2767;13;3704;276100;1.3415429192321622
114846:1062-3844;Ga;Mu;2767;13;3690;275900;1.3374411018484957
114846:1062-3844;Li;Mu;2767;13;62;276304;0.022439052637674445
114847:3731-9423;Fa;Ga;5567;56;4022;552528;0.727926910491414
114847:3731-9423;Fa;Li;5567;56;10060;550588;1.8271375329647577
114847:3731-9423;Fa;Mu;5567;56;10130;551984;1.8351981216846864
114847:3731-9423;Ga;Li;5594;29;8612;552360;1.5591281048591499
114847:3731-9423;Ga;Mu;5594;29;8686;553808;1.5684136018259036
114847:3731-9423;Li;Mu;5594;29;332;554344;0.05989060944106908
114:363-6843;Fa;Ga;6283;102;3452;625244;0.552104458419433
114:363-6843;Fa;Li;6291;94;8218;623340;1.3183816215869348
114:363-6843;Fa;Mu;6287;98;7764;625232;1.24177905161604
114:363-6843;Ga;Li;6283;102;8150;623396;1.3073551963759793
114:363-6843;Ga;Mu;6282;103;7576;625352;1.211477695761747
114:363-6843;Li;Mu;6287;98;5014;624072;0.8034329372251919
115002:7620-9851;Fa;Ga;2073;129;882;197612;0.44632917029330205
115002:7620-9851;Fa;Li;2102;100;2680;205224;1.3058901493002768
115002:7620-9851;Fa;Mu;2102;100;2680;203592;1.316358206609297
115002:7620-9851;Ga;Li;2117;85;2108;202300;1.0420168067226891
115002:7620-9851;Ga;Mu;2117;85;2110;200660;1.0515299511611682
115002:7620-9851;Li;Mu;2174;28;98;215640;0.04544611389352625
115545:2-2316;Fa;Ga;2157;94;3026;205936;1.4693885478983761
115545:2-2316;Fa;Li;2157;94;4478;209588;2.1365727045441534
115545:2-2316;Fa;Mu;2157;94;4548;208452;2.1817972482873755
115545:2-2316;Ga;Li;2157;94;4638;210028;2.20827699163921
115545:2-2316;Ga;Mu;2157;94;4570;208828;2.188403853889325
115545:2-2316;Li;Mu;2157;94;3000;213548;1.4048363833892146
115546:59-6258;Fa;Ga;6005;89;6584;594960;1.1066290170767783
115546:59-6258;Fa;Li;5969;125;10348;593152;1.744578118256366
115546:59-6258;Fa;Mu;5967;127;10358;592716;1.7475485730096707
115546:59-6258;Ga;Li;5969;125;11846;592672;1.9987446682144592
115546:59-6258;Ga;Mu;5967;127;11966;592188;2.0206420933892617
115546:59-6258;Li;Mu;5967;127;6628;593208;1.1173146687165378
115684:828-1640;Fa;Ga;812;1;150;81060;0.1850481125092524
115684:828-1640;Fa;Li;812;1;690;81040;0.851431391905232
115684:828-1640;Fa;Mu;812;1;680;81080;0.8386778490379871
115684:828-1640;Ga;Li;812;1;670;81140;0.8257333004683264
115684:828-1640;Ga;Mu;812;1;660;81180;0.8130081300813008
115684:828-1640;Li;Mu;812;1;10;81160;0.01232134056185313
115806:26-5593;Fa;Ga;5344;115;2770;531444;0.5212214269048103
115806:26-5593;Fa;Li;5354;105;7180;527152;1.3620359972076366
115806:26-5593;Fa;Mu;5354;105;7020;523376;1.3412919201491853
115806:26-5593;Ga;Li;5351;108;7372;527372;1.3978747449618107
115806:26-5593;Ga;Mu;5351;108;7178;523540;1.3710509225656111
115806:26-5593;Li;Mu;5382;77;4794;523164;0.9163474551001216
115998:684-3122;Fa;Ga;2422;13;604;241016;0.2506057689116075
115998:684-3122;Fa;Li;2422;13;3730;241040;1.5474610023232658
115998:684-3122;Fa;Mu;2422;13;3700;241060;1.5348875798556376
115998:684-3122;Ga;Li;2422;13;3820;242080;1.5779907468605419
115998:684-3122;Ga;Mu;2422;13;3790;242100;1.5654688145394464
115998:684-3122;Li;Mu;2422;13;320;242140;0.1321549516808458
115:31235-37087;Fa;Ga;5627;73;2882;551664;0.5224194437193654
115:31235-37087;Fa;Li;5627;73;7696;555576;1.3852290235719324
115:31235-37087;Fa;Mu;5627;73;7608;553764;1.3738704574511886
115:31235-37087;Ga;Li;5627;73;8716;555744;1.5683480163528531
115:31235-37087;Ga;Mu;5627;73;8682;553884;1.567476222458132
115:31235-37087;Li;Mu;5627;73;3538;559040;0.6328706353749285
116537:1-2030;Fa;Ga;2027;3;266;198796;0.13380550916517436
116537:1-2030;Fa;Li;2027;3;560;198568;0.2820192578864671
116537:1-2030;Fa;Mu;2027;3;568;196588;0.2889291309744237
116537:1-2030;Ga;Li;2027;3;406;199844;0.20315846360160925
116537:1-2030;Ga;Mu;2027;3;412;197724;0.2083712649956505
116537:1-2030;Li;Mu;2027;3;26;197568;0.013160025915127957
116688:3006-5601;Fa;Ga;2582;5;510;256796;0.1986012243181358
116688:3006-5601;Fa;Li;2582;5;2430;257580;0.9433962264150944
116688:3006-5601;Fa;Mu;2582;5;2440;257620;0.947131433894884
116688:3006-5601;Ga;Li;2582;5;2360;256920;0.9185738751362291
116688:3006-5601;Ga;Mu;2582;5;2370;256960;0.9223225404732254
116688:3006-5601;Li;Mu;2582;5;228;258120;0.08833100883310088
116903:295-4371;Fa;Ga;4038;25;1106;402516;0.2747716860944658
116903:295-4371;Fa;Li;4037;26;7790;402100;1.9373290226311863
116903:295-4371;Fa;Mu;4037;26;7806;400964;1.9468081922566614
116903:295-4371;Ga;Li;4037;26;7678;402640;1.9069143651897478
116903:295-4371;Ga;Mu;4037;26;7700;401460;1.9179993025457083
116903:295-4371;Li;Mu;4036;27;954;401468;0.23762790558649755
117443:9255-18763;Fa;Ga;9386;80;1932;936172;0.2063723332891819
117443:9255-18763;Fa;Li;9386;80;12360;935300;1.3215011226344489
117443:9255-18763;Fa;Mu;9386;80;12180;936120;1.3011152416356877
117443:9255-18763;Ga;Li;9386;80;12306;936572;1.313940626027684
117443:9255-18763;Ga;Mu;9386;80;12110;937392;1.2918821581579532
117443:9255-18763;Li;Mu;9386;80;5184;936612;0.553484260291348
117659:5015-9365;Fa;Ga;4252;30;1286;424152;0.30319319489239704
117659:5015-9365;Fa;Li;4252;30;5162;417440;1.2365848984285166
117659:5015-9365;Fa;Mu;4252;30;5482;406100;1.3499138143314455
117659:5015-9365;Ga;Li;4252;30;4868;417840;1.1650392494734827
117659:5015-9365;Ga;Mu;4252;30;5192;406500;1.2772447724477245
117659:5015-9365;Li;Mu;4252;30;3262;403184;0.8090598833287035
117662:1401-5764;Fa;Ga;3840;496;1702;375660;0.4530692647606879
117662:1401-5764;Fa;Li;3869;467;4044;377640;1.0708611375913568
117662:1401-5764;Fa;Mu;3869;467;4034;375364;1.0746901674108331
117662:1401-5764;Ga;Li;4145;191;4128;388500;1.0625482625482625
117662:1401-5764;Ga;Mu;4145;191;4134;386216;1.0703854837707396
117662:1401-5764;Li;Mu;4303;33;542;427820;0.12668879435276517
117750:1170-2495;Fa;Ga;1320;5;278;131320;0.2116966189460859
117750:1170-2495;Fa;Li;1320;5;1420;131660;1.078535622056813
117750:1170-2495;Fa;Mu;1320;5;1440;131640;1.0938924339106655
117750:1170-2495;Ga;Li;1320;5;1410;131620;1.0712657650812947
117750:1170-2495;Ga;Mu;1320;5;1430;131600;1.0866261398176291
117750:1170-2495;Li;Mu;1320;5;20;131980;0.015153811183512653
117817:3659-4726;Fa;Ga;1067;1;96;106580;0.09007318446237568
117817:3659-4726;Fa;Li;1067;1;500;106580;0.46913116907487334
117817:3659-4726;Fa;Mu;1067;1;420;106560;0.39414414414414417
117817:3659-4726;Ga;Li;1067;1;500;106700;0.46860356138706655
117817:3659-4726;Ga;Mu;1067;1;420;106680;0.3937007874015748
117817:3659-4726;Li;Mu;1067;1;174;106680;0.16310461192350956
118093:6891-12992;Fa;Ga;5835;193;3130;580620;0.5390789156419
118093:6891-12992;Fa;Li;5838;190;8394;579304;1.4489801554969413
118093:6891-12992;Fa;Mu;5833;195;8840;575500;1.5360556038227628
118093:6891-12992;Ga;Li;5836;192;8254;579488;1.4243608150643325
118093:6891-12992;Ga;Mu;5833;195;8864;575652;1.539819196319999
118093:6891-12992;Li;Mu;5833;195;7548;574744;1.3132803474242445
118157:1519-3692;Fa;Ga;2161;3;1598;215552;0.7413524346793349
118157:1519-3692;Fa;Li;2161;3;3252;215660;1.507929147732542
118157:1519-3692;Fa;Mu;2161;3;3292;215860;1.5250625405355323
118157:1519-3692;Ga;Li;2161;3;3550;215440;1.6477905681396212
118157:1519-3692;Ga;Mu;2161;3;3570;215640;1.6555370061213133
118157:1519-3692;Li;Mu;2161;3;630;215820;0.2919099249374479
118262:317-911;Fa;Ga;580;7;460;57540;0.7994438651372958
118262:317-911;Fa;Li;580;7;590;56244;1.0490007823056682
118262:317-911;Fa;Mu;580;7;320;57540;0.5561348627042058
118262:317-911;Ga;Li;580;7;886;56700;1.562610229276896
118262:317-911;Ga;Mu;580;7;648;58000;1.1172413793103448
118262:317-911;Li;Mu;580;7;602;56700;1.0617283950617284
118274:580-1580;Fa;Ga;988;13;776;98644;0.7866672073314139
118274:580-1580;Fa;Li;988;13;1470;98480;1.492688870836718
118274:580-1580;Fa;Mu;988;13;1464;98144;1.4916856863384416
118274:580-1580;Ga;Li;988;13;1640;98600;1.6632860040567952
118274:580-1580;Ga;Mu;988;13;1630;98264;1.6587967109012456
118274:580-1580;Li;Mu;988;13;50;98100;0.0509683995922528
118307:93-6482;Fa;Ga;6146;103;4130;610172;0.6768583284713163
