GENE;POP1;POP2;TOTAL_SITES;N_SITES;NUM_ALL;DENOM_ALL;DXY_ALL
1011:59734-74669;Ga;Li;14010;828;6526;1328400;0.4912676904546823
1011:59734-74669;Ga;Mu;14011;827;7236;1337564;0.5409834594830603
1011:59734-74669;Li;Mu;14018;820;7158;1329516;0.5383914146200572
1013:5883-8215;Fa;Ga;2314;18;874;229484;0.3808544386536752
1013:5883-8215;Fa;Li;2314;18;952;229560;0.41470639484230704
1013:5883-8215;Fa;Mu;2314;18;924;229196;0.40314839700518335
1013:5883-8215;Ga;Li;2314;18;922;229560;0.4016379160132427
1013:5883-8215;Ga;Mu;2314;18;954;229296;0.41605610215616495
1013:5883-8215;Li;Mu;2314;18;946;229312;0.41253837566285234
1015:120183-121723;Fa;Ga;1523;17;798;152260;0.5241035071588073
1015:120183-121723;Fa;Li;1523;17;738;152240;0.48476090383604836
1015:120183-121723;Fa;Mu;1523;17;734;152220;0.48219682039153855
1015:120183-121723;Ga;Li;1523;17;764;152280;0.5017073811400052
1015:120183-121723;Ga;Mu;1523;17;778;152260;0.5109680809142256
1015:120183-121723;Li;Mu;1523;17;448;152240;0.29427220178665264
1015:41216-44650;Fa;Ga;3374;52;1810;327804;0.552159217093141
1015:41216-44650;Fa;Li;3389;37;1916;332564;0.5761297073645975
1015:41216-44650;Fa;Mu;3389;37;1918;330924;0.579589271252614
1015:41216-44650;Ga;Li;3374;52;2162;328592;0.6579588060573599
1015:41216-44650;Ga;Mu;3374;52;2178;327392;0.6652575505815659
1015:41216-44650;Li;Mu;3391;35;2032;333156;0.609924479823266
1020:118713-138937;Fa;Ga;19809;256;5278;1931396;0.2732738392333835
1020:118713-138937;Fa;Li;19819;246;5612;1930220;0.2907440602625607
1020:118713-138937;Fa;Mu;19815;250;6018;1929684;0.311864533260368
1020:118713-138937;Ga;Li;19822;243;4078;1933052;0.21096173305218896
1020:118713-138937;Ga;Mu;19820;245;4848;1930096;0.25117921595609755
1020:118713-138937;Li;Mu;19843;222;4560;1929564;0.23632281696797827
1020:177656-183086;Fa;Ga;5376;43;2254;534060;0.42204995693367786
1020:177656-183086;Fa;Li;5376;43;2124;533212;0.39834062249161684
1020:177656-183086;Fa;Mu;5376;43;2094;530640;0.3946178199909543
1020:177656-183086;Ga;Li;5376;43;2196;535072;0.4104120566951737
1020:177656-183086;Ga;Mu;5376;43;2140;532620;0.40178739063497426
1020:177656-183086;Li;Mu;5376;43;2010;531708;0.3780270373964657
1022:11495-14810;Fa;Ga;3187;51;2166;309760;0.6992510330578512
1022:11495-14810;Fa;Li;3185;53;2138;308988;0.6919362564241976
1022:11495-14810;Fa;Mu;3187;51;2126;306580;0.6934568465000979
1022:11495-14810;Ga;Li;3186;52;2096;313024;0.6695972193825394
1022:11495-14810;Ga;Mu;3188;50;2012;309996;0.6490406327823585
1022:11495-14810;Li;Mu;3186;52;2072;309132;0.6702638355136317
1030:114221-129159;Fa;Ga;14578;273;1806;1406896;0.128367697399097
1030:114221-129159;Fa;Li;14585;266;2052;1394052;0.14719680471029775
1030:114221-129159;Fa;Mu;14621;230;1996;1405808;0.14198240442507085
1030:114221-129159;Ga;Li;14572;279;1628;1390592;0.117072441089838
1030:114221-129159;Ga;Mu;14583;268;1566;1401776;0.11171542386230039
1030:114221-129159;Li;Mu;14590;261;1836;1390664;0.1320232637071212
1031:54489-57649;Fa;Ga;3057;29;782;218468;0.35794715930937254
1031:54489-57649;Fa;Li;3054;32;914;233052;0.39218715136536053
1031:54489-57649;Fa;Mu;3056;30;894;236200;0.37849280270956814
1031:54489-57649;Ga;Li;3058;28;958;250720;0.3820995532865348
1031:54489-57649;Ga;Mu;3061;25;966;254648;0.37934717728001005
1031:54489-57649;Li;Mu;3057;29;1078;287808;0.37455525906159665
1040:102994-131679;Fa;Ga;27641;856;4688;2637244;0.1777613296304779
1040:102994-131679;Fa;Li;27661;836;4758;2621120;0.18152545476742765
1040:102994-131679;Fa;Mu;27678;819;4630;2622696;0.17653590046272996
1040:102994-131679;Ga;Li;27636;861;4868;2642152;0.18424375281967123
1040:102994-131679;Ga;Mu;27644;853;4682;2644408;0.17705286022429217
1040:102994-131679;Li;Mu;27678;819;4450;2629360;0.16924270544923478
1043:2315-20916;Fa;Ga;18133;338;5200;1740012;0.29884851368841137
1043:2315-20916;Fa;Li;18097;374;5166;1738648;0.29712742314718105
1043:2315-20916;Fa;Mu;18122;349;4896;1740596;0.28128296284720866
1043:2315-20916;Ga;Li;18091;380;5252;1738276;0.3021384406158746
1043:2315-20916;Ga;Mu;18115;356;4812;1740068;0.2765409167917576
1043:2315-20916;Li;Mu;18096;375;5152;1738716;0.2963106108185581
1044:123729-150396;Fa;Ga;25714;851;5184;2479192;0.2091003843187619
1044:123729-150396;Fa;Li;25770;795;4980;2472600;0.20140742538218878
1044:123729-150396;Fa;Mu;25776;789;5298;2466204;0.2148240778135142
1044:123729-150396;Ga;Li;25724;841;5072;2473448;0.20505787871829123
1044:123729-150396;Ga;Mu;25725;840;5272;2469496;0.21348485682908577
1044:123729-150396;Li;Mu;25772;793;4784;2462552;0.19427000932366098
1044:21047-23093;Fa;Ga;2035;11;262;201788;0.12983923721925983
1044:21047-23093;Fa;Li;2035;11;262;201632;0.12993969211236311
1044:21047-23093;Fa;Mu;2035;11;238;200936;0.11844567424453557
1044:21047-23093;Ga;Li;2035;11;400;202900;0.19714144898965008
1044:21047-23093;Ga;Mu;2035;11;358;202108;0.1771330179903814
1044:21047-23093;Li;Mu;2035;11;210;201944;0.10398922473557026
1044:253153-258771;Fa;Ga;5502;36;1742;544792;0.31975506248256214
1044:253153-258771;Fa;Li;5502;36;2732;544896;0.501380079868452
1044:253153-258771;Fa;Mu;5502;36;3088;544372;0.5672591536669778
1044:253153-258771;Ga;Li;5502;36;2712;547460;0.4953786578014832
1044:253153-258771;Ga;Mu;5502;36;3092;547056;0.5652072182738147
1044:253153-258771;Li;Mu;5502;36;2440;547504;0.44565884450159265
1045:2139-11710;Fa;Ga;9180;283;1560;890524;0.1751777605095427
1045:2139-11710;Fa;Li;9177;286;1566;880512;0.17785106846925425
1045:2139-11710;Fa;Mu;9175;288;1402;891808;0.15720872654203596
1045:2139-11710;Ga;Li;9177;286;1652;880132;0.18769911785959378
1045:2139-11710;Ga;Mu;9176;287;1484;891520;0.16645728643216082
1045:2139-11710;Li;Mu;9176;287;1482;881504;0.16812175554506842
1045:41871-43537;Fa;Ga;1615;45;1660;160944;1.0314146535440898
1045:41871-43537;Fa;Li;1615;45;1634;159760;1.0227841762643965
1045:41871-43537;Fa;Mu;1615;45;1450;160580;0.9029767094283223
1045:41871-43537;Ga;Li;1615;45;1706;160060;1.0658503061351994
1045:41871-43537;Ga;Mu;1615;45;1532;160864;0.9523572707380147
1045:41871-43537;Li;Mu;1615;45;1522;159672;0.9532040683400972
1048:114846-119077;Fa;Ga;3956;206;2518;370364;0.6798716937931333
1048:114846-119077;Fa;Li;3951;211;2416;372736;0.648179945054945
1048:114846-119077;Fa;Mu;3950;212;2406;372784;0.6454139662646465
1048:114846-119077;Ga;Li;3957;205;2618;371296;0.7050978195294321
1048:114846-119077;Ga;Mu;3956;206;2350;371128;0.6332047164320665
1048:114846-119077;Li;Mu;3958;204;2378;374584;0.6348375798218824
1048:120097-123240;Fa;Ga;3045;87;1014;297520;0.34081742403872006
1048:120097-123240;Fa;Li;3052;80;944;294472;0.3205737727186286
1048:120097-123240;Fa;Mu;3051;81;992;297720;0.33319897890635497
1048:120097-123240;Ga;Li;3045;87;844;294592;0.2864979361286118
1048:120097-123240;Ga;Mu;3044;88;988;298540;0.3309439271119448
1048:120097-123240;Li;Mu;3064;68;908;295124;0.30766728561553786
1048:52899-80757;Fa;Ga;26981;804;5432;2541176;0.2137592988443146
1048:52899-80757;Fa;Li;26955;830;5352;2534036;0.21120457641485757
1048:52899-80757;Fa;Mu;27010;775;5214;2543340;0.2050060157116233
1048:52899-80757;Ga;Li;26938;847;4900;2547352;0.19235661188559727
1048:52899-80757;Ga;Mu;27033;752;4830;2553288;0.18916784945529058
1048:52899-80757;Li;Mu;26976;809;4710;2547240;0.18490601592311678
1049:5595-6530;Fa;Ga;924;9;524;92380;0.5672223424983762
1049:5595-6530;Fa;Li;924;9;558;92160;0.60546875
1049:5595-6530;Fa;Mu;924;9;500;92380;0.5412426932236415
1049:5595-6530;Ga;Li;924;9;516;92180;0.5597743545237579
1049:5595-6530;Ga;Mu;924;9;528;92400;0.5714285714285714
1049:5595-6530;Li;Mu;924;9;544;92180;0.5901497070948145
1049:7191-8346;Fa;Ga;1148;6;376;114720;0.3277545327754533
1049:7191-8346;Fa;Li;1148;6;430;113880;0.37759044608359676
1049:7191-8346;Fa;Mu;1148;6;368;113800;0.3233743409490334
1049:7191-8346;Ga;Li;1148;6;372;113888;0.3266366957010396
1049:7191-8346;Ga;Mu;1148;6;256;113800;0.22495606326889278
1049:7191-8346;Li;Mu;1148;6;352;113076;0.3112950581909512
1049:9273-12319;Fa;Ga;2890;139;1508;275000;0.5483636363636364
1049:9273-12319;Fa;Li;2890;139;1262;271900;0.4641412283927915
1049:9273-12319;Fa;Mu;2890;139;1372;270972;0.5063253767916981
1049:9273-12319;Ga;Li;2914;115;1222;275660;0.4432997170427338
1049:9273-12319;Ga;Mu;2916;113;1336;274976;0.48586058419643896
1049:9273-12319;Li;Mu;2915;114;1130;271532;0.41615721167302566
1051:3359-5420;Fa;Ga;1998;32;1712;194700;0.879301489470981
1051:3359-5420;Fa;Li;1998;32;1708;195332;0.8744086990354883
1051:3359-5420;Fa;Mu;1998;32;1794;196240;0.9141867101508357
1051:3359-5420;Ga;Li;1998;32;1488;192992;0.7710164151881943
1051:3359-5420;Ga;Mu;1998;32;1796;193252;0.9293564879018069
1051:3359-5420;Li;Mu;1998;32;1720;193752;0.8877327717907428
1058:96083-99347;Fa;Ga;3248;15;1192;323176;0.3688392702428398
1058:96083-99347;Fa;Li;3248;15;1342;323084;0.41537185375939384
1058:96083-99347;Fa;Mu;3248;15;1086;322936;0.3362895434389477
1058:96083-99347;Ga;Li;3248;15;1444;323492;0.4463788903589579
1058:96083-99347;Ga;Mu;3248;15;1242;323304;0.38415856283869054
1058:96083-99347;Li;Mu;3248;15;1160;323192;0.35891977524196145
1062:100378-101321;Fa;Ga;919;14;450;91044;0.4942665085013839
1062:100378-101321;Fa;Li;919;14;422;90384;0.4668967958930784
1062:100378-101321;Fa;Mu;919;14;410;90056;0.4552722750288709
1062:100378-101321;Ga;Li;919;14;484;91000;0.5318681318681319
1062:100378-101321;Ga;Mu;919;14;492;90700;0.5424476295479603
1062:100378-101321;Li;Mu;919;14;438;90044;0.48642885700324284
1062:66870-83618;Fa;Ga;16035;353;7582;1560856;0.48575909629075326
1062:66870-83618;Fa;Li;16054;334;7288;1555520;0.4685249948570253
1062:66870-83618;Fa;Mu;16060;328;8058;1563060;0.515527235038962
1062:66870-83618;Ga;Li;16044;344;7362;1556200;0.47307544017478476
1062:66870-83618;Ga;Mu;16052;336;7928;1564196;0.5068418535784518
1062:66870-83618;Li;Mu;16073;315;7578;1558336;0.48628793790299396
1062:86035-90916;Fa;Ga;4394;483;1568;427828;0.3665024262086633
1062:86035-90916;Fa;Li;4395;482;1710;427480;0.4000187143258164
1062:86035-90916;Fa;Mu;4397;480;1708;426412;0.4005515792238492
1062:86035-90916;Ga;Li;4406;471;1630;429068;0.37989316378755816
1062:86035-90916;Ga;Mu;4409;468;1774;428512;0.4139907400492868
1062:86035-90916;Li;Mu;4407;470;1872;427716;0.4376735964986112
1062:96438-99661;Fa;Ga;3195;18;1614;318840;0.5062100112909296
1062:96438-99661;Fa;Li;3195;18;1590;319280;0.49799548985216735
1062:96438-99661;Fa;Mu;3195;18;1604;319320;0.5023174245271201
1062:96438-99661;Ga;Li;3195;18;1684;318732;0.5283435613618965
1062:96438-99661;Ga;Mu;3195;18;1658;318740;0.520173181903746
1062:96438-99661;Li;Mu;3195;18;1518;319180;0.47559370887900243
1063:159607-160390;Fa;Ga;768;4;194;76780;0.25266996613701487
1063:159607-160390;Fa;Li;768;4;458;76780;0.5965095076842928
1063:159607-160390;Fa;Mu;768;4;194;76780;0.25266996613701487
1063:159607-160390;Ga;Li;768;4;440;76800;0.5729166666666666
1063:159607-160390;Ga;Mu;768;4;166;76800;0.21614583333333334
1063:159607-160390;Li;Mu;768;4;470;76800;0.6119791666666666
1063:163072-165347;Fa;Ga;2272;3;372;226620;0.16415144294413556
1063:163072-165347;Fa;Li;2272;3;956;226820;0.42147958733797725
1063:163072-165347;Fa;Mu;2272;3;414;226720;0.18260409315455187
1063:163072-165347;Ga;Li;2272;3;912;226924;0.40189667025083287
1063:163072-165347;Ga;Mu;2272;3;278;226820;0.1225641477823825
1063:163072-165347;Li;Mu;2272;3;900;227020;0.3964408422165448
1063:166720-183443;Fa;Ga;16505;178;3428;1582640;0.2166001112065915
1063:166720-183443;Fa;Li;16536;147;3724;1591624;0.23397485838363835
1063:166720-183443;Fa;Mu;16529;154;3412;1590392;0.21453830250655184
1063:166720-183443;Ga;Li;16520;163;2968;1602708;0.18518657172735145
1063:166720-183443;Ga;Mu;16519;164;2690;1600272;0.16809642360798666
1063:166720-183443;Li;Mu;16545;138;2836;1610128;0.1761350650383075
1063:4452-7207;Fa;Ga;2755;1;190;274204;0.06929147641901649
1063:4452-7207;Fa;Li;2755;1;298;273924;0.10878929922168193
1063:4452-7207;Fa;Mu;2755;1;240;272440;0.08809279107326384
1063:4452-7207;Ga;Li;2755;1;358;273724;0.13078867764609606
1063:4452-7207;Ga;Mu;2755;1;198;272248;0.07272780699950046
1063:4452-7207;Li;Mu;2755;1;290;271904;0.10665529010238908
1063:8619-10718;Fa;Ga;2095;3;232;207824;0.11163292016321502
1063:8619-10718;Fa;Li;2095;3;98;205960;0.0475820547679161
1063:8619-10718;Fa;Mu;2095;3;86;207392;0.04146736614719951
1063:8619-10718;Ga;Li;2095;3;240;206900;0.11599806669888835
1063:8619-10718;Ga;Mu;2095;3;252;208388;0.12092826842236597
1063:8619-10718;Li;Mu;2095;3;118;206452;0.05715614283223219
1063:89934-91158;Fa;Ga;1218;5;106;121568;0.087193998420637
1063:89934-91158;Fa;Li;1218;5;46;121092;0.03798764575694513
1063:89934-91158;Fa;Mu;1218;5;40;121548;0.03290880968835357
1063:89934-91158;Ga;Li;1218;5;90;121244;0.0742304773844479
1063:89934-91158;Ga;Mu;1218;5;90;121684;0.07396206567831433
1063:89934-91158;Li;Mu;1218;5;10;121204;0.008250552787036732
1064:12777-14849;Fa;Ga;2013;54;574;193788;0.29619997110244184
1064:12777-14849;Fa;Li;2027;40;486;196036;0.24791364851353834
1064:12777-14849;Fa;Mu;2029;38;512;197416;0.2593508124974673
1064:12777-14849;Ga;Li;2013;54;556;192956;0.28814859346172184
1064:12777-14849;Ga;Mu;2013;54;574;193856;0.29609607131066357
1064:12777-14849;Li;Mu;2027;40;508;195996;0.25918896304006206
1064:28479-35256;Fa;Ga;6669;79;1594;652276;0.24437508048740103
1064:28479-35256;Fa;Li;6666;82;1616;652316;0.24773269397040698
1064:28479-35256;Fa;Mu;6669;79;1464;648716;0.22567656724976723
1064:28479-35256;Ga;Li;6666;82;1576;653388;0.24120430739468737
1064:28479-35256;Ga;Mu;6669;79;1478;650024;0.22737621995495552
1064:28479-35256;Li;Mu;6666;82;1444;649588;0.22229474682414083
1065:14002-17912;Fa;Ga;3903;8;576;389340;0.14794267221451687
1065:14002-17912;Fa;Li;3903;8;464;389056;0.11926303668366507
1065:14002-17912;Fa;Mu;3903;8;528;387936;0.13610492452363276
1065:14002-17912;Ga;Li;3903;8;542;389512;0.13914847296103844
1065:14002-17912;Ga;Mu;3903;8;542;388356;0.13956266930342262
1065:14002-17912;Li;Mu;3903;8;490;388116;0.12625091467499408
1065:76483-101132;Fa;Ga;22607;1723;7316;2174404;0.3364600138704675
1065:76483-101132;Fa;Li;22564;1766;7366;2162828;0.3405726206614673
1065:76483-101132;Fa;Mu;22581;1749;7450;2171660;0.34305554276452116
1065:76483-101132;Ga;Li;22593;1737;7530;2163192;0.348096701541056
1065:76483-101132;Ga;Mu;22611;1719;7700;2170736;0.3547183996579962
1065:76483-101132;Li;Mu;22575;1755;7294;2161704;0.3374189990859063
1066:16320-21227;Fa;Ga;4857;18;796;483700;0.1645648129005582
1066:16320-21227;Fa;Li;4857;18;1016;482052;0.2107656435405309
1066:16320-21227;Fa;Mu;4857;18;1006;482396;0.20854235938938134
1066:16320-21227;Ga;Li;4857;18;870;483468;0.17994986224527787
1066:16320-21227;Ga;Mu;4857;18;912;483908;0.18846557610124237
1066:16320-21227;Li;Mu;4857;18;1098;482152;0.2277290149164579
1066:184245-187253;Fa;Ga;2820;166;440;274972;0.16001629256797056
1066:184245-187253;Fa;Li;2823;163;468;274588;0.17043716404212858
1066:184245-187253;Fa;Mu;2817;169;460;272308;0.16892636279507028
1066:184245-187253;Ga;Li;2824;162;420;276164;0.15208354456047857
1066:184245-187253;Ga;Mu;2819;167;418;273528;0.15281799303910384
1066:184245-187253;Li;Mu;2818;168;404;273012;0.147978843420802
1066:72607-83084;Fa;Ga;10260;180;2236;995252;0.22466671757504633
1066:72607-83084;Fa;Li;10281;159;2176;993952;0.21892405267055148
1066:72607-83084;Fa;Mu;10269;171;2026;990172;0.20461091608326634
1066:72607-83084;Ga;Li;10265;175;2244;995856;0.22533378319757072
1066:72607-83084;Ga;Mu;10260;180;2012;993028;0.20261261515284565
1066:72607-83084;Li;Mu;10271;169;1956;991064;0.197363641500448
1066:83786-96049;Fa;Ga;11545;663;1576;1054420;0.1494660571688701
1066:83786-96049;Fa;Li;11332;876;1474;1057780;0.13934844674696062
1066:83786-96049;Fa;Mu;11297;911;1770;1048348;0.16883706555456776
1066:83786-96049;Ga;Li;11315;893;1668;1051968;0.15855995619638621
1066:83786-96049;Ga;Mu;11299;909;1886;1043308;0.1807711624946804
1066:83786-96049;Li;Mu;11319;889;1788;1047928;0.1706224091731493
1069:10348-16752;Fa;Ga;6309;84;1426;608968;0.23416665571918394
1069:10348-16752;Fa;Li;6309;84;1434;598948;0.23941978268564215
1069:10348-16752;Fa;Mu;6309;84;1490;608640;0.2448080967402734
1069:10348-16752;Ga;Li;6311;82;1592;604972;0.2631526748345378
1069:10348-16752;Ga;Mu;6311;82;1624;614588;0.26424206134841555
1069:10348-16752;Li;Mu;6311;82;1564;604516;0.25871937219196844
1069:4027-7018;Fa;Ga;2923;51;1196;272604;0.438731640034629
1069:4027-7018;Fa;Li;2926;48;1068;274992;0.3883749345435504
1069:4027-7018;Fa;Mu;2926;48;1238;277808;0.4456315152911363
1069:4027-7018;Ga;Li;2923;51;1138;274412;0.41470489628733437
1069:4027-7018;Ga;Mu;2923;51;1300;277524;0.468427955780401
1069:4027-7018;Li;Mu;2926;48;1156;280048;0.4127863794778038
1069:54833-57147;Fa;Ga;2282;24;508;218112;0.23290786384976525
1069:54833-57147;Fa;Li;2275;31;534;215004;0.24836747223307473
1069:54833-57147;Fa;Mu;2285;21;380;220028;0.1727052920537386
1069:54833-57147;Ga;Li;2274;32;694;212456;0.3266558722747298
1069:54833-57147;Ga;Mu;2282;24;580;217436;0.2667451571956806
1069:54833-57147;Li;Mu;2274;32;604;214140;0.28205846642383486
1069:58023-78999;Fa;Ga;19664;1178;3876;1886188;0.2054938320040208
1069:58023-78999;Fa;Li;19675;1167;3962;1886996;0.20996334915389328
1069:58023-78999;Fa;Mu;19765;1077;3654;1889600;0.19337425910245554
1069:58023-78999;Ga;Li;19584;1258;4034;1882520;0.21428723200815927
1069:58023-78999;Ga;Mu;19637;1205;3760;1884552;0.19951691436479332
1069:58023-78999;Li;Mu;19708;1134;3754;1884772;0.19917528486204167
1072:58114-68129;Fa;Ga;9711;286;1500;939228;0.15970563058171178
1072:58114-68129;Fa;Li;9717;280;1404;934492;0.1502420566468199
1072:58114-68129;Fa;Mu;9706;291;1612;934260;0.17254297518891956
1072:58114-68129;Ga;Li;9707;290;1440;938560;0.15342652574156154
1072:58114-68129;Ga;Mu;9708;289;1584;938172;0.16883897622184418
1072:58114-68129;Li;Mu;9709;288;1466;933604;0.15702589106302028
1076:10781-20202;Fa;Ga;9375;26;1386;916612;0.15120901755595606
1076:10781-20202;Fa;Li;9372;29;1618;911140;0.17757973527668636
1076:10781-20202;Fa;Mu;9373;28;1802;910376;0.19794019174494934
1076:10781-20202;Ga;Li;9372;29;1312;911036;0.14401187219824463
1076:10781-20202;Ga;Mu;9373;28;1638;910172;0.17996598445129053
1076:10781-20202;Li;Mu;9370;31;1820;906084;0.2008643790200467
1076:55819-78125;Fa;Ga;21616;545;5744;2065656;0.27807146978974234
1076:55819-78125;Fa;Li;21646;515;5808;2061980;0.28167101523778115
1076:55819-78125;Fa;Mu;21643;518;5454;2061936;0.2645086947412529
1076:55819-78125;Ga;Li;21667;494;6174;2073028;0.29782521027212366
1076:55819-78125;Ga;Mu;21666;495;5830;2073956;0.2811052886367888
1076:55819-78125;Li;Mu;21707;454;5750;2070284;0.27773967243141523
10780:120-2938;Fa;Ga;2805;14;214;278468;0.07684904549176207
10780:120-2938;Fa;Li;2805;14;316;278452;0.11348455029951302
10780:120-2938;Fa;Mu;2805;14;130;278524;0.04667461331878043
10780:120-2938;Ga;Li;2805;14;378;279556;0.13521441142382923
10780:120-2938;Ga;Mu;2805;14;218;279620;0.07796294971747371
10780:120-2938;Li;Mu;2805;14;304;279760;0.10866456963111239
1078:3033-119772;Fa;Ga;92895;23244;32748;8943616;0.3661606222807419
1078:3033-119772;Fa;Li;92671;23468;34300;8892896;0.38570112593242967
1078:3033-119772;Fa;Mu;92768;23371;33154;8916600;0.37182334073525786
1078:3033-119772;Ga;Li;92688;23451;32610;8913324;0.36585677801008915
1078:3033-119772;Ga;Mu;92773;23366;32350;8942184;0.361768444934705
1078:3033-119772;Li;Mu;92634;23505;33454;8893052;0.3761813154808945
1079:462-17945;Fa;Ga;17005;236;5814;1633572;0.35590717764506247
1079:462-17945;Fa;Li;17019;222;5524;1624224;0.34010087278601964
1079:462-17945;Fa;Mu;17008;233;5478;1632160;0.3356288599156945
1079:462-17945;Ga;Li;17008;233;5526;1640004;0.3369503976819569
1079:462-17945;Ga;Mu;17003;238;5644;1647028;0.34267784154246317
1079:462-17945;Li;Mu;17008;233;5312;1637156;0.3244651090061057
1079:60500-79044;Fa;Ga;17002;1449;5364;1637908;0.32749092134600966
1079:60500-79044;Fa;Li;17028;1423;5578;1633800;0.34141265760803036
1079:60500-79044;Fa;Mu;17020;1431;5574;1636324;0.3406415844294895
1079:60500-79044;Ga;Li;17030;1421;5600;1640152;0.3414317697384145
1079:60500-79044;Ga;Mu;16994;1457;5664;1644160;0.34449202024133907
1079:60500-79044;Li;Mu;17057;1394;5882;1638464;0.35899476582945977
1080:55152-71792;Fa;Ga;16419;192;1836;1572872;0.11672914261300348
1080:55152-71792;Fa;Li;16419;192;1992;1568536;0.1269974039486502
1080:55152-71792;Fa;Mu;16034;577;2176;1561932;0.13931464365926302
