GENE;POP;TOTAL_SITES;N_SITES;NUM_ALL;DENOM_ALL;PI_ALL
1009:226893-242603;Li;15351;256;3427;681846;0.502606160335325
1009:226893-242603;Mu;15351;256;3452;687739;0.5019346001898977
1009:226893-242603;all;15351;256;71005;11853151;0.5990390234630437
1009:272089-276682;Fa;4540;47;908;202583;0.4482113504094618
1009:272089-276682;Ga;4540;47;959;201246;0.4765312105582223
1009:272089-276682;Li;4540;47;881;201857;0.43644758418088053
1009:272089-276682;Mu;4540;47;889;203177;0.43754952578293804
1009:272089-276682;all;4540;47;19533;3503823;0.5574767903515674
1009:843791-846869;Fa;2885;117;812;128215;0.6333112350349023
1009:843791-846869;Ga;2885;117;887;128298;0.6913591794104351
1009:843791-846869;Li;2885;117;1008;127925;0.7879616963064295
1009:843791-846869;Mu;2885;117;1023;129527;0.7897967219189821
1009:843791-846869;all;2885;117;16966;2226121;0.7621328759757443
1010:144929-154911;Fa;9774;77;1029;436403;0.2357912296661572
1010:144929-154911;Ga;9778;73;1197;435842;0.27464081020186215
1010:144929-154911;Li;9778;73;1262;438083;0.2880732646553279
1010:144929-154911;Mu;9778;73;1480;438229;0.3377229713232123
1010:144929-154911;all;9778;73;25374;7574145;0.3350081098262576
1010:155760-169662;Fa;13552;184;2014;604152;0.3333598167348614
1010:155760-169662;Ga;13559;177;1974;602861;0.3274386633071305
1010:155760-169662;Li;13573;163;2414;605492;0.3986840453713674
1010:155760-169662;Mu;13573;163;2465;608898;0.40482970875253327
1010:155760-169662;all;13573;163;50491;10484635;0.48157136609905826
1010:390305-397688;Fa;7303;52;1422;323871;0.439063701288476
1010:390305-397688;Ga;7286;69;1381;323723;0.4265992839557276
1010:390305-397688;Li;7303;52;1536;326754;0.47007840760939423
1010:390305-397688;Mu;7303;52;1453;324712;0.4474734533987041
1010:390305-397688;all;7303;52;31986;5625104;0.5686294866726019
1010:445058-459358;Fa;13880;273;3830;608032;0.6299010578390611
1010:445058-459358;Ga;13845;308;4282;606668;0.7058226245656603
1010:445058-459358;Li;13917;236;3802;612492;0.6207428015386324
1010:445058-459358;Mu;13917;236;3930;615185;0.6388322212017523
1010:445058-459358;all;13917;236;71626;10569117;0.6776914287163252
1010:467173-481803;Fa;14389;166;3438;637807;0.5390345355256371
1010:467173-481803;Ga;14372;183;3709;639138;0.5803128588818064
1010:467173-481803;Li;14390;165;3627;643447;0.5636827897247171
1010:467173-481803;Mu;14390;165;3679;641675;0.5733432033350216
1010:467173-481803;all;14390;165;72769;11091883;0.6560563251523659
1012:19389-26400;Fa;6896;79;2070;305888;0.6767182759702898
1012:19389-26400;Ga;6896;79;2106;307324;0.6852702685114082
1012:19389-26400;Li;6895;80;1762;307789;0.5724701012706757
1012:19389-26400;Mu;6894;81;1713;307606;0.5568812051780524
1012:19389-26400;all;6896;79;35497;5321875;0.6670017615971815
1012:543720-551292;Fa;7534;37;1314;337245;0.38962771872081126
1012:543720-551292;Ga;7534;37;1216;336210;0.36167871270931856
1012:543720-551292;Li;7534;37;1214;338345;0.3588053613914791
1012:543720-551292;Mu;7534;37;1151;338613;0.33991606937713553
1012:543720-551292;all;7534;37;25641;5850289;0.43828604022809814
1012:553662-557312;Fa;3587;44;971;160786;0.6039083004739219
1012:553662-557312;Ga;3587;44;1042;158742;0.6564110317370324
1012:553662-557312;Li;3587;44;972;159035;0.6111862168705002
1012:553662-557312;Mu;3587;44;960;160531;0.5980153366016533
1012:553662-557312;all;3587;44;17477;2767710;0.6314606660379881
1012:557764-575110;Fa;17043;190;3467;758311;0.4572002779862088
1012:557764-575110;Ga;17043;190;3491;761653;0.4583452044434933
1012:557764-575110;Li;17043;190;2594;760583;0.3410541650286688
1012:557764-575110;Mu;17043;190;2766;762605;0.3627041522151048
1012:557764-575110;all;17043;190;62916;13182024;0.4772863408532711
1012:595042-610493;Fa;15180;166;3626;676843;0.5357224644415323
1012:595042-610493;Ga;15184;162;3611;678321;0.5323438313129035
1012:595042-610493;Li;15184;162;3564;674948;0.5280406786893213
1012:595042-610493;Mu;15184;162;3312;676517;0.48956641148707275
1012:595042-610493;all;15184;162;70165;11724097;0.5984682658289163
1012:939870-942637;Fa;2734;30;708;121194;0.584187336006733
1012:939870-942637;Ga;2734;30;475;122163;0.38882476690978446
1012:939870-942637;Li;2734;30;553;122690;0.4507294808052816
1012:939870-942637;Mu;2734;30;678;122303;0.5543608905750472
1012:939870-942637;all;2734;30;11488;2115542;0.5430286895745866
1013:241292-245219;Fa;3833;54;997;171326;0.5819315223608793
1013:241292-245219;Ga;3833;54;860;171856;0.5004189554045247
1013:241292-245219;Li;3833;54;858;171072;0.5015432098765432
1013:241292-245219;Mu;3833;54;637;172043;0.37025627314101706
1013:241292-245219;all;3833;54;16696;2973373;0.5615171725848052
1016:75987-85530;Fa;9291;198;2010;401916;0.5001044994476458
1016:75987-85530;Ga;9313;176;2080;399954;0.520059806877791
1016:75987-85530;Li;9358;131;2101;407073;0.5161236436707912
1016:75987-85530;Mu;9325;164;1955;403654;0.4843256848687242
1016:75987-85530;all;9371;118;40194;6968997;0.5767544454388487
1016:94688-97556;Fa;2836;26;836;126518;0.6607755418201363
1016:94688-97556;Ga;2836;26;585;125707;0.4653678792748216
1016:94688-97556;Li;2836;26;832;127212;0.6540263497154356
1016:94688-97556;Mu;2836;26;794;126323;0.6285474537495152
1016:94688-97556;all;2836;26;14651;2190748;0.6687670147365192
1020:267925-271447;Fa;3407;61;1317;152643;0.8627975079106149
1020:267925-271447;Ga;3407;61;1427;149405;0.9551219838693484
1020:267925-271447;Li;3407;61;1377;152086;0.9054087818734138
1020:267925-271447;Mu;3403;65;1436;151193;0.9497794210049407
1020:267925-271447;all;3407;61;25979;2621067;0.9911612331924365
1020:272294-275842;Fa;3458;56;1008;153913;0.6549154392416495
1020:272294-275842;Ga;3458;56;986;153791;0.6411298450494503
1020:272294-275842;Li;3458;56;1032;154519;0.6678790310576693
1020:272294-275842;Mu;3458;56;1061;155202;0.6836252110153219
1020:272294-275842;all;3458;56;19133;2674833;0.7152969923729818
1020:278572-281623;Fa;3003;32;837;131782;0.6351398521801156
1020:278572-281623;Ga;3003;32;822;127674;0.6438272475210302
1020:278572-281623;Li;3003;32;804;134506;0.5977428516200021
1020:278572-281623;Mu;3003;32;685;134795;0.5081790867613784
1020:278572-281623;all;3003;32;15548;2285153;0.6803920787798454
1020:284118-292260;Fa;7684;154;1975;336714;0.5865511977523952
1020:284118-292260;Ga;7684;154;2016;337966;0.5965097080771439
1020:284118-292260;Li;7686;152;1984;339681;0.5840774138088383
1020:284118-292260;Mu;7676;162;1965;336670;0.5836575875486382
1020:284118-292260;all;7686;152;41934;5845499;0.717372460417836
1020:467234-470069;Fa;2661;68;805;118489;0.6793879600638034
1020:467234-470069;Ga;2661;68;927;118076;0.7850875707171652
1020:467234-470069;Li;2661;68;720;119191;0.6040724551350354
1020:467234-470069;Mu;2661;68;773;118773;0.650821314608539
1020:467234-470069;all;2661;68;15689;2055637;0.7632184086976446
1024:104279-116213;Fa;11824;60;2611;531570;0.4911864853170796
1024:104279-116213;Ga;11824;60;2607;529411;0.49243404462695334
1024:104279-116213;Li;11824;60;2245;529648;0.42386641694106275
1024:104279-116213;Mu;11824;60;2211;527447;0.41918903700276994
1024:104279-116213;all;11824;60;51168;9176232;0.5576144979769474
1026:4703-9452;Fa;4559;71;1636;202990;0.8059510320705453
1026:4703-9452;Ga;4559;71;1842;204985;0.898602336756348
1026:4703-9452;Li;4559;71;1745;205121;0.8507173814480233
1026:4703-9452;Mu;4559;71;1823;203217;0.8970706190919067
1026:4703-9452;all;4559;71;33494;3536669;0.9470493280541662
1028:4975-9748;Fa;4713;41;557;210219;0.26496177795537035
1028:4975-9748;Ga;4713;41;781;211332;0.369560691234645
1028:4975-9748;Li;4713;41;694;210728;0.3293344975513458
1028:4975-9748;Mu;4713;41;718;211711;0.33914156562483766
1028:4975-9748;all;4713;41;15098;3656210;0.4129412697848318
1029:411663-412939;Fa;1265;11;114;56925;0.2002635046113307
1029:411663-412939;Ga;1265;11;204;56296;0.3623703282648856
1029:411663-412939;Li;1265;11;227;56874;0.39912789675422866
1029:411663-412939;Mu;1265;11;239;56908;0.41997610177830885
1029:411663-412939;all;1265;11;3636;983543;0.36968388774054617
1029:440022-453368;Fa;13137;110;2445;589265;0.4149236761049782
1029:440022-453368;Ga;13138;109;2747;586764;0.4681609642036662
1029:440022-453368;Li;13138;109;2756;587033;0.4694795692916753
1029:440022-453368;Mu;13138;109;2589;587900;0.4403810171797925
1029:440022-453368;all;13138;109;50509;10184506;0.49593961651159124
1029:50348-52902;Fa;2502;36;1045;112267;0.930816713727097
1029:50348-52902;Ga;2502;36;882;112233;0.7858651198845259
1029:50348-52902;Li;2502;36;841;111553;0.7539017328086202
1029:50348-52902;Mu;2502;36;1016;112454;0.9034805342628986
1029:50348-52902;all;2502;36;17220;1943191;0.8861712513077716
1029:619768-625387;Fa;5255;158;1396;233162;0.5987253497568215
1029:619768-625387;Ga;5235;178;1412;227765;0.6199372159901653
1029:619768-625387;Li;5254;159;1718;232282;0.7396182226776074
1029:619768-625387;Mu;5253;160;1913;230801;0.8288525612973947
1029:619768-625387;all;5255;158;30981;3994414;0.7756081367629896
1029:668101-670472;Fa;2327;30;789;104086;0.7580270161212843
1029:668101-670472;Ga;2327;30;618;104365;0.5921525415608682
1029:668101-670472;Li;2327;30;663;104460;0.6346927053417576
1029:668101-670472;Mu;2320;37;727;103107;0.7050927677073332
1029:668101-670472;all;2327;30;12581;1801750;0.6982655751352851
1029:672538-675507;Fa;2943;27;725;132299;0.5480011186781457
1029:672538-675507;Ga;2943;27;694;131415;0.5280980101206103
1029:672538-675507;Li;2943;27;692;131253;0.5272260443570813
1029:672538-675507;Mu;2943;27;738;132282;0.5578990338821609
1029:672538-675507;all;2943;27;12935;2284245;0.566270255598677
1029:77246-78124;Fa;879;0;61;39555;0.15421564909619517
1029:77246-78124;Ga;879;0;85;39555;0.2148906585766654
1029:77246-78124;Li;879;0;88;39555;0.22247503476172417
1029:77246-78124;Mu;879;0;137;39555;0.34635317911768426
1029:77246-78124;all;879;0;1753;685620;0.2556809894693854
1029:97651-113512;Fa;10642;5173;3204;470905;0.6803920111275098
1029:97651-113512;Ga;10655;5160;3371;473911;0.711314993743551
1029:97651-113512;Li;10655;5160;3511;475329;0.738646284994183
1029:97651-113512;Mu;10654;5161;3428;472971;0.7247801662258363
1029:97651-113512;all;10655;5160;60194;8198364;0.7342196565070788
1031:41979-51578;Fa;9481;62;1698;420676;0.40363605244891554
1031:41979-51578;Ga;9477;66;1911;420902;0.4540249274177837
1031:41979-51578;Li;9498;45;1273;427104;0.2980538697834719
1031:41979-51578;Mu;9498;45;1018;425353;0.23933062656193796
1031:41979-51578;all;9498;45;33272;7334403;0.45364292090303737
1031:56025-59345;Fa;3261;35;589;144979;0.4062657350374882
1031:56025-59345;Ga;3258;38;646;144736;0.44632986955560466
1031:56025-59345;Li;3261;35;727;145588;0.4993543423908564
1031:56025-59345;Mu;3261;35;703;145680;0.4825645249862713
1031:56025-59345;all;3261;35;15771;2515735;0.6268943271051999
1031:60238-66177;Fa;5822;55;772;256934;0.30046626760179657
1031:60238-66177;Ga;5822;55;602;258828;0.2325868916809619
1031:60238-66177;Li;5822;55;1236;254661;0.4853511138336848
1031:60238-66177;Mu;5792;85;1124;248057;0.4531216615535945
1031:60238-66177;all;5822;55;20978;4402544;0.476497225240679
1033:10910-17057;Fa;6062;75;1384;268781;0.5149173490685726
1033:10910-17057;Ga;6060;77;1322;267836;0.4935856270254932
1033:10910-17057;Li;6084;53;784;272029;0.2882045664249032
1033:10910-17057;Mu;6084;53;1231;270383;0.4552801026691767
1033:10910-17057;all;6084;53;26715;4670297;0.5720192955608605
1033:179986-182144;Fa;2138;17;760;94743;0.8021700811669463
1033:179986-182144;Ga;2138;17;773;92424;0.8363628494763264
1033:179986-182144;Li;2138;17;355;96193;0.36904972295281363
1033:179986-182144;Mu;2138;17;626;96057;0.6516963886026005
1033:179986-182144;all;2138;17;14206;1642289;0.8650121872581501
1033:209011-214952;Fa;5848;67;1266;259844;0.487215406166777
1033:209011-214952;Ga;5848;67;1299;256629;0.506178179395158
1033:209011-214952;Li;5848;67;595;259379;0.22939405271822313
1033:209011-214952;Mu;5843;72;856;260825;0.32818939902233296
1033:209011-214952;all;5848;67;25172;4489825;0.5606454594555467
1033:276793-283644;Fa;6786;47;1251;303915;0.4116282513202705
1033:276793-283644;Ga;6788;45;1330;303183;0.4386789496772576
1033:276793-283644;Li;6788;45;879;304350;0.28881222276983737
1033:276793-283644;Mu;6788;45;829;304341;0.2723918236451875
1033:276793-283644;all;6788;45;22345;5267717;0.42418755601335456
1033:3302-7418;Fa;4042;58;982;179454;0.5472154423974946
1033:3302-7418;Ga;4042;58;1002;177613;0.5641478945797886
1033:3302-7418;Li;4042;58;537;181618;0.29567553876818375
1033:3302-7418;Mu;4042;58;444;181584;0.2445149352365847
1033:3302-7418;all;4042;58;16757;3119633;0.5371465169140088
1034:234265-260387;Fa;25975;95;2710;1162699;0.23307838056109104
1034:234265-260387;Ga;25928;142;2747;1156446;0.2375381124583422
1034:234265-260387;Li;25968;102;2320;1160662;0.19988592716915002
1034:234265-260387;Mu;25968;102;2914;1158251;0.25158622785562024
1034:234265-260387;all;25979;91;59023;20089002;0.2938075271235475
1034:275843-279641;Fa;3723;5;405;167173;0.24226400196203932
1034:275843-279641;Ga;3723;5;476;166872;0.2852485737571312
1034:275843-279641;Li;3723;5;211;167210;0.12618862508223191
1034:275843-279641;Mu;3723;5;297;166617;0.17825311942959002
1034:275843-279641;all;3723;5;9777;2893696;0.3378723957181404
1034:308833-315898;Fa;7038;19;991;315761;0.3138449650210127
1034:308833-315898;Ga;7038;19;1002;312538;0.32060101491658616
1034:308833-315898;Li;7038;19;896;315017;0.28442909430284713
1034:308833-315898;Mu;7038;19;680;315388;0.21560744226159523
1034:308833-315898;all;7038;19;17289;5452848;0.31706367021417065
1036:122772-125565;Fa;2739;46;1041;122456;0.850101260861044
1036:122772-125565;Ga;2739;46;1099;119069;0.9229942302362496
1036:122772-125565;Li;2739;46;755;123000;0.6138211382113821
1036:122772-125565;Mu;2739;46;884;123000;0.71869918699187
1036:122772-125565;all;2739;46;17813;2111241;0.843721773118275
1038:223428-225595;Fa;2114;26;701;94790;0.739529486232725
1038:223428-225595;Ga;2114;26;644;94994;0.6779375539507758
1038:223428-225595;Li;2114;26;740;95113;0.7780219318074291
1038:223428-225595;Mu;2114;26;745;95096;0.7834188609405233
1038:223428-225595;all;2114;26;12528;1646533;0.7608714796484491
1038:304499-305229;Fa;720;11;221;32298;0.6842528949160939
1038:304499-305229;Ga;720;11;251;29323;0.8559833577737612
1038:304499-305229;Li;720;11;144;32383;0.4446777630238088
1038:304499-305229;Mu;720;11;262;32383;0.809066485501652
1038:304499-305229;all;720;11;3926;547071;0.7176399407023951
1039:357405-364008;Fa;6482;59;1215;284412;0.4271971646765959
1039:357405-364008;Ga;6482;59;777;285106;0.27253021683163453
1039:357405-364008;Li;6482;59;899;290580;0.3093812375249501
1039:357405-364008;Mu;6482;59;1021;290408;0.3515743367951296
1039:357405-364008;all;6482;59;21494;4981514;0.43147525029539213
1039:375650-376871;Fa;1215;3;209;51353;0.4069869335773957
1039:375650-376871;Ga;1199;19;159;48405;0.3284784629687016
1039:375650-376871;Li;1215;3;57;54675;0.10425240054869685
1039:375650-376871;Mu;1215;3;50;54675;0.09144947416552354
1039:375650-376871;all;1215;3;2621;898396;0.29174217160361354
1039:689782-694058;Fa;4226;39;987;185058;0.5333463022403787
1039:689782-694058;Ga;4221;44;896;179949;0.497918854786634
1039:689782-694058;Li;4226;39;70;188878;0.03706095998475206
1039:689782-694058;Mu;4226;39;207;189405;0.1092896174863388
1039:689782-694058;all;4226;39;13302;3210430;0.41433702027454267
1039:737056-743132;Fa;5926;66;1397;261403;0.5344238589457657
1039:737056-743132;Ga;5914;78;1356;262337;0.5168923941342625
1039:737056-743132;Li;5905;87;160;261844;0.0611050854707383
1039:737056-743132;Mu;5897;95;338;262917;0.12855768170182985
1039:737056-743132;all;5927;65;19955;4540909;0.4394494582472364
1041:15650-19271;Fa;3555;48;565;159628;0.35394792893477334
1041:15650-19271;Ga;3555;48;464;159580;0.29076325354054394
1041:15650-19271;Li;3555;48;784;159115;0.4927253872984948
1041:15650-19271;Mu;3555;48;756;159228;0.4747908659281031
1041:15650-19271;all;3555;48;11859;2762355;0.4293076016659698
1041:20313-24404;Fa;3950;47;1267;177563;0.7135495570586214
1041:20313-24404;Ga;3950;47;1299;177444;0.7320619463041861
1041:20313-24404;Li;3950;47;1272;177240;0.7176709546377793
1041:20313-24404;Mu;3950;47;1264;176951;0.7143220439556713
1041:20313-24404;all;3950;47;22922;3072862;0.7459495415023519
1041:5638-6886;Fa;1218;15;335;54674;0.6127226835424516
1041:5638-6886;Ga;1218;15;237;54096;0.4381100266193434
1041:5638-6886;Li;1218;15;358;54742;0.653976836798071
1041:5638-6886;Mu;1218;15;250;54810;0.4561211457763182
1041:5638-6886;all;1218;15;5422;945882;0.5732216069234851
1042:8003-196537;Fa;170977;15324;38924;7278805;0.5347581093325072
1042:8003-196537;Ga;171027;15274;38888;7282843;0.5339672982103281
1042:8003-196537;Li;171039;15262;41290;7265057;0.5683369036196138
1042:8003-196537;Mu;170849;15452;42735;7244119;0.5899268082150501
1042:8003-196537;all;171855;14446;739737;125652308;0.5887173994448236
1045:854385-865803;Fa;10992;176;2559;487176;0.5252721808956107
1045:854385-865803;Ga;10992;176;2892;477803;0.6052703729361264
1045:854385-865803;Li;10992;176;2803;488774;0.5734756758747397
1045:854385-865803;Mu;10991;177;2584;487485;0.5300675918233382
1045:854385-865803;all;10992;176;55296;8396014;0.658598234829051
1045:871366-874518;Fa;3114;20;950;139578;0.6806230208199
1045:871366-874518;Ga;3114;20;1085;139501;0.7777722023498039
1045:871366-874518;Li;3114;20;761;138907;0.5478485605477046
1045:871366-874518;Mu;3114;20;868;139348;0.6229009386571749
1045:871366-874518;all;3114;20;17422;2414410;0.721584155135209
1046:65123-70954;Fa;5789;34;1168;259162;0.45068335635625595
1046:65123-70954;Ga;5789;34;1357;259021;0.5238957459047722
1046:65123-70954;Li;5789;34;1443;257343;0.5607302316363764
1046:65123-70954;Mu;5789;34;1476;258973;0.569943584852475
1046:65123-70954;all;5789;34;27876;4478947;0.6223784295728438
1048:11140-18897;Fa;7712;22;599;346275;0.17298390007941664
1048:11140-18897;Ga;7712;22;500;346002;0.14450783521482535
1048:11140-18897;Li;7712;22;259;344677;0.07514281486725254
1048:11140-18897;Mu;7712;22;209;346751;0.06027379877779732
1048:11140-18897;all;7712;22;9737;5995129;0.16241518739630123
1048:120518-125071;Fa;4501;25;729;199693;0.3650603676643648
1048:120518-125071;Ga;4501;25;668;200291;0.3335147360590341
1048:120518-125071;Li;4501;25;214;202324;0.1057709416579348
1048:120518-125071;Mu;4501;25;136;202477;0.06716812279913274
1048:120518-125071;all;4501;25;17183;3485949;0.49292172662308026
1048:7481-8984;Fa;1488;10;187;66032;0.28319602616913014
1048:7481-8984;Ga;1488;10;172;65634;0.26205929853429627
1048:7481-8984;Li;1488;10;52;66943;0.0776780245880824
1048:7481-8984;Mu;1488;10;34;66858;0.050854048879715216
1048:7481-8984;all;1488;10;3153;1149875;0.2742037177954125
1050:240029-245233;Fa;5070;71;1198;222446;0.5385576724238692
1050:240029-245233;Ga;5070;71;1250;226412;0.5520908785753406
1050:240029-245233;Li;5070;71;1297;227164;0.570953143984082
1050:240029-245233;Mu;5070;71;1057;227031;0.4655751857675824
1050:240029-245233;all;5070;71;25060;3906725;0.6414579987073572
1051:108961-115010;Fa;5980;63;697;263016;0.2650028895580497
1051:108961-115010;Ga;5962;81;627;263999;0.2375008996246198
1051:108961-115010;Li;5924;119;761;261011;0.2915585933159905
1051:108961-115010;Mu;5960;83;998;258699;0.38577652020301584
1051:108961-115010;all;5980;63;18165;4526949;0.40126363252601255
1052:50024-68285;Fa;18015;184;5317;806645;0.6591499358453843
1052:50024-68285;Ga;17998;201;5468;804275;0.6798669609275434
1052:50024-68285;Li;18015;184;5950;805528;0.7386459564409927
1052:50024-68285;Mu;18015;184;5766;804956;0.7163124444068992
1052:50024-68285;all;18015;184;101771;13955692;0.7292436663119249
1056:275474-292873;Fa;15405;1740;4042;644660;0.6269971768063786
1056:275474-292873;Ga;15318;1827;4303;648296;0.6637400199908684
1056:275474-292873;Li;16052;1093;3598;660803;0.5444890534697936
1056:275474-292873;Mu;15695;1450;3466;650812;0.5325654720564464
1056:275474-292873;all;16331;814;76955;11239383;0.6846906097959292
1056:599264-600954;Fa;1631;45;368;70941;0.5187409255578579
1056:599264-600954;Ga;1609;67;390;71457;0.5457827784541752
1056:599264-600954;Li;1652;24;305;71090;0.42903361935574624
1056:599264-600954;Mu;1635;41;350;70528;0.4962568058076225
1056:599264-600954;all;1652;24;7643;1229044;0.6218654498943894
1056:601622-602847;Fa;1176;34;333;52172;0.6382734033581231
1056:601622-602847;Ga;1176;34;324;52767;0.6140201262152482
1056:601622-602847;Li;1176;34;306;52750;0.5800947867298578
1056:601622-602847;Mu;1176;34;301;52801;0.5700649608908922
1056:601622-602847;all;1176;34;6194;911914;0.6792307169316405
1056:9001-18881;Fa;9654;202;1605;423545;0.3789443860746792
1056:9001-18881;Ga;9758;98;1736;428636;0.4050056458160304
1056:9001-18881;Li;9675;181;1679;425062;0.39500119982496673
1056:9001-18881;Mu;9674;182;1630;423974;0.3844575374905065
1056:9001-18881;all;9761;95;34498;7360189;0.46871078989955284
1057:184905-207442;Fa;22188;191;3162;989769;0.31946848203974865
1057:184905-207442;Ga;22191;188;3232;992433;0.32566430177150496
1057:184905-207442;Li;22189;190;3024;992483;0.30469035741670136
1057:184905-207442;Mu;22191;188;3371;993519;0.33929899679824943
1057:184905-207442;all;22191;188;58551;17189892;0.34061296022104154
1057:9778-10692;Fa;915;0;66;41175;0.16029143897996356
1057:9778-10692;Ga;915;0;34;41175;0.08257437765634487
1057:9778-10692;Li;915;0;46;41175;0.11171827565270188
1057:9778-10692;Mu;915;0;43;41039;0.1047783815395112
1057:9778-10692;all;915;0;1019;713084;0.14290041565930522
1059:262195-268733;Fa;6320;135;2078;282545;0.7354580686262365
1059:262195-268733;Ga;6320;135;1737;280637;0.6189490338052359
1059:262195-268733;Li;6320;135;2116;281218;0.7524411666394043
1059:262195-268733;Mu;6320;135;2084;281013;0.7416027016543718
1059:262195-268733;all;6320;135;38087;4874837;0.781297918268857
1059:270278-279668;Fa;9058;189;2437;401967;0.6062686737966052
1059:270278-279668;Ga;9048;199;2277;398364;0.5715877940777782
1059:270278-279668;Li;9065;182;2461;405252;0.6072764600791606
1059:270278-279668;Mu;9065;182;2474;404732;0.6112686913809632
1059:270278-279668;all;9065;182;43763;6971167;0.6277715051152841
1062:158586-159521;Fa;935;1;67;42075;0.1592394533571004
1062:158586-159521;Ga;935;1;146;42024;0.34742052160670095
1062:158586-159521;Li;935;1;141;42075;0.33511586452762926
1062:158586-159521;Mu;935;1;172;41718;0.4122920561867779
1062:158586-159521;all;935;1;2440;727452;0.33541731963071103
1062:163218-171307;Fa;7886;122;2096;352345;0.5948715037818048
1062:163218-171307;Ga;7889;119;2303;349443;0.6590488291366546
1062:163218-171307;Li;7891;117;2434;349525;0.6963736499535084
1062:163218-171307;Mu;7883;125;2259;350789;0.643976863584662
1062:163218-171307;all;7891;117;42678;6072538;0.7028033418646371
1062:215854-222249;Fa;6049;189;1483;266098;0.5573134709768581
1062:215854-222249;Ga;6039;199;1790;266347;0.6720556266824856
1062:215854-222249;Li;6051;187;1758;268142;0.6556227670413438
1062:215854-222249;Mu;6045;193;1890;268254;0.7045561296383278
1062:215854-222249;all;6051;187;33187;4626717;0.7172904675172482
1062:393343-398763;Fa;5092;122;1501;225280;0.6662819602272727
1062:393343-398763;Ga;5092;122;1368;222721;0.6142213801123378
1062:393343-398763;Li;5092;122;1434;224949;0.6374778283077498
1062:393343-398763;Mu;5092;122;1722;225221;0.7645823435647653
1062:393343-398763;all;5092;122;35121;3889207;0.9030375600990125
1062:401150-413759;Fa;12364;178;3455;542859;0.6364451911085567
1062:401150-413759;Ga;12350;192;3344;540394;0.6188077587834062
1062:401150-413759;Li;12389;153;2490;545840;0.45617763447164006
1062:401150-413759;Mu;12390;152;2622;548196;0.478296083882407
1062:401150-413759;all;12390;152;67615;9416777;0.7180269852413411
1063:216104-239702;Fa;23260;231;4796;1031182;0.465097334903053
1063:216104-239702;Ga;23261;230;4744;1036852;0.4575387808481828
1063:216104-239702;Li;23271;220;2537;1032584;0.24569429702571413
1063:216104-239702;Mu;23243;248;2775;1031648;0.268987096373957
1063:216104-239702;all;23294;197;96338;17894802;0.5383574515102206
1063:243119-250296;Fa;7007;113;1380;300306;0.45953127809634176
1063:243119-250296;Ga;7026;94;1531;300840;0.5089083898417763
1063:243119-250296;Li;7021;99;450;308225;0.1459972422743126
1063:243119-250296;Mu;7023;97;357;305866;0.11671777837353613
1063:243119-250296;all;7026;94;28908;5243701;0.5512900144382755
1064:15882-36019;Fa;19430;415;5880;857669;0.6855791686536414
1064:15882-36019;Ga;19398;447;5524;858894;0.6431527056889441
