GENE;POP1;POP2;TOTAL_SITES;N_SITES;NUM_ALL;DENOM_ALL;DXY_ALL
100537:8651-13465;Ga;Li;4690;93;4384;450132;0.9739365341721984
100537:8651-13465;Ga;Mu;4684;99;4352;446028;0.9757234971795493
100537:8651-13465;Li;Mu;4678;105;4268;441884;0.9658643444885988
100771:1066-6234;Fa;Ga;5040;72;1960;489596;0.40033006805611154
100771:1066-6234;Fa;Li;5038;74;2358;485356;0.48582895853765073
100771:1066-6234;Fa;Mu;5002;110;2226;485428;0.4585644008998245
100771:1066-6234;Ga;Li;5036;76;2398;488016;0.49137733189075766
100771:1066-6234;Ga;Mu;5000;112;2254;488460;0.46145027228432217
100771:1066-6234;Li;Mu;5002;110;1584;484188;0.3271456541673895
100820:912-4387;Fa;Ga;3185;252;1828;300704;0.6079067787591784
100820:912-4387;Fa;Li;3178;259;1954;295948;0.6602511251976698
100820:912-4387;Fa;Mu;3177;260;1730;298108;0.5803265930468152
100820:912-4387;Ga;Li;3183;254;2114;296816;0.712225756023934
100820:912-4387;Ga;Mu;3180;257;1950;299200;0.6517379679144385
100820:912-4387;Li;Mu;3174;263;1938;294324;0.6584580258490643
100874:10371-13167;Fa;Ga;2657;104;3554;261780;1.3576285430514172
100874:10371-13167;Fa;Li;2657;104;3802;257168;1.4784109998133517
100874:10371-13167;Fa;Mu;2657;104;3696;261288;1.4145310921282264
100874:10371-13167;Ga;Li;2657;104;3742;259568;1.4416260864205142
100874:10371-13167;Ga;Mu;2657;104;3678;264220;1.392021800015139
100874:10371-13167;Li;Mu;2657;104;3852;259052;1.486960146997514
100952:754-10837;Fa;Ga;9638;349;7572;941056;0.8046279923830251
100952:754-10837;Fa;Li;9621;366;7032;939880;0.7481806188024003
100952:754-10837;Fa;Mu;9636;351;7502;935580;0.8018555334658715
100952:754-10837;Ga;Li;9617;370;7204;942580;0.7642852596066116
100952:754-10837;Ga;Mu;9636;351;7566;937508;0.807033113317433
100952:754-10837;Li;Mu;9616;371;7040;936280;0.7519118212500534
100958:465-3048;Fa;Ga;2060;416;248;182248;0.136078310873096
100958:465-3048;Fa;Li;2043;433;930;180372;0.5156010910784379
100958:465-3048;Fa;Mu;2066;410;480;179188;0.26787508092059736
100958:465-3048;Ga;Li;2076;400;880;183468;0.4796476769790917
100958:465-3048;Ga;Mu;2089;387;438;181384;0.2414766462312001
100958:465-3048;Li;Mu;2077;399;858;181652;0.4723317111840222
101026:1881-2709;Fa;Ga;763;61;526;66672;0.788936885049196
101026:1881-2709;Fa;Li;741;83;400;62732;0.6376331059108589
101026:1881-2709;Fa;Mu;766;58;554;66348;0.8349912582142642
101026:1881-2709;Ga;Li;748;76;450;64004;0.7030810574339104
101026:1881-2709;Ga;Mu;779;45;574;68408;0.8390831481698047
101026:1881-2709;Li;Mu;756;68;464;63696;0.728460185882944
101028:1630-8043;Fa;Ga;6325;27;2542;628032;0.4047564455314379
101028:1630-8043;Fa;Li;6326;26;2628;628968;0.4178272980501393
101028:1630-8043;Fa;Mu;6326;26;2488;625860;0.3975329945994312
101028:1630-8043;Ga;Li;6325;27;1386;627032;0.22104135036170403
101028:1630-8043;Ga;Mu;6325;27;1590;624360;0.2546607726311743
101028:1630-8043;Li;Mu;6326;26;1666;624912;0.2665975369332002
101035:3975-11250;Fa;Ga;7183;63;3378;714872;0.47253214561487933
101035:3975-11250;Fa;Li;7183;63;3424;714488;0.479224283682861
101035:3975-11250;Fa;Mu;7183;63;3302;714064;0.46242353626565685
101035:3975-11250;Ga;Li;7183;63;3582;715088;0.5009173696104535
101035:3975-11250;Ga;Mu;7183;63;3544;714556;0.4959723240725709
101035:3975-11250;Li;Mu;7183;63;3510;714628;0.49116463390743154
101065:1104-5928;Fa;Ga;4714;63;1130;458096;0.24667318640634278
101065:1104-5928;Fa;Li;4713;64;2246;454060;0.4946482843677047
101065:1104-5928;Fa;Mu;4715;62;1572;458464;0.3428840650519997
101065:1104-5928;Ga;Li;4707;70;2152;450892;0.4772761548219973
101065:1104-5928;Ga;Mu;4708;69;1294;455316;0.28419822716530935
101065:1104-5928;Li;Mu;4707;70;2336;451212;0.517716727392002
101088:1856-8756;Fa;Ga;6690;118;3350;645728;0.5187942910947024
101088:1856-8756;Fa;Li;6686;122;4866;646420;0.7527613625816033
101088:1856-8756;Fa;Mu;6693;115;4358;643724;0.6769982166270017
101088:1856-8756;Ga;Li;6700;108;4478;651532;0.6873031562532615
101088:1856-8756;Ga;Mu;6705;103;4252;648360;0.6558085014498118
101088:1856-8756;Li;Mu;6702;106;3886;651316;0.5966381909856352
101210:1018-1649;Fa;Ga;630;2;620;63000;0.9841269841269841
101210:1018-1649;Fa;Li;630;2;558;63000;0.8857142857142857
101210:1018-1649;Fa;Mu;630;2;574;63000;0.9111111111111111
101210:1018-1649;Ga;Li;630;2;596;63000;0.946031746031746
101210:1018-1649;Ga;Mu;630;2;644;63000;1.0222222222222221
101210:1018-1649;Li;Mu;630;2;566;63000;0.8984126984126984
101429:6454-9579;Fa;Ga;2875;110;2578;282644;0.9121014420967719
101429:6454-9579;Fa;Li;2875;110;2758;278412;0.9906182204790024
101429:6454-9579;Fa;Mu;2875;110;2794;280856;0.9948158486911443
101429:6454-9579;Ga;Li;2875;110;3066;278332;1.1015621631720391
101429:6454-9579;Ga;Mu;2875;110;2720;280680;0.9690751033205074
101429:6454-9579;Li;Mu;2875;110;3080;276536;1.1137790378106287
101482:2146-6231;Fa;Ga;3798;201;3682;359736;1.0235283652456246
101482:2146-6231;Fa;Li;3801;198;3882;360492;1.0768616224493193
101482:2146-6231;Fa;Mu;3801;198;3782;360532;1.0490053587476285
101482:2146-6231;Ga;Li;3798;201;3752;355784;1.0545724372090932
101482:2146-6231;Ga;Mu;3798;201;3688;356752;1.0337713593757007
101482:2146-6231;Li;Mu;3801;198;3874;356284;1.0873348227818258
101491:17147-27703;Fa;Ga;10299;207;1504;1003548;0.14986826738730982
101491:17147-27703;Fa;Li;10176;330;3140;981628;0.31987677613108023
101491:17147-27703;Fa;Mu;10298;208;1312;1004540;0.13060704402014853
101491:17147-27703;Ga;Li;10182;324;2590;978316;0.26474063594993846
101491:17147-27703;Ga;Mu;10309;197;1750;996604;0.1755963251201079
101491:17147-27703;Li;Mu;10178;328;2770;977580;0.2833527690828372
101520:12836-15211;Fa;Ga;2230;96;1240;211900;0.585181689476168
101520:12836-15211;Fa;Li;2230;96;1368;212440;0.6439465260779514
101520:12836-15211;Fa;Mu;2230;96;1254;210648;0.5953059131821807
101520:12836-15211;Ga;Li;2230;96;1496;213452;0.7008601465434852
101520:12836-15211;Ga;Mu;2230;96;1354;211068;0.6414994219872269
101520:12836-15211;Li;Mu;2230;96;1428;211688;0.6745776803597747
101580:1355-3715;Fa;Ga;2254;67;2882;223004;1.2923535003856432
101580:1355-3715;Fa;Li;2254;67;2846;221440;1.2852239884393064
101580:1355-3715;Fa;Mu;2254;67;2910;224120;1.298411565232911
101580:1355-3715;Ga;Li;2254;67;2980;220868;1.3492221598420777
101580:1355-3715;Ga;Mu;2254;67;2978;223208;1.3341815705530267
101580:1355-3715;Li;Mu;2254;67;2966;221648;1.3381577997545657
101627:424-4482;Fa;Ga;3929;92;4282;390800;1.0957011258955989
101627:424-4482;Fa;Li;3929;92;4128;391252;1.0550744788525042
101627:424-4482;Fa;Mu;3929;92;3874;389564;0.9944450719265641
101627:424-4482;Ga;Li;3929;92;4184;391408;1.0689612884764748
101627:424-4482;Ga;Mu;3929;92;4076;389900;1.0453962554501155
101627:424-4482;Li;Mu;3929;92;3702;390188;0.9487734117912391
101762:31510-34124;Fa;Ga;2460;110;3202;242208;1.3220042277711719
101762:31510-34124;Fa;Li;2460;110;3122;240696;1.2970718250407152
101762:31510-34124;Fa;Mu;2460;110;3308;241084;1.3721358530636625
101762:31510-34124;Ga;Li;2484;86;3006;240360;1.2506240639041437
101762:31510-34124;Ga;Mu;2484;86;3150;240964;1.3072492156504707
101762:31510-34124;Li;Mu;2484;86;3152;239200;1.3177257525083612
101762:34305-37327;Fa;Ga;2980;42;2798;295956;0.9454108043087486
101762:34305-37327;Fa;Li;2980;42;2644;295416;0.8950090719527717
101762:34305-37327;Fa;Mu;2980;42;2834;295256;0.9598450158506516
101762:34305-37327;Ga;Li;2980;42;2722;297316;0.9155242233852198
101762:34305-37327;Ga;Mu;2980;42;2816;297156;0.9476503923864906
101762:34305-37327;Li;Mu;2980;42;2676;296656;0.9020549053449113
101764:44047-72185;Fa;Ga;27795;339;3900;2749160;0.14186151406247727
101764:44047-72185;Fa;Li;27791;343;3736;2750996;0.13580535922262338
101764:44047-72185;Fa;Mu;27799;335;4484;2742276;0.16351381115540523
101764:44047-72185;Ga;Li;27809;325;4016;2750772;0.14599537875185584
101764:44047-72185;Ga;Mu;27812;322;4702;2742260;0.17146441256481879
101764:44047-72185;Li;Mu;27828;306;4646;2744404;0.1692899441918901
101785:2134-6182;Fa;Ga;3904;78;2804;385332;0.7276841788379891
101785:2134-6182;Fa;Li;3904;78;2738;385180;0.7108364920297005
101785:2134-6182;Fa;Mu;3904;78;2546;381904;0.6666596841090955
101785:2134-6182;Ga;Li;3909;73;2914;386636;0.7536804643126869
101785:2134-6182;Ga;Mu;3905;77;2698;383156;0.704151833717859
101785:2134-6182;Li;Mu;3905;77;2672;382972;0.6977011374199681
101850:2748-6416;Fa;Ga;3600;60;2976;350192;0.8498195275734455
101850:2748-6416;Fa;Li;3600;60;2972;351908;0.8445389135796856
101850:2748-6416;Fa;Mu;3594;66;3120;349612;0.8924178803931215
101850:2748-6416;Ga;Li;3605;55;2854;350872;0.8134020383501676
101850:2748-6416;Ga;Mu;3599;61;2992;348316;0.858990112426647
101850:2748-6416;Li;Mu;3599;61;2932;350020;0.8376664190617679
101892:15-1348;Fa;Ga;1181;112;534;115284;0.4632039138128448
101892:15-1348;Fa;Li;1181;112;558;113784;0.4904028685931238
101892:15-1348;Fa;Mu;1181;112;552;111692;0.4942162375102962
101892:15-1348;Ga;Li;1181;112;426;113768;0.3744462414738767
101892:15-1348;Ga;Mu;1181;112;422;111588;0.37817686489586694
101892:15-1348;Li;Mu;1181;112;462;110788;0.41701267285265553
101926:3588-4090;Fa;Ga;496;5;178;47092;0.37798352161725984
101926:3588-4090;Fa;Li;497;4;194;46800;0.41452991452991456
101926:3588-4090;Fa;Mu;489;12;138;47636;0.28969686791502225
101926:3588-4090;Ga;Li;497;4;180;46092;0.39052330122363965
101926:3588-4090;Ga;Mu;489;12;170;46656;0.3643689986282579
101926:3588-4090;Li;Mu;489;12;180;46348;0.3883662725468197
101926:37046-40416;Fa;Ga;329;3042;0;29256;0.0
101926:37046-40416;Fa;Li;329;3042;10;27892;0.035852574214828625
101926:37046-40416;Fa;Mu;329;3042;0;28004;0.0
101926:37046-40416;Ga;Li;338;3033;10;27876;0.035873152532644566
101926:37046-40416;Ga;Mu;341;3030;0;28008;0.0
101926:37046-40416;Li;Mu;338;3033;10;27068;0.03694399290675336
101926:4938-9552;Fa;Ga;1495;3078;496;143776;0.34498108168261743
101926:4938-9552;Fa;Li;1493;3080;570;143884;0.3961524561452281
101926:4938-9552;Fa;Mu;1496;3077;602;144028;0.41797428277834864
101926:4938-9552;Ga;Li;1493;3080;366;144928;0.252539191874586
101926:4938-9552;Ga;Mu;1497;3076;504;144888;0.3478548948153056
101926:4938-9552;Li;Mu;1495;3078;500;145060;0.3446849579484351
101932:13116-18385;Fa;Ga;5215;40;1076;511752;0.21025809376416701
101932:13116-18385;Fa;Li;5211;44;1312;512160;0.2561699468915964
101932:13116-18385;Fa;Mu;5212;43;1198;511652;0.23414351942335807
101932:13116-18385;Ga;Li;5211;44;1218;510580;0.23855223471346312
101932:13116-18385;Ga;Mu;5212;43;1262;510000;0.24745098039215685
101932:13116-18385;Li;Mu;5208;47;1162;510204;0.22775203644032582
101975:428-8672;Fa;Ga;8147;57;1018;791656;0.1285912062815162
101975:428-8672;Fa;Li;8155;49;1566;797952;0.19625240615976902
101975:428-8672;Fa;Mu;8154;50;1498;799856;0.18728371106799224
101975:428-8672;Ga;Li;8146;58;1974;793192;0.2488678655357089
101975:428-8672;Ga;Mu;8145;59;1898;795352;0.2386364779368129
101975:428-8672;Li;Mu;8156;48;1040;803196;0.12948271654739316
101:114731-117413;Fa;Ga;2578;100;2738;256456;1.0676295348909755
101:114731-117413;Fa;Li;2578;100;2748;256356;1.0719468239479475
101:114731-117413;Fa;Mu;2578;100;2862;254960;1.1225290241606527
101:114731-117413;Ga;Li;2578;100;2666;256696;1.0385826035466077
101:114731-117413;Ga;Mu;2578;100;2720;255320;1.0653297822340593
101:114731-117413;Li;Mu;2578;100;2666;255168;1.0448018560321044
101:120863-132715;Fa;Ga;11491;309;10956;1138140;0.9626232273709737
101:120863-132715;Fa;Li;11500;300;11252;1144268;0.9833360716195856
101:120863-132715;Fa;Mu;11500;300;11654;1137768;1.0242861462090689
101:120863-132715;Ga;Li;11491;309;11158;1138960;0.9796656599002599
101:120863-132715;Ga;Mu;11491;309;11334;1132660;1.0006533293309554
101:120863-132715;Li;Mu;11500;300;11622;1139032;1.0203400782418754
101:189352-195081;Fa;Ga;5558;147;5862;555180;1.0558737706689723
101:189352-195081;Fa;Li;5558;147;5994;555060;1.0798832558642308
101:189352-195081;Fa;Mu;5558;147;5652;548700;1.0300710770913066
101:189352-195081;Ga;Li;5558;147;6018;555400;1.0835433921498019
101:189352-195081;Ga;Mu;5558;147;5680;549020;1.0345706895923645
101:189352-195081;Li;Mu;5558;147;5814;548880;1.059247923043288
101:197164-201342;Fa;Ga;4076;93;3792;398784;0.9508907077515648
101:197164-201342;Fa;Li;4063;106;3532;398016;0.8874015114970253
101:197164-201342;Fa;Mu;4076;93;3700;392952;0.9415908304322156
101:197164-201342;Ga;Li;4063;106;3678;399348;0.9210012320081733
101:197164-201342;Ga;Mu;4076;93;3926;394204;0.9959310407809154
101:197164-201342;Li;Mu;4063;106;3634;393736;0.9229534510433387
101:362252-375347;Fa;Ga;12780;240;10436;1239716;0.8418057038870193
101:362252-375347;Fa;Li;12783;237;10670;1233096;0.8653016472359005
101:362252-375347;Fa;Mu;12749;271;10724;1229448;0.8722613725834684
101:362252-375347;Ga;Li;12765;255;9784;1237928;0.7903529122856903
101:362252-375347;Ga;Mu;12747;273;9660;1232216;0.7839534627045908
101:362252-375347;Li;Mu;12733;287;9558;1226828;0.7790823163475239
102091:211-12531;Fa;Ga;12107;126;5126;1172888;0.4370408768782697
102091:211-12531;Fa;Li;12070;163;4656;1157060;0.4023991841391112
102091:211-12531;Fa;Mu;12065;168;4802;1161256;0.41351777730319583
102091:211-12531;Ga;Li;12093;140;4922;1157092;0.4253767202607917
102091:211-12531;Ga;Mu;12088;145;5130;1161628;0.44162158625652964
102091:211-12531;Li;Mu;12084;149;4728;1149668;0.4112491606272419
102101:1509-7546;Fa;Ga;5649;180;1330;542760;0.2450438499520967
102101:1509-7546;Fa;Li;5679;150;2324;542644;0.4282734168257642
102101:1509-7546;Fa;Mu;5676;153;1376;544196;0.2528500760755316
102101:1509-7546;Ga;Li;5654;175;2304;545156;0.4226313202092612
102101:1509-7546;Ga;Mu;5646;183;1664;546320;0.3045833943476351
102101:1509-7546;Li;Mu;5695;134;2142;547692;0.3910957253346772
102123:1247-17133;Fa;Ga;15613;150;5344;1523552;0.35075927831803577
102123:1247-17133;Fa;Li;15613;150;5406;1525988;0.35426228777683705
102123:1247-17133;Fa;Mu;15614;149;5830;1521932;0.3830657348685749
102123:1247-17133;Ga;Li;15619;144;4396;1527576;0.2877761892043342
102123:1247-17133;Ga;Mu;15620;143;3748;1524492;0.24585238886133873
102123:1247-17133;Li;Mu;15625;138;3884;1527384;0.25429099689403584
102249:2818-3508;Fa;Ga;681;10;514;68040;0.7554379776601999
102249:2818-3508;Fa;Li;681;10;484;68060;0.7111372318542463
102249:2818-3508;Fa;Mu;681;10;528;68060;0.7757860711137232
102249:2818-3508;Ga;Li;681;10;480;68080;0.7050528789659224
102249:2818-3508;Ga;Mu;681;10;508;68080;0.7461809635722679
102249:2818-3508;Li;Mu;681;10;450;68100;0.6607929515418502
102330:1698-5464;Fa;Ga;3631;75;1724;344044;0.5010986966783318
102330:1698-5464;Fa;Li;3627;79;2046;341020;0.599964811448009
102330:1698-5464;Fa;Mu;3631;75;1374;343692;0.3997765441150798
102330:1698-5464;Ga;Li;3626;80;2106;339644;0.620061005052349
102330:1698-5464;Ga;Mu;3630;76;1556;342968;0.45368664131930675
102330:1698-5464;Li;Mu;3626;80;1920;339192;0.5660510861105215
102335:2-12281;Fa;Ga;9894;2212;10300;877384;1.173944361875758
102335:2-12281;Fa;Li;9822;2284;9846;866472;1.1363321607622636
102335:2-12281;Fa;Mu;9815;2291;9554;854060;1.1186567688452802
102335:2-12281;Ga;Li;9844;2262;9934;877472;1.1321158965756173
102335:2-12281;Ga;Mu;9858;2248;9696;865488;1.1202928290166936
102335:2-12281;Li;Mu;9906;2200;8934;856516;1.0430628266138635
102389:21101-35116;Fa;Ga;13976;36;2046;1392876;0.1468903190233732
102389:21101-35116;Fa;Li;13976;36;1774;1392156;0.12742824798370297
102389:21101-35116;Fa;Mu;13976;36;2414;1392208;0.1733936308367715
102389:21101-35116;Ga;Li;13998;14;1808;1391712;0.12991193580280977
102389:21101-35116;Ga;Mu;13997;15;2194;1391756;0.15764257527900005
102389:21101-35116;Li;Mu;13997;15;2230;1391156;0.16029834181069558
102421:1186-4081;Fa;Ga;2868;28;4220;281860;1.497197190094373
102421:1186-4081;Fa;Li;2866;30;4256;283620;1.5005993935547564
102421:1186-4081;Fa;Mu;2868;28;4068;282360;1.4407139821504462
102421:1186-4081;Ga;Li;2866;30;4102;283064;1.4491422434502446
102421:1186-4081;Ga;Mu;2868;28;3944;282048;1.3983435443612435
102421:1186-4081;Li;Mu;2866;30;3964;283696;1.3972703175229824
102450:8841-12412;Fa;Ga;3498;58;3332;349168;0.9542684323878476
102450:8841-12412;Fa;Li;3498;58;3302;349268;0.945405820172475
102450:8841-12412;Fa;Mu;3498;58;3354;349184;0.9605251099706745
102450:8841-12412;Ga;Li;3498;58;3410;349448;0.9758247292873332
102450:8841-12412;Ga;Mu;3498;58;3446;349360;0.9863750858713075
102450:8841-12412;Li;Mu;3498;58;3460;349480;0.9900423486322536
102452:870-3436;Fa;Ga;2425;80;1648;235280;0.7004420265215913
102452:870-3436;Fa;Li;2425;80;1608;237900;0.6759142496847415
102452:870-3436;Fa;Mu;2422;83;1694;231556;0.7315724921833163
102452:870-3436;Ga;Li;2425;80;1572;234224;0.6711524011202951
102452:870-3436;Ga;Mu;2422;83;1650;228732;0.7213682388122344
102452:870-3436;Li;Mu;2422;83;1588;230508;0.6889131830565534
102470:1285-3775;Fa;Ga;2285;108;1644;218776;0.751453541521922
102470:1285-3775;Fa;Li;2282;111;2108;220584;0.9556450150509557
102470:1285-3775;Fa;Mu;2284;109;2106;220504;0.9550847150165076
102470:1285-3775;Ga;Li;2282;111;1914;220200;0.8692098092643051
102470:1285-3775;Ga;Mu;2284;109;1966;220244;0.8926463376981892
102470:1285-3775;Li;Mu;2282;111;2094;222160;0.9425639178970112
102488:16694-20309;Fa;Ga;3451;133;766;335520;0.22830233667143537
102488:16694-20309;Fa;Li;3448;136;1992;337584;0.5900753590217546
102488:16694-20309;Fa;Mu;3426;158;1666;336164;0.4955914375126426
102488:16694-20309;Ga;Li;3448;136;2054;336396;0.610589899998811
102488:16694-20309;Ga;Mu;3426;158;1690;335468;0.5037738323774548
102488:16694-20309;Li;Mu;3423;161;1538;337748;0.45536909174887785
102557:537-1986;Fa;Ga;1404;26;196;135072;0.1451077943615257
102557:537-1986;Fa;Li;1410;20;244;134532;0.18136948830018138
102557:537-1986;Fa;Mu;1409;21;234;132712;0.1763216589306167
102557:537-1986;Ga;Li;1404;26;240;136884;0.17533093714385903
102557:537-1986;Ga;Mu;1404;26;236;134704;0.17519895474521915
102557:537-1986;Li;Mu;1409;21;274;134272;0.2040633937082936
102589:4736-6383;Fa;Ga;1579;55;980;151680;0.6460970464135021
102589:4736-6383;Fa;Li;1579;55;1266;148956;0.8499154112623862
102589:4736-6383;Fa;Mu;1579;55;1324;151164;0.8758699161175941
102589:4736-6383;Ga;Li;1579;55;1218;148924;0.8178668314039376
102589:4736-6383;Ga;Mu;1579;55;1278;150888;0.8469858438046763
102589:4736-6383;Li;Mu;1579;55;1194;148372;0.8047340468552018
102593:638-9409;Fa;Ga;8464;123;5762;776444;0.7421011689188145
102593:638-9409;Fa;Li;8464;123;7026;773952;0.907808236169685
102593:638-9409;Fa;Mu;8464;123;5760;769544;0.7484952127493685
102593:638-9409;Ga;Li;8472;115;5788;801032;0.7225678874252215
102593:638-9409;Ga;Mu;8472;115;5774;794924;0.726358746244924
102593:638-9409;Li;Mu;8472;115;5950;792872;0.7504363882190316
102628:10579-13488;Fa;Ga;2794;60;3456;270184;1.2791282977526426
102628:10579-13488;Fa;Li;2794;60;3478;270400;1.2862426035502958
102628:10579-13488;Fa;Mu;2794;60;3108;270800;1.1477104874446085
102628:10579-13488;Ga;Li;2794;60;3140;274628;1.1433648426234762
102628:10579-13488;Ga;Mu;2794;60;2796;275056;1.016520272235472
102628:10579-13488;Li;Mu;2794;60;3046;275112;1.107185437203757
102655:11395-14981;Fa;Ga;3208;207;1620;298736;0.5422848267366505
102655:11395-14981;Fa;Li;3217;198;1682;303388;0.5544055796537767
102655:11395-14981;Fa;Mu;3218;197;1752;301212;0.5816501334608183
102655:11395-14981;Ga;Li;3218;197;1710;299996;0.5700076001013347
102655:11395-14981;Ga;Mu;3219;196;1740;298712;0.5825008704035994
102655:11395-14981;Li;Mu;3228;187;1840;302956;0.6073489219556635
102719:110075-126017;Fa;Ga;15455;297;4106;1509036;0.2720942376457553
102719:110075-126017;Fa;Li;15454;298;4194;1507924;0.27813072807382866
102719:110075-126017;Fa;Mu;15460;292;3244;1501044;0.2161162497568359
102719:110075-126017;Ga;Li;15449;303;3644;1514952;0.24053567373751775
102719:110075-126017;Ga;Mu;15449;303;3742;1505844;0.24849851644659074
102719:110075-126017;Li;Mu;15451;301;3690;1504504;0.24526355529795865
102719:23995-38875;Fa;Ga;8592;5923;3564;734216;0.48541573596870674
102719:23995-38875;Fa;Li;8783;5732;4164;733968;0.5673271859263619
102719:23995-38875;Fa;Mu;8771;5744;3302;731540;0.4513765481039998
102719:23995-38875;Ga;Li;8747;5768;3076;742912;0.41404634734665746
102719:23995-38875;Ga;Mu;8718;5797;3154;738276;0.4272115035569353
102719:23995-38875;Li;Mu;8968;5547;3332;745092;0.44719309830195464
102750:1077-1541;Fa;Ga;459;4;42;45256;0.0928053738730776
102750:1077-1541;Fa;Li;459;4;76;44600;0.17040358744394618
102750:1077-1541;Fa;Mu;459;4;50;44908;0.11133873697336777
102750:1077-1541;Ga;Li;459;4;86;44924;0.19143442258035795
102750:1077-1541;Ga;Mu;459;4;60;45204;0.13273161667109104
102750:1077-1541;Li;Mu;459;4;82;44568;0.18398851193681565
102779:214995-217460;Fa;Ga;2464;2;50;246220;0.020307042482332872
102779:214995-217460;Fa;Li;2464;2;80;246380;0.03247016803311957
102779:214995-217460;Fa;Mu;2464;2;40;246340;0.01623772022408054
102779:214995-217460;Ga;Li;2464;2;108;246200;0.043866774979691305
102779:214995-217460;Ga;Mu;2464;2;70;246160;0.028436789080272994
102779:214995-217460;Li;Mu;2464;2;92;246320;0.037349788892497564
102779:218299-219217;Fa;Ga;919;0;0;91900;0.0
102779:218299-219217;Fa;Li;919;0;10;91900;0.01088139281828074
102779:218299-219217;Fa;Mu;919;0;10;91900;0.01088139281828074
102779:218299-219217;Ga;Li;919;0;10;91900;0.01088139281828074
102779:218299-219217;Ga;Mu;919;0;10;91900;0.01088139281828074
102779:218299-219217;Li;Mu;919;0;20;91900;0.02176278563656148
102779:227751-235203;Fa;Ga;7439;10;220;743440;0.02959216614656193
102779:227751-235203;Fa;Li;7439;10;218;743200;0.029332615715823466
102779:227751-235203;Fa;Mu;7439;10;204;742300;0.027482150074094033
102779:227751-235203;Ga;Li;7439;10;256;743540;0.03442988944777685
102779:227751-235203;Ga;Mu;7439;10;258;742640;0.03474092427017128
102779:227751-235203;Li;Mu;7439;10;256;742400;0.034482758620689655
102779:37473-39458;Fa;Ga;1967;10;328;191256;0.17149788764796922
102779:37473-39458;Fa;Li;1969;8;404;190048;0.21257787506314194
