GENE;POP1;POP2;TOTAL_SITES;N_SITES;NUM_ALL;DENOM_ALL;DXY_ALL
1030:74740-76660;Fa;Li;1905;13;1396;189840;0.7353560893383903
1030:74740-76660;Fa;Mu;1905;13;1480;190460;0.7770660506143022
1030:74740-76660;Ga;Li;1905;13;1234;189068;0.6526752279603105
1030:74740-76660;Ga;Mu;1905;13;1320;189688;0.6958795495761461
1030:74740-76660;Li;Mu;1905;13;1276;189800;0.672286617492097
1036:22737-32140;Fa;Ga;8979;264;5490;877164;0.6258806790976373
1036:22737-32140;Fa;Li;8978;265;6150;870268;0.7066788621436155
1036:22737-32140;Fa;Mu;8978;265;6000;875984;0.684944017242324
1036:22737-32140;Ga;Li;8976;267;6084;875420;0.694980694980695
1036:22737-32140;Ga;Mu;8978;265;6046;881784;0.685655443963601
1036:22737-32140;Li;Mu;8995;248;6264;875084;0.7158169958541123
1037:35400-40000;Fa;Ga;4438;120;4040;432684;0.9337068160597572
1037:35400-40000;Fa;Li;4443;115;4068;433468;0.9384775808133472
1037:35400-40000;Fa;Mu;4440;118;4102;434112;0.9449174406604747
1037:35400-40000;Ga;Li;4440;118;4120;429572;0.959094168148762
1037:35400-40000;Ga;Mu;4437;121;4316;429904;1.0039450668056125
1037:35400-40000;Li;Mu;4442;116;4026;431660;0.9326784969652041
1038:12286-19470;Fa;Ga;6955;83;4292;689332;0.6226317652451939
1038:12286-19470;Fa;Li;6965;73;4210;690700;0.6095265672506153
1038:12286-19470;Fa;Mu;6965;73;4052;689228;0.5879041478291653
1038:12286-19470;Ga;Li;6955;83;4094;689668;0.5936189586873685
1038:12286-19470;Ga;Mu;6955;83;4256;688092;0.6185219418333595
1038:12286-19470;Li;Mu;6965;73;4064;688488;0.5902789881595613
1038:20350-23386;Fa;Ga;2981;20;2146;293640;0.7308268628252281
1038:20350-23386;Fa;Li;2979;22;1890;294440;0.6418964814563238
1038:20350-23386;Fa;Mu;2981;20;1940;290884;0.6669325229301027
1038:20350-23386;Ga;Li;2979;22;1994;292796;0.6810202325168376
1038:20350-23386;Ga;Mu;2981;20;2176;289540;0.7515369206327278
1038:20350-23386;Li;Mu;2979;22;1842;290428;0.6342363683942319
1042:19533-21553;Fa;Ga;1915;59;2636;190284;1.3852977654453345
1042:19533-21553;Fa;Li;1915;59;2534;188736;1.3426161410647677
1042:19533-21553;Fa;Mu;1915;59;2380;189592;1.255327228997004
1042:19533-21553;Ga;Li;1915;59;2310;189200;1.2209302325581395
1042:19533-21553;Ga;Mu;1915;59;2374;190164;1.2483961212427168
1042:19533-21553;Li;Mu;1915;59;2422;188712;1.2834371953028954
1047:144161-147806;Fa;Ga;3579;20;2276;357128;0.6373065119508972
1047:144161-147806;Fa;Li;3579;20;2696;356048;0.7572012762324181
1047:144161-147806;Fa;Mu;3579;20;1812;357092;0.5074322583535895
1047:144161-147806;Ga;Li;3579;20;2564;355736;0.7207592146985405
1047:144161-147806;Ga;Mu;3579;20;2100;356892;0.5884133015029757
1047:144161-147806;Li;Mu;3579;20;2304;355712;0.647715005397625
1047:148058-152973;Fa;Ga;4793;47;2978;465312;0.6400006877106114
1047:148058-152973;Fa;Li;4793;47;2476;475884;0.5202948617730371
1047:148058-152973;Fa;Mu;4793;47;2334;474796;0.49157954152941474
1047:148058-152973;Ga;Li;4793;47;2558;466872;0.547901780359499
1047:148058-152973;Ga;Mu;4793;47;2790;465408;0.5994740099009901
1047:148058-152973;Li;Mu;4793;47;2300;475892;0.48330293427920623
1047:190197-199968;Fa;Ga;9692;23;3172;965868;0.32840926503414547
1047:190197-199968;Fa;Li;9692;23;2808;968368;0.2899724071840457
1047:190197-199968;Fa;Mu;9692;23;2632;965900;0.27249197639507194
1047:190197-199968;Ga;Li;9692;23;2710;966040;0.2805266862655791
1047:190197-199968;Ga;Mu;9692;23;2836;963536;0.294332541804354
1047:190197-199968;Li;Mu;9692;23;2364;966056;0.24470631102130724
1047:249501-257652;Fa;Ga;8043;55;590;797532;0.07397822281739165
1047:249501-257652;Fa;Li;8044;54;686;798744;0.08588483919754014
1047:249501-257652;Fa;Mu;8043;55;1284;789820;0.1625686865361728
1047:249501-257652;Ga;Li;8060;38;460;796548;0.057749187745120195
1047:249501-257652;Ga;Mu;8059;39;1070;787768;0.13582679164424044
1047:249501-257652;Li;Mu;8064;34;1208;788788;0.15314634603974706
1048:7-4715;Fa;Ga;4600;66;3676;455824;0.8064516129032258
1048:7-4715;Fa;Li;4595;71;3632;455216;0.7978629925134442
1048:7-4715;Fa;Mu;4600;66;3518;454108;0.774705576646965
1048:7-4715;Ga;Li;4595;71;3818;455564;0.838082025796595
1048:7-4715;Ga;Mu;4602;64;3780;454608;0.8314855875831486
1048:7-4715;Li;Mu;4595;71;3296;453664;0.7265288848134303
1051:32470-36869;Fa;Ga;4347;36;2348;432392;0.5430257729097671
1051:32470-36869;Fa;Li;4347;36;2514;432640;0.5810835798816568
1051:32470-36869;Fa;Mu;4347;36;2324;433660;0.5359037033620809
1051:32470-36869;Ga;Li;4347;36;2464;431596;0.5709042715873178
1051:32470-36869;Ga;Mu;4347;36;2158;432648;0.4987888537564024
1051:32470-36869;Li;Mu;4347;36;2542;432844;0.587278557632773
1051:37347-43185;Fa;Ga;5711;38;3646;566512;0.6435874262151552
1051:37347-43185;Fa;Li;5711;38;3926;568700;0.6903464040794796
1051:37347-43185;Fa;Mu;5711;38;3990;566900;0.703827835597107
1051:37347-43185;Ga;Li;5711;38;3392;566596;0.5986628920783063
1051:37347-43185;Ga;Mu;5711;38;3926;564852;0.6950493226544299
1051:37347-43185;Li;Mu;5711;38;3950;566852;0.6968309188289007
1052:132574-145633;Fa;Ga;12284;662;7346;1143720;0.6422900709963977
1052:132574-145633;Fa;Li;12466;480;7290;1184204;0.6156033926586973
1052:132574-145633;Fa;Mu;12498;448;7346;1195800;0.6143167753804984
1052:132574-145633;Ga;Li;12278;668;7518;1137012;0.6612067418813522
1052:132574-145633;Ga;Mu;12294;652;7482;1140460;0.6560510671132701
1052:132574-145633;Li;Mu;12484;462;6970;1179280;0.5910385998236212
1054:38633-45353;Fa;Ga;6650;33;1118;657256;0.17010114780237837
1054:38633-45353;Fa;Li;6649;34;1576;661692;0.23817727885481463
1054:38633-45353;Fa;Mu;6650;33;1844;658824;0.27989265721953055
1054:38633-45353;Ga;Li;6649;34;1256;659088;0.1905663583618576
1054:38633-45353;Ga;Mu;6650;33;1732;656372;0.2638747539505037
1054:38633-45353;Li;Mu;6649;34;2002;660656;0.30303213775398996
1054:47910-51196;Fa;Ga;3286;1;482;327940;0.14697810575105202
1054:47910-51196;Fa;Li;3286;1;364;328540;0.1107932063066902
1054:47910-51196;Fa;Mu;3286;1;466;326740;0.14262104425537125
1054:47910-51196;Ga;Li;3286;1;262;327920;0.07989753598438644
1054:47910-51196;Ga;Mu;3286;1;390;326124;0.11958641498325791
1054:47910-51196;Li;Mu;3286;1;304;326728;0.09304375505007223
1055:186661-195722;Fa;Ga;8700;197;6440;856464;0.7519288609912383
1055:186661-195722;Fa;Li;8708;189;5346;856820;0.6239350155225135
1055:186661-195722;Fa;Mu;8711;186;6550;855772;0.7653907816567964
1055:186661-195722;Ga;Li;8729;168;6954;858720;0.8098099496925657
1055:186661-195722;Ga;Mu;8734;163;5876;858716;0.6842774561088881
1055:186661-195722;Li;Mu;8749;148;6850;858680;0.7977360599990684
1056:23300-29288;Fa;Ga;5747;204;2326;566532;0.4105681585506203
1056:23300-29288;Fa;Li;5746;205;2204;571316;0.3857759978715807
1056:23300-29288;Fa;Mu;5746;205;2282;568832;0.4011729297929793
1056:23300-29288;Ga;Li;5746;205;2350;567476;0.41411442950891314
1056:23300-29288;Ga;Mu;5745;206;2440;565156;0.43173920121170084
1056:23300-29288;Li;Mu;5744;207;2302;570244;0.4036868428251766
1056:32487-57465;Fa;Ga;23349;903;13292;2241612;0.5929661333004999
1056:32487-57465;Fa;Li;23391;861;13550;2259128;0.5997889451151064
1056:32487-57465;Fa;Mu;23411;841;12480;2254868;0.5534692052927267
1056:32487-57465;Ga;Li;23348;904;13516;2243100;0.6025589585841024
1056:32487-57465;Ga;Mu;23368;884;13076;2240064;0.5837333219050884
1056:32487-57465;Li;Mu;23410;842;13002;2257124;0.5760427871929057
1057:59286-60690;Fa;Ga;1375;11;1076;137360;0.7833430401863716
1057:59286-60690;Fa;Li;1375;11;902;137460;0.6561908918958242
1057:59286-60690;Fa;Mu;1375;11;984;137180;0.7173057296982067
1057:59286-60690;Ga;Li;1375;11;1052;137324;0.7660714805860592
1057:59286-60690;Ga;Mu;1375;11;994;137044;0.7253144975336389
1057:59286-60690;Li;Mu;1375;11;862;137144;0.6285364288630928
1063:117524-147450;Fa;Ga;29065;516;15140;2871844;0.5271874099010949
1063:117524-147450;Fa;Li;29120;461;15242;2884664;0.5283804283618473
1063:117524-147450;Fa;Mu;29115;466;15274;2880672;0.5302235034047611
1063:117524-147450;Ga;Li;29063;518;15254;2875228;0.5305318395619408
1063:117524-147450;Ga;Mu;29065;516;14792;2871064;0.5152096922952606
1063:117524-147450;Li;Mu;29113;468;15176;2883860;0.5262391378222244
1065:72327-73301;Fa;Ga;975;0;254;97500;0.2605128205128205
1065:72327-73301;Fa;Li;975;0;280;97480;0.2872384078785392
1065:72327-73301;Fa;Mu;975;0;262;97460;0.2688282372255284
1065:72327-73301;Ga;Li;975;0;224;97480;0.22979072630283134
1065:72327-73301;Ga;Mu;975;0;192;97460;0.19700389903550175
1065:72327-73301;Li;Mu;975;0;234;97440;0.24014778325123154
1065:76301-82516;Fa;Ga;6157;32;1300;603224;0.21550866676392186
1065:76301-82516;Fa;Li;6159;30;1756;610024;0.28785752691697375
1065:76301-82516;Fa;Mu;6159;30;1682;603344;0.27877960168660004
1065:76301-82516;Ga;Li;6157;32;1482;601268;0.2464791074861792
1065:76301-82516;Ga;Mu;6157;32;1580;596256;0.26498685128535393
1065:76301-82516;Li;Mu;6159;30;1756;601308;0.292030041176901
1066:110677-119487;Fa;Ga;8706;61;2894;862644;0.33548022127320193
1066:110677-119487;Fa;Li;8595;172;3782;853432;0.44315188556323176
1066:110677-119487;Fa;Mu;8703;64;3098;857312;0.3613620245604867
1066:110677-119487;Ga;Li;8595;172;3642;853728;0.4265995726976273
1066:110677-119487;Ga;Mu;8703;64;3140;857760;0.36606976310389855
1066:110677-119487;Li;Mu;8594;173;3100;853084;0.36338742726390366
1069:9177-12934;Fa;Ga;3717;28;2488;368260;0.6756096236354749
1069:9177-12934;Fa;Li;3717;28;2346;369756;0.6344724629214942
1069:9177-12934;Fa;Mu;3717;28;2454;369968;0.6633006097824676
1069:9177-12934;Ga;Li;3717;28;2500;368732;0.6779991972489504
1069:9177-12934;Ga;Mu;3717;28;2786;369020;0.7549726302097447
1069:9177-12934;Li;Mu;3717;28;2172;370496;0.5862411470029366
1070:2584-40748;Fa;Ga;37573;326;15014;3711652;0.4045099055622671
1070:2584-40748;Fa;Li;37567;332;18426;3704072;0.49745253332008665
1070:2584-40748;Fa;Mu;37602;297;13644;3699496;0.36880699425002755
1070:2584-40748;Ga;Li;37560;339;19566;3695480;0.5294576076720751
1070:2584-40748;Ga;Mu;37579;320;15540;3689028;0.4212491745793201
1070:2584-40748;Li;Mu;37561;338;18570;3681200;0.5044550689992394
1070:47335-50934;Fa;Ga;3525;22;1940;352140;0.5509172488214914
1070:47335-50934;Fa;Li;3525;22;2022;352160;0.5741708314402544
1070:47335-50934;Fa;Mu;3525;22;1978;351756;0.5623216092973539
1070:47335-50934;Ga;Li;3525;22;890;352440;0.25252525252525254
1070:47335-50934;Ga;Mu;3525;22;1810;351880;0.5143799022393998
1070:47335-50934;Li;Mu;3525;22;1678;351900;0.4768400113668656
1070:52451-57313;Fa;Ga;4356;432;2890;435000;0.664367816091954
1070:52451-57313;Fa;Li;4356;432;3234;435020;0.7434140959036366
1070:52451-57313;Fa;Mu;4356;432;2702;435020;0.6211208680060687
1070:52451-57313;Ga;Li;4356;432;2400;435140;0.5515466286712323
1070:52451-57313;Ga;Mu;4356;432;3070;435100;0.7055849230062055
1070:52451-57313;Li;Mu;4356;432;3122;435120;0.7175032175032175
1070:59998-63248;Fa;Ga;3180;18;1776;317220;0.5598638169094005
1070:59998-63248;Fa;Li;3180;18;1486;316788;0.46908342487720495
1070:59998-63248;Fa;Mu;3180;18;1444;316268;0.45657480364753944
1070:59998-63248;Ga;Li;3180;18;1582;316392;0.5000126425446914
1070:59998-63248;Ga;Mu;3180;18;1696;315876;0.5369195507097722
1070:59998-63248;Li;Mu;3180;18;1246;315560;0.3948535936113576
1070:80322-83479;Fa;Ga;3149;8;1828;314560;0.5811291963377416
1070:80322-83479;Fa;Li;3149;8;1574;314216;0.5009292970440716
1070:80322-83479;Fa;Mu;3149;8;1572;314236;0.5002609503685128
1070:80322-83479;Ga;Li;3149;8;2186;314140;0.695868084293627
1070:80322-83479;Ga;Mu;3149;8;1974;314180;0.6283022471194857
1070:80322-83479;Li;Mu;3149;8;1382;313988;0.44014420933284076
1071:122397-136169;Fa;Ga;13359;211;7078;1311620;0.5396380049099587
1071:122397-136169;Fa;Li;13393;177;5658;1316544;0.4297615575324486
1071:122397-136169;Fa;Mu;13391;179;7694;1317340;0.5840557487057252
1071:122397-136169;Ga;Li;13378;192;7188;1312544;0.5476387839188629
1071:122397-136169;Ga;Mu;13376;194;7256;1314924;0.5518189644420514
1071:122397-136169;Li;Mu;13422;148;6886;1319640;0.5218089782061774
1071:137883-146465;Fa;Ga;8430;58;4666;827460;0.5638943272182341
1071:137883-146465;Fa;Li;8430;58;3890;830220;0.468550504685505
1071:137883-146465;Fa;Mu;8430;58;4394;831188;0.5286409332184776
1071:137883-146465;Ga;Li;8430;58;4568;828076;0.5516401876156295
1071:137883-146465;Ga;Mu;8430;58;4224;829292;0.509350144460576
1071:137883-146465;Li;Mu;8430;58;3998;831664;0.4807229842821139
1073:3849-5566;Fa;Ga;1682;29;1158;167560;0.6910957269037956
1073:3849-5566;Fa;Li;1682;29;1386;166960;0.8301389554384284
1073:3849-5566;Fa;Mu;1682;29;1398;166520;0.8395387941388421
1073:3849-5566;Ga;Li;1682;29;896;166552;0.5379701234449301
1073:3849-5566;Ga;Mu;1682;29;1196;166072;0.7201695650079484
1073:3849-5566;Li;Mu;1682;29;1396;165652;0.8427305435491271
1073:5955-10830;Fa;Ga;4806;49;2438;478964;0.509015291337136
1073:5955-10830;Fa;Li;4806;49;2730;468712;0.5824472170543958
1073:5955-10830;Fa;Mu;4806;49;2656;478960;0.5545348254551529
1073:5955-10830;Ga;Li;4806;49;2850;468876;0.6078366135182863
1073:5955-10830;Ga;Mu;4806;49;2770;478844;0.578476497564969
1073:5955-10830;Li;Mu;4806;49;2684;468748;0.5725891097135348
1074:119817-134317;Fa;Ga;14243;138;6424;1408536;0.45607638001442635
1074:119817-134317;Fa;Li;14290;91;6742;1418204;0.4753900003102516
1074:119817-134317;Fa;Mu;14290;91;6868;1413772;0.48579261719711525
1074:119817-134317;Ga;Li;14243;138;5842;1409888;0.41435915476974056
1074:119817-134317;Ga;Mu;14243;138;5592;1405800;0.3977806231327358
1074:119817-134317;Li;Mu;14290;91;5206;1415748;0.3677208090705408
1074:137157-141174;Fa;Ga;4001;15;1220;400060;0.30495425686147076
1074:137157-141174;Fa;Li;4001;15;1308;399480;0.32742565334935414
1074:137157-141174;Fa;Mu;4001;15;1250;398240;0.31388107673764565
1074:137157-141174;Ga;Li;4001;15;780;399440;0.19527338273583017
1074:137157-141174;Ga;Mu;4001;15;760;398200;0.19085886489201406
1074:137157-141174;Li;Mu;4001;15;962;397808;0.24182520210754938
1074:157138-163825;Fa;Ga;6542;69;2030;643064;0.3156762001915828
1074:157138-163825;Fa;Li;6547;64;2474;644708;0.38373961545381785
1074:157138-163825;Fa;Mu;6546;65;2956;644272;0.45881242704944497
1074:157138-163825;Ga;Li;6542;69;2626;642628;0.4086345444020491
1074:157138-163825;Ga;Mu;6541;70;2660;643224;0.41354178326679353
1074:157138-163825;Li;Mu;6546;65;2788;644044;0.4328896783449578
1074:166289-166942;Fa;Ga;654;0;180;65400;0.27522935779816515
1074:166289-166942;Fa;Li;654;0;28;65280;0.0428921568627451
1074:166289-166942;Fa;Mu;654;0;28;65400;0.04281345565749235
1074:166289-166942;Ga;Li;654;0;190;65280;0.29105392156862747
1074:166289-166942;Ga;Mu;654;0;172;65400;0.26299694189602446
1074:166289-166942;Li;Mu;654;0;38;65280;0.05821078431372549
1074:176838-182349;Fa;Ga;5448;41;2146;541900;0.39601402472780955
1074:176838-182349;Fa;Li;5448;41;2244;539440;0.4159869494290375
1074:176838-182349;Fa;Mu;5448;41;2362;540380;0.4370998186461379
1074:176838-182349;Ga;Li;5448;41;1636;540780;0.3025259809904212
1074:176838-182349;Ga;Mu;5448;41;1770;542020;0.32655621563779935
1074:176838-182349;Li;Mu;5448;41;1870;539360;0.34670720854345893
1074:53351-54986;Fa;Ga;1576;9;600;157100;0.3819223424570337
1074:53351-54986;Fa;Li;1576;9;752;157540;0.477339088485464
1074:53351-54986;Fa;Mu;1576;9;814;157540;0.5166941729084676
1074:53351-54986;Ga;Li;1576;9;480;157040;0.3056546102903719
1074:53351-54986;Ga;Mu;1576;9;560;157040;0.3565970453387672
1074:53351-54986;Li;Mu;1576;9;640;157484;0.4063904904625232
1075:109896-113366;Fa;Ga;3420;40;2538;341420;0.7433659422412278
1075:109896-113366;Fa;Li;3420;40;2506;341980;0.7327913913094333
1075:109896-113366;Fa;Mu;3420;40;2732;340844;0.8015397073147833
1075:109896-113366;Ga;Li;3420;40;2148;341440;0.6291002811621368
1075:109896-113366;Ga;Mu;3420;40;2502;340316;0.7351990502944322
1075:109896-113366;Li;Mu;3420;40;2422;340860;0.7105556533474153
1075:115518-121563;Fa;Ga;5970;52;3344;596140;0.5609420605897943
1075:115518-121563;Fa;Li;5970;52;3148;596408;0.5278265885098792
1075:115518-121563;Fa;Mu;5970;52;3418;596480;0.5730284334763949
1075:115518-121563;Ga;Li;5970;52;3094;596196;0.5189568531154184
1075:115518-121563;Ga;Mu;5970;52;3366;596220;0.5645567072557109
1075:115518-121563;Li;Mu;5970;52;3036;596620;0.5088666152659984
1075:133486-150774;Fa;Ga;15104;1953;10580;1462916;0.7232130894733532
1075:133486-150774;Fa;Li;15127;1930;10198;1462612;0.6972457493853462
1075:133486-150774;Fa;Mu;15126;1931;10548;1447064;0.7289242217344913
1075:133486-150774;Ga;Li;15174;1883;10052;1483708;0.6774917975774208
1075:133486-150774;Ga;Mu;15174;1883;10486;1463436;0.7165328719534028
1075:133486-150774;Li;Mu;15258;1799;10314;1462820;0.7050764960829083
1075:33547-41310;Fa;Ga;7515;172;5186;731004;0.7094352424884132
1075:33547-41310;Fa;Li;7540;147;4628;737872;0.6272090552290912
1075:33547-41310;Fa;Mu;7549;138;4604;738388;0.6235204255757136
1075:33547-41310;Ga;Li;7512;175;5318;731020;0.7274766764247216
1075:33547-41310;Ga;Mu;7515;172;4898;731188;0.6698687615223444
1075:33547-41310;Li;Mu;7547;140;4836;738524;0.6548196131743856
1075:44568-50615;Fa;Ga;5988;45;3582;588456;0.6087116114034015
1075:44568-50615;Fa;Li;5984;49;3116;590916;0.5273169113714978
1075:44568-50615;Fa;Mu;5981;52;3200;590456;0.5419540152018101
1075:44568-50615;Ga;Li;5984;49;3112;588524;0.5287804745430943
1075:44568-50615;Ga;Mu;5981;52;3164;588192;0.5379195908818889
1075:44568-50615;Li;Mu;5981;52;2976;590584;0.5039079961529604
1075:95127-108449;Fa;Ga;12985;275;7240;1247176;0.5805114915617363
1075:95127-108449;Fa;Li;13039;221;8150;1258984;0.6473473848754233
1075:95127-108449;Fa;Mu;13048;212;8162;1249620;0.6531585602023015
1075:95127-108449;Ga;Li;12983;277;8570;1258612;0.6809088106580901
1075:95127-108449;Ga;Mu;12990;270;8104;1248532;0.6490822822322535
1075:95127-108449;Li;Mu;13118;142;8232;1266440;0.6500110546097723
1076:38041-41135;Fa;Ga;2929;77;1932;288156;0.6704701619955857
1076:38041-41135;Fa;Li;2929;77;2256;288148;0.7829309937948554
1076:38041-41135;Fa;Mu;2929;77;2128;288820;0.7367910809500727
1076:38041-41135;Ga;Li;2929;77;2176;288200;0.7550312283136711
1076:38041-41135;Ga;Mu;2929;77;1972;289024;0.6822962798937112
1076:38041-41135;Li;Mu;2929;77;2336;288880;0.808640265854334
1077:107303-108461;Fa;Ga;1121;38;672;110860;0.6061699440736064
1077:107303-108461;Fa;Li;1153;6;694;115240;0.6022214508851094
1077:107303-108461;Fa;Mu;1153;6;832;115260;0.721846260628145
1077:107303-108461;Ga;Li;1121;38;624;110800;0.5631768953068592
1077:107303-108461;Ga;Mu;1121;38;750;110820;0.676773145641581
1077:107303-108461;Li;Mu;1153;6;736;115200;0.6388888888888888
1077:77669-80308;Fa;Ga;2570;15;964;256500;0.37582846003898635
1077:77669-80308;Fa;Li;2570;15;2026;256960;0.7884495641344956
1077:77669-80308;Fa;Mu;2570;15;1728;256840;0.6727923999377045
1077:77669-80308;Ga;Li;2570;15;1968;256460;0.7673711300007798
1077:77669-80308;Ga;Mu;2570;15;1516;256348;0.5913835879351507
1077:77669-80308;Li;Mu;2570;15;1646;256800;0.6409657320872274
1077:80951-88113;Fa;Ga;7016;56;3762;699896;0.5375084298238595
1077:80951-88113;Fa;Li;7016;56;3908;700836;0.5576197569759545
1077:80951-88113;Fa;Mu;7016;56;4560;698336;0.6529808000733172
1077:80951-88113;Ga;Li;7016;56;4692;699816;0.6704619499982852
1077:80951-88113;Ga;Mu;7016;56;4726;697348;0.6777104114445012
1077:80951-88113;Li;Mu;7016;56;4286;698248;0.613822023120725
1078:35528-41102;Fa;Ga;5323;96;4684;528824;0.8857389225905027
1078:35528-41102;Fa;Li;5323;96;4750;526508;0.9021705273234215
1078:35528-41102;Fa;Mu;5323;96;4494;524824;0.8562870600429858
