GENE;POP1;POP2;TOTAL_SITES;N_SITES;NUM_ALL;DENOM_ALL;DXY_ALL
100:508218-514800;Ga;Li;6521;44;3262;645988;0.5049629404880586
100:508218-514800;Ga;Mu;6521;44;3212;650508;0.49376794751179076
100:508218-514800;Li;Mu;6521;44;3178;646820;0.49132679880028446
100:766536-773439;Fa;Ga;6823;42;3206;678080;0.4728055686644644
100:766536-773439;Fa;Li;6823;42;3414;677240;0.5041048963439844
100:766536-773439;Fa;Mu;6823;42;3222;676276;0.4764326990755254
100:766536-773439;Ga;Li;6823;42;3030;680040;0.44556202576319043
100:766536-773439;Ga;Mu;6823;42;2666;678980;0.39264779522224513
100:766536-773439;Li;Mu;6823;42;3038;678208;0.4479451731622157
1011:113940-115944;Fa;Ga;1939;36;2428;185144;1.3114116579527286
1011:113940-115944;Fa;Li;1939;36;2422;185876;1.3030192171124837
1011:113940-115944;Fa;Mu;1939;36;2322;186084;1.2478235635519443
1011:113940-115944;Ga;Li;1939;36;2582;189620;1.3616707098407341
1011:113940-115944;Ga;Mu;1939;36;2276;190100;1.197264597580221
1011:113940-115944;Li;Mu;1939;36;2448;190620;1.2842304060434373
1011:168236-171038;Fa;Ga;2696;54;3300;264304;1.2485622616381138
1011:168236-171038;Fa;Li;2696;54;3326;264812;1.255985378306119
1011:168236-171038;Fa;Mu;2696;54;3362;264612;1.2705395069006697
1011:168236-171038;Ga;Li;2696;54;3248;265164;1.224902324599116
1011:168236-171038;Ga;Mu;2696;54;3030;265492;1.1412773266237777
1011:168236-171038;Li;Mu;2696;54;3320;265528;1.2503389473049924
1011:223865-248546;Fa;Ga;24079;370;16484;2335908;0.705678477063309
1011:223865-248546;Fa;Li;24099;350;17866;2334076;0.7654420850049442
1011:223865-248546;Fa;Mu;24086;363;17856;2337540;0.7638799763854308
1011:223865-248546;Ga;Li;24064;385;16448;2334308;0.70461995589271
1011:223865-248546;Ga;Mu;24069;380;16366;2337040;0.7002875432170609
1011:223865-248546;Li;Mu;24064;385;16280;2337320;0.6965242243252956
1011:300167-313938;Fa;Ga;8284;5392;7906;789336;1.0016013459413988
1011:300167-313938;Fa;Li;8395;5281;8368;797644;1.0490895687800572
1011:300167-313938;Fa;Mu;8394;5282;8520;801272;1.0633093381523377
1011:300167-313938;Ga;Li;8284;5392;7930;791112;1.002386514172456
1011:300167-313938;Ga;Mu;8283;5393;8298;793404;1.0458732247379645
1011:300167-313938;Li;Mu;8393;5283;8322;810864;1.0263126738885928
1011:30189-33086;Fa;Ga;2820;43;3086;277560;1.1118316760340106
1011:30189-33086;Fa;Li;2820;43;3310;278140;1.1900481771769613
1011:30189-33086;Fa;Mu;2820;43;3116;278220;1.1199769966213788
1011:30189-33086;Ga;Li;2820;43;3130;280840;1.1145136020509898
1011:30189-33086;Ga;Mu;2820;43;2948;280900;1.0494838020647916
1011:30189-33086;Li;Mu;2820;43;2856;281480;1.0146369191416797
1014:387896-390431;Fa;Ga;2501;33;1144;248188;0.46094089964059504
1014:387896-390431;Fa;Li;2501;33;1106;247924;0.44610445136412774
1014:387896-390431;Fa;Mu;2501;33;1256;247544;0.5073845457777203
1014:387896-390431;Ga;Li;2501;33;1274;248600;0.5124698310539019
1014:387896-390431;Ga;Mu;2501;33;1466;248220;0.5906051083716058
1014:387896-390431;Li;Mu;2501;33;1280;247976;0.5161789850630706
1014:621440-623313;Fa;Ga;1767;96;1944;165092;1.1775252586436653
1014:621440-623313;Fa;Li;1738;125;1778;163284;1.0889003209132555
1014:621440-623313;Fa;Mu;1767;96;1786;163536;1.0921142745328245
1014:621440-623313;Ga;Li;1738;125;1750;165972;1.0543947171812114
1014:621440-623313;Ga;Mu;1767;96;1710;166936;1.024344659031006
1014:621440-623313;Li;Mu;1738;125;1548;164232;0.9425690486628672
1014:693564-699404;Fa;Ga;5780;53;3660;566816;0.6457121887878959
1014:693564-699404;Fa;Li;5780;53;3448;564056;0.6112868225849916
1014:693564-699404;Fa;Mu;5780;53;3434;566748;0.6059130336586984
1014:693564-699404;Ga;Li;5780;53;3688;569180;0.6479496819986648
1014:693564-699404;Ga;Mu;5780;53;3628;572968;0.6331941748928387
1014:693564-699404;Li;Mu;5780;53;3242;569792;0.5689795574525441
1016:63665-68827;Fa;Ga;5136;25;1146;506728;0.22615683364645334
1016:63665-68827;Fa;Li;5136;25;1222;507400;0.2408356326369728
1016:63665-68827;Fa;Mu;5136;25;1248;506172;0.24655650648396196
1016:63665-68827;Ga;Li;5136;25;1208;509332;0.23717339574187368
1016:63665-68827;Ga;Mu;5136;25;1262;508068;0.248391947534582
1016:63665-68827;Li;Mu;5136;25;1334;508912;0.26212783349577135
1017:57471-63348;Fa;Ga;5355;475;3496;525092;0.6657880904679561
1017:57471-63348;Fa;Li;5356;474;3636;524392;0.6933744221879815
1017:57471-63348;Fa;Mu;5353;477;3460;523280;0.6612138816694695
1017:57471-63348;Ga;Li;5356;474;3516;527536;0.6664947984592521
1017:57471-63348;Ga;Mu;5352;478;3450;525948;0.6559583837185425
1017:57471-63348;Li;Mu;5353;477;3500;525376;0.6661895480570106
1018:10086-10791;Fa;Ga;704;2;252;70400;0.35795454545454547
1018:10086-10791;Fa;Li;704;2;232;70400;0.32954545454545453
1018:10086-10791;Fa;Mu;704;2;202;70000;0.2885714285714286
1018:10086-10791;Ga;Li;704;2;266;70400;0.3778409090909091
1018:10086-10791;Ga;Mu;704;2;250;70000;0.35714285714285715
1018:10086-10791;Li;Mu;704;2;234;70000;0.3342857142857143
1018:279524-283707;Fa;Ga;4064;44;2658;400388;0.6638560596221665
1018:279524-283707;Fa;Li;4064;44;2762;400652;0.6893763166039356
1018:279524-283707;Fa;Mu;4064;44;2998;399012;0.7513558489468989
1018:279524-283707;Ga;Li;4064;44;2410;399720;0.6029220454318023
1018:279524-283707;Ga;Mu;4064;44;2726;397912;0.6850760972275277
1018:279524-283707;Li;Mu;4064;44;2640;398416;0.6626239910043773
1018:286744-289386;Fa;Ga;2588;14;1568;257144;0.6097750676663659
1018:286744-289386;Fa;Li;2588;14;1460;257916;0.5660757766094388
1018:286744-289386;Fa;Mu;2588;14;1622;257904;0.6289161858676097
1018:286744-289386;Ga;Li;2588;14;1456;257300;0.5658764088612515
1018:286744-289386;Ga;Mu;2588;14;1396;257280;0.5425995024875622
1018:286744-289386;Li;Mu;2588;14;1556;258160;0.602726991013325
1018:92726-100858;Fa;Ga;7948;102;4344;754432;0.5757974211062097
1018:92726-100858;Fa;Li;7948;102;4058;758504;0.5350004746184595
1018:92726-100858;Fa;Mu;7947;103;4446;751336;0.5917459032975926
1018:92726-100858;Ga;Li;7949;101;2748;768880;0.3574029757569452
1018:92726-100858;Ga;Mu;7948;102;3028;761948;0.3974024474111094
1018:92726-100858;Li;Mu;7948;102;3100;765736;0.4048392657521652
1019:288073-289005;Fa;Ga;933;0;232;93080;0.24924795874516545
1019:288073-289005;Fa;Li;933;0;224;93140;0.24049817479063776
1019:288073-289005;Fa;Mu;933;0;220;93140;0.23620356452651922
1019:288073-289005;Ga;Li;933;0;258;93160;0.27694289394589955
1019:288073-289005;Ga;Mu;933;0;268;93160;0.28767711464147705
1019:288073-289005;Li;Mu;933;0;256;93220;0.2746191804333834
101:109585-121639;Fa;Ga;11735;171;6854;1158072;0.5918457574313168
101:109585-121639;Fa;Li;11735;171;6992;1158968;0.6032953455142851
101:109585-121639;Fa;Mu;11735;171;6842;1157292;0.5912077505072185
101:109585-121639;Ga;Li;11735;171;7080;1160516;0.6100734500859962
101:109585-121639;Ga;Mu;11735;171;6612;1158948;0.5705174002629971
101:109585-121639;Li;Mu;11735;171;6924;1159460;0.5971745467717731
101:1195987-1201588;Fa;Ga;5286;140;4706;513820;0.91588494025145
101:1195987-1201588;Fa;Li;5288;138;4350;513264;0.8475170672402507
101:1195987-1201588;Fa;Mu;5288;138;4308;516040;0.8348190062785831
101:1195987-1201588;Ga;Li;5286;140;4672;516544;0.904472803865692
101:1195987-1201588;Ga;Mu;5286;140;4766;519172;0.9180002003189695
101:1195987-1201588;Li;Mu;5288;138;4518;518240;0.8717968508799012
101:1202749-1209767;Fa;Ga;6850;129;4392;670008;0.6555145610201669
101:1202749-1209767;Fa;Li;6856;123;5052;668392;0.7558438760487858
101:1202749-1209767;Fa;Mu;6870;109;4326;667944;0.6476590851927706
101:1202749-1209767;Ga;Li;6831;148;4606;669124;0.6883626951058399
101:1202749-1209767;Ga;Mu;6845;134;4488;668708;0.6711449541503915
101:1202749-1209767;Li;Mu;6856;123;4990;667736;0.7473013286688153
101:1307981-1367178;Fa;Ga;52427;6551;18766;5077792;0.3695700808540405
101:1307981-1367178;Fa;Li;52422;6556;19106;5077984;0.3762516778312023
101:1307981-1367178;Fa;Mu;52410;6568;17990;5066684;0.35506457477908626
101:1307981-1367178;Ga;Li;52472;6506;19492;5106092;0.38174008615590943
101:1307981-1367178;Ga;Mu;52460;6518;18508;5094940;0.36326237404169626
101:1307981-1367178;Li;Mu;52463;6515;18340;5095164;0.35994915963450835
101:1462482-1475809;Fa;Ga;13107;117;6996;1291468;0.5417091248099063
101:1462482-1475809;Fa;Li;13107;117;6598;1292384;0.5105293782652833
101:1462482-1475809;Fa;Mu;13107;117;6330;1292924;0.4895879417506365
101:1462482-1475809;Ga;Li;13107;117;5888;1298428;0.4534714285274193
101:1462482-1475809;Ga;Mu;13107;117;6878;1298808;0.5295624911457275
101:1462482-1475809;Li;Mu;13107;117;5594;1299644;0.4304255626925527
101:1574147-1576463;Fa;Ga;2240;40;2078;223960;0.927844257903197
101:1574147-1576463;Fa;Li;2240;40;2050;223960;0.9153420253616718
101:1574147-1576463;Fa;Mu;2240;40;2038;223520;0.9117752326413744
101:1574147-1576463;Ga;Li;2240;40;1796;224000;0.8017857142857143
101:1574147-1576463;Ga;Mu;2240;40;2042;223560;0.9134013240293434
101:1574147-1576463;Li;Mu;2240;40;1976;223560;0.8838790481302559
101:1780925-1785578;Fa;Ga;4476;76;5080;438172;1.1593620769925965
101:1780925-1785578;Fa;Li;4476;76;4314;439964;0.9805347710267204
101:1780925-1785578;Fa;Mu;4476;76;4472;435280;1.027384671935306
101:1780925-1785578;Ga;Li;4476;76;4924;439224;1.1210680654973317
101:1780925-1785578;Ga;Mu;4476;76;5118;434620;1.177580415075238
101:1780925-1785578;Li;Mu;4476;76;4536;436220;1.0398422814176334
101:181192-188158;Fa;Ga;6856;74;3518;680508;0.5169667366144116
101:181192-188158;Fa;Li;6856;74;3462;678692;0.5100988371750367
101:181192-188158;Fa;Mu;6856;74;3132;678808;0.4613970371592556
101:181192-188158;Ga;Li;6856;74;3542;679340;0.5213884063944416
101:181192-188158;Ga;Mu;6856;74;3410;679548;0.5018041403992065
101:181192-188158;Li;Mu;6856;74;3330;677900;0.4912228942321876
101:191729-223866;Fa;Ga;31525;369;15612;3083228;0.5063524332290703
101:191729-223866;Fa;Li;31509;385;15890;3080616;0.5158059297231463
101:191729-223866;Fa;Mu;31505;389;15752;3087196;0.5102364734859723
101:191729-223866;Ga;Li;31534;360;14698;3086464;0.47620837307676356
101:191729-223866;Ga;Mu;31530;364;14748;3092940;0.47682787250965103
101:191729-223866;Li;Mu;31522;372;14948;3091096;0.48358252218630543
101:224718-225611;Fa;Ga;894;0;156;89340;0.17461383478844864
101:224718-225611;Fa;Li;894;0;172;89340;0.19252294604880232
101:224718-225611;Fa;Mu;894;0;282;89340;0.31564808596373406
101:224718-225611;Ga;Li;894;0;188;89400;0.21029082774049218
101:224718-225611;Ga;Mu;894;0;296;89400;0.33109619686800895
101:224718-225611;Li;Mu;894;0;244;89400;0.27293064876957496
101:2380784-2403148;Fa;Ga;21871;263;14338;2135872;0.6712949090582208
101:2380784-2403148;Fa;Li;21872;262;15366;2129800;0.7214761949478824
101:2380784-2403148;Fa;Mu;21870;264;14304;2122740;0.6738460668758303
101:2380784-2403148;Ga;Li;21889;245;14954;2152176;0.6948316494561783
101:2380784-2403148;Ga;Mu;21882;252;15146;2146380;0.705653239407747
101:2380784-2403148;Li;Mu;21883;251;15260;2139368;0.7132947674266419
101:2433217-2435535;Fa;Ga;2265;31;2652;223488;1.1866408934707904
101:2433217-2435535;Fa;Li;2265;31;2582;223484;1.1553399795958548
101:2433217-2435535;Fa;Mu;2265;31;2690;223240;1.2049811861673536
101:2433217-2435535;Ga;Li;2265;31;2512;223468;1.1240983049027153
101:2433217-2435535;Ga;Mu;2265;31;2616;223180;1.1721480419392418
101:2433217-2435535;Li;Mu;2265;31;2514;223112;1.1267883394886873
101:2560-7060;Fa;Ga;4321;126;3012;417248;0.7218728430094332
101:2560-7060;Fa;Li;4333;114;3546;417372;0.8496017940829763
101:2560-7060;Fa;Mu;4326;121;3772;418864;0.9005309599297147
101:2560-7060;Ga;Li;4319;128;3332;416732;0.799554629834042
101:2560-7060;Ga;Mu;4312;135;3658;418392;0.8742996998030556
101:2560-7060;Li;Mu;4324;123;3704;418400;0.8852772466539197
101:327877-346134;Fa;Ga;17843;346;11268;1735748;0.6491725757425617
101:327877-346134;Fa;Li;17867;322;11780;1734188;0.6792804471026209
101:327877-346134;Fa;Mu;17862;327;11648;1732736;0.6722316613725345
101:327877-346134;Ga;Li;17843;346;10372;1745900;0.594077553124463
101:327877-346134;Ga;Mu;17843;346;10904;1744380;0.6250931563076852
101:327877-346134;Li;Mu;17862;327;10892;1741968;0.6252698097783657
101:371083-410720;Fa;Ga;39193;338;10340;3816628;0.27091977525711175
101:371083-410720;Fa;Li;39189;342;9988;3813216;0.2619311363426567
101:371083-410720;Fa;Mu;39193;338;10450;3815968;0.2738492565975396
101:371083-410720;Ga;Li;39209;322;9978;3838056;0.25997536252727943
101:371083-410720;Ga;Mu;39215;316;10138;3842328;0.2638504573269122
101:371083-410720;Li;Mu;39208;323;9596;3836492;0.2501243323327665
101:418286-431552;Fa;Ga;13115;96;5576;1302216;0.4281931722540654
101:418286-431552;Fa;Li;13115;96;5262;1302264;0.40406553509887394
101:418286-431552;Fa;Mu;13115;96;5872;1302640;0.45077688386660936
101:418286-431552;Ga;Li;13115;96;4896;1307536;0.3744447571615619
101:418286-431552;Ga;Mu;13115;96;5528;1307844;0.4226803808405284
101:418286-431552;Li;Mu;13115;96;5176;1307912;0.3957452794989265
101:572739-576518;Fa;Ga;3745;12;2174;374020;0.5812523394470884
101:572739-576518;Fa;Li;3745;12;1786;374060;0.47746350852804365
101:572739-576518;Fa;Mu;3745;12;2006;374028;0.5363234838033516
101:572739-576518;Ga;Li;3745;12;1906;374380;0.5091083925423366
101:572739-576518;Ga;Mu;3745;12;2144;374340;0.5727413581236309
101:572739-576518;Li;Mu;3745;12;1786;374380;0.477055398258454
101:691183-696267;Fa;Ga;4997;62;2130;486764;0.4375837161334856
101:691183-696267;Fa;Li;4997;62;2208;487888;0.4525628832846883
101:691183-696267;Fa;Mu;4993;66;2144;487712;0.4396037005445837
101:691183-696267;Ga;Li;5003;56;2364;487960;0.4844659398311337
101:691183-696267;Ga;Mu;4995;64;2056;487768;0.4215118662970921
101:691183-696267;Li;Mu;4995;64;2382;488568;0.4875472810335511
101:698446-704147;Fa;Ga;5638;50;5612;543016;1.033487042739072
101:698446-704147;Fa;Li;5623;65;5386;542516;0.9927817797078796
101:698446-704147;Fa;Mu;5638;50;4982;542936;0.9176035481161684
101:698446-704147;Ga;Li;5623;65;5222;545272;0.9576871726404437
101:698446-704147;Ga;Mu;5638;50;5018;546780;0.91773656680932
101:698446-704147;Li;Mu;5623;65;5182;545296;0.9503095566444647
101:705061-713874;Fa;Ga;8758;31;3682;864832;0.4257474284022793
101:705061-713874;Fa;Li;8758;31;3652;865968;0.42172459028509135
101:705061-713874;Fa;Mu;8748;41;3310;860584;0.38462253539456925
101:705061-713874;Ga;Li;8758;31;3376;867908;0.388981320600801
101:705061-713874;Ga;Mu;8748;41;3058;862412;0.35458690277964594
101:705061-713874;Li;Mu;8748;41;3168;863416;0.3669146738072957
101:842901-860657;Fa;Ga;17647;53;4148;1755664;0.23626388648397414
101:842901-860657;Fa;Li;17647;53;4272;1756020;0.24327741141900433
101:842901-860657;Fa;Mu;17647;53;4174;1755784;0.23772855886601085
101:842901-860657;Ga;Li;17647;53;4232;1758524;0.24065636863642464
101:842901-860657;Ga;Mu;17647;53;4300;1758196;0.24456886490470914
101:842901-860657;Li;Mu;17647;53;4128;1758620;0.23472950381549168
101:927751-932151;Fa;Ga;4371;25;1794;434644;0.4127515852053635
101:927751-932151;Fa;Li;4371;25;1928;434876;0.44334476954350205
101:927751-932151;Fa;Mu;4371;25;1838;434384;0.42312792368043023
101:927751-932151;Ga;Li;4371;25;2004;435032;0.46065576785156037
101:927751-932151;Ga;Mu;4371;25;1944;434584;0.44732433775748764
101:927751-932151;Li;Mu;4371;25;1958;434860;0.4502598537460332
101:932971-934782;Fa;Ga;1787;10;954;178600;0.5341545352743561
101:932971-934782;Fa;Li;1787;10;834;178600;0.4669652855543113
101:932971-934782;Fa;Mu;1787;10;806;177460;0.4541868590104812
101:932971-934782;Ga;Li;1787;10;804;178660;0.450016791671331
101:932971-934782;Ga;Mu;1787;10;822;177520;0.4630464173050924
101:932971-934782;Li;Mu;1787;10;552;177520;0.3109508787742226
101:935309-937780;Fa;Ga;2434;21;1292;241912;0.5340785078871656
101:935309-937780;Fa;Li;2434;21;976;241472;0.4041876490856083
101:935309-937780;Fa;Mu;2434;21;1066;241888;0.4406998280195793
101:935309-937780;Ga;Li;2434;21;1234;241116;0.5117868577779989
101:935309-937780;Ga;Mu;2434;21;1316;241464;0.5450087797766955
101:935309-937780;Li;Mu;2434;21;974;241056;0.4040554891809372
101:941074-942324;Fa;Ga;1251;0;172;123992;0.13871862700819407
101:941074-942324;Fa;Li;1251;0;244;124820;0.1954814933504246
101:941074-942324;Fa;Mu;1251;0;194;124720;0.15554842847979475
101:941074-942324;Ga;Li;1251;0;256;124200;0.20611916264090177
101:941074-942324;Ga;Mu;1251;0;214;124104;0.17243602140140527
101:941074-942324;Li;Mu;1251;0;264;124960;0.2112676056338028
101:9439-10476;Fa;Ga;1037;1;344;100232;0.3432037672599569
101:9439-10476;Fa;Li;1037;1;414;101960;0.4060415849352687
101:9439-10476;Fa;Mu;1037;1;400;101980;0.3922337713277113
101:9439-10476;Ga;Li;1037;1;366;101600;0.36023622047244097
101:9439-10476;Ga;Mu;1037;1;370;101620;0.36410155481204487
101:9439-10476;Li;Mu;1037;1;386;103680;0.3722993827160494
1020:339527-347714;Fa;Ga;8045;68;5020;797652;0.6293471338378139
1020:339527-347714;Fa;Li;8045;68;5342;796868;0.6703745162310445
1020:339527-347714;Fa;Mu;8045;68;5146;793188;0.6487743132775584
1020:339527-347714;Ga;Li;8045;68;5160;800272;0.6447807745366575
1020:339527-347714;Ga;Mu;8045;68;4900;796076;0.6155191212899271
1020:339527-347714;Li;Mu;8045;68;5226;795536;0.6569155889865449
1023:501164-509228;Fa;Ga;7888;94;4876;781484;0.6239411171565893
1023:501164-509228;Fa;Li;7888;94;4690;778996;0.6020570067112027
1023:501164-509228;Fa;Mu;7888;94;4822;777632;0.6200876507139624
1023:501164-509228;Ga;Li;7888;94;3960;780280;0.5075101245706669
1023:501164-509228;Ga;Mu;7888;94;3670;779316;0.47092578620225944
1023:501164-509228;Li;Mu;7888;94;3944;776540;0.5078939912947176
1026:201747-228564;Fa;Ga;25769;638;26036;2497216;1.0426010405187216
1026:201747-228564;Fa;Li;25761;646;26312;2494644;1.0547396742781736
1026:201747-228564;Fa;Mu;25761;646;26452;2490336;1.0621859861480538
1026:201747-228564;Ga;Li;25764;643;25684;2516984;1.0204276229010594
1026:201747-228564;Ga;Mu;25764;643;24458;2513344;0.9731258434977464
1026:201747-228564;Li;Mu;25756;651;25814;2508512;1.0290562692145782
1026:24180-28562;Fa;Ga;4296;73;3400;427912;0.794555889996074
1026:24180-28562;Fa;Li;4296;73;3578;426480;0.8389607953479647
1026:24180-28562;Fa;Mu;4296;73;3472;427352;0.8124450102023625
1026:24180-28562;Ga;Li;4296;73;3384;426828;0.7928252129663471
1026:24180-28562;Ga;Mu;4296;73;3278;427728;0.7663748924550181
1026:24180-28562;Li;Mu;4296;73;3462;426416;0.8118832313984465
1026:31396-34781;Fa;Ga;3270;83;3292;319000;1.031974921630094
1026:31396-34781;Fa;Li;3261;92;3006;319912;0.9396333991847758
1026:31396-34781;Fa;Mu;3267;86;2974;319216;0.93165756102451
1026:31396-34781;Ga;Li;3261;92;3284;318288;1.0317699693359472
1026:31396-34781;Ga;Mu;3270;83;3270;317972;1.0283924370699307
1026:31396-34781;Li;Mu;3259;94;3008;318712;0.9437987901302743
1027:641561-647666;Fa;Ga;5978;85;5884;594832;0.9891868628453075
1027:641561-647666;Fa;Li;5978;85;6056;594448;1.018760261620865
1027:641561-647666;Fa;Mu;5978;85;6050;594384;1.0178605076852674
1027:641561-647666;Ga;Li;5978;85;5612;594956;0.9432630312157537
1027:641561-647666;Ga;Mu;5978;85;5602;594868;0.9417215247752443
1027:641561-647666;Li;Mu;5978;85;5704;594684;0.9591648673917577
1028:1247-9101;Fa;Ga;7823;32;3240;779464;0.4156702554575965
1028:1247-9101;Fa;Li;7823;32;3162;776212;0.4073629369296017
1028:1247-9101;Fa;Mu;7823;32;3190;777296;0.4103970688129104
1028:1247-9101;Ga;Li;7823;32;2756;777760;0.3543509565932936
1028:1247-9101;Ga;Mu;7823;32;2740;778996;0.3517347970978028
1028:1247-9101;Li;Mu;7823;32;2652;775628;0.3419164857380084
1028:180083-201773;Fa;Ga;20938;434;15670;2052156;0.7635871736846517
1028:180083-201773;Fa;Li;20946;426;15908;2059112;0.7725660381756796
1028:180083-201773;Fa;Mu;20948;424;16274;2055296;0.7918080899296257
1028:180083-201773;Ga;Li;20938;434;14706;2063032;0.7128343137673094
1028:180083-201773;Ga;Mu;20938;434;14846;2058840;0.7210856598861495
1028:180083-201773;Li;Mu;20951;421;15816;2065944;0.7655580209337717
1028:280390-284998;Fa;Ga;4546;47;2640;444208;0.5943161762057415
1028:280390-284998;Fa;Li;4546;47;2810;445904;0.6301804872797733
1028:280390-284998;Fa;Mu;4546;47;2616;447116;0.5850830656921246
1028:280390-284998;Ga;Li;4546;47;2508;442736;0.5664775396624625
1028:280390-284998;Ga;Mu;4546;47;2282;443904;0.5140751153402537
1028:280390-284998;Li;Mu;4546;47;2582;445524;0.5795422917732826
1028:97701-102969;Fa;Ga;5229;14;1362;514344;0.2648033222901405
1028:97701-102969;Fa;Li;5229;14;1260;514768;0.2447704597022348
1028:97701-102969;Fa;Mu;5229;14;1264;513380;0.24621138338073162
1028:97701-102969;Ga;Li;5229;14;900;519164;0.1733556255826675
1028:97701-102969;Ga;Mu;5229;14;952;517844;0.18383914846942323
1028:97701-102969;Li;Mu;5229;14;850;518524;0.16392683848770742
102:1208963-1210857;Fa;Ga;1885;10;90;188216;0.04781740128363157
102:1208963-1210857;Fa;Li;1885;10;106;187720;0.056467078627743444
102:1208963-1210857;Fa;Mu;1885;10;110;185976;0.059147416870994104
102:1208963-1210857;Ga;Li;1885;10;136;187828;0.0724066699320655
102:1208963-1210857;Ga;Mu;1885;10;128;186088;0.06878466102059241
102:1208963-1210857;Li;Mu;1885;10;144;185616;0.07757951900698215
1030:174880-178202;Fa;Ga;3210;62;2334;319228;0.7311388725299786
1030:174880-178202;Fa;Li;3210;62;2390;319812;0.7473140470026141
1030:174880-178202;Fa;Mu;3210;62;2442;318948;0.7656420482335679
1030:174880-178202;Ga;Li;3210;62;2448;319240;0.7668212003508332
1030:174880-178202;Ga;Mu;3210;62;2380;318476;0.7473090593953704
1030:174880-178202;Li;Mu;3210;62;2428;319068;0.7609663143906628
1030:5341-8940;Fa;Ga;3558;34;2322;353516;0.6568302424784168
1030:5341-8940;Fa;Li;3558;34;2144;353268;0.6069046729395247
1030:5341-8940;Fa;Mu;3558;34;2314;353616;0.6543821546536356
1030:5341-8940;Ga;Li;3558;34;2202;353536;0.6228502896451846
