GENE;POP;TOTAL_SITES;N_SITES;NUM_ALL;DENOM_ALL;PI_ALL
100958:465-3048;Mu;2106;370;276;80942;0.34098490276988463
100958:465-3048;all;2172;304;4752;1417664;0.33519931380073137
101026:1881-2709;Fa;767;57;213;29282;0.7274093299638003
101026:1881-2709;Ga;782;42;262;31013;0.8448070164124721
101026:1881-2709;Li;757;67;149;27559;0.5406582241735912
101026:1881-2709;Mu;800;24;267;30562;0.8736339244813821
101026:1881-2709;all;803;21;3859;510276;0.7562573979571839
101028:1630-8043;Fa;6326;26;1240;283789;0.43694434949909966
101028:1630-8043;Ga;6325;27;647;282028;0.2294098458309104
101028:1630-8043;Li;6326;26;660;282543;0.23359276287149214
101028:1630-8043;Mu;6326;26;856;280092;0.3056138697285178
101028:1630-8043;all;6326;26;15703;4887616;0.32128137726040673
101035:3975-11250;Fa;7183;63;1497;321404;0.46576893878109793
101035:3975-11250;Ga;7183;63;1625;322017;0.5046317430446219
101035:3975-11250;Li;7183;63;1713;321757;0.5323893497266571
101035:3975-11250;Mu;7183;63;1572;321508;0.4889458427161999
101035:3975-11250;all;7183;63;27147;5574382;0.4869956884906704
101065:1104-5928;Fa;4721;56;658;207792;0.31666281666281665
101065:1104-5928;Ga;4715;62;359;205135;0.17500670290296633
101065:1104-5928;Li;4714;63;1079;203154;0.5311241718105477
101065:1104-5928;Mu;4715;62;746;205277;0.36341139046264315
101065:1104-5928;all;4722;55;13572;3549398;0.3823747012873732
101088:1856-8756;Fa;6697;111;1467;289532;0.506679745244049
101088:1856-8756;Ga;6707;101;1612;292726;0.5506856240989868
101088:1856-8756;Li;6702;106;1558;295533;0.5271830895365323
101088:1856-8756;Mu;6711;97;1914;291581;0.6564213717629064
101088:1856-8756;all;6715;93;31741;5056452;0.6277326473187128
101210:1018-1649;Fa;630;2;266;28350;0.9382716049382716
101210:1018-1649;Ga;630;2;298;28350;1.0511463844797178
101210:1018-1649;Li;630;2;254;28350;0.8959435626102292
101210:1018-1649;Mu;630;2;280;28350;0.9876543209876543
101210:1018-1649;all;630;2;4656;491400;0.9474969474969475
101429:6454-9579;Fa;2875;110;1116;127281;0.8768001508473378
101429:6454-9579;Ga;2875;110;1179;127090;0.9276890392635141
101429:6454-9579;Li;2875;110;1411;123779;1.1399348839463883
101429:6454-9579;Mu;2875;110;1339;125591;1.0661591993056827
101429:6454-9579;all;2875;110;22041;2181201;1.0104983447192624
101482:2146-6231;Fa;3801;198;1610;164416;0.9792234332425068
101482:2146-6231;Ga;3798;201;1535;160537;0.956165868304503
101482:2146-6231;Li;3801;198;1834;160752;1.140887827212103
101482:2146-6231;Mu;3801;198;1724;161120;1.0700099304865938
101482:2146-6231;all;3801;198;29363;2796405;1.0500267307489437
101491:17147-27703;Fa;10304;202;363;457066;0.07941960242065697
101491:17147-27703;Ga;10313;193;846;448701;0.18854426444335984
101491:17147-27703;Li;10183;323;773;437414;0.17672045247751558
101491:17147-27703;Mu;10316;190;786;448608;0.175208645409801
101491:17147-27703;all;10322;184;15834;7734005;0.2047322183008674
101520:12836-15211;Fa;2230;96;471;95174;0.4948830562968878
101520:12836-15211;Ga;2230;96;646;95930;0.6734076931095591
101520:12836-15211;Li;2230;96;708;96371;0.7346608419545299
101520:12836-15211;Mu;2230;96;608;94773;0.6415329260443375
101520:12836-15211;all;2230;96;10573;1653444;0.6394531656348809
101580:1355-3715;Fa;2254;67;1266;100745;1.2566380465531788
101580:1355-3715;Ga;2254;67;1313;100040;1.3124750099960016
101580:1355-3715;Li;2254;67;1319;98802;1.3349932187607538
101580:1355-3715;Mu;2254;67;1348;100982;1.3348913667782376
101580:1355-3715;all;2254;67;22808;1734857;1.314690490340126
101627:424-4482;Fa;3929;92;1918;175790;1.091074577621025
101627:424-4482;Ga;3929;92;2024;175970;1.150196056145934
101627:424-4482;Li;3929;92;1788;176408;1.0135594757607365
101627:424-4482;Mu;3929;92;1563;175010;0.8930918233243814
101627:424-4482;all;3929;92;31539;3046290;1.0353249362339108
101762:31510-34124;Fa;2460;110;1455;109674;1.3266590076043547
101762:31510-34124;Ga;2484;86;1407;109177;1.2887329748939795
101762:31510-34124;Li;2484;86;1331;107470;1.2384851586489254
101762:31510-34124;Mu;2484;86;1509;107996;1.3972739731101151
101762:31510-34124;all;2484;86;24642;1878829;1.3115616163046238
101762:34305-37327;Fa;2980;42;1191;132589;0.8982645619169011
101762:34305-37327;Ga;2980;42;1314;134032;0.9803628984123195
101762:34305-37327;Li;2980;42;1155;133577;0.8646698159114219
101762:34305-37327;Mu;2980;42;1319;133441;0.9884518251511905
101762:34305-37327;all;2980;42;21469;2311395;0.9288330207515375
101764:44047-72185;Fa;27803;331;1737;1237768;0.14033324500229447
101764:44047-72185;Ga;27824;310;1819;1237538;0.14698538549927356
101764:44047-72185;Li;27850;284;1776;1239426;0.1432921368439907
101764:44047-72185;Mu;27842;292;1904;1231868;0.15456201476132184
101764:44047-72185;all;27868;266;32720;21426468;0.1527083231823369
101785:2134-6182;Fa;3904;78;1234;172962;0.713451509580139
101785:2134-6182;Ga;3909;73;1267;174223;0.7272288962995701
101785:2134-6182;Li;3909;73;1290;173926;0.7416947437415913
101785:2134-6182;Mu;3905;77;1119;171000;0.6543859649122807
101785:2134-6182;all;3909;73;21282;2997291;0.710041167173958
101850:2748-6416;Fa;3600;60;1385;158243;0.8752361873826963
101850:2748-6416;Ga;3605;55;1308;157123;0.8324688301521738
101850:2748-6416;Li;3605;55;1292;158637;0.8144379936584781
101850:2748-6416;Mu;3599;61;1376;156840;0.8773272124458047
101850:2748-6416;all;3605;55;23207;2731763;0.8495246476359772
101892:15-1348;Fa;1181;112;289;51921;0.5566148571868801
101892:15-1348;Ga;1181;112;192;51920;0.3697996918335901
101892:15-1348;Li;1181;112;211;50696;0.4162064068171059
101892:15-1348;Mu;1181;112;223;49132;0.45387934543678254
101892:15-1348;all;1181;112;3869;880573;0.43937299917212996
101926:3588-4090;Fa;497;4;56;21708;0.2579694121982679
101926:3588-4090;Ga;497;4;85;20798;0.4086931435714973
101926:3588-4090;Li;498;3;89;20663;0.43072157963509655
101926:3588-4090;Mu;489;12;67;21335;0.3140379657839231
101926:3588-4090;all;498;3;1337;365128;0.366172958524134
101926:37046-40416;Fa;329;3042;0;13351;0.0
101926:37046-40416;Ga;342;3029;1;13063;0.007655209369976269
101926:37046-40416;Li;338;3033;9;12165;0.07398273736128237
101926:37046-40416;Mu;341;3030;0;12265;0.0
101926:37046-40416;all;342;3029;40;218948;0.018269178069678645
101926:4938-9552;Fa;1512;3061;225;64563;0.34849681706240415
101926:4938-9552;Ga;1497;3076;181;65178;0.27770106477645834
101926:4938-9552;Li;1500;3073;151;65365;0.23101047961447257
101926:4938-9552;Mu;1503;3070;281;65437;0.4294206641502514
101926:4938-9552;all;1522;3051;3876;1127107;0.34388926694626154
101932:13116-18385;Fa;5215;40;530;231221;0.22921793435717344
101932:13116-18385;Ga;5215;40;465;229764;0.20238157413694052
101932:13116-18385;Li;5212;43;349;230111;0.15166593513565194
101932:13116-18385;Mu;5212;43;462;229762;0.20107763685901062
101932:13116-18385;all;5216;39;9034;3987206;0.22657469917531223
101975:428-8672;Fa;8156;48;570;358277;0.15909477862101112
101975:428-8672;Ga;8147;57;178;354575;0.05020094479306211
101975:428-8672;Li;8158;46;533;360679;0.14777683203069766
101975:428-8672;Mu;8157;47;456;363101;0.12558489235777373
101975:428-8672;all;8159;45;10731;6217836;0.17258415950501108
101:114731-117413;Fa;2578;100;1334;115266;1.1573230614404941
101:114731-117413;Ga;2578;100;1191;115593;1.030339207391451
101:114731-117413;Li;2578;100;1107;115483;0.9585826485283548
101:114731-117413;Mu;2578;100;1253;114293;1.0963051105492025
101:114731-117413;all;2578;100;21285;1995591;1.0666013226157063
101:120863-132715;Fa;11500;300;5186;514508;1.0079532291043094
101:120863-132715;Ga;11491;309;4836;510383;0.9475237223810354
101:120863-132715;Li;11500;300;5160;515539;1.0008942097494078
101:120863-132715;Mu;11500;300;5255;509985;1.0304224634057864
101:120863-132715;all;11500;300;88413;8881243;0.9955025439569664
101:189352-195081;Fa;5558;147;2621;249697;1.049672202709684
101:189352-195081;Ga;5558;147;2670;250008;1.067965825093597
101:189352-195081;Li;5558;147;2668;249872;1.0677466863033873
101:189352-195081;Mu;5558;147;2416;244657;0.9875049559178769
101:189352-195081;all;5558;147;45395;4306474;1.0541106250728554
101:197164-201342;Fa;4076;93;1619;178855;0.9052025383690699
101:197164-201342;Ga;4076;93;1865;180152;1.0352369110528887
101:197164-201342;Li;4063;106;1518;179611;0.8451598176058259
101:197164-201342;Mu;4076;93;1731;175151;0.9882901039674338
101:197164-201342;all;4076;93;28995;3090809;0.9381039074235904
101:362252-375347;Fa;12802;218;4869;558801;0.8713298651935125
101:362252-375347;Ga;12800;220;4271;559789;0.7629660461352402
101:362252-375347;Li;12786;234;4461;555748;0.8027019440465822
101:362252-375347;Mu;12792;228;4339;550664;0.7879578109337091
101:362252-375347;all;12845;175;78772;9624234;0.8184755275069164
102091:211-12531;Fa;12107;126;2314;530256;0.4363929875380948
102091:211-12531;Ga;12130;103;2500;527787;0.47367593366263283
102091:211-12531;Li;12093;140;2023;517392;0.3909994742864211
102091:211-12531;Mu;12088;145;2267;519688;0.4362232724249935
102091:211-12531;all;12130;103;38468;9054715;0.4248394344824768
102101:1509-7546;Fa;5682;147;441;243651;0.18099658938399596
102101:1509-7546;Ga;5656;173;726;245994;0.295129149491451
102101:1509-7546;Li;5708;121;795;246629;0.32234652048218176
102101:1509-7546;Mu;5708;121;792;247298;0.32026138504961627
102101:1509-7546;all;5722;107;13894;4252340;0.3267377490981436
102123:1247-17133;Fa;15621;142;1940;685630;0.2829514461152517
102123:1247-17133;Ga;15627;136;2060;686773;0.29995355088216924
102123:1247-17133;Li;15627;136;2170;689110;0.3148989276022696
102123:1247-17133;Mu;15628;135;1318;687000;0.19184861717612808
102123:1247-17133;all;15635;128;36096;11899437;0.30334208248675965
102249:2818-3508;Fa;681;10;241;30611;0.7872986834797948
102249:2818-3508;Ga;681;10;235;30628;0.7672717774585347
102249:2818-3508;Li;681;10;188;30645;0.6134769130363844
102249:2818-3508;Mu;681;10;228;30645;0.7440039158100832
102249:2818-3508;all;681;10;3856;530949;0.726246776997414
102330:1698-5464;Fa;3632;74;708;155468;0.45539918182519873
102330:1698-5464;Ga;3631;75;848;154507;0.5488424472677613
102330:1698-5464;Li;3627;79;1093;152020;0.7189843441652414
102330:1698-5464;Mu;3631;75;597;154786;0.3856937965965914
102330:1698-5464;all;3632;74;13972;2667341;0.5238175396396636
102335:2-12281;Fa;10054;2052;4656;391338;1.1897643469328305
102335:2-12281;Ga;9951;2155;4648;400991;1.159128259736503
102335:2-12281;Li;10034;2072;4231;391937;1.079510227408997
102335:2-12281;Mu;9959;2147;3876;381838;1.0150901691293166
102335:2-12281;all;10285;1821;75675;6763496;1.1188740260953802
102389:21101-35116;Fa;13976;36;1000;627121;0.1594588604113082
102389:21101-35116;Ga;13998;14;875;626575;0.13964808682121055
102389:21101-35116;Li;13998;14;696;626038;0.11117535996217481
102389:21101-35116;Mu;13997;15;1126;626087;0.17984720973283266
102389:21101-35116;all;13998;14;16163;10857685;0.14886230352050184
102421:1186-4081;Fa;2868;28;2084;126979;1.6412162641066632
102421:1186-4081;Ga;2869;27;1963;126731;1.5489501384822972
102421:1186-4081;Li;2866;30;1961;128362;1.5277106931958055
102421:1186-4081;Mu;2868;28;1843;127128;1.449719967277075
102421:1186-4081;all;2869;27;32405;2205848;1.469049544664909
102450:8841-12412;Fa;3498;58;1484;157053;0.9449039496221021
102450:8841-12412;Ga;3498;58;1553;157206;0.987875780822615
102450:8841-12412;Li;3498;58;1589;157308;1.0101202736033768
102450:8841-12412;Mu;3498;58;1568;157240;0.9972017298397354
102450:8841-12412;all;3498;58;26498;2724715;0.9725053812967595
102452:870-3436;Fa;2425;80;778;107796;0.7217336450332109
102452:870-3436;Ga;2425;80;720;104537;0.6887513511962272
102452:870-3436;Li;2425;80;695;106473;0.6527476449428493
102452:870-3436;Mu;2422;83;794;101599;0.7815037549582181
102452:870-3436;all;2425;80;12747;1818605;0.7009218604369833
102470:1285-3775;Fa;2286;107;852;98760;0.8626974483596598
102470:1285-3775;Ga;2292;101;693;98403;0.7042468217432395
102470:1285-3775;Li;2282;111;839;100057;0.8385220424358116
102470:1285-3775;Mu;2284;109;1009;100072;1.0082740426892638
102470:1285-3775;all;2293;100;15225;1719760;0.8852979485509606
102488:16694-20309;Fa;3451;133;347;151496;0.22904895178750595
102488:16694-20309;Ga;3455;129;368;150778;0.24406743689397659
102488:16694-20309;Li;3448;136;642;152689;0.4204625087596356
102488:16694-20309;Mu;3426;158;778;151948;0.512017269065733
102488:16694-20309;all;3455;129;11841;2625791;0.4509498280708556
102557:537-1986;Fa;1410;20;93;59966;0.1550878831337758
102557:537-1986;Ga;1404;26;94;61965;0.15169853949810377
102557:537-1986;Li;1410;20;134;61399;0.21824459681753774
102557:537-1986;Mu;1409;21;123;59656;0.20618211076840554
102557:537-1986;all;1410;20;1868;1051162;0.17770809827600312
102589:4736-6383;Fa;1579;55;241;68549;0.35157332710907524
102589:4736-6383;Ga;1579;55;554;68269;0.811495700830538
102589:4736-6383;Li;1579;55;530;66236;0.8001690923364938
102589:4736-6383;Mu;1579;55;567;67748;0.836925075278975
102589:4736-6383;all;1579;55;9152;1170786;0.7816970821311495
102593:638-9409;Fa;8464;123;1460;346988;0.42076383044946797
102593:638-9409;Ga;8472;115;2721;360695;0.7543769666893081
102593:638-9409;Li;8472;115;2552;360342;0.7082160836094599
102593:638-9409;Mu;8472;115;2815;354870;0.7932482317468369
102593:638-9409;all;8472;115;45608;6131663;0.7438112629477517
102628:10579-13488;Fa;2794;60;1563;119945;1.3030972529075826
102628:10579-13488;Ga;2794;60;1239;123580;1.0025894157630684
102628:10579-13488;Li;2794;60;1573;123639;1.2722522828557332
102628:10579-13488;Mu;2794;60;1259;124087;1.0146107166745912
102628:10579-13488;all;2794;60;24658;2127431;1.1590505167970195
102655:11395-14981;Fa;3218;197;737;136173;0.5412232968356429
102655:11395-14981;Ga;3219;196;746;133936;0.5569824393740294
102655:11395-14981;Li;3228;187;762;137750;0.5531760435571688
102655:11395-14981;Mu;3229;186;871;135615;0.6422593370939793
102655:11395-14981;all;3229;186;13460;2348474;0.5731381313993683
102719:110075-126017;Fa;15476;276;1508;678061;0.22239886971821118
102719:110075-126017;Ga;15466;286;1874;682904;0.2744163162025702
102719:110075-126017;Li;15459;293;1580;682212;0.2315995614266533
102719:110075-126017;Mu;15466;286;1431;674587;0.21212979200607188
102719:110075-126017;all;15493;259;29013;11761068;0.24668678048626197
102719:23995-38875;Fa;8817;5698;1342;330596;0.40593352611646843
102719:23995-38875;Ga;8764;5751;1447;335572;0.4312040337096063
102719:23995-38875;Li;9027;5488;1386;341848;0.40544335494137745
102719:23995-38875;Mu;9043;5472;1445;333797;0.4328978391058038
102719:23995-38875;all;9122;5393;26212;5767817;0.45445269848193864
102750:1077-1541;Fa;459;4;16;20240;0.07905138339920949
102750:1077-1541;Ga;459;4;25;20523;0.12181454952979584
102750:1077-1541;Li;459;4;50;19953;0.2505888838771112
102750:1077-1541;Mu;459;4;27;20198;0.1336766016437271
102750:1077-1541;all;459;4;514;350374;0.14670038301928795
102779:214995-217460;Fa;2464;2;9;110880;0.008116883116883116
102779:214995-217460;Ga;2464;2;36;110727;0.03251239535072747
102779:214995-217460;Li;2464;2;59;110863;0.05321883766450484
102779:214995-217460;Mu;2464;2;27;110829;0.02436185474920824
102779:214995-217460;all;2464;2;571;1920919;0.0297253554158192
102779:218299-219217;Fa;919;0;0;41355;0.0
102779:218299-219217;Ga;919;0;0;41355;0.0
102779:218299-219217;Li;919;0;9;41355;0.02176278563656148
102779:218299-219217;Mu;919;0;9;41355;0.02176278563656148
102779:218299-219217;all;919;0;78;716820;0.01088139281828074
102779:227751-235203;Fa;7439;10;84;334415;0.02511849049833291
102779:227751-235203;Ga;7439;10;118;334704;0.035255031311248144
102779:227751-235203;Li;7439;10;120;334500;0.03587443946188341
102779:227751-235203;Mu;7439;10;102;333735;0.03056317137848892
102779:227751-235203;all;7439;10;1836;5794874;0.031683173784279005
102779:37473-39458;Fa;1969;8;156;85378;0.1827168591440418
102779:37473-39458;Ga;1970;7;159;87078;0.18259491490387927
102779:37473-39458;Li;1974;3;217;85915;0.25257521969388347
102779:37473-39458;Mu;1971;6;205;85617;0.2394384292839039
102779:37473-39458;all;1974;3;3071;1489468;0.20618099885328184
102821:1464-7006;Fa;5509;16;652;247686;0.2632365172032331
102821:1464-7006;Ga;5509;16;616;247684;0.24870399379854977
102821:1464-7006;Li;5509;16;665;247218;0.2689933580888123
102821:1464-7006;Mu;5509;16;539;247596;0.21769333914925929
102821:1464-7006;all;5509;16;10666;4290316;0.24860639635868315
102834:2780-7430;Fa;4320;235;614;185640;0.33074768368886015
102834:2780-7430;Ga;4316;239;677;187049;0.36193724638998337
102834:2780-7430;Li;4312;243;641;185517;0.34552089565915795
102834:2780-7430;Mu;4304;251;445;179733;0.24758947995081593
102834:2780-7430;all;4320;235;9849;3190895;0.30865948268432525
102863:115-3505;Fa;3322;20;417;147147;0.2833900793084467
102863:115-3505;Ga;3322;20;153;147411;0.10379144025886806
102863:115-3505;Li;3306;36;300;146139;0.20528401042842773
102863:115-3505;Mu;3322;20;311;145224;0.21415193081033437
102863:115-3505;all;3322;20;6695;2537169;0.2638767855038431
102887:3345-7462;Fa;3987;84;1947;176498;1.1031286473501116
102887:3345-7462;Ga;3987;84;1300;176175;0.7379026536114659
102887:3345-7462;Li;3987;84;1804;176795;1.0203908481574706
102887:3345-7462;Mu;3979;92;1794;176079;1.018860852231101
102887:3345-7462;all;3987;84;31325;3055639;1.0251538221628929
102888:59124-59791;Fa;667;1;40;30015;0.13326669998334167
102888:59124-59791;Ga;667;1;30;30015;0.09995002498750624
102888:59124-59791;Li;667;1;69;29930;0.23053792181757435
102888:59124-59791;Mu;667;1;63;30015;0.2098950524737631
102888:59124-59791;all;667;1;852;519875;0.1638855494109161
102920:969-3055;Fa;2012;53;1306;89313;1.4622731293316762
102920:969-3055;Ga;2012;53;1304;89117;1.4632449476530853
102920:969-3055;Li;2012;53;1122;88396;1.2692882030861126
102920:969-3055;Mu;2012;53;1181;89158;1.3246147289082304
102920:969-3055;all;2012;53;21183;1541412;1.3742594452359265
102929:2265-3989;Fa;1638;77;370;72973;0.5070368492456114
102929:2265-3989;Ga;1643;72;445;73362;0.6065810637659824
102929:2265-3989;Li;1679;36;377;72846;0.517530132059413
102929:2265-3989;Mu;1679;36;438;73257;0.5978950816986772
102929:2265-3989;all;1679;36;6732;1266366;0.5315998692321178
102930:2721-6514;Fa;3659;81;1730;156339;1.106569697900076
102930:2721-6514;Ga;3664;76;1586;160334;0.9891850761535295
102930:2721-6514;Li;3663;77;1718;158884;1.0812920117821807
102930:2721-6514;Mu;3664;76;1737;150574;1.1535856123899213
102930:2721-6514;all;3664;76;29849;2705531;1.1032584731056492
103046:1083-10380;Fa;8549;476;3842;354343;1.0842601659973528
103046:1083-10380;Ga;8558;467;4260;359488;1.1850186932526259
103046:1083-10380;Li;8567;458;4057;354028;1.145954557266657
103046:1083-10380;Mu;8581;444;4388;344499;1.2737337408816862
103046:1083-10380;all;8607;418;76435;6092010;1.2546762070318336
103092:666-8943;Fa;7808;399;2282;337840;0.6754676770068672
103092:666-8943;Ga;7980;227;2263;341200;0.6632473622508792
103092:666-8943;Li;7893;314;2018;340496;0.5926648183825948
103092:666-8943;Mu;7979;228;2249;344405;0.6530102640786284
103092:666-8943;all;7988;219;38498;5893737;0.6532018649627562
103102:1044-4927;Fa;3584;222;1959;156743;1.2498165787307887
103102:1044-4927;Ga;3585;221;1910;154441;1.2367182289676963
103102:1044-4927;Li;3585;221;1945;154169;1.2616025270968871
103102:1044-4927;Mu;3585;221;1821;153782;1.184143787959579
103102:1044-4927;all;3585;221;32845;2676311;1.2272490005832655
103131:8389-11213;Fa;2660;106;1426;118432;1.204066468522021
103131:8389-11213;Ga;2660;106;1732;116969;1.480734211628722
103131:8389-11213;Li;2660;106;1491;118977;1.2531833883859906
103131:8389-11213;Mu;2660;106;1786;117840;1.5156143923964698
103131:8389-11213;all;2660;106;27923;2044046;1.3660651472618521
103167:51375-62634;Fa;11014;154;408;480839;0.08485168632328076
103167:51375-62634;Ga;11033;135;1657;485697;0.3411592000774145
103167:51375-62634;Li;11054;114;2291;483668;0.47367202295789673
103167:51375-62634;Mu;11052;116;2070;487383;0.4247173167714098
103167:51375-62634;all;11054;114;37296;8384323;0.44483019082160835
103167:77638-78735;Fa;1098;0;16;49410;0.032382108884841124
103167:77638-78735;Ga;1098;0;89;49410;0.18012548067192877
103167:77638-78735;Li;1098;0;147;49410;0.2975106253794778
103167:77638-78735;Mu;1098;0;123;49410;0.24893746205221615
103167:77638-78735;all;1098;0;2173;856440;0.2537247209378357
103168:5980-7771;Fa;1762;25;36;79290;0.04540295119182747
103168:5980-7771;Ga;1762;25;9;79171;0.011367798815222745
103168:5980-7771;Li;1762;25;63;77131;0.08167922106546006
103168:5980-7771;Mu;1762;25;54;78593;0.06870840914585269
103168:5980-7771;all;1762;25;698;1361049;0.05128397287680311
103171:14229-16174;Fa;1885;27;230;83483;0.27550519267395757
103171:14229-16174;Ga;1890;22;318;84051;0.37834172109790487
103171:14229-16174;Li;1890;22;365;84508;0.4319117716665878
103171:14229-16174;Mu;1890;22;305;84146;0.3624652389893756
103171:14229-16174;all;1890;22;5260;1455636;0.36135407478243187
103171:18592-31167;Fa;9515;2955;1682;400609;0.41986076198987043
103171:18592-31167;Ga;10736;1734;2254;400712;0.5624987522210465
103171:18592-31167;Li;10377;2093;2249;405239;0.5549811345897112
103171:18592-31167;Mu;10842;1628;1906;413949;0.46044319469306605
103171:18592-31167;all;11073;1397;36077;6976777;0.5171012345671934
103171:7361-8423;Fa;1023;37;257;45320;0.5670785525154457
103171:7361-8423;Ga;1023;37;351;46035;0.7624633431085044
103171:7361-8423;Li;1023;37;412;45120;0.9131205673758865
103171:7361-8423;Mu;1023;37;312;45950;0.6789989118607181
103171:7361-8423;all;1023;37;5732;790205;0.725381388373903
103209:7702-8472;Fa;771;0;124;34495;0.35947238730250763
103209:7702-8472;Ga;771;0;109;34597;0.31505621874729023
103209:7702-8472;Li;771;0;90;34237;0.26287349943044075
103209:7702-8472;Mu;770;1;98;33121;0.29588478608737656
103209:7702-8472;all;771;0;1813;590106;0.3072329378111729
103224:14254-51232;Fa;36632;311;1917;1620316;0.11831025553040271
103224:14254-51232;Ga;36570;373;2881;1614113;0.17848812319831386
103224:14254-51232;Li;36747;196;2536;1629798;0.155602105291576
103224:14254-51232;Mu;36782;161;2432;1620332;0.15009269705220904
103224:14254-51232;all;36818;125;45876;28072143;0.1634217950514145
103234:4786-9734;Fa;4897;31;1291;219024;0.5894331214844035
103234:4786-9734;Ga;4897;31;1059;220033;0.4812914426472393
103234:4786-9734;Li;4897;31;1157;219132;0.5279922603727434
103234:4786-9734;Mu;4897;31;1330;218997;0.6073142554464216
103234:4786-9734;all;4897;31;20703;3800222;0.544783962621131
103358:2153-3398;Fa;1140;40;360;50414;0.7140873566866347
103358:2153-3398;Ga;1140;40;357;50178;0.7114671768504125
103358:2153-3398;Li;1140;40;278;49893;0.5571923917182771
103358:2153-3398;Mu;1140;40;171;50423;0.33913095214485456
103358:2153-3398;all;1140;40;5304;869632;0.6099131586694142
103380:16287-23201;Fa;6779;58;638;299069;0.2133286967221611
103380:16287-23201;Ga;6779;58;530;300938;0.17611601060683596
