SPECIES,ID,STATUS,CHROM,START,END,STRAND,SCORE,LENGTH,NVARIANTS,NMISSING,NCALL,NHOM,NHOM_REF,NHET,QUAL,DP,FST_HUDSON_LI_MU,FST_HUDSON_SE_LI_MU,FST_HUDSON_LI_FA,FST_HUDSON_SE_LI_FA,FST_HUDSON_LI_GA,FST_HUDSON_SE_LI_GA,FST_HUDSON_MU_FA,FST_HUDSON_SE_MU_FA,FST_HUDSON_MU_GA,FST_HUDSON_SE_MU_GA,FST_HUDSON_FA_GA,FST_HUDSON_SE_FA_GA,FST_WEIRANDCOCKERHAM_LI_MU,FST_WEIRANDCOCKERHAM_SE_LI_MU,FST_WEIRANDCOCKERHAM_LI_FA,FST_WEIRANDCOCKERHAM_SE_LI_FA,FST_WEIRANDCOCKERHAM_LI_GA,FST_WEIRANDCOCKERHAM_SE_LI_GA,FST_WEIRANDCOCKERHAM_MU_FA,FST_WEIRANDCOCKERHAM_SE_MU_FA,FST_WEIRANDCOCKERHAM_MU_GA,FST_WEIRANDCOCKERHAM_SE_MU_GA,FST_WEIRANDCOCKERHAM_FA_GA,FST_WEIRANDCOCKERHAM_SE_FA_GA,F3_LI_MU_FA,F3_SE_LI_MU_FA,F3_Z_LI_MU_GA,F3_LI_MU_GA,F3_SE_LI_MU_GA,F3_LI_FA_GA,F3_SE_LI_FA_GA,F3_Z_LI_FA_GA,F3_MU_LI_GA,F3_SE_MU_LI_GA,F3_Z_MU_LI_GA,F3_MU_LI_FA,F3_SE_MU_LI_FA,F3_Z_MU_LI_FA,F3_MU_FA_GA,F3_SE_MU_FA_GA,F3_Z_MU_FA_GA,F3_FA_LI_MU,F3_SE_FA_LI_MU,F3_Z_FA_LI_MU,F3_FA_LI_GA,F3_SE_FA_LI_GA,F3_Z_FA_LI_GA,F3_FA_MU_GA,F3_SE_FA_MU_GA,F3_Z_FA_MU_GA,F3_GA_LI_MU,F3_SE_GA_LI_MU,F3_Z_GA_LI_MU,F3_GA_LI_FA,F3_SE_GA_LI_FA,F3_Z_GA_LI_FA,F3_GA_MU_FA,F3_SE_GA_MU_FA,F3_Z_GA_MU_FA
Lmorm,832at7898,Complete,163908,151,20502,-,2966.1,1674,404,0,8080,7476,5308,604,5604.829,-1.0,-0.007794090991480889,0.009121801605571139,0.86037795870488,0.011995183915420378,0.8835973971581215,0.010709660377413466,0.8673822407522398,0.011296738091840019,0.8906099721589471,0.009989448302428879,0.2976263556374053,0.0357038234239918,0.00693311582381729,0.0095850089760664,0.8616578688377918,0.011874099718451216,0.8853084490208697,0.01053306669422395,0.8686019693071941,0.011181227343457327,0.892255125284738,0.009819317031245172,0.30421270718232046,0.03552073617283354,-0.06575576430401367,0.020909338860514298,-3.145083164825427,-0.06652433817250213,0.021151853444293472,7.140392826643893,1.0310490118158704,6.925367024083874,0.06581196581196581,0.024642206885856527,2.6707009691465093,0.06495726495726496,0.02436402694129562,2.666113656571531,8.07948717948718,1.174253662782038,6.880529680738048,5.3307692307692305,0.6148011602827091,8.67072083650255,0.17912087912087912,0.06447656517739032,2.7780772537754626,0.17857142857142858,0.06457907123617772,2.7651594418005723,7.876985559566786,1.0038102720958044,7.84708602664608,0.26028880866425996,0.07374956310940037,3.5293606862205626,0.26110108303249097,0.07390240299021203,3.5330526812108176
Lmorm,1123at7898,Complete,174364,303,39810,+,3257.4,2178,998,101,19859,17192,14438,2667,3443.4353,-1.0,-0.013262713157705058,0.005373282300138876,0.6397070223294908,0.01718901667614299,0.3289719267437229,0.013777441176249657,0.6394063577812075,0.017001319759319372,0.3342605649021578,0.013983460718036524,0.188679595779462,0.01188466407148981,-0.011476963264754742,0.005586355474483699,0.6413344058300586,0.0170786558573206,0.3354539764446876,0.013787935519261933,0.6404991447849003,0.01696559659301342,0.34128399393553815,0.014014002697347837,0.20247140962703258,0.01180909101454606,-0.009192394985229483,0.008125101670368848,-2.335289695690634,-0.014293627062468473,0.0061207083167646595,0.723820159953887,0.05912522561748389,12.242154721517826,0.0011465622924860766,0.006344591154880607,0.18071492149719973,-0.003916521939010068,0.007903687264568646,-0.49553098546388613,0.7286775297543034,0.05867917601326189,12.417991854378075,4.639656796262809,0.5098116078660406,9.100728042822315,1.5735081374321882,0.1704886329981485,9.229402041421004,1.5521699819168175,0.16833253450373703,9.220855531539323,0.4974461465237625,0.026178376006541357,19.00217746125514,-0.22489775772105491,0.012946796846091053,-17.37091887627455,-0.21990551403187142,0.013183693187696468,-16.68011466142854
Lmorm,1144at7898,Fragmented,173516,4505,35060,+,1913.6,1017,712,1,14239,12830,9847,1409,4683.029,-1.0,-0.04748848227109099,0.004898116202069049,0.7275333782406688,0.014822327582236876,0.7660958717863231,0.013935598846285034,0.7088848411252783,0.015616774142749503,0.7471195570851413,0.014737293281917639,0.1817688182990565,0.020034237222722583,-0.05045649515804554,0.004928232510031809,0.7265626686896226,0.014902095874303087,0.7633858380601579,0.014131211172882411,0.7108378870673953,0.015511714570408319,0.7474001197067185,0.014731476549215049,0.18219303604153936,0.019769217565384436,0.011563793752352272,0.007985183089704953,1.4473873134673805,0.011563793752352272,0.007989425943391677,2.3378453142642073,0.20879719299032387,11.196727699172413,-0.05340667139815472,0.007039805840318342,-7.586384143193877,-0.05340667139815473,0.007027085605550036,-7.600116804607277,2.035521646557842,0.1789454448323392,11.375096183448536,3.029426644182124,0.2783876337071422,10.882044593148184,0.051382799325463746,0.024545405879777115,2.093377456340939,0.051382799325463746,0.024532923414317273,2.0944425765205397,4.961308562197092,0.5670665095989312,8.749077009866221,0.2063812600969305,0.04287996572731901,4.812999651383679,0.2063812600969305,0.0428580796853904,4.815457472941384
Lmorm,1213at7898,Complete,175373,49824,65280,+,3693.2,2114,646,1,12919,10555,8371,2364,4700.1167,-1.0,-0.01649478033241871,0.007179513831729836,0.4772484855803094,0.016533319501021285,0.41087452309397443,0.015588480807307991,0.4807525683871766,0.01631668783073305,0.4010312039641087,0.015922238545114518,0.023209454649010367,0.008931032412009437,-0.01802107188326509,0.007159226197120751,0.475864879550806,0.016621254059244077,0.4163629388068291,0.01551963031111576,0.4763853259404096,0.016542998476243607,0.40356888215969416,0.01595288013928754,0.027659120034173423,0.009182950708724697,-0.0017103072498864853,0.009360647169518663,1.3175103967143893,0.01191160889965188,0.009040998028825487,0.6432874224307551,0.04876961370768876,13.19033253546845,-0.02916467780429595,0.009560427494350498,-3.050562103162239,-0.014844868735083536,0.010680783173212634,-1.3898670625871719,0.6488782816229117,0.050464802948120197,12.858036566396269,1.2567010309278352,0.07942425961485236,15.822634507666619,0.1302141157811261,0.019987525031122614,6.514769366310709,0.15400475812846953,0.020447838024302254,7.5315912589602325,0.8488873904248146,0.05582489462509066,15.206251550061678,-0.0887390424814565,0.01206006860103713,-7.358087703897904,-0.10896830748482807,0.01114763184943495,-9.775018493309092
Lmorm,1220at7898,Fragmented,170984,45,5775,+,1286.0,744,181,7,3613,3086,2467,527,4423.3438,-1.0,-0.07994307093758936,0.004128984675769722,0.47596823544819206,0.03213444233724587,0.3201837093882547,0.02795644736805799,0.4768641320365458,0.031746804464620415,0.3120222376650451,0.028433534673284955,0.011111111111111101,0.008825643167204487,-0.1491306771207811,0.006023217591494525,0.46019411308529706,0.0336502232194717,0.30724360506813286,0.029785403741981804,0.45125994694960203,0.03385229241389942,0.28900277970813065,0.030593720393426387,0.02249999999999999,0.009704205014369449,-0.03964661523959757,0.006789157467351752,-4.869648691505986,-0.029405767270069064,0.006038580836716385,0.5674114614393169,0.08652506439059206,6.55776988362475,-0.04457686127477235,0.0055357757599744754,-8.05250487150836,-0.0343934118907338,0.007252505535916779,-4.742279991432806,0.5590787359400107,0.08508017435954439,6.5711987563327385,1.396312949640288,0.18253939845101907,7.6493784984996624,0.23801387461459414,0.046965270739798885,5.067869744289552,0.25755395683453247,0.04902271861060437,5.253767317156082,0.5252946375957572,0.05600657061507632,9.379160906066152,-0.12762964054213322,0.01742020645613359,-7.3265285841199255,-0.13883323512080145,0.016879375589826107,-8.225021973234718
Lmorm,1258at7898,Complete,173537,1441,27434,+,3187.2,1883,385,0,7700,6670,5933,1030,2706.8867,-1.0,-0.02167297558079124,0.008538350571442208,0.6454629381458649,0.016136240498989554,0.09804162569649298,0.012187910312321406,0.6701225961180378,0.014813100297152564,0.12461823030928723,0.020353531306045038,0.4555501818116681,0.012860721618916915,-0.024549098196392803,0.009765836540766844,0.6470450281425891,0.01612725201415848,0.10997418879056042,0.01208569998875346,0.6698619117844216,0.014938545272014141,0.13182346109175372,0.020009654456116112,0.4611478316943415,0.012889076213511874,-0.06254050550874918,0.016070293074994472,-2.3567720330910253,-0.025793907971484113,0.010944591843978266,0.658101101749838,0.08629555936666118,7.626129392749312,0.008760330578512394,0.014908803074465226,0.5875944926468636,0.05561983471074382,0.02437867294632338,2.281495585637774,0.9277272727272727,0.1127408283004881,8.228849181900646,1.3766076421248834,0.08967933936804857,15.350332103531846,1.031174277726002,0.07028724001008803,14.670860281012628,1.04878844361603,0.07222495157343238,14.521137373829989,0.0975874125874126,0.015253489278718573,6.397710766648324,-0.2713811188811189,0.02050617119014082,-13.234119444569762,-0.29120629370629375,0.01868769348363593,-15.582784144083458
Lmorm,1262at7898,Complete,159866,81,12711,+,4478.7,1930,201,0,4020,3797,2702,223,5700.127,-1.0,-0.008615567439096892,0.01713529553597947,0.8696942712971207,0.015645332276057307,0.8902767720653311,0.014080455845075042,0.8695738749502191,0.016129996811155144,0.8902256248227811,0.014719535229389572,-0.027568922305764427,0.007265666397736814,-0.0026737967914438484,0.015345868959032479,0.8684327693677649,0.01585191396838086,0.887762490948588,0.014466439400378252,0.8671594982078854,0.01651700652257468,0.8865293474298214,0.015300227841777944,-0.059344790547798086,0.009138404128694596,0.03658892128279882,0.047193353850931145,0.866723783273286,0.04052478134110785,0.046756281670339274,12.892419825072885,2.9113972735957376,4.428258534827172,-0.04999999999999998,0.05204895927589751,-0.9606340010558799,-0.04598214285714283,0.05336817218216059,-0.86160235542999,13.073660714285715,3.454378753665756,3.7846633639730625,4.499435318275154,0.701696604815598,6.412223299067523,-0.02782340862422998,0.017734716952499507,-1.5688667994393104,-0.026437371663244356,0.017838289309699364,-1.482057567530836,5.898663101604277,0.9946455571879742,5.93041718125275,0.005347593582887694,0.022462278221628728,0.2380699557776176,0.0035427807486630974,0.02259473783899598,0.15679671850622917
Lmorm,1312at7898,Fragmented,173623,69,24645,+,1554.4,975,756,0,15120,12599,10401,2521,4090.6223,-1.0,-0.02356623400533925,0.005550878192926751,0.4459550971505964,0.015610081897693737,0.45378415816647777,0.015682978554678914,0.43425891103589476,0.015484571982274925,0.4379789500461064,0.015591462937757011,-0.019828315802200465,0.005679935945757335,-0.02112676056338029,0.005969512901634684,0.450070323488045,0.01553915025405513,0.4578768417075936,0.015662610949364116,0.4396389620157954,0.015349769639455774,0.4433845273299628,0.015509921696288644,-0.004261878853826636,0.005809363117820981,-0.00040278286341998977,0.009879954109689629,0.6028248643629825,0.005858659831563538,0.009718676481194094,0.7966953496887588,0.0646225042658936,12.328450572121172,-0.02828354251369984,0.008489453964682571,-3.3316091507608983,-0.0222379353013965,0.008835358858625091,-2.516924966741763,0.7413381651051796,0.059127207914284996,12.53802084109698,0.8277348279860842,0.04811691826915669,17.202573601158253,-0.013732122149207578,0.008698512159942037,-1.57867482354581,-0.007122149207576345,0.00869816787284319,-0.8188102726566845,0.8674616006467258,0.048863150492421605,17.752879049034387,-0.005527485852869848,0.009213516913694616,-0.5999322413631223,-0.012439369442198868,0.008876277581983352,-1.401417353987184
Lmorm,1329at7898,Complete,173392,19649,38855,+,3604.8,2100,494,37,9843,8712,6221,1131,5629.1494,-1.0,0.09123434704830048,0.006964104222171873,0.6311091162976261,0.014808420066178862,0.731369150779896,0.015581639514159175,0.7224411555789083,0.012320350364286775,0.8100835305961419,0.012625495021955263,-0.021001091348848196,0.004800586561442483,0.06663685152057246,0.007487050443624598,0.6229213483146067,0.015263800949211788,0.7287045435804403,0.01572224073751774,0.7198307363989828,0.012505756326887073,0.8119541261937802,0.012494785873142455,-0.02663563485906391,0.0057179769546432105,-0.1385057471264368,0.01923007994111296,-5.523147028046775,-0.1164750957854406,0.021088537964673963,2.2842432950191576,0.21673928245205634,10.539129174816024,0.4106250000000001,0.0532601169452539,7.709802823416286,0.4606250000000001,0.052084129217678035,8.843864857083144,5.672812500000001,0.5780678507280258,9.813402514697177,1.585298944900352,0.10337302158674326,15.335712554073718,-0.20932004689331768,0.012437317611861785,-16.829999315421826,-0.19560375146541617,0.012571249788617553,-15.559610599935944,3.0351528384279476,0.308654882246769,9.833483975158211,0.2989628820960698,0.03408985843013424,8.769848156124846,0.27767467248908295,0.03279865740181024,8.46603777366074
Lmorm,1401at7898,Complete,166982,11419,29018,-,4192.5,2292,855,1,17099,13663,11078,3436,4551.3984,-1.0,0.017905773420479287,0.007008063887422308,0.1986978424104172,0.011571610147082627,0.43111576273157465,0.0160023629938839,0.10315830948529715,0.009218830725098711,0.32656675470384694,0.013735227965925812,0.06477679162803018,0.007974215606694712,0.017054738562091488,0.007170374563329605,0.20406189784906634,0.011634662047824094,0.431176634455897,0.01604703960518249,0.10892590518850315,0.00930152970630088,0.3265155702966648,0.013834403692228322,0.07421512783150083,0.008164959189212565,0.07428876244665716,0.00995071355752297,8.092071340738205,0.10592105263157893,0.013089485765941877,0.3834637268847794,0.0275468076123499,13.92044160909823,-0.0829107505070994,0.008344551496946698,-9.935914535063597,-0.05283975659229209,0.005807595363505031,-9.09838810815531,0.21100405679513182,0.015473337716867427,13.636621952942777,0.1737448071216617,0.012654866249835988,13.729485850861009,-0.13583382789317508,0.008022710258939258,-16.931164595134547,-0.10416023738872406,0.006323273687824644,-16.472517643714017,0.9166121877188886,0.06802666800727601,13.474306688383583,0.3699509689469998,0.03228984615982861,11.457192057088557,0.30764650945598887,0.026914154690602505,11.430658439494234
