GENE;POP;TOTAL_SITES;N_SITES;NUM_ALL;DENOM_ALL;PI_ALL
127022:609-3230;Fa;2580;32;60;113992;0.05263527265071233
127022:609-3230;Ga;2580;32;92;114961;0.08002713963866007
127022:609-3230;Li;2580;32;66;93701;0.07043681497529375
127022:609-3230;Mu;2580;32;1844;115182;1.6009445920369503
127022:609-3230;all;2580;32;15300;1891392;0.80892802761141
127276:307-4422;Fa;3935;113;153;171101;0.08942086837598845
127276:307-4422;Ga;3963;85;80;172107;0.04648271133655226
127276:307-4422;Li;3973;75;426;155144;0.27458361264373743
127276:307-4422;Mu;3974;74;2619;172592;1.5174515620654492
127276:307-4422;all;3974;74;29238;2892968;1.0106575669001523
127542:1170-3704;Fa;2485;39;650;109433;0.5939707400875421
127542:1170-3704;Ga;2490;34;1207;110571;1.0916062982156263
127542:1170-3704;Li;2490;34;115;102324;0.11238810054337203
127542:1170-3704;Mu;2490;34;1988;111540;1.7823202438587054
127542:1170-3704;all;2490;34;25460;1875680;1.3573743922204213
128201:2818-5301;Fa;2414;69;834;102668;0.8123271126349009
128201:2818-5301;Ga;2429;54;672;105760;0.6354009077155824
128201:2818-5301;Li;2430;53;592;82537;0.7172540799883689
128201:2818-5301;Mu;2454;29;1840;105941;1.736815774818059
128201:2818-5301;all;2454;29;17872;1711934;1.043965479977616
129021:5203-9633;Fa;4356;60;585;190826;0.3065619988890403
129021:5203-9633;Ga;4356;60;735;193793;0.37927066509110235
129021:5203-9633;Li;4356;60;685;165058;0.41500563438306537
129021:5203-9633;Mu;4356;60;2769;190338;1.45478044321155
129021:5203-9633;all;4356;60;23486;3199055;0.7341543049431786
129165:233-2285;Fa;1964;63;543;88006;0.6170033861327636
129165:233-2285;Ga;1964;63;505;88176;0.572718199963709
129165:233-2285;Li;1964;63;525;75741;0.6931516615835545
129165:233-2285;Mu;1964;63;1749;87192;2.0059179741260666
129165:233-2285;all;1964;63;15622;1464695;1.0665701733125326
129528:884-1333;Fa;448;2;73;20160;0.3621031746031746
129528:884-1333;Ga;448;2;75;20143;0.3723377848384054
129528:884-1333;Li;448;2;94;20160;0.4662698412698413
129528:884-1333;Mu;448;2;134;20075;0.6674968866749689
129528:884-1333;all;448;2;1824;348978;0.5226690507711088
129755:634-4938;Fa;4103;69;809;174207;0.4643900646931524
129755:634-4938;Ga;4103;69;821;180712;0.4543140466598787
129755:634-4938;Li;4103;69;335;133789;0.25039427755645083
129755:634-4938;Mu;4103;69;2319;175885;1.318475140006254
129755:634-4938;all;4103;69;25090;2863933;0.8760679806406085
129953:3262-4527;Fa;1266;0;158;56953;0.2774217337102523
129953:3262-4527;Ga;1266;0;51;56647;0.09003124613836566
129953:3262-4527;Li;1266;0;91;56766;0.16030722615650214
129953:3262-4527;Mu;1266;0;431;54547;0.7901442792454214
129953:3262-4527;all;1266;0;7307;974037;0.7501768413314894
130004:1164-2505;Fa;1310;32;139;56560;0.24575671852899575
130004:1164-2505;Ga;1299;43;104;55348;0.18790200187902
130004:1164-2505;Li;1312;30;69;43471;0.15872650732672355
130004:1164-2505;Mu;1312;30;1016;55153;1.842148205899951
130004:1164-2505;all;1312;30;8450;905808;0.9328687757228905
130263:3099-7820;Fa;4550;130;3172;193059;1.6430210453799097
130263:3099-7820;Ga;4550;130;3418;198656;1.7205621778350515
130263:3099-7820;Li;4550;130;2520;162005;1.5555075460633931
130263:3099-7820;Mu;4549;131;5535;196181;2.8213741391877907
130263:3099-7820;all;4550;130;63849;3235425;1.9734347110503256
130272:277-5575;Fa;5227;40;822;230892;0.35601060235954474
130272:277-5575;Ga;5226;41;713;233686;0.30511027618256975
130272:277-5575;Li;5226;41;395;179167;0.22046470611217467
130272:277-5575;Mu;5227;40;2729;229799;1.18755956292238
130272:277-5575;all;5227;40;27131;3768280;0.7199836530194147
130438:11-2129;Fa;2076;27;39;84517;0.046144562632369816
130438:11-2129;Ga;2076;27;112;85680;0.13071895424836602
130438:11-2129;Li;2076;27;51;62289;0.08187641477628474
130438:11-2129;Mu;2076;27;1251;87178;1.4349950675629173
130438:11-2129;all;2076;27;13133;1371936;0.9572603969864484
130944:12-7299;Fa;7041;118;1174;310152;0.3785240785163404
130944:12-7299;Ga;7041;118;1082;314607;0.34392114606477286
130944:12-7299;Li;7041;118;564;273065;0.20654422939593137
130944:12-7299;Mu;7041;118;4249;307838;1.3802714414724628
130944:12-7299;all;7041;118;46609;5209314;0.8947243341445726
130989:4550-4963;Fa;414;0;50;18494;0.27035795393100465
130989:4550-4963;Ga;414;0;46;18596;0.2473650247365025
130989:4550-4963;Li;414;0;36;18409;0.1955565212667717
130989:4550-4963;Mu;414;0;116;18239;0.6359997806897308
130989:4550-4963;all;414;0;1212;319382;0.37948287630486377
131080:1657-2475;Fa;819;0;0;36532;0.0
131080:1657-2475;Ga;819;0;0;36549;0.0
131080:1657-2475;Li;819;0;9;34173;0.02633658151171978
131080:1657-2475;Mu;819;0;181;36804;0.49179437017715466
131080:1657-2475;all;819;0;1462;623698;0.234408319410997
131116:1293-6601;Fa;4995;217;2480;218108;1.1370513690465274
131116:1293-6601;Ga;4995;217;2141;219632;0.9748124134916588
131116:1293-6601;Li;4995;217;2273;185808;1.2233057780074055
131116:1293-6601;Mu;4995;217;4565;212889;2.1443099455584833
131116:1293-6601;all;4995;217;51527;3613849;1.425820503291643
131189:202-1695;Fa;1444;16;78;61917;0.12597509569262078
131189:202-1695;Ga;1444;16;24;63269;0.03793326905751632
131189:202-1695;Li;1444;16;51;54698;0.09323924092288566
131189:202-1695;Mu;1442;18;901;60799;1.481932268622839
131189:202-1695;all;1444;16;11232;1037987;1.0820944770984608
131346:1738-2712;Fa;975;0;153;43858;0.34885311687719456
131346:1738-2712;Ga;975;0;167;43841;0.38092196802080247
131346:1738-2712;Li;975;0;141;43450;0.3245109321058688
131346:1738-2712;Mu;975;0;390;43875;0.8888888888888888
131346:1738-2712;all;975;0;3841;758344;0.5064983701328157
131417:9639-13953;Fa;4222;67;1193;187422;0.636531463755589
131417:9639-13953;Ga;4222;67;315;187745;0.1677807664651522
131417:9639-13953;Li;4222;67;1060;174541;0.6073071656516233
131417:9639-13953;Mu;4222;67;2912;178899;1.6277340845952186
131417:9639-13953;all;4222;67;28660;3151131;0.9095147107498863
132185:4212-6482;Fa;2240;23;106;96408;0.10994938179404198
132185:4212-6482;Ga;2238;25;121;97841;0.1236700360789444
132185:4212-6482;Li;2240;23;302;90267;0.33456301860037446
132185:4212-6482;Mu;2240;23;1778;96730;1.83810606843792
132185:4212-6482;all;2240;23;22581;1646566;1.371399628074429
132959:1135-5100;Fa;3860;76;1269;167392;0.7581007455553431
132959:1135-5100;Ga;3860;76;1287;171091;0.7522312687400272
132959:1135-5100;Li;3851;85;419;125748;0.3332060947291408
132959:1135-5100;Mu;3841;95;1882;142207;1.3234228976070095
132959:1135-5100;all;3860;76;25005;2606058;0.9594951455416572
132960:46-1119;Fa;1072;2;184;48172;0.381964626754131
132960:46-1119;Ga;1072;2;141;48121;0.2930113671785707
132960:46-1119;Li;1072;2;21;40873;0.05137866072957698
132960:46-1119;Mu;1072;2;441;47594;0.9265873849644913
132960:46-1119;all;1072;2;4447;798308;0.557053167449155
134433:87-3336;Fa;3173;54;354;138287;0.25598935547086854
134433:87-3336;Ga;3173;54;188;138980;0.13527126205209383
134433:87-3336;Li;3173;54;224;118849;0.18847445077367078
134433:87-3336;Mu;3173;54;2327;135016;1.7234994371037506
134433:87-3336;all;3173;54;26295;2295952;1.145276556304313
134443:1-3390;Fa;3351;37;743;145240;0.5115670614155879
134443:1-3390;Ga;3362;26;642;144234;0.4451100295353384
134443:1-3390;Li;3362;26;894;144261;0.6197101087612037
134443:1-3390;Mu;3330;58;1879;140744;1.335048030466663
134443:1-3390;all;3363;25;20560;2483743;0.8277829066855951
135515:2006-5629;Fa;3539;74;651;156991;0.41467345261830296
135515:2006-5629;Ga;3538;75;1078;157055;0.6863837509152845
135515:2006-5629;Li;3539;74;1349;135400;0.9963072378138847
135515:2006-5629;Mu;3539;74;3032;152749;1.9849557116576868
135515:2006-5629;all;3539;74;30008;2602775;1.152923322223396
135811:2230-7038;Fa;4565;93;1402;203351;0.689448293836765
135811:2230-7038;Ga;4557;101;1207;202348;0.5964971237669757
135811:2230-7038;Li;4565;93;1225;165754;0.7390470214896775
135811:2230-7038;Mu;4565;93;3548;201689;1.759144028677816
135811:2230-7038;all;4565;93;34194;3338086;1.0243594682701405
135930:580-1877;Fa;1292;3;256;58106;0.4405741231542354
135930:580-1877;Ga;1292;3;283;57409;0.4929540664355763
135930:580-1877;Li;1292;3;188;49589;0.3791163362842566
135930:580-1877;Mu;1292;3;472;56714;0.8322460062771098
135930:580-1877;all;1292;3;6545;959226;0.682320954602982
136357:2866-4124;Fa;1214;17;25;54596;0.0457909004322661
136357:2866-4124;Ga;1214;17;43;54307;0.07917947962509438
136357:2866-4124;Li;1214;17;33;39933;0.0826384193524153
136357:2866-4124;Mu;1214;17;584;53095;1.0999152462567097
136357:2866-4124;all;1214;17;6557;868535;0.7549494263328479
136389:1721-3060;Fa;1313;27;114;58864;0.19366675727099755
136389:1721-3060;Ga;1313;27;116;58983;0.1966668362070427
136389:1721-3060;Li;1313;27;74;52740;0.1403109594235874
136389:1721-3060;Mu;1313;27;769;57776;1.331002492384381
136389:1721-3060;all;1313;27;7701;987743;0.7796562466147571
136395:305-9599;Fa;9019;144;1017;394313;0.2579169340092769
136395:305-9599;Ga;9019;144;983;404295;0.24313929185372068
136395:305-9599;Li;9019;144;1337;335842;0.39810387027233046
136395:305-9599;Mu;9019;144;6717;399405;1.681751605513201
136395:305-9599;all;9019;144;70612;6626763;1.0655579503899566
136426:296-930;Fa;629;6;187;28002;0.6678094421827012
136426:296-930;Ga;630;5;195;27896;0.6990249498135933
136426:296-930;Li;628;7;98;27251;0.35961983046493706
136426:296-930;Mu;630;5;286;26860;1.0647803425167535
136426:296-930;all;630;5;3628;476157;0.7619335639295443
136603:2896-4261;Fa;1342;18;75;59778;0.125464217605139
136603:2896-4261;Ga;1342;18;122;60356;0.20213400490423486
136603:2896-4261;Li;1342;18;43;60169;0.07146537253402915
136603:2896-4261;Mu;1342;18;646;60305;1.0712212917668518
136603:2896-4261;all;1342;18;7328;1042456;0.7029553285702226
137310:273-1113;Fa;796;18;68;34868;0.19502122289778592
137310:273-1113;Ga;796;18;48;35191;0.13639851098292177
137310:273-1113;Li;796;18;138;28538;0.48356577195318523
137310:273-1113;Mu;796;18;479;32735;1.4632656178402321
137310:273-1113;all;796;18;3861;566488;0.681567835505783
137405:588-2292;Fa;1627;78;578;68693;0.8414248904546314
137405:588-2292;Ga;1676;29;559;70142;0.7969547489378689
137405:588-2292;Li;1631;74;668;66222;1.0087282172087826
137405:588-2292;Mu;1613;92;1001;68486;1.461612592354642
137405:588-2292;all;1676;29;14070;1181059;1.1913037367311878
137528:389-6395;Fa;5634;171;2204;249656;0.8828147531002659
137528:389-6395;Ga;5634;171;2329;250325;0.9303904923599321
137528:389-6395;Li;5634;171;1671;210766;0.7928223717297856
137528:389-6395;Mu;5634;171;4434;239357;1.8524630572742806
137528:389-6395;all;5634;171;48850;4105816;1.1897756743117567
137536:2230-3326;Fa;1090;7;55;48472;0.11346756890576003
137536:2230-3326;Ga;1090;7;50;48897;0.10225576211219502
137536:2230-3326;Li;1090;7;42;41893;0.10025541259876351
137536:2230-3326;Mu;1090;7;431;47016;0.9167092053768929
137536:2230-3326;all;1090;7;2860;805330;0.3551339202562925
137619:25-2372;Fa;2268;46;1123;98847;1.136099224053335
137619:25-2372;Ga;2268;46;806;98885;0.8150882338069475
137619:25-2372;Li;2262;52;619;68534;0.9032013307263548
137619:25-2372;Mu;2268;46;1921;93235;2.060385048533276
137619:25-2372;all;2268;46;20855;1535633;1.3580718830606011
138168:1795-3929;Fa;2070;53;769;91556;0.8399231071693827
138168:1795-3929;Ga;2070;53;685;91947;0.7449943989472196
138168:1795-3929;Li;2070;53;733;81407;0.9004139693146781
138168:1795-3929;Mu;2070;53;1866;92754;2.011773077171874
138168:1795-3929;all;2070;53;18861;1546872;1.219299334398709
138363:1300-7669;Fa;6026;213;695;253614;0.274038499451923
138363:1300-7669;Ga;6028;211;658;260707;0.25239061475142593
138363:1300-7669;Li;6094;145;443;236205;0.1875489511229652
138363:1300-7669;Mu;6094;145;3906;265843;1.4692882641258187
138363:1300-7669;all;6094;145;32654;4372193;0.7468563258758247
138383:125-2832;Fa;2581;91;896;113305;0.7907859317770619
138383:125-2832;Ga;2581;91;1039;113999;0.9114115036096808
138383:125-2832;Li;2581;91;971;108393;0.8958143053518216
138383:125-2832;Mu;2581;91;1983;104945;1.8895611987231407
138383:125-2832;all;2581;91;22331;1904686;1.172424221105211
138578:437-1525;Fa;1087;2;121;48150;0.2512980269989616
138578:437-1525;Ga;1087;2;186;48439;0.3839881087553418
138578:437-1525;Li;1087;2;18;48915;0.03679852805887764
138578:437-1525;Mu;1087;2;405;48388;0.8369843762916426
138578:437-1525;all;1087;2;4746;839872;0.565086108359369
138618:151-3577;Fa;3341;56;425;145555;0.2919858472742262
138618:151-3577;Ga;3341;56;262;148798;0.1760776354520894
138618:151-3577;Li;3341;56;405;130283;0.31086173944413314
138618:151-3577;Mu;3341;56;2064;136328;1.513995657531835
138618:151-3577;all;3341;56;19898;2421776;0.8216284247593502
138633:180-3144;Fa;2858;84;752;125069;0.6012681000087952
138633:180-3144;Ga;2858;84;752;127199;0.5911996163491852
138633:180-3144;Li;2858;84;780;103774;0.7516333571029352
138633:180-3144;Mu;2858;84;2385;127131;1.8760176510843145
138633:180-3144;all;2858;84;20901;2088181;1.0009189816400015
138643:222-2519;Fa;2285;13;421;99838;0.42168312666519764
138643:222-2519;Ga;2285;13;392;99633;0.39344393925707344
138643:222-2519;Li;2285;13;334;86107;0.38788948633676706
138643:222-2519;Mu;2285;13;1321;99990;1.3211321132113212
138643:222-2519;all;2285;13;11844;1666200;0.7108390349297803
139375:22-2438;Fa;2368;43;362;105632;0.3426991820660406
139375:22-2438;Ga;2368;43;291;104442;0.2786235422531166
139375:22-2438;Li;2368;43;189;100674;0.18773466833541927
139375:22-2438;Mu;2368;43;1466;105072;1.3952337444799756
139375:22-2438;all;2368;43;13604;1799208;0.7561104663829863
139987:658-8255;Fa;6920;598;2938;304328;0.9654057464314818
139987:658-8255;Ga;6919;599;2876;307893;0.9340907393152816
139987:658-8255;Li;7272;246;2892;269566;1.0728355949934338
139987:658-8255;Mu;6918;600;5508;297126;1.8537590113285274
139987:658-8255;all;7272;246;62782;5092613;1.232805241631359
140291:2045-5545;Fa;3223;164;1588;141403;1.1230313359688266
140291:2045-5545;Ga;3223;164;1803;142060;1.2691820357595383
140291:2045-5545;Li;3223;164;1465;129692;1.1295993584800912
140291:2045-5545;Mu;3223;164;2940;138357;2.1249376612675905
140291:2045-5545;all;3223;164;34552;2385248;1.448570546961993
141156:2629-3858;Fa;1223;7;62;49188;0.12604700333414653
141156:2629-3858;Ga;1223;7;112;52289;0.21419418998259673
141156:2629-3858;Li;1223;7;115;49479;0.2324218355261828
141156:2629-3858;Mu;1223;7;226;52117;0.4336396953009575
141156:2629-3858;all;1223;7;2363;876605;0.269562687869679
141725:6-5366;Fa;5253;73;201;230156;0.08733207042180087
141725:6-5366;Ga;5262;64;107;233383;0.04584738391399545
141725:6-5366;Li;5288;38;352;217559;0.1617951911895164
141725:6-5366;Mu;5288;38;3537;218982;1.6152012494177603
141725:6-5366;all;5288;38;29845;3886320;0.7679501430659338
142189:472-2224;Fa;1667;57;453;73724;0.61445390917476
142189:472-2224;Ga;1667;57;550;73390;0.7494209020302494
142189:472-2224;Li;1667;57;411;66652;0.6166356598451659
142189:472-2224;Mu;1667;57;1324;67320;1.9667260843731431
142189:472-2224;all;1667;57;12330;1211990;1.0173351265274466
142286:218-2227;Fa;2007;3;586;89686;0.6533907187297906
142286:218-2227;Ga;2007;3;371;90213;0.4112489330805981
142286:218-2227;Li;2007;3;389;90315;0.430714720699773
142286:218-2227;Mu;2007;3;1177;88036;1.3369530646553682
142286:218-2227;all;2007;3;12807;1551290;0.8255709764131787
142403:32-2553;Fa;2512;8;331;111140;0.29782256613280544
142403:32-2553;Ga;2512;8;353;112717;0.31317370050657845
142403:32-2553;Li;2512;8;422;111850;0.37729101475189986
142403:32-2553;Mu;2512;8;1200;107704;1.1141647478273788
142403:32-2553;all;2512;8;11672;1919207;0.6081678526599789
142750:753-4467;Fa;3538;76;917;154777;0.5924652887702954
142750:753-4467;Ga;3536;78;903;157476;0.5734207117275013
142750:753-4467;Li;3538;76;762;133875;0.569187675070028
142750:753-4467;Mu;3538;76;2866;155072;1.8481737515476682
142750:753-4467;all;3538;76;24834;2598668;0.9556434296339509
142954:95-1859;Fa;1725;32;258;74271;0.3473764995758775
142954:95-1859;Ga;1725;32;432;77387;0.5582332949978679
142954:95-1859;Li;1725;32;446;68910;0.6472210129153969
142954:95-1859;Mu;1725;32;1067;77132;1.383342840844267
142954:95-1859;all;1725;32;11999;1286224;0.9328857181952754
143049:1564-1948;Fa;382;3;9;16901;0.05325128690610023
143049:1564-1948;Ga;382;3;27;16714;0.16154122292688763
143049:1564-1948;Li;382;3;39;14946;0.2609393817743878
143049:1564-1948;Mu;382;3;158;17071;0.9255462480229629
143049:1564-1948;all;382;3;1765;283880;0.621741580949697
143053:2-2750;Fa;2672;71;807;117996;0.6839214888640293
143053:2-2750;Ga;2672;71;847;118361;0.715607336876167
143053:2-2750;Li;2672;71;1106;98945;1.1177927131234524
143053:2-2750;Mu;2672;71;2218;117029;1.8952567312375566
143053:2-2750;all;2672;71;24904;1950831;1.2765841838683105
143088:1200-3058;Fa;1854;5;81;83277;0.09726575164811413
143088:1200-3058;Ga;1854;5;45;83226;0.05406964169850768
143088:1200-3058;Li;1854;5;18;83158;0.02164554222083263
143088:1200-3058;Mu;1854;5;706;82328;0.8575454280439219
143088:1200-3058;all;1854;5;10628;1438225;0.738966434320082
143089:838-2556;Fa;1663;28;705;74410;0.9474532992877301
143089:838-2556;Ga;1663;28;609;73625;0.8271646859083192
143089:838-2556;Li;1663;28;544;63658;0.8545665902164693
143089:838-2556;Mu;1663;28;1694;73777;2.2961085433129567
143089:838-2556;all;1663;28;15844;1234778;1.2831456342759588
143253:1236-3599;Fa;2327;36;480;102046;0.4703761048938714
143253:1236-3599;Ga;2327;36;444;104664;0.42421462967209356
143253:1236-3599;Li;2327;36;969;97375;0.9951219512195122
143253:1236-3599;Mu;2327;36;1592;103984;1.5310047699646099
143253:1236-3599;all;2327;36;16887;1766377;0.9560246764988448
146704:2368-10062;Fa;7505;148;785;333380;0.2354670346151539
146704:2368-10062;Ga;7478;175;321;334143;0.0960666540971979
146704:2368-10062;Li;7525;128;398;265804;0.14973439075408948
146704:2368-10062;Mu;7525;128;4205;324609;1.2954046252568474
146704:2368-10062;all;7525;128;51763;5426572;0.9538802765355366
147887:1860-2864;Fa;1005;0;144;45106;0.31924799361504014
147887:1860-2864;Ga;1005;0;130;41697;0.3117730292347171
147887:1860-2864;Li;1005;0;95;34245;0.2774127609870054
147887:1860-2864;Mu;1005;0;475;44800;1.0602678571428572
147887:1860-2864;all;1005;0;3762;715512;0.5257773454533258
148770:1030-2535;Fa;1503;3;203;67367;0.30133448127421436
148770:1030-2535;Ga;1503;3;173;67584;0.2559777462121212
148770:1030-2535;Li;1503;3;211;65552;0.3218818647791067
148770:1030-2535;Mu;1503;3;363;66649;0.5446443307476482
148770:1030-2535;all;1503;3;4540;1156960;0.3924076891163048
148844:41037-44234;Fa;3098;74;1420;134006;1.0596540453412533
148844:41037-44234;Ga;3098;74;1371;134962;1.0158414961248352
148844:41037-44234;Li;3098;74;1015;118755;0.8547008547008547
148844:41037-44234;Mu;3076;96;3092;133245;2.320537355998349
148844:41037-44234;all;3098;74;31282;2253096;1.3884006717867325
148868:5420-7959;Fa;2461;22;100;107506;0.09301806410804979
148868:5420-7959;Ga;2461;22;118;108671;0.1085846269934021
148868:5420-7959;Li;2461;22;121;99904;0.12111627162075593
148868:5420-7959;Mu;2461;22;1233;106129;1.1617936661986827
148868:5420-7959;all;2461;22;10448;1825442;0.5723545311217776
149338:507-6549;Fa;5896;126;336;258100;0.13018209996125532
149338:507-6549;Ga;5886;136;279;260113;0.1072610749943294
149338:507-6549;Li;5940;82;735;219842;0.3343310195504044
149338:507-6549;Mu;5940;82;4218;258378;1.6324919304275132
149338:507-6549;all;5940;82;42822;4294993;0.9970214154016084
149627:3643-30431;Fa;25749;634;7880;1133117;0.6954268623628451
149627:3643-30431;Ga;25749;634;7222;1144250;0.6311557788944724
149627:3643-30431;Li;25741;642;8191;987466;0.8294969143241387
149627:3643-30431;Mu;25749;634;21709;1115034;1.9469361472385596
149627:3643-30431;all;25749;634;209738;18926295;1.1081830860186845
149941:2727-7212;Fa;4375;71;1034;191647;0.5395336217107495
149941:2727-7212;Ga;4366;80;610;191143;0.31913279586487603
149941:2727-7212;Li;4375;71;823;162816;0.5054785770440252
149941:2727-7212;Mu;4375;71;3092;190058;1.62687179703038
149941:2727-7212;all;4375;71;29693;3174904;0.9352408765745358
150038:8571-16726;Fa;7979;127;643;352385;0.18247087702370987
150038:8571-16726;Ga;7953;153;635;354072;0.17934205472333312
150038:8571-16726;Li;7995;111;1114;298608;0.37306435192627124
150038:8571-16726;Mu;7995;111;5962;348619;1.7101764390351644
150038:8571-16726;all;7995;111;54538;5844456;0.9331578507905611
150088:16069-19905;Fa;3593;99;479;159305;0.30068108345626315
150088:16069-19905;Ga;3593;99;1042;161209;0.646365897685613
150088:16069-19905;Li;3593;99;860;129778;0.6626700981676401
150088:16069-19905;Mu;3593;99;2560;159511;1.6049049908783721
150088:16069-19905;all;3593;99;38063;2633095;1.4455612121856598
150305:27916-30176;Fa;2167;67;1218;96376;1.263800116211505
150305:27916-30176;Ga;2167;67;1325;96937;1.366867140513942
150305:27916-30176;Li;2167;67;901;81379;1.1071652391894715
150305:27916-30176;Mu;2167;67;2206;97005;2.2741095819803103
150305:27916-30176;all;2167;67;27606;1607113;1.7177385784322572
150305:30601-34273;Fa;3470;95;1031;154640;0.6667097775478531
150305:30601-34273;Ga;3470;95;1119;155036;0.721767847467685
150305:30601-34273;Li;3470;95;1153;137969;0.8356949749581428
150305:30601-34273;Mu;3470;95;2720;151837;1.791394719337184
150305:30601-34273;all;3470;95;29931;2592270;1.1546250969227743
151679:7244-10110;Fa;2653;86;1152;116766;0.9865885617388623
151679:7244-10110;Ga;2653;86;1231;116040;1.0608410892795588
151679:7244-10110;Li;2653;86;920;100656;0.9140041328882531
151679:7244-10110;Mu;2653;86;1898;115834;1.638551720565637
151679:7244-10110;all;2653;86;22791;1942348;1.17337366939395
151705:29095-32208;Fa;2997;63;575;134559;0.4273218439494943
151705:29095-32208;Ga;2997;63;672;134023;0.501406475008021
151705:29095-32208;Li;2997;63;544;117692;0.4622234306494919
151705:29095-32208;Mu;2997;63;1342;131303;1.022063471512456
151705:29095-32208;all;2997;63;14263;2236829;0.637643735842123
151705:38951-40084;Fa;1133;1;271;49778;0.5444172124231589
151705:38951-40084;Ga;1133;1;311;50900;0.6110019646365422
151705:38951-40084;Li;1133;1;432;50764;0.8509967693641163
151705:38951-40084;Mu;1133;1;695;50883;1.3658785842029755
151705:38951-40084;all;1133;1;7727;876433;0.8816418368546141
151773:8745-9861;Fa;1108;9;164;49333;0.3324346786126933
151773:8745-9861;Ga;1108;9;128;49231;0.25999878125571285
151773:8745-9861;Li;1108;9;115;49843;0.23072447485103223
151773:8745-9861;Mu;1108;9;290;49554;0.5852201638616459
151773:8745-9861;all;1108;9;3095;857573;0.3609022205689778
151915:1362-7899;Fa;6361;117;662;280175;0.23628089586865353
151915:1362-7899;Ga;6361;117;973;284165;0.34240670033255327
151915:1362-7899;Li;6361;117;638;256635;0.24860210025912288
151915:1362-7899;Mu;6361;117;3258;281331;1.1580664768546658
151915:1362-7899;all;6361;117;35879;4767722;0.7525396824730972
151929:12044-13331;Fa;1282;5;66;56500;0.1168141592920354
151929:12044-13331;Ga;1282;5;0;57673;0.0
151929:12044-13331;Li;1282;5;61;51129;0.11930606896281953
151929:12044-13331;Mu;1282;5;389;55769;0.6975201276694938
151929:12044-13331;all;1282;5;2404;954679;0.25181238929525
151934:5300-8046;Fa;2504;149;993;106788;0.9298797617709855
151934:5300-8046;Ga;2538;115;831;105620;0.7867828062866882
151934:5300-8046;Li;2427;226;597;87584;0.6816313481914505
151934:5300-8046;Mu;2545;108;2398;103154;2.3246796052504024
151934:5300-8046;all;2545;108;23077;1727386;1.3359492319608934
151975:5146-8568;Fa;3290;67;497;146928;0.33826091691168464
151975:5146-8568;Ga;3290;67;624;146333;0.4264246615595935
151975:5146-8568;Li;3290;67;499;129923;0.38407364361968244
151975:5146-8568;Mu;3290;67;2546;144988;1.756007393715342
151975:5146-8568;all;3290;67;26520;2457420;1.079180604048148
152023:12577-13639;Fa;1057;4;98;47480;0.2064026958719461
152023:12577-13639;Ga;1057;4;138;47191;0.29242864105443833
152023:12577-13639;Li;1057;4;89;38814;0.2292987066522389
152023:12577-13639;Mu;1057;4;525;47072;1.1153127124405167
152023:12577-13639;all;1057;4;4354;780169;0.5580842099596369
152023:8760-11638;Fa;2862;15;170;128620;0.1321722904680454
152023:8760-11638;Ga;2862;15;206;128620;0.16016171668480797
152023:8760-11638;Li;2862;15;241;118530;0.20332405298236733
152023:8760-11638;Mu;2862;15;850;126733;0.6707013958479638
