GENE;POP;TOTAL_SITES;N_SITES;NUM_ALL;DENOM_ALL;PI_ALL
1002:634995-731515;Li;93811;1744;53270;3980417;1.3383019919772225
1002:634995-731515;Mu;93605;1950;49589;3964388;1.2508614192152736
1002:634995-731515;all;93895;1660;876908;68087213;1.2879187755856596
1002:775411-779773;Fa;3701;437;2999;153257;1.9568437330758137
1002:775411-779773;Ga;3810;328;2487;146206;1.7010245817545107
1002:775411-779773;Li;3739;399;2536;142481;1.7798864409991508
1002:775411-779773;Mu;3980;158;2839;151541;1.8734203944807015
1002:775411-779773;all;3983;155;50061;2552133;1.9615357036643466
1003:123266-125052;Fa;1751;26;720;74984;0.9602048436999894
1003:123266-125052;Ga;1745;32;873;72683;1.201106173383047
1003:123266-125052;Li;1764;13;772;72646;1.0626875533408584
1003:123266-125052;Mu;1712;65;674;72856;0.9251125507851103
1003:123266-125052;all;1764;13;12887;1268421;1.0159875940243814
1003:271324-274653;Fa;3286;32;881;147853;0.5958621062812388
1003:271324-274653;Ga;3286;32;1156;145252;0.79585823258888
1003:271324-274653;Li;3286;32;614;146705;0.4185269759040251
1003:271324-274653;Mu;3286;32;914;147700;0.6188219363574814
1003:271324-274653;all;3286;32;15627;2545126;0.6139971066265482
1003:98099-104875;Fa;6595;116;4412;292607;1.507824488135964
1003:98099-104875;Ga;6595;116;4454;289079;1.540755295265308
1003:98099-104875;Li;6595;116;4476;293720;1.523900313223478
1003:98099-104875;Mu;6595;116;4476;293064;1.5273114405044632
1003:98099-104875;all;6595;116;77312;5059098;1.5281775525992973
1009:117053-122218;Fa;4773;263;1629;187833;0.8672597466898788
1009:117053-122218;Ga;4718;318;938;187617;0.499954694937026
1009:117053-122218;Li;4947;89;2162;200452;1.0785624488655638
1009:117053-122218;Mu;4948;88;1826;206190;0.8855909597943644
1009:117053-122218;all;4948;88;38509;3301332;1.166468564809598
100:117617-122990;Fa;5096;126;3311;222415;1.488658588674325
100:117617-122990;Ga;5106;116;2468;224441;1.0996208357653015
100:117617-122990;Li;5106;116;1820;226343;0.8040893687898455
100:117617-122990;Mu;5106;116;2523;225605;1.1183262782296493
100:117617-122990;all;5106;116;56352;3890700;1.4483768987585781
100:194684-205095;Fa;10159;128;3921;453693;0.8642407971910521
100:194684-205095;Ga;10151;136;3828;451777;0.8473206914030594
100:194684-205095;Li;10167;120;4706;452505;1.0399885084142717
100:194684-205095;Mu;10167;120;4980;454596;1.0954781828260698
100:194684-205095;all;10167;120;83425;7850943;1.0626112047941247
1011:133195-157994;Fa;24103;525;12109;1050791;1.1523699765224484
1011:133195-157994;Ga;24107;521;11062;1028562;1.075482080807963
1011:133195-157994;Li;24142;486;10560;1046733;1.0088532605736134
1011:133195-157994;Mu;24142;486;12147;1051494;1.1552134391637041
1011:133195-157994;all;24142;486;246632;18058264;1.3657569742030573
1011:187164-199440;Fa;10346;1713;7035;407283;1.7273001819373752
1011:187164-199440;Ga;9842;2217;6857;393717;1.7416062806533628
1011:187164-199440;Li;11486;573;5765;435565;1.3235682389540022
1011:187164-199440;Mu;11451;608;7096;435535;1.6292605645929719
1011:187164-199440;all;11535;524;142989;7093484;2.015779552050868
1011:38225-45074;Fa;6037;762;2407;264716;0.9092763565481498
1011:38225-45074;Ga;6014;785;2535;260101;0.9746213970726756
1011:38225-45074;Li;6183;616;2272;260879;0.8709018357169416
1011:38225-45074;Mu;6251;548;2838;268434;1.057243121214153
1011:38225-45074;all;6251;548;54970;4537926;1.2113463286972947
1014:16630-38077;Fa;20264;774;5911;871107;0.6785618758659958
1014:16630-38077;Ga;20170;868;5158;861458;0.5987523477639073
1014:16630-38077;Li;20473;565;10745;867946;1.2379802430105098
1014:16630-38077;Mu;20412;626;10681;849821;1.2568529137312445
1014:16630-38077;all;20494;544;174249;14864124;1.1722789718385018
1015:48024-49037;Fa;1013;1;123;44854;0.2742230347349177
1015:48024-49037;Ga;1013;1;176;45330;0.3882638429296272
1015:48024-49037;Li;1013;1;279;45517;0.612957795988312
1015:48024-49037;Mu;1013;1;237;45551;0.5202959320322276
1015:48024-49037;all;1013;1;3637;785228;0.46317757390210235
1019:157359-164848;Fa;6938;496;2900;305897;0.9480315269518825
1019:157359-164848;Ga;6915;519;2595;300329;0.8640524225099807
1019:157359-164848;Li;6937;497;2726;306484;0.8894428420406938
1019:157359-164848;Mu;6931;503;2755;304126;0.9058745388424535
1019:157359-164848;all;6938;496;47114;5267452;0.8944362473545084
1019:21441-38572;Fa;11932;5163;4231;516664;0.818907452425561
1019:21441-38572;Ga;11937;5158;3985;515060;0.773696268395915
1019:21441-38572;Li;11940;5155;4104;521714;0.7866378897250218
1019:21441-38572;Mu;11917;5178;4154;520198;0.7985420935874417
1019:21441-38572;all;11947;5148;70898;8976816;0.789790054736557
1019:63924-108279;Fa;42701;1385;17768;1863278;0.9535882460910288
1019:63924-108279;Ga;42694;1392;17875;1850101;0.9661634689133188
1019:63924-108279;Li;42710;1376;17467;1867321;0.9354042502601321
1019:63924-108279;Mu;42680;1406;17637;1863555;0.9464169289342145
1019:63924-108279;all;42746;1340;305171;32218383;0.9471952704764854
101:365225-369169;Fa;3640;91;701;159534;0.4394047663820878
101:365225-369169;Ga;3638;93;482;159736;0.3017478840086142
101:365225-369169;Li;3644;87;1303;156343;0.8334239460673007
101:365225-369169;Mu;3644;87;1379;155804;0.8850863905933095
101:365225-369169;all;3644;87;22755;2728713;0.8339096123337265
1022:10919-46404;Fa;34711;558;13000;1520271;0.8551107006579748
1022:10919-46404;Ga;34664;605;13597;1498502;0.907372829665893
1022:10919-46404;Li;34638;631;13278;1510612;0.878981498889192
1022:10919-46404;Mu;34679;590;14351;1507769;0.9518036250911114
1022:10919-46404;all;34711;558;237394;26133658;0.9083841228809224
1022:113564-116409;Fa;2794;30;1363;125262;1.0881193019431272
1022:113564-116409;Ga;2794;30;1206;124132;0.9715464183288757
1022:113564-116409;Li;2794;30;1160;124188;0.9340677038039102
1022:113564-116409;Mu;2794;30;1201;124868;0.9618156773552872
1022:113564-116409;all;2794;30;20972;2159150;0.9713081536715837
1022:118654-119096;Fa;438;2;191;19642;0.9724060686284492
1022:118654-119096;Ga;438;2;156;19676;0.7928440739987802
1022:118654-119096;Li;438;2;178;19676;0.904655417767839
1022:118654-119096;Mu;438;2;115;19608;0.5864953080375357
1022:118654-119096;all;438;2;2682;340578;0.7874848052428518
1022:173869-177172;Fa;3262;38;1235;145804;0.8470275163918686
1022:173869-177172;Ga;3262;38;1221;142793;0.8550839326857759
1022:173869-177172;Li;3262;38;1201;146059;0.822270452351447
1022:173869-177172;Mu;3262;38;1148;144902;0.79225959614084
1022:173869-177172;all;3262;38;20645;2509574;0.8226495811639745
1022:267596-273509;Fa;5831;72;1829;258806;0.7067069542437192
1022:267596-273509;Ga;5819;84;1651;258291;0.6392015207653383
1022:267596-273509;Li;5831;72;2090;260865;0.801180687328695
1022:267596-273509;Mu;5831;72;1935;260337;0.7432673803569988
1022:267596-273509;all;5831;72;33305;4495187;0.7409035486176659
1022:278427-279964;Fa;1536;2;362;68712;0.5268366515310281
1022:278427-279964;Ga;1536;2;357;68546;0.5208181367257024
1022:278427-279964;Li;1536;2;293;69120;0.42390046296296297
1022:278427-279964;Mu;1536;2;341;68644;0.49676592273177556
1022:278427-279964;all;1536;2;5647;1191470;0.4739523445827423
1022:48745-51919;Fa;3155;19;1409;141150;0.9982288345731491
1022:48745-51919;Ga;3155;19;1197;139726;0.8566766385640467
1022:48745-51919;Li;3155;19;1182;141262;0.836743073154847
1022:48745-51919;Mu;3155;19;1393;140623;0.9905918661954304
1022:48745-51919;all;3155;19;22775;2437533;0.9343463247471931
1024:30506-31504;Fa;970;5;200;43582;0.4589050525446285
1024:30506-31504;Ga;970;5;100;43463;0.2300807583461795
1024:30506-31504;Li;970;5;201;43650;0.46048109965635736
1024:30506-31504;Mu;970;5;280;43650;0.6414662084765178
1024:30506-31504;all;970;5;8001;755445;1.059110855191311
1028:58800-67924;Fa;8798;290;2243;373457;0.6006046211478162
1028:58800-67924;Ga;8865;223;2157;372462;0.5791194806450054
1028:58800-67924;Li;8973;115;2594;394443;0.6576362110621814
1028:58800-67924;Mu;8973;115;2565;395630;0.6483330384450118
1028:58800-67924;all;8973;115;51773;6616712;0.7824581151484302
1029:114707-130783;Fa;15897;129;2865;708283;0.40449933148190764
1029:114707-130783;Ga;15895;131;2918;702828;0.41517981639889134
1029:114707-130783;Li;15927;99;3956;713284;0.5546177959971064
1029:114707-130783;Mu;15928;98;4210;713821;0.5897837132838625
1029:114707-130783;all;15928;98;77715;12287248;0.6324849958265675
1029:135113-136414;Fa;1300;2;141;58449;0.24123594928912384
1029:135113-136414;Ga;1300;2;205;58415;0.3509372592655996
1029:135113-136414;Li;1300;2;345;58330;0.5914623692782445
1029:135113-136414;Mu;1300;2;45;58024;0.0775541155383979
1029:135113-136414;all;1300;2;4402;1010462;0.43564231015119814
1029:167199-217086;Fa;49168;436;10021;2194149;0.4567146533804222
1029:167199-217086;Ga;49183;421;10351;2182206;0.47433652001690035
1029:167199-217086;Li;49155;449;13119;2193784;0.5980078257476579
1029:167199-217086;Mu;49177;427;11889;2196803;0.5411955464372545
1029:167199-217086;all;49183;421;248488;37968394;0.6544601280738922
1029:222612-227145;Fa;4489;40;604;198411;0.30441860582326585
1029:222612-227145;Ga;4493;36;537;196399;0.27342298076874116
1029:222612-227145;Li;4488;41;694;200041;0.34692887957968616
1029:222612-227145;Mu;4493;36;736;200128;0.3677646306363927
1029:222612-227145;all;4493;36;16241;3443007;0.47170975835948054
1029:31811-48378;Fa;16214;219;3081;714346;0.4313035979763308
1029:31811-48378;Ga;16186;247;3006;710694;0.42296684649089483
1029:31811-48378;Li;16233;200;4540;720162;0.6304137124702498
1029:31811-48378;Mu;16207;226;3380;720077;0.4693942453376514
1029:31811-48378;all;16265;168;77725;12389143;0.6273638136229439
1029:59027-71858;Fa;11715;1057;2649;516265;0.5131085779589939
1029:59027-71858;Ga;11686;1086;2686;509716;0.5269601111207025
1029:59027-71858;Li;11787;985;2466;512112;0.48153528915549726
1029:59027-71858;Mu;12000;772;1823;511762;0.3562202742681168
1029:59027-71858;all;12025;747;58458;8865427;0.6593929429456697
102:285132-286754;Fa;1595;25;609;70984;0.8579398174236448
102:285132-286754;Ga;1595;25;424;70480;0.601589103291714
102:285132-286754;Li;1595;25;787;70889;1.1101863476703016
102:285132-286754;Mu;1595;25;793;70785;1.120293847566575
102:285132-286754;all;1595;25;15781;1225406;1.2878180782532482
102:288641-311828;Fa;22432;409;7245;980330;0.739036854936603
102:288641-311828;Ga;22378;463;7006;964387;0.7264718416984053
102:288641-311828;Li;22483;358;7610;989907;0.7687590854494412
102:288641-311828;Mu;22423;418;7749;990966;0.7819642651715599
102:288641-311828;all;22510;331;175656;16933614;1.0373213892793351
102:323045-324295;Fa;1250;1;117;56250;0.208
102:323045-324295;Ga;1250;1;84;55978;0.1500589517310372
102:323045-324295;Li;1250;1;161;56148;0.2867421813777873
102:323045-324295;Mu;1250;1;166;56199;0.2953789213331198
102:323045-324295;all;1250;1;2752;973075;0.2828147881715181
102:351266-352532;Fa;1260;7;372;56649;0.6566753164221787
102:351266-352532;Ga;1260;7;417;56530;0.7376614187157262
102:351266-352532;Li;1260;7;349;56428;0.6184872758205147
102:351266-352532;Mu;1260;7;275;56666;0.4852998270567889
102:351266-352532;all;1260;7;9343;980449;0.9529307490751686
102:480406-488274;Fa;7625;166;2326;334731;0.6948863415697978
102:480406-488274;Ga;7599;192;2007;322624;0.6220863915889704
102:480406-488274;Li;7677;114;3422;342150;1.0001461347362268
102:480406-488274;Mu;7677;114;3603;339580;1.061016549855704
102:480406-488274;all;7677;114;66562;5775373;1.1525143051366553
103081:1293-5155;Fa;2244;1584;368;64571;0.5699152870483654
103081:1293-5155;Ga;2237;1591;445;60906;0.7306340918792894
103081:1293-5155;Li;3609;219;1770;94159;1.8797990632865684
103081:1293-5155;Mu;3679;149;1666;86087;1.9352515478527537
103081:1293-5155;all;3705;123;23071;1164379;1.981399527129912
1030:58329-90589;Fa;31554;484;11776;1375416;0.8561773310765616
1030:58329-90589;Ga;31217;821;10402;1365817;0.7615954406776311
1030:58329-90589;Li;31534;504;11167;1376386;0.8113276362880761
1030:58329-90589;Mu;31543;495;11761;1372252;0.8570583245642929
1030:58329-90589;all;31573;465;195672;23762943;0.8234333600850703
1034:50601-61449;Fa;10527;173;3844;463879;0.82866437152792
1034:50601-61449;Ga;10527;173;4186;459850;0.9102968359247581
1034:50601-61449;Li;10527;173;4269;463008;0.9220143064482688
1034:50601-61449;Mu;10526;174;4281;457034;0.9366917997348119
1034:50601-61449;all;10527;173;71308;7981335;0.8934344943546412
1036:30148-38710;Fa;6451;2036;1637;287950;0.5685014759506859
1036:30148-38710;Ga;6442;2045;1671;286356;0.5835393705736915
1036:30148-38710;Li;6554;1933;2451;289194;0.8475279570115563
1036:30148-38710;Mu;6449;2038;1932;287455;0.6721051990746377
1036:30148-38710;all;6571;1916;34579;4985007;0.6936600089026956
1037:77832-82145;Fa;4071;209;1344;174438;0.770474323255254
1037:77832-82145;Ga;4094;186;1362;172161;0.7911199400561103
1037:77832-82145;Li;4097;183;1449;167708;0.8640017172704939
1037:77832-82145;Mu;4091;189;1572;172233;0.912717075124976
1037:77832-82145;all;4147;133;25065;2969504;0.844080358201235
103:56874-66434;Fa;9110;351;4375;355102;1.2320403714988932
103:56874-66434;Ga;8674;787;3930;329709;1.1919601830705258
103:56874-66434;Li;9184;277;4045;331060;1.2218329003805957
103:56874-66434;Mu;8976;485;4277;349186;1.224848647998488
103:56874-66434;all;9294;167;71175;5860281;1.214532204172462
1040:504090-504986;Fa;891;4;356;40095;0.8878912582616286
1040:504090-504986;Ga;891;4;558;39653;1.4072075252818197
1040:504090-504986;Li;891;4;465;40027;1.1617158418067803
1040:504090-504986;Mu;891;4;454;40061;1.1332717605651381
1040:504090-504986;all;891;4;7911;692516;1.142356277688891
1041:22616-24296;Fa;1650;19;286;73756;0.3877650631813005
1041:22616-24296;Ga;1650;19;201;73880;0.27206280454791554
1041:22616-24296;Li;1650;19;667;73544;0.9069400630914827
1041:22616-24296;Mu;1650;19;664;73944;0.8979768473439359
1041:22616-24296;all;1650;19;11116;1278356;0.8695543338475354
1041:25324-31874;Fa;6264;125;1120;279584;0.40059516996680783
1041:25324-31874;Ga;6241;148;1119;276579;0.40458603147744404
1041:25324-31874;Li;6287;102;1872;279233;0.6704078672649723
1041:25324-31874;Mu;6287;102;1513;279441;0.541438085320336
1041:25324-31874;all;6287;102;37566;4823461;0.7788183629970264
1041:36613-39390;Fa;2764;10;439;123840;0.35448966408268734
1041:36613-39390;Ga;2764;10;401;124278;0.3226637055633338
1041:36613-39390;Li;2764;10;1121;121711;0.9210342532720954
1041:36613-39390;Mu;2764;10;840;124363;0.675442052700562
1041:36613-39390;all;2764;10;17445;2140836;0.8148685840484745
1041:42602-45575;Fa;2369;578;479;105247;0.4551198608986479
1041:42602-45575;Ga;2349;598;277;102799;0.2694578741038337
1041:42602-45575;Li;2916;31;947;108013;0.8767463175728848
1041:42602-45575;Mu;2916;31;712;119473;0.5959505494965389
1041:42602-45575;all;2916;31;15029;1843960;0.8150393717868066
1041:46475-58392;Fa;11773;102;2079;528522;0.39336110890369747
1041:46475-58392;Ga;11773;102;2465;523540;0.4708331741605226
1041:46475-58392;Li;11773;102;3977;526965;0.7546990786864403
1041:46475-58392;Mu;11773;102;3621;528276;0.685437157849306
1041:46475-58392;all;11773;102;69932;9129391;0.7660094742354665
1042:53301-55716;Fa;2332;60;1362;99523;1.3685278779779548
1042:53301-55716;Ga;2332;60;1446;98991;1.4607388550474285
1042:53301-55716;Li;2332;60;1352;103247;1.3094811471519754
1042:53301-55716;Mu;2332;60;1726;104022;1.6592643863798042
1042:53301-55716;all;2332;60;28340;1754891;1.6149151143860216
1043:33179-34395;Fa;1209;6;130;54371;0.23909804859208034
1043:33179-34395;Ga;1209;6;66;54167;0.12184540402828291
1043:33179-34395;Li;1209;6;105;54388;0.19305729204971686
1043:33179-34395;Mu;1209;6;119;54303;0.21914074728836344
1043:33179-34395;all;1209;6;1830;941257;0.19442086486475002
1046:52971-54533;Fa;1528;17;912;68726;1.3270087012193348
1046:52971-54533;Ga;1528;17;906;68522;1.3222030880593094
1046:52971-54533;Li;1528;17;1013;67451;1.5018309587700702
1046:52971-54533;Mu;1528;17;824;68556;1.2019371025147325
1046:52971-54533;all;1528;17;16079;1183771;1.3582863577499364
1047:161213-162784;Fa;1527;21;259;64492;0.40160019847422934
1047:161213-162784;Ga;1527;21;180;65271;0.27577331433561614
1047:161213-162784;Li;1527;21;332;68103;0.4874968797262969
1047:161213-162784;Mu;1527;21;331;68528;0.48301424235349055
1047:161213-162784;all;1527;21;8806;1151722;0.7645942336779188
1047:259232-264087;Fa;4820;30;922;215845;0.42715837753943803
1047:259232-264087;Ga;4820;30;1051;215076;0.48866447209358554
1047:259232-264087;Li;4820;30;1066;216815;0.49166339967253186
1047:259232-264087;Mu;4820;30;1035;216033;0.4790934718306925
1047:259232-264087;all;4820;30;23730;3742089;0.6341377770544742
104:16057-22567;Fa;6402;90;2346;283666;0.827028970690883
104:16057-22567;Ga;6384;108;2405;280197;0.8583246787081946
104:16057-22567;Li;6402;90;2878;279600;1.0293276108726752
104:16057-22567;Mu;6402;90;2075;277116;0.7487839027699591
104:16057-22567;all;6402;90;42896;4850987;0.8842736540007219
1051:106588-113038;Fa;6352;81;2131;269641;0.7903100789568352
1051:106588-113038;Ga;6353;80;2123;252249;0.8416287081415585
1051:106588-113038;Li;6338;95;2111;261316;0.8078341930842352
1051:106588-113038;Mu;6356;77;2170;246915;0.8788449466415568
1051:106588-113038;all;6356;77;37499;4447101;0.843223484242881
1051:172290-180411;Fa;7745;278;5359;330136;1.6232704097705188
1051:172290-180411;Ga;7787;236;5089;327577;1.553527872836005
1051:172290-180411;Li;7778;245;5474;333188;1.642916311511819
1051:172290-180411;Mu;7764;259;5683;333921;1.7018995510914259
1051:172290-180411;all;7797;226;94443;5725938;1.649389148118614
1051:84328-86212;Fa;1808;49;1245;73031;1.7047555147813942
1051:84328-86212;Ga;1770;87;985;66884;1.4726990012559058
1051:84328-86212;Li;1795;62;1202;58054;2.070486099149068
1051:84328-86212;Mu;1810;47;1070;67493;1.585349591809521
1051:84328-86212;all;1810;47;19558;1137286;1.7197081472910067
1054:181780-189261;Fa;6459;975;1939;280921;0.6902296375137494
1054:181780-189261;Ga;6484;950;1770;278355;0.6358786441773994
1054:181780-189261;Li;7329;105;2139;317489;0.6737241290249426
1054:181780-189261;Mu;7328;106;2259;316260;0.7142857142857143
1054:181780-189261;all;7330;104;48167;5022933;0.9589417179166037
1058:171484-175626;Fa;4051;54;1326;175207;0.7568190768633674
1058:171484-175626;Ga;4051;54;1079;171230;0.6301465864626525
1058:171484-175626;Li;4032;73;1179;166746;0.7070634378036055
1058:171484-175626;Mu;4051;54;1089;174096;0.6255169561621174
1058:171484-175626;all;4051;54;20483;2963503;0.6911752746665011
1058:48495-65973;Fa;16948;392;6183;694116;0.8907733001400342
1058:48495-65973;Ga;16186;1154;6772;688155;0.9840806213716387
1058:48495-65973;Li;16364;976;6877;683618;1.0059711710341155
1058:48495-65973;Mu;17068;272;6694;689942;0.970226482805801
1058:48495-65973;all;17071;269;115642;11915347;0.9705298553202018
1059:35964-39484;Fa;2952;523;452;125766;0.35939761143711335
1059:35964-39484;Ga;2921;554;511;122488;0.4171837241199138
1059:35964-39484;Li;3368;107;2039;149711;1.361957371201849
1059:35964-39484;Mu;3368;107;2282;148231;1.5394890407539583
1059:35964-39484;all;3368;107;38424;2274300;1.689486875082443
1059:3915-15171;Fa;8727;2280;5007;320254;1.563446514329251
1059:3915-15171;Ga;8939;2068;5691;303375;1.8758961681087762
1059:3915-15171;Li;9821;1186;6919;348835;1.9834592285751143
1059:3915-15171;Mu;9904;1103;7251;361483;2.0059034588071913
1059:3915-15171;all;10067;940;126920;5636879;2.251600575424805
1059:47695-57763;Fa;8795;1209;3988;360199;1.1071657611486985
1059:47695-57763;Ga;8644;1360;2965;339042;0.8745229204641313
1059:47695-57763;Li;9763;241;5181;383161;1.3521731073882781
1059:47695-57763;Mu;9762;242;5620;391406;1.4358492205024962
1059:47695-57763;all;9763;241;97384;6277656;1.5512796496016985
1059:88699-90436;Fa;1145;549;409;35601;1.148844133591753
1059:88699-90436;Ga;1304;390;374;34778;1.0753924895048594
1059:88699-90436;Li;1630;64;1509;67683;2.2295111032312396
1059:88699-90436;Mu;1630;64;1664;65667;2.533997289353861
1059:88699-90436;all;1630;64;21924;782709;2.801040999911845
1059:94845-105116;Fa;9834;331;3148;418052;0.7530163711691369
1059:94845-105116;Ga;9830;335;2999;412933;0.7262679417726362
1059:94845-105116;Li;9927;238;4052;429331;0.9437939491907177
1059:94845-105116;Mu;9940;225;5141;427812;1.2016960721064394
1059:94845-105116;all;9941;224;93946;7293288;1.2881158676306215
105:228406-231583;Fa;3133;36;804;140517;0.5721727620145605
105:228406-231583;Ga;3133;36;827;138475;0.5972197147499548
105:228406-231583;Li;3133;36;719;139811;0.5142656872492151
105:228406-231583;Mu;3133;36;722;140645;0.5133492125564364
105:228406-231583;all;3133;36;13306;2423468;0.5490478933495305
105:472842-475000;Fa;2139;14;396;96221;0.41155257168393594
105:472842-475000;Ga;2139;14;259;96136;0.26941000249646335
105:472842-475000;Li;2139;14;563;96170;0.5854216491629406
105:472842-475000;Mu;2139;14;429;96238;0.44576986221658804
105:472842-475000;all;2139;14;7243;1667265;0.43442404176900495
1060:31830-33187;Fa;1358;0;339;61059;0.555200707512406
1060:31830-33187;Ga;1358;0;255;61008;0.41797797010228166
1060:31830-33187;Li;1358;0;305;61093;0.4992388653364543
1060:31830-33187;Mu;1358;0;303;61093;0.49596516785883815
1060:31830-33187;all;1358;0;5004;1058393;0.4727922425790798
1060:47212-48609;Fa;1398;0;295;62230;0.47404788687128396
1060:47212-48609;Ga;1398;0;369;62876;0.5868693937273364
1060:47212-48609;Li;1398;0;223;62740;0.35543512910423974
1060:47212-48609;Mu;1398;0;343;62689;0.547145432212988
1060:47212-48609;all;1398;0;5546;1085435;0.5109472239240489
1061:69837-73928;Fa;4025;34;1241;180377;0.6880034594211014
1061:69837-73928;Ga;4025;34;1451;180105;0.8056411537714111
1061:69837-73928;Li;4009;50;631;174301;0.3620174296188777
1061:69837-73928;Mu;4025;34;900;177196;0.5079121424862864
1061:69837-73928;all;4025;34;27973;3077787;0.9088673127802541
1062:11807-17217;Fa;5217;121;781;234493;0.3330589825709083
1062:11807-17217;Ga;5217;121;771;230655;0.3342654614033947
1062:11807-17217;Li;5217;121;3461;221539;1.562253147301378
1062:11807-17217;Mu;5217;121;3330;225846;1.4744560452697857
1062:11807-17217;all;5217;121;55195;3942433;1.4000237924144812
1064:17396-19479;Fa;2041;37;869;88640;0.9803700361010831
1064:17396-19479;Ga;1999;79;1138;86721;1.312254240610694
1064:17396-19479;Li;2041;37;1488;90434;1.6453988544131632
1064:17396-19479;Mu;2041;37;1184;91811;1.2896058206532985
1064:17396-19479;all;2041;37;29209;1540702;1.8958241113466459
1064:233307-236004;Fa;2637;45;1018;118631;0.8581230875572152
1064:233307-236004;Ga;2637;45;765;118104;0.6477342003657793
1064:233307-236004;Li;2637;45;907;118580;0.7648844661831675
1064:233307-236004;Mu;2637;45;917;118026;0.7769474522562825
1064:233307-236004;all;2637;45;23147;2050817;1.1286721340811978
1064:269608-270592;Fa;983;2;154;44235;0.3481406126370521
1064:269608-270592;Ga;983;2;173;44235;0.39109302588448064
1064:269608-270592;Li;983;2;67;43946;0.15245983707277114
1064:269608-270592;Mu;983;2;86;44218;0.19449093129494777
1064:269608-270592;all;983;2;3488;765358;0.45573444061471885
1064:60346-65131;Fa;4665;89;2076;207409;1.0009208857860556
1064:60346-65131;Ga;4665;89;1826;200431;0.9110367158772844
1064:60346-65131;Li;4665;89;3403;206599;1.647152212740623
1064:60346-65131;Mu;4665;89;3196;205306;1.5567007296425823
1064:60346-65131;all;4665;89;67029;3545741;1.8904088031246502
1066:120039-129874;Fa;8925;900;1467;362882;0.4042636449314102
1066:120039-129874;Ga;9069;756;1427;359326;0.3971324090102024
1066:120039-129874;Li;9719;106;2657;402937;0.6594082945969221
1066:120039-129874;Mu;9719;106;2389;416699;0.5733155107163684
1066:120039-129874;all;9719;106;46382;6556648;0.7074041491933073
1070:106766-110314;Fa;3399;89;1642;150499;1.0910371497485034
1070:106766-110314;Ga;3422;66;333;149716;0.22242111731545058
1070:106766-110314;Li;3422;66;661;153939;0.4293908626144122
1070:106766-110314;Mu;3422;66;581;151491;0.383521133268643
1070:106766-110314;all;3422;66;45293;2618729;1.7295795021172484
1070:124098-126694;Fa;2442;54;1439;109346;1.3160060724672142
1070:124098-126694;Ga;2442;54;1167;109018;1.0704654277275312
1070:124098-126694;Li;2442;54;1761;109720;1.604994531534816
1070:124098-126694;Mu;2442;54;1605;109856;1.4610034954849986
1070:124098-126694;all;2442;54;31996;1897432;1.6862791393841783
1070:37170-39715;Fa;2518;23;1088;108299;1.0046260814965975
1070:37170-39715;Ga;2518;23;1052;110097;0.9555210405369811
1070:37170-39715;Li;2518;23;915;113157;0.8086110448315172
1070:37170-39715;Mu;2518;23;855;113310;0.7545671167593329
1070:37170-39715;all;2518;23;24010;1925955;1.2466542572386168
1070:40588-43176;Fa;2414;74;1066;108221;0.985021391412018
1070:40588-43176;Ga;2414;74;1263;108127;1.1680708796137875
1070:40588-43176;Li;2414;74;1680;106399;1.5789622082914314
