GENE;POP1;POP2;TOTAL_SITES;N_SITES;NUM_ALL;DENOM_ALL;DXY_ALL
LG10:10724390-10726162;Ga;Mu;1771;2;100;105416;0.0948622599984822
LG10:10755602-10760188;Fa;Ga;4568;9;982;456564;0.21508485119282292
LG10:10724390-10726162;Li;Mu;1771;2;122;105392;0.11575831182632458
LG10:10810046-10813485;Fa;Ga;3439;1;296;343460;0.08618179700692949
LG10:10322110-10329024;Ga;Li;6895;11;1260;688920;0.18289496603379202
LG10:10755602-10760188;Fa;Li;4568;9;892;456360;0.1954597247786835
LG10:10810046-10813485;Fa;Li;3439;1;332;343600;0.09662398137369034
LG10:10796726-10808669;Fa;Ga;11925;19;1006;1191780;0.08441155246773734
LG10:10810046-10813485;Fa;Mu;3439;1;156;205848;0.0757840736854378
LG10:10755602-10760188;Fa;Mu;4568;9;412;270160;0.1525022209061297
LG10:10322110-10329024;Ga;Mu;6895;11;770;412680;0.1865852476495105
LG10:10810046-10813485;Ga;Li;3439;1;412;343608;0.11990407673860912
LG10:10755602-10760188;Ga;Li;4568;9;880;456520;0.192762639095768
LG10:10810046-10813485;Ga;Mu;3439;1;208;205856;0.1010415047411783
LG10:10322110-10329024;Li;Mu;6895;11;662;412492;0.16048796097863716
LG10:10796726-10808669;Fa;Li;11925;19;1200;1191440;0.10071845833613106
LG10:10810046-10813485;Li;Mu;3439;1;202;205936;0.09808872659467019
LG10:10755602-10760188;Ga;Mu;4568;9;402;270256;0.1487478538866852
LG10:10969014-10971146;Fa;Ga;2091;8;554;208440;0.2657839186336596
LG10:10969014-10971146;Fa;Li;2091;8;506;207312;0.24407656093231458
LG10:10755602-10760188;Li;Mu;4568;9;280;270136;0.10365149406225013
LG10:10969014-10971146;Fa;Mu;2091;8;366;123952;0.2952755905511811
LG10:10969014-10971146;Ga;Li;2091;8;608;207912;0.2924314132902382
LG10:10796726-10808669;Fa;Mu;11925;19;686;709500;0.09668780831571529
LG10:10969014-10971146;Ga;Mu;2091;8;408;124316;0.32819588789858106
LG10:10969014-10971146;Li;Mu;2091;8;264;123908;0.2130613035477935
LG10:10972806-10982641;Fa;Ga;9758;60;928;972972;0.09537787315565094
LG10:10796726-10808669;Ga;Li;11925;19;970;1191132;0.08143513901062183
LG10:10919316-10940202;Fa;Ga;20667;99;1944;2054432;0.09462469431940312
LG10:11914480-11921659;Fa;Ga;6948;185;1064;682980;0.1557878708014876
LG10:10972806-10982641;Fa;Li;9758;60;872;971772;0.08973298263378653
LG10:11914480-11921659;Fa;Li;6914;219;1402;674388;0.20789219262501704
LG10:10796726-10808669;Ga;Mu;11925;19;522;709360;0.07358745911807826
LG10:11914480-11921659;Fa;Mu;6927;206;802;406192;0.19744357348249103
LG10:10972806-10982641;Fa;Mu;9758;60;504;577548;0.08726547403852147
LG10:10796726-10808669;Li;Mu;11925;19;554;709112;0.07812588138404089
LG10:11914480-11921659;Ga;Li;6914;219;1512;674268;0.22424317926996387
LG10:10919316-10940202;Fa;Li;20665;101;2144;2043200;0.10493343774471417
LG10:12083383-12085259;Fa;Ga;1874;3;216;187380;0.11527377521613832
LG10:12083383-12085259;Fa;Li;1874;3;288;187340;0.1537311839436319
LG10:10972806-10982641;Ga;Li;9805;13;944;973952;0.0969246944407938
LG10:12083383-12085259;Fa;Mu;1874;3;178;112288;0.15852094613850098
LG10:12083383-12085259;Ga;Li;1874;3;232;187360;0.12382578992314261
LG10:11914480-11921659;Ga;Mu;6927;206;832;406080;0.2048857368006304
LG10:12083383-12085259;Ga;Mu;1874;3;140;112300;0.1246660730186999
LG10:12083383-12085259;Li;Mu;1874;3;114;112276;0.10153550179913784
LG10:10834597-10903730;Fa;Ga;65558;3188;5604;6382300;0.08780533663412876
LG10:10972806-10982641;Ga;Mu;9805;13;578;578644;0.09988870531795024
LG10:12087341-12089420;Fa;Ga;2072;4;718;205284;0.3497593577677754
LG10:11914480-11921659;Li;Mu;6910;223;356;401164;0.08874176147411034
LG10:12087341-12089420;Fa;Li;2072;4;642;205028;0.31312796300993034
LG10:12087341-12089420;Fa;Mu;2072;4;388;123624;0.313854914903255
LG10:12087341-12089420;Ga;Li;2072;4;762;203648;0.3741750471401634
LG10:12087341-12089420;Ga;Mu;2072;4;466;122752;0.3796272158498436
LG10:10919316-10940202;Fa;Mu;20666;100;1152;1221876;0.09428125276214608
LG10:10972806-10982641;Li;Mu;9805;13;456;577800;0.07892004153686397
LG10:12087341-12089420;Li;Mu;2072;4;260;122596;0.21207869751052236
LG10:12499219-12501845;Fa;Ga;2547;76;170;248820;0.06832248211558556
LG10:12499219-12501845;Fa;Li;2567;56;226;249212;0.09068584177326934
LG10:12499219-12501845;Fa;Mu;2566;57;110;150576;0.07305281054085644
LG10:12522417-12530586;Fa;Ga;8142;23;1412;805216;0.1753566744823749
LG10:12499219-12501845;Ga;Li;2574;49;300;247752;0.12108883076625013
LG10:12499219-12501845;Ga;Mu;2561;62;144;149588;0.09626440623579431
LG10:12499219-12501845;Li;Mu;2597;26;78;151052;0.05163784656939332
LG10:12522417-12530586;Fa;Li;8142;23;1556;804876;0.19332170421282285
LG10:10919316-10940202;Ga;Li;20666;100;2212;2045112;0.10816033547306944
LG10:12522417-12530586;Fa;Mu;8142;23;940;480052;0.19581212035362835
LG10:12698734-12711482;Fa;Ga;12711;31;1406;1266904;0.11097920600140185
LG10:12522417-12530586;Ga;Li;8144;21;1774;804000;0.22064676616915424
LG10:12522417-12530586;Ga;Mu;8144;21;1052;479600;0.21934945788156798
LG10:10919316-10940202;Ga;Mu;20667;99;1214;1223168;0.09925047090832985
LG10:12698734-12711482;Fa;Li;12722;20;1754;1267116;0.13842457991217852
LG10:12522417-12530586;Li;Mu;8144;21;524;480296;0.10909938871029531
LG10:13120139-13123592;Fa;Ga;3443;8;720;342972;0.20992967355935763
LG10:13120139-13123592;Fa;Li;3443;8;538;340992;0.15777496246246248
LG10:12698734-12711482;Fa;Mu;12720;22;1066;748972;0.1423284181518134
LG10:13120139-13123592;Fa;Mu;3443;8;342;204540;0.1672044587855676
LG10:10919316-10940202;Li;Mu;20666;100;958;1216568;0.07874611201346739
LG10:13120139-13123592;Ga;Li;3443;8;778;341136;0.22806153557525444
LG10:10834597-10903730;Fa;Li;66022;2724;6986;6365428;0.10974910092455684
LG10:13120139-13123592;Ga;Mu;3443;8;464;204620;0.22676180236536017
LG10:13120139-13123592;Li;Mu;3443;8;200;203596;0.09823375704827207
LG10:12698734-12711482;Ga;Li;12711;31;2032;1264916;0.16064307827555346
LG10:12167040-12235150;Fa;Ga;66435;1530;8132;6602188;0.12317128806389639
LG10:14183021-14192444;Fa;Ga;9397;26;1148;937372;0.1224700545781184
LG10:1363379-1382001;Fa;Ga;18004;490;11314;1731828;0.6532981335328912
LG10:12698734-12711482;Ga;Mu;12710;32;1166;747932;0.15589652535257215
LG10:14183021-14192444;Fa;Li;9416;7;1032;937236;0.11011100725964432
LG10:12698734-12711482;Li;Mu;12720;22;694;748600;0.09270638525247128
LG10:14183021-14192444;Fa;Mu;9416;7;544;560632;0.09703334807859701
LG10:1363379-1382001;Fa;Li;17994;500;11548;1715008;0.6733496286897787
LG10:14202243-14212135;Fa;Ga;9776;42;2058;966428;0.2129491281295658
LG10:14183021-14192444;Ga;Li;9397;26;1352;936292;0.1443993967693839
LG10:14183021-14192444;Ga;Mu;9397;26;764;559772;0.136484139971274
LG10:14202243-14212135;Fa;Li;9775;43;1958;964832;0.20293688434877782
LG10:1363379-1382001;Fa;Mu;17930;564;7232;1021196;0.7081892212660449
LG10:14183021-14192444;Li;Mu;9417;6;574;559916;0.10251537730659599
LG10:14202243-14212135;Fa;Mu;9764;54;1198;577932;0.2072908231418229
LG10:14215462-14222624;Fa;Ga;7117;25;1486;708720;0.20967377807878992
LG10:10834597-10903730;Fa;Mu;65839;2907;4144;3787024;0.10942629357511334
LG10:14202243-14212135;Ga;Li;9780;38;2176;965304;0.2254212144567929
LG10:12167040-12235150;Fa;Li;67745;220;13110;6623916;0.19791917651129634
LG10:1363379-1382001;Ga;Li;17955;539;11636;1716072;0.6780601280132769
LG10:14215462-14222624;Fa;Li;7117;25;1034;706436;0.1463685316150366
LG10:14202243-14212135;Ga;Mu;9768;50;1398;578408;0.241697901827084
LG10:14215462-14222624;Fa;Mu;7117;25;618;423780;0.1458303836896503
LG10:14215462-14222624;Ga;Li;7117;25;1426;706984;0.20170187727020697
LG10:1363379-1382001;Ga;Mu;17912;582;7348;1023396;0.7180016337761727
LG10:14202243-14212135;Li;Mu;9768;50;1124;577624;0.19459025248258383
LG10:14215462-14222624;Ga;Mu;7117;25;878;424400;0.206880301602262
LG10:14238925-14242668;Fa;Ga;3743;1;560;374180;0.14966059115933508
LG10:14238925-14242668;Fa;Li;3743;1;398;371500;0.10713324360699865
LG10:14215462-14222624;Li;Mu;7117;25;492;422752;0.11638028915297857
LG10:14238925-14242668;Fa;Mu;3743;1;234;224120;0.10440835266821345
LG10:14243904-14246301;Fa;Ga;2357;14;904;234400;0.3856655290102389
LG10:14238925-14242668;Ga;Li;3743;1;538;371400;0.14485729671513192
LG10:14243904-14246301;Fa;Li;2357;14;732;232600;0.31470335339638866
LG10:1363379-1382001;Li;Mu;17900;594;6670;1015496;0.6568218880231926
LG10:14243904-14246301;Fa;Mu;2357;14;470;140104;0.3354650830811397
LG10:14238925-14242668;Ga;Mu;3743;1;320;224052;0.14282398728866513
LG10:14243904-14246301;Ga;Li;2357;14;498;233560;0.21322144202774448
LG10:14243904-14246301;Ga;Mu;2357;14;352;140680;0.2502132499289167
LG10:14238925-14242668;Li;Mu;3743;1;224;222440;0.10070131271354073
LG10:14416742-14422921;Fa;Ga;6154;20;2436;613376;0.397146285475793
LG10:14243904-14246301;Li;Mu;2357;14;186;139548;0.13328747097772808
LG10:14424628-14425668;Fa;Ga;1039;2;158;103600;0.1525096525096525
LG10:14424628-14425668;Fa;Li;1039;2;162;103740;0.15615962984384038
LG10:14424628-14425668;Fa;Mu;1039;2;68;62004;0.10967034384878395
LG10:14424628-14425668;Ga;Li;1039;2;240;103760;0.2313030069390902
LG10:14424628-14425668;Ga;Mu;1039;2;112;62016;0.18059855521155832
LG10:14416742-14422921;Fa;Li;6154;20;2216;614324;0.36072170385659685
LG10:14424628-14425668;Li;Mu;1039;2;62;62100;0.0998389694041868
LG10:14416742-14422921;Fa;Mu;6154;20;1420;368476;0.38537109608224146
LG10:14595540-14602304;Fa;Ga;6734;24;1600;668492;0.23934467428181638
LG10:14521878-14536655;Fa;Ga;14682;79;2264;1447732;0.15638253488905404
LG10:14416742-14422921;Ga;Li;6154;20;3420;613824;0.5571629652799499
LG10:14595540-14602304;Fa;Li;6734;24;1486;666260;0.22303605199171495
LG10:14416742-14422921;Ga;Mu;6154;20;2178;368172;0.5915713307910433
LG10:12167040-12235150;Fa;Mu;67739;226;7726;3960460;0.19507834948465583
LG10:14595540-14602304;Fa;Mu;6711;47;1006;394728;0.25485904217587807
LG10:10834597-10903730;Ga;Li;65487;3259;7134;6372564;0.11194865991145793
LG10:14416742-14422921;Li;Mu;6154;20;500;368808;0.1355718964881456
LG10:14521878-14536655;Fa;Li;14607;154;2398;1445332;0.1659134371895177
LG10:14595540-14602304;Ga;Li;6734;24;1738;666400;0.2608043217286915
LG10:14595540-14602304;Ga;Mu;6711;47;1078;394464;0.27328222600795005
LG10:14521878-14536655;Fa;Mu;14658;103;1552;864804;0.1794626296825639
LG10:14595540-14602304;Li;Mu;6711;47;956;393252;0.24310111582395003
LG10:14632595-14633473;Fa;Ga;879;0;10;87900;0.011376564277588168
LG10:14632595-14633473;Fa;Li;879;0;20;87880;0.02275830678197542
LG10:14632595-14633473;Fa;Mu;879;0;0;52740;0.0
LG10:14632595-14633473;Ga;Li;879;0;30;87880;0.03413746017296313
LG10:14632595-14633473;Ga;Mu;879;0;6;52740;0.011376564277588168
LG10:14632595-14633473;Li;Mu;879;0;12;52728;0.02275830678197542
LG10:14604713-14631747;Fa;Ga;26833;81;3438;2669936;0.12876713149678495
LG10:14521878-14536655;Ga;Li;14607;154;2674;1441844;0.1854569565084711
LG10:14521878-14536655;Ga;Mu;14653;108;1696;862856;0.1965565517305321
LG10:14604713-14631747;Fa;Li;26824;90;5354;2662988;0.20105235171919664
LG10:14521878-14536655;Li;Mu;14589;172;1244;861216;0.14444692156207037
LG10:12167040-12235150;Ga;Li;66435;1530;13246;6595692;0.20082805564601863
LG10:14765173-14804338;Fa;Ga;39062;87;1792;3884656;0.0461302107574004
LG10:14811799-14824213;Fa;Ga;12390;21;2932;1235532;0.23730668246552902
LG10:10834597-10903730;Ga;Mu;65477;3269;4048;3793728;0.10670243095973143
LG10:14604713-14631747;Fa;Mu;26820;94;2868;1595564;0.17974835230677053
LG10:14811799-14824213;Fa;Li;12390;21;2842;1234416;0.23023032753950046
LG10:14811799-14824213;Fa;Mu;12390;21;1750;737272;0.23736151650951073
LG10:14811799-14824213;Ga;Li;12390;21;3226;1234264;0.2613703389226292
LG10:14765173-14804338;Fa;Li;39054;95;3068;3867316;0.07933150536444397
LG10:14604713-14631747;Ga;Li;26824;90;5682;2664684;0.21323353913634788
LG10:14811799-14824213;Ga;Mu;12390;21;1916;737152;0.25991925681541933
LG10:14811799-14824213;Li;Mu;12390;21;608;736744;0.08252527336496802
LG10:12167040-12235150;Ga;Mu;66429;1536;7930;3945652;0.20098072511209808
LG10:14604713-14631747;Ga;Mu;26820;94;3076;1596712;0.1926458872983982
LG10:14958102-14962569;Fa;Ga;4462;4;256;446040;0.05739395569904045
LG10:14958102-14962569;Fa;Li;4462;4;248;445440;0.05567528735632184
LG10:10834597-10903730;Li;Mu;65803;2943;3932;3787252;0.10382197963061343
LG10:14958102-14962569;Fa;Mu;4462;4;164;261976;0.06260115430421108
LG10:14765173-14804338;Fa;Mu;39031;118;1890;2312648;0.08172449936177058
LG10:14958102-14962569;Ga;Li;4462;4;256;445360;0.05748158792886653
LG10:14958102-14962569;Ga;Mu;4462;4;186;261940;0.07100862793006033
LG10:14958102-14962569;Li;Mu;4462;4;156;261616;0.05962938046602654
LG10:14604713-14631747;Li;Mu;26812;102;2358;1592580;0.14806163583619034
LG10:15047462-15063076;Fa;Ga;15487;114;1658;1537876;0.1078110328791138
LG10:15069594-15074537;Fa;Ga;4935;7;1390;493284;0.2817849352502818
LG10:15069594-15074537;Fa;Li;4935;7;1432;493004;0.29046417473286223
LG10:15076038-15081462;Fa;Ga;5366;20;2042;534272;0.38220232390991854
LG10:15069594-15074537;Fa;Mu;4935;7;880;292540;0.3008135639570657
LG10:15076038-15081462;Fa;Li;5366;20;1594;532472;0.29935846391922954
LG10:15069594-15074537;Ga;Li;4935;7;1926;493140;0.39055846210001216
LG10:15047462-15063076;Fa;Li;15487;114;2500;1536680;0.16268839315927844
LG10:15076038-15081462;Fa;Mu;5366;20;1004;318840;0.31489148162087566
LG10:15069594-15074537;Ga;Mu;4935;7;1028;292616;0.35131366705853406
LG10:15076038-15081462;Ga;Li;5366;20;1980;531344;0.37263994700231867
LG10:15069594-15074537;Li;Mu;4935;7;460;292456;0.15728861777498154
LG10:14765173-14804338;Ga;Li;39051;98;3510;3867848;0.0907481369485047
LG10:15076038-15081462;Ga;Mu;5366;20;1246;318172;0.3916120840300215
LG10:15076038-15081462;Li;Mu;5366;20;602;317348;0.18969711483923013
LG10:15047462-15063076;Fa;Mu;15483;118;1330;912700;0.145721485701764
LG10:15082419-15090326;Fa;Ga;7902;6;1604;786316;0.20398923587972265
LG10:12167040-12235150;Li;Mu;67837;128;6426;3990144;0.1610468193629102
LG10:15082419-15090326;Fa;Li;7902;6;1424;782936;0.1818794895112755
LG10:15288359-15293189;Fa;Ga;4812;16;798;480804;0.16597199690518383
LG10:15288359-15293189;Fa;Li;4812;16;1430;480320;0.2977181878747502
LG10:15082419-15090326;Fa;Mu;7901;7;774;469900;0.16471589699936157
LG10:15047462-15063076;Ga;Li;15534;67;3302;1544580;0.21377979774437064
LG10:15288359-15293189;Fa;Mu;4812;16;1010;286928;0.352004684101935
LG10:15206481-15224471;Fa;Ga;17932;28;1758;1775524;0.09901302376087284
LG10:15288359-15293189;Ga;Li;4812;16;1618;480140;0.33698504602824175
LG10:15082419-15090326;Ga;Li;7902;6;1940;785160;0.24708339701462123
LG10:15288359-15293189;Ga;Mu;4812;16;1288;286820;0.4490621295586082
LG10:15288359-15293189;Li;Mu;4812;16;420;286612;0.14653957266269382
LG10:15082419-15090326;Ga;Mu;7901;7;998;471260;0.21177269447863176
LG10:14765173-14804338;Ga;Mu;39024;125;2154;2312860;0.09313144764490718
LG10:15294101-15296050;Fa;Ga;1936;4;112;193440;0.05789909015715467
LG10:15047462-15063076;Ga;Mu;15527;74;1592;917236;0.1735649276740119
LG10:15294101-15296050;Fa;Li;1936;4;210;193380;0.10859447719515979
LG10:15294101-15296050;Fa;Mu;1936;4;126;115384;0.10920058240310615
LG10:15206481-15224471;Fa;Li;17932;28;3860;1775020;0.21746233845252447
LG10:15294101-15296050;Ga;Li;1936;4;252;193440;0.13027295285359802
LG10:15294101-15296050;Ga;Mu;1936;4;186;115396;0.16118409650247842
LG10:15082419-15090326;Li;Mu;7901;7;748;469576;0.15929263846533895
LG10:15294101-15296050;Li;Mu;1936;4;84;115372;0.07280796033699684
LG10:15296612-15298915;Fa;Ga;2287;17;1014;226928;0.44683776351970667
LG10:15302880-15304130;Fa;Ga;1251;0;234;125040;0.1871401151631478
LG10:15302880-15304130;Fa;Li;1251;0;130;125080;0.10393348257115446
LG10:15296612-15298915;Fa;Li;2300;4;808;228352;0.3538396860986547
LG10:15302880-15304130;Fa;Mu;1251;0;124;74340;0.16680118375033628
LG10:15302880-15304130;Ga;Li;1251;0;200;125020;0.15997440409534475
LG10:15302880-15304130;Ga;Mu;1251;0;140;74304;0.1884151593453919
LG10:15296612-15298915;Fa;Mu;2300;4;498;136960;0.36360981308411217
LG10:15302880-15304130;Li;Mu;1251;0;86;74332;0.11569714254964214
LG10:15296612-15298915;Ga;Li;2287;17;1038;227340;0.4565848508841383
LG10:15047462-15063076;Li;Mu;15518;83;864;916500;0.09427168576104747
LG10:15296612-15298915;Ga;Mu;2287;17;700;136284;0.5136332951777172
LG10:15296612-15298915;Li;Mu;2300;4;290;137552;0.2108293590787484
LG10:15531908-15538253;Fa;Ga;6288;26;2806;624340;0.44943460294070536
LG10:15206481-15224471;Fa;Mu;17915;45;2602;1059452;0.24559866799062158
LG10:15539400-15544379;Fa;Ga;4959;19;1230;495080;0.2484446958067383
LG10:15531908-15538253;Fa;Li;6277;37;2668;617528;0.4320451866150199
LG10:15539400-15544379;Fa;Li;4959;19;1306;493692;0.264537403887444
LG10:15531908-15538253;Fa;Mu;6242;72;1556;366724;0.4242972916962075
LG10:15539400-15544379;Fa;Mu;4959;19;1520;296664;0.5123641560823019
LG10:15531908-15538253;Ga;Li;6277;37;2460;618140;0.39796809784191284
LG10:14765173-14804338;Li;Mu;39016;133;532;2303772;0.023092562979322606
LG10:15539400-15544379;Ga;Li;4959;19;1502;494160;0.3039501376072527
LG10:15206481-15224471;Ga;Li;17932;28;4508;1775776;0.25386084731407565
LG10:15531908-15538253;Ga;Mu;6242;72;1428;366956;0.3891474727215252
LG10:1574740-1577654;Fa;Ga;2856;52;1168;274432;0.4256063432835821
LG10:15539400-15544379;Ga;Mu;4959;19;1618;296964;0.544847186864401
LG10:1574740-1577654;Fa;Li;2856;52;1410;272672;0.5171047999061144
LG10:15531908-15538253;Li;Mu;6242;72;578;364228;0.15869180842768815
LG10:1574740-1577654;Fa;Mu;2856;52;888;162448;0.5466364621294199
LG10:15539400-15544379;Li;Mu;4959;19;1106;296112;0.37350732155400657
LG10:1574740-1577654;Ga;Li;2890;18;1352;280468;0.48205142832693926
LG10:15904966-15908376;Fa;Ga;3405;6;330;338324;0.09753963656140267
LG10:1574740-1577654;Ga;Mu;2890;18;848;167044;0.507650678863054
LG10:15784133-15793888;Fa;Ga;9726;21;1368;968036;0.1413170584565037
LG10:15206481-15224471;Ga;Mu;17915;45;3216;1060120;0.30336188356035165
LG10:1574740-1577654;Li;Mu;2890;18;884;165596;0.5338293195487813
LG10:15904966-15908376;Fa;Li;3405;6;430;338964;0.12685712937067062
LG10:15974561-15975487;Fa;Ga;909;5;354;90880;0.38952464788732394
LG10:15974561-15975487;Fa;Li;909;5;284;90880;0.3125
LG10:15904966-15908376;Fa;Mu;3405;6;290;202324;0.14333445364860323
LG10:15974561-15975487;Fa;Mu;909;5;152;53788;0.2825909124711832
LG10:15974561-15975487;Ga;Li;909;5;330;90900;0.36303630363036304
LG10:15974561-15975487;Ga;Mu;909;5;206;53800;0.3828996282527881
LG10:15784133-15793888;Fa;Li;9726;21;1526;967376;0.15774631580688378
LG10:15974561-15975487;Li;Mu;909;5;126;53800;0.2342007434944238
LG10:15904966-15908376;Ga;Li;3405;6;444;338608;0.13112507678495489
LG10:15904966-15908376;Ga;Mu;3405;6;306;202080;0.1514251781472684
LG10:16080316-16085586;Fa;Ga;5251;19;2680;524320;0.5111382361916387
LG10:15904966-15908376;Li;Mu;3405;6;226;202568;0.11156747363848189
LG10:15644198-15695463;Fa;Ga;50655;339;6398;5024620;0.12733301224769236
LG10:15784133-15793888;Fa;Mu;9726;21;766;578484;0.1324150711169194
LG10:15206481-15224471;Li;Mu;17915;45;846;1060216;0.07979506062915481
LG10:16080316-16085586;Fa;Li;5251;19;2688;523880;0.51309460181721
LG10:16686293-16687844;Fa;Ga;1531;9;726;152820;0.475068708284256
LG10:16686293-16687844;Fa;Li;1531;9;696;153000;0.4549019607843137
LG10:16686293-16687844;Fa;Mu;1531;9;432;91348;0.4729167578928931
LG10:16686293-16687844;Ga;Li;1531;9;884;152784;0.578594617237407
LG10:16080316-16085586;Fa;Mu;5251;19;1564;313860;0.49831134900911234
LG10:16686293-16687844;Ga;Mu;1531;9;532;91220;0.583205437404078
LG10:15784133-15793888;Ga;Li;9726;21;1210;969372;0.12482308133513244
LG10:16686293-16687844;Li;Mu;1531;9;284;91320;0.31099430573806397
LG10:16080316-16085586;Ga;Li;5251;19;3018;523504;0.5764998930285156
LG10:15784133-15793888;Ga;Mu;9726;21;576;579880;0.0993308960474581
LG10:16080316-16085586;Ga;Mu;5251;19;1798;313636;0.573276026986698
LG10:17185139-17197571;Fa;Ga;12374;46;4442;1227272;0.3619409552242698
LG10:16080316-16085586;Li;Mu;5251;19;1022;313368;0.32613412984095375
LG10:15784133-15793888;Li;Mu;9726;21;688;579304;0.11876320550177455
LG10:16632235-16657417;Fa;Ga;24838;142;5326;2462060;0.2163229165820492
LG10:17317477-17321295;Fa;Ga;3760;14;1728;375136;0.4606329437857204
LG10:17317477-17321295;Fa;Li;3760;14;1466;374872;0.3910668174736977
LG10:17322327-17331175;Fa;Ga;8675;98;4068;862696;0.47154501701642293
LG10:17185139-17197571;Fa;Li;12374;46;4156;1227112;0.33868139175560175
LG10:17317477-17321295;Fa;Mu;3760;14;908;224816;0.4038858444238844
LG10:17317477-17321295;Ga;Li;3760;14;1792;374668;0.4782901128465735
LG10:17317477-17321295;Ga;Mu;3760;14;1056;224720;0.4699181203275187
LG10:17322327-17331175;Fa;Li;8675;98;3882;861476;0.45062195580608166
LG10:17185139-17197571;Fa;Mu;12374;46;2624;732204;0.35837007172864394
LG10:15644198-15695463;Fa;Li;50662;332;6058;5017172;0.1207453122994388
LG10:17317477-17321295;Li;Mu;3760;14;654;224596;0.2911895136155586
LG10:17322327-17331175;Fa;Mu;8675;98;2300;511456;0.4496965525871238
LG10:16632235-16657417;Fa;Li;24839;141;9140;2462212;0.37121092740998746
LG10:17322327-17331175;Ga;Li;8675;98;3712;861608;0.43082236933733203
LG10:17336516-17346342;Fa;Ga;9665;101;4288;948812;0.4519335758822612
LG10:17185139-17197571;Ga;Li;12379;41;4430;1227632;0.3608573253222464
LG10:17322327-17331175;Ga;Mu;8675;98;2278;511592;0.4452767048741966
LG10:17336516-17346342;Fa;Li;9665;101;3954;947080;0.41749377032563245
LG10:17185139-17197571;Ga;Mu;12379;41;2744;732488;0.3746136455477769
LG10:17322327-17331175;Li;Mu;8675;98;1418;511076;0.2774538424813531
LG10:17336516-17346342;Fa;Mu;9665;101;2260;566532;0.3989183311798804
LG10:16632235-16657417;Fa;Mu;24821;159;5540;1471884;0.3763883566911523
LG10:17185139-17197571;Li;Mu;12379;41;1708;733716;0.2327876180974655
LG10:17336516-17346342;Ga;Li;9666;100;4194;945576;0.44353917612122135
LG10:17448923-17453989;Fa;Ga;4912;71;3222;486532;0.662238043951888
LG10:17448923-17453989;Fa;Li;4909;74;2782;483828;0.5749977264647768
LG10:15644198-15695463;Fa;Mu;50504;490;4332;2973644;0.14567984600712122
LG10:17336516-17346342;Ga;Mu;9666;100;2556;565260;0.45218129710221844
LG10:17448923-17453989;Fa;Mu;4912;71;1900;291624;0.6515238800647409
LG10:17360235-17387249;Fa;Ga;26059;437;6580;2488492;0.26441716509436236
LG10:17448923-17453989;Ga;Li;4909;74;3102;482916;0.6423477374947196
LG10:16632235-16657417;Ga;Li;24837;143;11010;2460792;0.44741692918377496
LG10:17336516-17346342;Li;Mu;9666;100;1798;564968;0.3182481131674714
LG10:17448923-17453989;Ga;Mu;4912;71;2042;291200;0.7012362637362637
